date_obj,Grey%20robe%20top price
2019-05-06,895
2019-05-07,895
2019-05-08,879
2019-05-09,879
2019-05-10,879
2019-05-11,879
2019-05-12,879
2019-05-13,879
2019-05-14,882
2019-05-15,882
2019-05-16,882
2019-05-17,882
2019-05-18,882
2019-05-19,882
2019-05-20,882
2019-05-21,882
2019-05-22,882
2019-05-23,884
2019-05-24,884
2019-05-25,884
2019-05-26,884
2019-05-27,884
2019-05-28,884
2019-05-29,884
2019-05-30,877
2019-05-31,877
2019-06-01,877
2019-06-02,877
2019-06-03,877
2019-06-04,877
2019-06-05,877
2019-06-06,877
2019-06-07,877
2019-06-08,865
2019-06-09,865
2019-06-10,865
2019-06-11,865
2019-06-12,865
2019-06-13,865
2019-06-14,865
2019-06-15,865
2019-06-16,865
2019-06-17,897
2019-06-18,897
2019-06-19,897
2019-06-20,897
2019-06-21,897
2019-06-22,897
2019-06-23,897
2019-06-24,897
2019-06-25,897
2019-06-26,887
2019-06-27,887
2019-06-28,887
2019-06-29,887
2019-06-30,887
2019-07-01,887
2019-07-02,887
2019-07-03,887
2019-07-04,887
2019-07-05,887
2019-07-06,887
2019-07-07,887
2019-07-08,887
2019-07-09,887
2019-07-10,887
2019-07-11,887
2019-07-12,887
2019-07-13,887
2019-07-14,886
2019-07-15,886
2019-07-16,886
2019-07-17,886
2019-07-18,886
2019-07-19,886
2019-07-20,886
2019-07-21,886
2019-07-22,886
2019-07-23,886
2019-07-24,886
2019-07-25,877
2019-07-26,877
2019-07-27,877
2019-07-28,877
2019-07-29,877
2019-07-30,877
2019-07-31,877
2019-08-01,877
2019-08-02,877
2019-08-03,854
2019-08-04,854
2019-08-05,854
2019-08-06,854
2019-08-07,854
2019-08-08,854
2019-08-09,854
2019-08-10,854
2019-08-11,854
2019-08-12,854
2019-08-13,831
2019-08-14,831
2019-08-15,831
2019-08-16,831
2019-08-17,831
2019-08-18,831
2019-08-19,831
2019-08-20,831
2019-08-21,831
2019-08-22,831
2019-08-23,831
2019-08-24,830
2019-08-24,830
2019-08-25,830
2019-08-25,830
2019-08-26,830
2019-08-26,830
2019-08-27,830
2019-08-27,830
2019-08-28,830
2019-08-29,830
2019-08-30,830
2019-08-31,830
2019-09-01,830
2019-09-02,830
2019-09-03,830
2019-09-04,801
2019-09-05,801
2019-09-06,801
2019-09-07,801
2019-09-08,801
2019-09-09,801
2019-09-10,801
2019-09-11,801
2019-09-12,801
2019-09-13,801
2019-09-14,801
2019-09-15,762
2019-09-16,762
2019-09-17,762
2019-09-18,762
2019-09-19,762
2019-09-20,762
2019-09-21,762
2019-09-22,762
2019-09-23,762
2019-09-24,745
2019-09-25,745
2019-09-26,745
2019-09-27,745
2019-09-28,745
2019-09-29,745
2019-09-30,745
2019-10-01,745
2019-10-02,745
2019-10-03,745
2019-10-04,745
2019-10-05,745
2019-10-06,745
2019-10-07,745
2019-10-08,745
2019-10-09,745
2019-10-10,745
2019-10-11,745
2019-10-12,745
2019-10-13,745
2019-10-14,745
2019-10-15,745
2019-10-16,775
2019-10-17,775
2019-10-18,775
2019-10-19,775
2019-10-20,775
2019-10-21,775
2019-10-22,775
2019-10-23,775
2019-10-24,775
2019-10-25,775
2019-10-26,775
2019-10-27,775
2019-10-28,775
2019-10-29,775
2019-10-30,801
2019-10-31,801
2019-11-01,801
2019-11-02,801
2019-11-03,801
2019-11-04,801
2019-11-05,801
2019-11-06,801
2019-11-07,801
2019-11-08,801
2019-11-09,801
2019-11-10,801
2019-11-11,830
2019-11-12,830
2019-11-13,830
2019-11-14,830
2019-11-15,830
2019-11-16,830
2019-11-17,830
2019-11-18,830
2019-11-19,830
2019-11-20,830
2019-11-21,830
2019-11-22,830
2019-11-23,830
2019-11-24,830
2019-11-25,830
2019-11-26,830
2019-11-27,830
2019-11-28,830
2019-11-29,830
2019-11-30,830
2019-12-01,830
2019-12-02,830
2019-12-03,830
2019-12-04,830
2019-12-05,830
2019-12-06,830
2019-12-07,825
2019-12-08,825
2019-12-09,825
2019-12-10,825
2019-12-11,825
2019-12-12,825
2019-12-13,825
2019-12-14,825
2019-12-15,825
2019-12-16,825
2019-12-17,825
2019-12-18,825
2019-12-19,825
2019-12-20,825
2019-12-21,841
2019-12-22,841
2019-12-23,841
2019-12-24,841
2019-12-25,841
2019-12-26,841
2019-12-27,841
2019-12-28,841
2019-12-29,841
2019-12-30,841
2019-12-31,841
2020-01-01,841
2020-01-02,816
2020-01-03,816
2020-01-04,816
2020-01-05,816
2020-01-06,816
2020-01-07,816
2020-01-08,816
2020-01-09,816
2020-01-10,816
2020-01-11,816
2020-01-12,816
2020-01-13,841
2020-01-14,841
2020-01-15,841
2020-01-16,841
2020-01-17,841
2020-01-18,841
2020-01-19,841
2020-01-20,841
2020-01-21,841
2020-01-22,841
2020-01-23,841
2020-01-24,841
2020-01-25,841
2020-01-26,838
2020-01-27,838
2020-01-28,838
2020-01-29,838
2020-01-30,838
2020-01-31,838
2020-02-01,838
2020-02-02,838
2020-02-03,838
2020-02-04,838
2020-02-05,838
2020-02-06,838
2020-02-07,838
2020-02-08,838
2020-02-09,838
2020-02-10,838
2020-02-11,838
2020-02-12,838
2020-02-13,838
2020-02-14,838
2020-02-15,838
2020-02-16,838
2020-02-17,834
2020-02-18,834
2020-02-19,834
2020-02-20,834
2020-02-21,834
2020-02-22,834
2020-02-23,834
2020-02-24,834
2020-02-25,834
2020-02-26,834
2020-02-27,815
2020-02-28,815
2020-02-29,815
2020-03-01,815
2020-03-02,815
2020-03-03,815
2020-03-04,815
2020-03-05,815
2020-03-06,815
2020-03-07,815
2020-03-08,811
2020-03-09,811
2020-03-10,811
2020-03-11,811
2020-03-12,811
2020-03-13,811
2020-03-14,811
2020-03-15,811
2020-03-16,811
2020-03-17,811
2020-03-18,804
2020-03-19,804
2020-03-20,804
2020-03-21,804
2020-03-22,804
2020-03-23,804
2020-03-24,804
2020-03-25,804
2020-03-26,802
2020-03-27,802
2020-03-28,802
2020-03-29,802
2020-03-30,802
2020-03-31,802
2020-04-01,792
2020-04-02,792
2020-04-03,792
2020-04-04,792
2020-04-05,792
2020-04-06,792
2020-04-07,792
2020-04-08,781
2020-04-09,781
2020-04-10,781
2020-04-11,781
2020-04-12,781
2020-04-13,781
2020-04-14,781
2020-04-15,796
2020-04-16,796
2020-04-17,796
2020-04-18,796
2020-04-19,796
2020-04-20,796
2020-04-21,796
2020-04-22,796
2020-04-23,797
2020-04-24,797
2020-04-25,797
2020-04-26,797
2020-04-27,797
2020-04-28,797
2020-04-29,797
2020-04-30,791
2020-05-01,791
2020-05-02,791
2020-05-03,791
2020-05-04,791
2020-05-05,791
2020-05-06,791
2020-05-07,791
2020-05-08,791
2020-05-09,763
2020-05-10,763
2020-05-11,763
2020-05-12,763
2020-05-13,763
