date_obj,Oak%20pyre%20logs price
2019-04-26,902
2019-04-27,902
2019-04-28,931
2019-04-29,931
2019-04-30,931
2019-05-01,931
2019-05-02,931
2019-05-03,931
2019-05-04,931
2019-05-05,923
2019-05-06,923
2019-05-07,923
2019-05-08,923
2019-05-09,923
2019-05-10,923
2019-05-11,923
2019-05-12,923
2019-05-13,923
2019-05-14,923
2019-05-15,923
2019-05-16,923
2019-05-17,923
2019-05-18,923
2019-05-19,943
2019-05-20,943
2019-05-21,943
2019-05-22,943
2019-05-23,943
2019-05-24,943
2019-05-25,943
2019-05-26,967
2019-05-27,967
2019-05-28,967
2019-05-29,967
2019-05-30,967
2019-05-31,967
2019-06-01,967
2019-06-02,996
2019-06-03,996
2019-06-04,996
2019-06-05,996
2019-06-06,996
2019-06-07,996
2019-06-08,996
2019-06-09,965
2019-06-10,965
2019-06-11,965
2019-06-12,965
2019-06-13,965
2019-06-14,965
2019-06-15,965
2019-06-16,946
2019-06-17,946
2019-06-18,946
2019-06-19,946
2019-06-20,946
2019-06-21,946
2019-06-22,946
2019-06-23,970
2019-06-24,970
2019-06-25,970
2019-06-26,970
2019-06-27,970
2019-06-28,970
2019-06-29,970
2019-06-30,970
2019-07-01,988
2019-07-02,988
2019-07-03,988
2019-07-04,988
2019-07-05,988
2019-07-06,988
2019-07-07,988
2019-07-08,988
2019-07-09,1013
2019-07-10,1013
2019-07-11,1013
2019-07-12,1013
2019-07-13,1013
2019-07-14,1013
2019-07-15,1013
2019-07-16,1013
2019-07-17,1059
2019-07-18,1059
2019-07-19,1059
2019-07-20,1059
2019-07-21,1059
2019-07-22,1059
2019-07-23,1059
2019-07-24,1059
2019-07-25,1059
2019-07-26,1107
2019-07-27,1107
2019-07-28,1107
2019-07-29,1107
2019-07-30,1107
2019-07-31,1107
2019-08-01,1107
2019-08-02,1107
2019-08-03,1107
2019-08-04,1137
2019-08-05,1137
2019-08-06,1137
2019-08-07,1137
2019-08-08,1137
2019-08-09,1137
2019-08-10,1137
2019-08-11,1137
2019-08-12,1137
2019-08-13,1145
2019-08-14,1145
2019-08-15,1145
2019-08-16,1145
2019-08-17,1145
2019-08-18,1145
2019-08-19,1145
2019-08-20,1145
2019-08-21,1145
2019-08-22,1097
2019-08-23,1097
2019-08-24,1097
2019-08-24,1097
2019-08-25,1097
2019-08-25,1097
2019-08-26,1097
2019-08-26,1097
2019-08-27,1097
2019-08-27,1097
2019-08-28,1097
2019-08-29,1097
2019-08-30,1097
2019-08-31,1097
2019-09-01,1069
2019-09-02,1069
2019-09-03,1069
2019-09-04,1069
2019-09-05,1069
2019-09-06,1069
2019-09-07,1069
2019-09-08,1069
2019-09-09,1069
2019-09-10,1069
2019-09-11,1104
2019-09-12,1104
2019-09-13,1104
2019-09-14,1104
2019-09-15,1104
2019-09-16,1104
2019-09-17,1104
2019-09-18,1104
2019-09-19,1104
2019-09-20,1104
2019-09-21,1104
2019-09-22,1148
2019-09-23,1148
2019-09-24,1148
2019-09-25,1148
2019-09-26,1148
2019-09-27,1148
2019-09-28,1148
2019-09-29,1148
2019-09-30,1148
2019-10-01,1167
2019-10-02,1167
2019-10-03,1167
2019-10-04,1167
2019-10-05,1167
2019-10-06,1167
2019-10-07,1167
2019-10-08,1167
2019-10-09,1167
2019-10-10,1167
2019-10-11,1167
2019-10-12,1167
2019-10-13,1176
2019-10-14,1176
2019-10-15,1176
2019-10-16,1176
2019-10-17,1176
2019-10-18,1176
2019-10-19,1176
2019-10-20,1176
2019-10-21,1176
2019-10-22,1176
2019-10-23,1186
2019-10-24,1186
2019-10-25,1186
2019-10-26,1186
2019-10-27,1186
2019-10-28,1186
2019-10-29,1186
2019-10-30,1186
2019-10-31,1186
2019-11-01,1186
2019-11-02,1186
2019-11-03,1165
2019-11-04,1165
2019-11-05,1165
2019-11-06,1165
2019-11-07,1165
2019-11-08,1165
2019-11-09,1165
2019-11-10,1165
2019-11-11,1165
2019-11-12,1165
2019-11-13,1165
2019-11-14,1163
2019-11-15,1163
2019-11-16,1163
2019-11-17,1163
2019-11-18,1163
2019-11-19,1163
2019-11-20,1163
2019-11-21,1163
2019-11-22,1163
2019-11-23,1163
2019-11-24,1112
2019-11-25,1112
2019-11-26,1112
2019-11-27,1112
2019-11-28,1112
2019-11-29,1112
2019-11-30,1112
2019-12-01,1112
2019-12-02,1112
2019-12-03,1112
2019-12-04,1112
2019-12-05,1109
2019-12-06,1109
2019-12-07,1109
2019-12-08,1109
2019-12-09,1109
2019-12-10,1109
2019-12-11,1109
2019-12-12,1109
2019-12-13,1109
2019-12-14,1109
2019-12-15,1109
2019-12-16,1105
2019-12-17,1105
2019-12-18,1105
2019-12-19,1105
2019-12-20,1105
2019-12-21,1105
2019-12-22,1105
2019-12-23,1105
2019-12-24,1105
2019-12-25,1105
2019-12-26,1105
2019-12-27,1135
2019-12-28,1135
2019-12-29,1135
2019-12-30,1135
2019-12-31,1135
2020-01-01,1135
2020-01-02,1135
2020-01-03,1135
2020-01-04,1135
2020-01-05,1135
2020-01-06,1135
2020-01-07,1136
2020-01-08,1136
2020-01-09,1136
2020-01-10,1136
2020-01-11,1136
2020-01-12,1136
2020-01-13,1136
2020-01-14,1136
2020-01-15,1136
2020-01-16,1173
2020-01-17,1173
2020-01-18,1173
2020-01-19,1173
2020-01-20,1173
2020-01-21,1173
2020-01-22,1173
2020-01-23,1173
2020-01-24,1173
2020-01-25,1153
2020-01-26,1153
2020-01-27,1153
2020-01-28,1153
2020-01-29,1153
2020-01-30,1153
2020-01-31,1153
2020-02-01,1153
2020-02-02,1155
2020-02-03,1155
2020-02-04,1155
2020-02-05,1155
2020-02-06,1155
2020-02-07,1155
2020-02-08,1155
2020-02-09,1155
2020-02-10,1131
2020-02-11,1131
2020-02-12,1131
2020-02-13,1131
2020-02-14,1131
2020-02-15,1131
2020-02-16,1131
2020-02-17,1131
2020-02-18,1131
2020-02-19,1131
2020-02-20,1131
2020-02-21,1131
2020-02-22,1131
2020-02-23,1131
2020-02-24,1131
2020-02-25,1131
2020-02-26,1131
2020-02-27,1128
2020-02-28,1128
2020-02-29,1128
2020-03-01,1128
2020-03-02,1128
2020-03-03,1128
2020-03-04,1128
2020-03-05,1128
2020-03-06,1103
2020-03-07,1103
2020-03-08,1103
2020-03-09,1103
2020-03-10,1103
2020-03-11,1103
2020-03-12,1103
2020-03-13,1103
2020-03-14,1107
2020-03-15,1107
2020-03-16,1107
2020-03-17,1107
2020-03-18,1107
2020-03-19,1107
2020-03-20,1107
2020-03-21,1107
2020-03-22,1074
2020-03-23,1074
2020-03-24,1074
2020-03-25,1074
2020-03-26,1074
2020-03-27,1074
2020-03-28,1095
2020-03-29,1095
2020-03-30,1095
2020-03-31,1095
2020-04-01,1095
2020-04-02,1131
2020-04-03,1131
2020-04-04,1131
2020-04-05,1131
2020-04-06,1131
2020-04-07,1131
2020-04-08,1167
2020-04-09,1167
2020-04-10,1167
2020-04-11,1167
2020-04-12,1167
2020-04-13,1156
2020-04-14,1156
2020-04-15,1156
2020-04-16,1156
2020-04-17,1156
2020-04-18,1122
2020-04-19,1122
2020-04-20,1122
2020-04-21,1122
2020-04-22,1122
2020-04-23,1146
2020-04-24,1146
2020-04-25,1146
2020-04-26,1146
2020-04-27,1146
2020-04-28,1158
2020-04-29,1158
2020-04-30,1158
2020-05-01,1158
2020-05-02,1158
2020-05-03,1158
2020-05-04,1158
2020-05-05,1200
2020-05-06,1200
2020-05-07,1200
2020-05-08,1200
2020-05-09,1200
2020-05-10,1200
2020-05-11,1243
2020-05-12,1243
2020-05-13,1243
