date_obj,Black%20full%20helm%20(g) price
2019-03-24,112095
2019-03-25,112095
2019-03-26,111662
2019-03-27,111662
2019-03-28,113192
2019-03-29,111397
2019-03-30,111397
2019-03-31,107583
2019-04-01,107583
2019-04-02,107196
2019-04-03,107494
2019-04-04,107494
2019-04-05,107235
2019-04-06,107235
2019-04-07,105797
2019-04-08,105797
2019-04-09,104730
2019-04-10,104730
2019-04-11,104153
2019-04-12,104577
2019-04-13,105751
2019-04-14,105615
2019-04-15,105615
2019-04-16,104181
2019-04-17,104181
2019-04-18,100265
2019-04-19,96617
2019-04-20,94924
2019-04-21,94924
2019-04-22,92838
2019-04-23,88970
2019-04-24,88970
2019-04-25,84549
2019-04-26,80712
2019-04-27,80712
2019-04-28,78293
2019-04-29,78293
2019-04-30,77091
2019-05-01,77091
2019-05-02,76052
2019-05-03,75167
2019-05-04,73535
2019-05-05,73535
2019-05-06,71954
2019-05-07,71092
2019-05-08,71092
2019-05-09,69395
2019-05-10,68637
2019-05-11,68637
2019-05-12,67305
2019-05-13,66283
2019-05-14,66283
2019-05-15,65545
2019-05-16,65545
2019-05-17,64989
2019-05-18,64803
2019-05-19,64803
2019-05-20,64115
2019-05-21,64115
2019-05-22,64855
2019-05-23,64855
2019-05-24,65718
2019-05-25,65718
2019-05-26,65550
2019-05-27,65326
2019-05-28,65326
2019-05-29,64608
2019-05-30,64608
2019-05-31,64650
2019-06-01,64650
2019-06-02,64411
2019-06-03,64411
2019-06-04,64075
2019-06-05,64075
2019-06-06,64698
2019-06-07,64698
2019-06-08,64553
2019-06-09,65473
2019-06-10,65473
2019-06-11,65630
2019-06-12,65630
2019-06-13,65447
2019-06-14,65447
2019-06-15,65992
2019-06-16,66282
2019-06-17,66282
2019-06-18,65988
2019-06-19,65988
2019-06-20,64916
2019-06-21,64916
2019-06-22,64065
2019-06-23,62773
2019-06-24,62773
2019-06-25,62744
2019-06-26,62744
2019-06-27,62399
2019-06-28,62399
2019-06-29,63229
2019-06-30,63229
2019-07-01,63075
2019-07-02,63075
2019-07-03,62861
2019-07-04,62861
2019-07-05,63983
2019-07-06,63983
2019-07-07,65524
2019-07-08,65524
2019-07-09,67493
2019-07-10,67493
2019-07-11,69343
2019-07-12,70870
2019-07-13,70870
2019-07-14,74071
2019-07-15,74071
2019-07-16,76545
2019-07-17,79023
2019-07-18,79023
2019-07-19,79023
2019-07-20,81819
2019-07-21,81819
2019-07-22,84459
2019-07-23,84459
2019-07-24,86472
2019-07-25,86472
2019-07-26,87350
2019-07-27,87350
2019-07-28,85195
2019-07-29,85195
2019-07-30,84309
2019-07-31,84309
2019-08-01,82226
2019-08-02,82226
2019-08-03,81237
2019-08-04,81237
2019-08-05,81162
2019-08-06,81162
2019-08-07,82546
2019-08-08,82546
2019-08-09,82546
2019-08-10,84202
2019-08-11,84202
2019-08-12,84395
2019-08-13,84395
2019-08-14,86964
2019-08-15,86964
2019-08-16,86633
2019-08-17,86633
2019-08-18,87295
2019-08-19,87295
2019-08-20,89358
2019-08-21,89358
2019-08-22,92473
2019-08-23,92473
2019-08-24,97019
2019-08-24,97019
2019-08-25,97019
2019-08-25,97019
2019-08-26,101326
2019-08-27,101326
2019-08-27,101326
2019-08-28,102584
2019-08-29,102584
2019-08-30,103446
2019-08-31,103446
2019-09-01,104132
2019-09-02,104132
2019-09-03,101359
2019-09-04,101359
2019-09-05,104117
2019-09-06,104117
2019-09-07,105147
2019-09-08,105147
2019-09-09,103433
2019-09-10,103433
2019-09-11,104128
2019-09-12,104128
2019-09-13,104128
2019-09-14,106665
2019-09-15,106665
2019-09-16,106389
2019-09-17,106389
2019-09-18,104012
2019-09-19,104012
2019-09-20,104012
2019-09-21,101205
2019-09-22,101205
2019-09-23,98383
2019-09-24,98383
2019-09-25,95321
2019-09-26,95321
2019-09-27,94145
2019-09-28,94145
2019-09-29,94145
2019-09-30,93930
2019-10-01,92124
2019-10-02,92124
2019-10-03,92124
2019-10-04,94095
2019-10-05,94095
2019-10-06,93679
2019-10-07,93679
2019-10-08,93320
2019-10-09,93320
2019-10-10,93320
2019-10-11,93592
2019-10-12,93592
2019-10-13,93852
2019-10-14,93852
2019-10-15,95057
2019-10-16,95057
2019-10-17,95057
2019-10-18,94109
2019-10-19,94109
2019-10-20,96541
2019-10-21,96541
2019-10-22,98283
2019-10-23,98283
2019-10-24,99552
2019-10-25,99552
2019-10-26,98995
2019-10-27,98995
2019-10-28,98450
2019-10-29,98450
2019-10-30,98450
2019-10-31,96963
2019-11-01,96963
2019-11-02,98902
2019-11-03,98902
2019-11-04,100166
2019-11-05,100166
2019-11-06,100166
2019-11-07,102651
2019-11-08,102651
2019-11-09,103538
2019-11-10,103538
2019-11-11,103577
2019-11-12,103577
2019-11-13,103577
2019-11-14,106216
2019-11-15,106216
2019-11-16,109866
2019-11-17,109866
2019-11-18,110443
2019-11-19,110443
2019-11-20,110443
2019-11-21,112998
2019-11-22,112998
2019-11-23,113200
2019-11-24,113200
2019-11-25,113200
2019-11-26,113519
2019-11-27,113519
2019-11-28,113519
2019-11-29,115064
2019-11-30,115064
2019-12-01,119717
2019-12-02,119717
2019-12-03,119717
2019-12-04,122800
2019-12-05,122800
2019-12-06,124168
2019-12-07,124168
2019-12-08,124168
2019-12-09,126857
2019-12-10,126857
2019-12-11,131219
2019-12-12,131219
2019-12-13,131219
2019-12-14,130495
2019-12-15,130495
2019-12-16,129932
2019-12-17,129932
2019-12-18,129932
2019-12-19,128857
2019-12-20,128857
2019-12-21,131609
2019-12-22,131609
2019-12-23,131528
2019-12-24,131528
2019-12-25,131624
2019-12-26,131624
2019-12-27,128234
2019-12-28,128234
2019-12-29,128234
2019-12-30,132602
2019-12-31,132602
2020-01-01,133439
2020-01-02,133439
2020-01-03,131583
2020-01-04,131583
2020-01-05,129659
2020-01-06,129659
2020-01-07,129972
2020-01-08,129972
2020-01-09,129972
2020-01-10,130099
2020-01-11,130099
2020-01-12,130025
2020-01-13,130025
2020-01-14,130025
2020-01-15,130698
2020-01-16,130698
2020-01-17,129267
2020-01-18,129267
2020-01-19,127815
2020-01-20,127815
2020-01-21,127815
2020-01-22,130465
2020-01-23,130465
2020-01-24,131751
2020-01-25,131751
2020-01-26,128136
2020-01-27,128136
2020-01-28,128136
2020-01-29,127973
2020-01-30,127973
2020-01-31,128863
2020-02-01,128863
2020-02-02,128770
2020-02-03,128770
2020-02-04,129628
2020-02-05,129628
2020-02-06,132057
2020-02-07,132057
2020-02-08,130135
2020-02-09,130135
2020-02-10,132052
2020-02-11,132052
2020-02-12,135753
2020-02-13,135753
2020-02-14,134225
2020-02-15,134225
2020-02-16,134225
2020-02-17,130050
2020-02-18,130050
2020-02-19,130114
2020-02-20,130114
2020-02-21,131728
2020-02-22,131728
2020-02-23,133262
2020-02-24,133262
2020-02-25,132804
2020-02-26,132804
2020-02-27,131494
2020-02-28,131494
2020-02-29,127016
2020-03-01,127016
2020-03-02,121600
2020-03-03,121600
2020-03-04,119190
2020-03-05,119190
2020-03-06,116167
2020-03-07,116167
2020-03-08,115488
2020-03-09,115488
2020-03-10,116626
2020-03-11,116626
2020-03-12,117808
2020-03-13,117808
2020-03-14,117094
2020-03-15,117094
2020-03-16,118959
2020-03-17,118959
2020-03-18,118449
2020-03-19,118449
2020-03-20,117863
2020-03-21,117863
2020-03-22,116956
2020-03-23,116956
2020-03-24,119380
2020-03-25,119380
2020-03-26,121207
2020-03-27,121207
2020-03-28,123016
2020-03-29,124289
2020-03-30,124289
2020-03-31,125492
2020-04-01,125492
2020-04-02,124290
2020-04-03,124290
2020-04-04,119380
2020-04-05,119380
2020-04-06,116193
2020-04-07,116193
2020-04-08,113938
2020-04-09,113938
2020-04-10,113333
2020-04-11,112687
2020-04-12,112687
2020-04-13,109573
2020-04-14,106235
2020-04-15,104880
2020-04-16,104880
2020-04-17,104858
2020-04-18,104712
2020-04-19,100188
2020-04-20,99396
2020-04-21,99396
2020-04-22,101140
2020-04-23,101140
2020-04-24,102840
2020-04-25,102840
2020-04-26,103404
2020-04-27,104343
2020-04-28,106104
2020-04-29,106104
2020-04-30,107924
2020-05-01,107924
2020-05-02,105923
2020-05-03,103059
2020-05-04,103059
2020-05-05,100651
2020-05-06,99907
2020-05-07,99907
2020-05-08,99763
2020-05-09,99176
2020-05-10,99176
2020-05-11,99362
2020-05-12,99362
2020-05-13,100942
