date_obj,Bandos%20tassets price
2018-11-09,32227627
2018-11-10,32168758
2018-11-11,32303993
2018-11-12,32354721
2018-11-13,32253472
2018-11-14,32114492
2018-11-15,31940860
2018-11-16,31888117
2018-11-17,31967329
2018-11-18,32023878
2018-11-19,32067800
2018-11-20,31771706
2018-11-21,31442656
2018-11-22,31142667
2018-11-23,30622017
2018-11-24,30463031
2018-11-25,30607879
2018-11-26,30705088
2018-11-27,30908887
2018-11-28,31123318
2018-11-29,31338712
2018-12-01,32082578
2018-12-02,32036216
2018-12-03,32073484
2018-12-04,31955327
2018-12-05,31925986
2018-12-07,32109246
2018-12-09,32390862
2018-12-10,32660888
2018-12-11,32721563
2018-12-12,32790518
2018-12-13,32830902
2018-12-14,33071371
2018-12-15,33931105
2018-12-16,34062880
2018-12-17,34112367
2018-12-18,34185912
2018-12-19,34265703
2018-12-20,34397040
2018-12-21,34453001
2018-12-22,34642521
2018-12-23,35346349
2018-12-24,35867198
2018-12-25,36684024
2018-12-26,36791006
2018-12-27,36623056
2018-12-28,36552963
2018-12-29,36081734
2018-12-30,35526322
2018-12-31,33891373
2019-01-01,33853807
2019-01-02,34511985
2019-01-03,34955562
2019-01-04,35517075
2019-01-05,35731744
2019-01-06,36025598
2019-01-08,36071823
2019-01-10,34763209
2019-01-11,34526268
2019-01-12,34255363
2019-01-13,34210870
2019-01-14,34256984
2019-01-15,34121109
2019-01-16,33615674
2019-01-17,33651697
2019-01-18,33685360
2019-01-19,34221563
2019-01-20,34328992
2019-01-21,34524632
2019-01-22,34683151
2019-01-23,34822364
2019-01-24,34775377
2019-01-25,34805982
2019-01-26,35009294
2019-01-27,35169561
2019-01-28,35071011
2019-01-29,35072553
2019-01-30,35146444
2019-01-31,35195428
2019-02-01,35281670
2019-02-02,35479426
2019-02-03,35731316
2019-02-04,35429783
2019-02-05,35199629
2019-02-06,35079454
2019-02-07,34724016
2019-02-08,34667965
2019-02-09,34737349
2019-02-10,34812559
2019-02-11,34748027
2019-02-12,34677162
2019-02-13,34301947
2019-02-14,33995918
2019-02-15,34102862
2019-02-16,34249485
2019-02-17,34208218
2019-02-18,34163166
2019-02-19,34062879
2019-02-20,33885790
2019-02-21,33763981
2019-02-22,33699717
2019-02-23,33791721
2019-02-24,33710742
2019-02-25,33596587
2019-02-26,33535043
2019-02-27,33375581
2019-02-28,32881977
2019-03-01,32754688
2019-03-02,32572910
2019-03-03,32464128
2019-03-04,32435818
2019-03-05,32481007
2019-03-06,32497408
2019-03-07,32558594
2019-03-08,32643327
2019-03-09,32746360
2019-03-10,32761897
2019-03-11,32609065
2019-03-12,32488852
2019-03-13,32361897
2019-03-14,32187853
2019-03-15,31909718
2019-03-16,31745115
2019-03-17,31692598
2019-03-18,31552016
2019-03-19,31394080
2019-03-20,31190704
2019-03-21,31096711
2019-03-22,31009131
2019-03-23,30967938
2019-03-24,31081360
2019-03-25,31103140
2019-03-26,30848124
2019-03-27,30545993
2019-03-28,30305475
2019-03-29,30329497
2019-03-30,30631845
2019-03-31,30861939
2019-04-01,31230371
2019-04-02,31269654
2019-04-03,31370196
2019-04-04,31401859
2019-04-05,31513834
2019-04-06,31515081
2019-04-07,31522624
2019-04-08,31469431
2019-04-09,31429282
2019-04-10,31278646
2019-04-11,31179286
2019-04-12,31093806
2019-04-13,31169965
2019-04-14,31155028
2019-04-15,30927141
2019-04-16,30382372
2019-04-17,30080368
2019-04-18,29938190
2019-04-19,29867381
2019-04-20,30121809
2019-04-21,30163245
2019-04-22,30274474
2019-04-23,30336243
2019-04-24,30549367
2019-04-25,30610230
2019-04-26,30922603
2019-04-27,31076279
2019-04-28,31067497
2019-04-29,30955752
2019-04-30,30798827
2019-05-01,30758490
2019-05-02,30744310
2019-05-03,30638807
2019-05-04,30611406
2019-05-05,30489583
2019-05-06,30311064
2019-05-07,30237146
2019-05-08,29943791
2019-05-09,29834970
2019-05-10,29674927
2019-05-11,29655577
2019-05-12,29634423
2019-05-13,29652767
2019-05-14,29663627
2019-05-15,29615065
2019-05-16,29572749
2019-05-17,29525492
2019-05-18,29513993
2019-05-19,29615343
2019-05-20,29552420
2019-05-21,29496124
2019-05-22,29445128
2019-05-23,29384757
2019-05-24,29430682
2019-05-25,29328475
2019-05-26,29339811
2019-05-27,29247772
2019-05-28,29036256
2019-05-29,28937623
2019-05-30,28766336
2019-05-31,28743682
2019-06-01,28731556
2019-06-02,28690472
2019-06-03,28531554
2019-06-04,28318517
2019-06-05,28111366
2019-06-06,27990564
2019-06-07,27968022
2019-06-08,27982361
2019-06-09,28052950
2019-06-10,28092164
2019-06-11,28172808
2019-06-12,28210266
2019-06-13,28291537
2019-06-14,28263102
2019-06-15,28273048
2019-06-16,28218255
2019-06-17,28231373
2019-06-18,28128639
2019-06-19,27821299
2019-06-20,26952394
2019-06-21,26367259
2019-06-22,26071195
2019-06-23,25171921
2019-06-24,25314834
2019-06-25,26449675
2019-06-26,27772159
2019-06-27,29103498
2019-06-28,29480679
2019-06-29,29858782
2019-06-30,30451113
2019-07-01,30046128
2019-07-02,29528347
2019-07-03,28531214
2019-07-04,29469384
2019-07-05,29876097
2019-07-06,29957916
2019-07-07,29917778
2019-07-08,29911504
2019-07-09,29872650
2019-07-10,29593291
2019-07-11,29381590
2019-07-12,29317625
2019-07-13,29407518
2019-07-14,29312937
2019-07-15,29254988
2019-07-16,29182593
2019-07-17,29124843
2019-07-18,29075197
2019-07-19,29018147
2019-07-20,29048250
2019-07-21,28963843
2019-07-22,28870684
2019-07-23,28632295
2019-07-24,28560792
2019-07-25,28480503
2019-07-26,28591393
2019-07-27,28586959
2019-07-28,28741514
2019-07-29,28730388
2019-07-30,28742059
2019-07-31,28827319
2019-08-01,29025366
2019-08-02,29199027
2019-08-03,29410750
2019-08-04,29433073
2019-08-05,29532715
2019-08-06,29464503
2019-08-07,29473185
2019-08-08,29575478
2019-08-09,29797786
2019-08-10,29737608
2019-08-11,29735168
2019-08-12,29634485
2019-08-13,29361699
2019-08-14,29291069
2019-08-15,29177726
2019-08-16,29142459
2019-08-17,29007744
2019-08-18,28852908
2019-08-19,28759977
2019-08-20,28699287
2019-08-21,28681513
2019-08-22,28630175
2019-08-23,28688159
2019-08-24,28764572
2019-08-24,28764572
2019-08-25,28903364
2019-08-25,28903364
2019-08-26,28904306
2019-08-26,28904306
2019-08-27,28868977
2019-08-27,28868977
2019-08-28,28867675
2019-08-29,28744204
2019-08-30,28528554
2019-08-31,28364467
2019-09-01,28281714
2019-09-02,28216072
2019-09-03,28167413
2019-09-04,28049505
2019-09-05,27979043
2019-09-06,28004328
2019-09-07,27998097
2019-09-08,27919808
2019-09-09,27802690
2019-09-10,27684035
2019-09-11,27449046
2019-09-12,27321705
2019-09-13,27251373
2019-09-14,27284985
2019-09-15,27550226
2019-09-16,27518577
2019-09-17,27438796
2019-09-18,27257910
2019-09-19,27160793
2019-09-20,27149514
2019-09-21,27164251
2019-09-22,27164525
2019-09-23,27128833
2019-09-24,27096738
2019-09-25,27063279
2019-09-26,28389886
2019-09-27,29020463
2019-09-28,30035146
2019-09-29,30320371
2019-09-30,30150814
2019-10-01,29692489
2019-10-02,29398556
2019-10-03,29422222
2019-10-04,29316518
2019-10-05,29476454
2019-10-06,29572596
2019-10-07,29417346
2019-10-08,29343107
2019-10-09,29234817
2019-10-10,29139460
2019-10-11,29138785
2019-10-12,29174721
2019-10-13,29148713
2019-10-14,29033552
2019-10-15,28959718
2019-10-16,28854491
2019-10-17,28728295
2019-10-18,28598117
2019-10-19,28412568
2019-10-20,28309933
2019-10-21,28252901
2019-10-22,27979972
2019-10-23,27842674
2019-10-24,27828894
2019-10-25,27831031
2019-10-26,27850442
2019-10-27,27908553
2019-10-28,27972669
2019-10-29,28012007
2019-10-30,28088038
2019-10-31,28048478
2019-11-01,28052544
2019-11-02,28047308
2019-11-03,28378789
2019-11-04,28128478
2019-11-05,28084547
2019-11-06,27983059
2019-11-07,27910705
2019-11-08,27854850
2019-11-09,27943457
2019-11-10,27988805
2019-11-11,27701389
2019-11-12,27779167
2019-11-13,27661131
2019-11-14,27583660
2019-11-15,27663379
2019-11-16,27732684
2019-11-17,27632477
2019-11-18,27589776
2019-11-19,27589685
2019-11-20,27642550
2019-11-21,27614660
2019-11-22,27749724
2019-11-23,27814444
2019-11-24,27913792
2019-11-25,28118240
2019-11-26,28229982
2019-11-27,28217006
2019-11-28,28387657
2019-11-29,28518040
2019-11-30,28623892
2019-12-01,28683602
2019-12-02,28591257
2019-12-03,28504995
2019-12-04,28370272
2019-12-05,28108357
2019-12-06,27999454
2019-12-07,27946841
2019-12-08,28020295
2019-12-09,27998123
2019-12-10,27902999
2019-12-11,27837592
2019-12-12,27866136
2019-12-13,28072764
2019-12-14,28144194
2019-12-15,28324071
2019-12-16,28327217
2019-12-17,28295758
2019-12-18,28241065
2019-12-19,28213954
2019-12-20,28228200
2019-12-21,28307170
2019-12-22,28396829
2019-12-23,28470318
2019-12-24,28588553
2019-12-25,29382383
2019-12-26,29418872
2019-12-27,29346148
2019-12-28,29291710
2019-12-29,29018365
2019-12-30,28755919
2019-12-31,28736854
2020-01-01,28794378
2020-01-02,28862467
2020-01-03,28834310
2020-01-04,28866548
2020-01-05,28879232
2020-01-06,28824085
2020-01-07,28790090
2020-01-08,28773898
2020-01-09,28854797
2020-01-10,28824728
2020-01-11,28807462
2020-01-12,28854389
2020-01-13,28940390
2020-01-14,28940714
2020-01-15,28890159
2020-01-16,28808955
2020-01-17,28819018
2020-01-18,28807655
2020-01-19,28835239
2020-01-20,28843189
2020-01-21,28865662
2020-01-22,28766027
2020-01-23,28734743
2020-01-24,28753613
2020-01-25,29013986
2020-01-26,29141969
2020-01-27,29179775
2020-01-28,29142791
2020-01-29,29151504
2020-01-30,29134952
2020-01-31,29242329
2020-02-01,29324804
2020-02-02,29324229
2020-02-03,29317816
2020-02-04,29257923
2020-02-05,29265527
2020-02-06,30656472
2020-02-07,31322289
2020-02-08,31137231
2020-02-09,30881018
2020-02-10,30151896
2020-02-11,29914716
2020-02-12,29657376
2020-02-13,29358325
2020-02-14,29259428
2020-02-15,29228641
2020-02-16,29091902
2020-02-17,28893656
2020-02-18,28716621
2020-02-19,28417294
2020-02-20,28146734
2020-02-21,28108592
2020-02-22,28263329
2020-02-23,28359199
2020-02-24,28267355
2020-02-25,28299510
2020-02-26,28312787
2020-02-27,28284358
2020-02-28,28454752
2020-02-29,28846049
2020-03-01,28952474
2020-03-02,28843796
2020-03-03,28832878
2020-03-04,28717016
2020-03-05,28706730
2020-03-06,28617724
2020-03-07,28536767
2020-03-08,28493458
2020-03-09,28499366
2020-03-10,28467743
2020-03-11,28418239
2020-03-12,28579148
2020-03-13,28692529
2020-03-14,28708766
2020-03-15,28850934
2020-03-16,28907909
2020-03-17,28876959
2020-03-18,29017955
2020-03-19,29123823
2020-03-20,29216215
2020-03-21,29433370
2020-03-22,29438824
2020-03-23,29517314
2020-03-24,29758593
2020-03-25,29784600
2020-03-26,29885332
2020-03-27,29839353
2020-03-28,29849489
2020-03-29,29755248
2020-03-30,29794926
2020-03-31,29871748
2020-04-01,29963594
2020-04-02,30173789
2020-04-03,30261614
2020-04-04,30438829
2020-04-05,30508700
2020-04-06,30478033
2020-04-07,30320856
2020-04-08,30262576
2020-04-09,30179097
2020-04-10,30179924
2020-04-11,30147592
2020-04-12,30235839
2020-04-13,30217930
2020-04-14,30277499
2020-04-15,30291615
2020-04-16,30284388
2020-04-17,30300665
2020-04-18,30247089
2020-04-19,30215965
2020-04-20,30165738
2020-04-21,30073640
2020-04-22,29975662
2020-04-23,29874803
2020-04-24,29781090
2020-04-25,29794820
2020-04-26,29907315
2020-04-27,29995923
2020-04-28,30028797
2020-04-29,30112935
2020-04-30,30258195
2020-05-01,30248028
2020-05-02,30380452
2020-05-03,30411753
2020-05-04,30432992
2020-05-05,30424812
2020-05-06,30470181
2020-05-07,30437181
2020-05-08,30376546
2020-05-09,30339340
2020-05-10,30310061
2020-05-11,30284210
2020-05-12,30250643
2020-05-13,30175495
