date_obj,Initiate%20cuisse price
2019-04-03,4650
2019-04-04,4652
2019-04-05,4697
2019-04-06,4594
2019-04-07,4523
2019-04-08,4617
2019-04-09,4600
2019-04-10,4569
2019-04-11,4493
2019-04-12,4547
2019-04-13,4588
2019-04-14,4614
2019-04-15,4795
2019-04-16,4773
2019-04-17,4734
2019-04-18,4714
2019-04-19,4642
2019-04-20,4585
2019-04-21,4754
2019-04-22,4876
2019-04-23,4864
2019-04-24,4784
2019-04-25,4736
2019-04-26,4637
2019-04-27,4642
2019-04-28,4590
2019-04-29,4639
2019-04-30,4537
2019-05-01,4473
2019-05-02,4540
2019-05-03,4652
2019-05-04,4758
2019-05-05,4722
2019-05-06,4749
2019-05-07,4708
2019-05-08,4713
2019-05-09,4718
2019-05-10,4672
2019-05-11,4711
2019-05-12,4714
2019-05-13,4591
2019-05-14,4599
2019-05-15,4682
2019-05-16,4733
2019-05-17,4923
2019-05-18,5091
2019-05-19,5143
2019-05-20,5252
2019-05-21,5416
2019-05-22,5322
2019-05-23,5378
2019-05-24,5392
2019-05-25,5251
2019-05-26,5344
2019-05-27,5506
2019-05-28,5495
2019-05-29,5414
2019-05-30,5263
2019-05-31,5155
2019-06-01,5187
2019-06-02,5076
2019-06-03,5015
2019-06-04,4981
2019-06-05,4970
2019-06-06,4880
2019-06-07,4784
2019-06-08,4712
2019-06-09,4637
2019-06-10,4637
2019-06-11,4732
2019-06-12,4789
2019-06-13,4745
2019-06-14,4803
2019-06-15,4781
2019-06-16,4798
2019-06-17,4817
2019-06-18,4811
2019-06-19,4847
2019-06-20,4757
2019-06-21,4783
2019-06-22,4898
2019-06-23,4988
2019-06-24,5105
2019-06-25,5198
2019-06-26,5138
2019-06-27,5195
2019-06-28,5235
2019-06-29,5384
2019-06-30,5285
2019-07-01,5207
2019-07-02,5149
2019-07-03,5014
2019-07-04,5021
2019-07-05,5092
2019-07-06,5107
2019-07-07,5045
2019-07-08,4979
2019-07-09,4958
2019-07-10,4942
2019-07-11,4832
2019-07-12,4782
2019-07-13,4786
2019-07-14,4756
2019-07-15,4628
2019-07-16,4581
2019-07-17,4516
2019-07-18,4489
2019-07-19,4439
2019-07-20,4519
2019-07-21,4518
2019-07-22,4535
2019-07-23,4514
2019-07-24,4567
2019-07-25,4640
2019-07-26,4483
2019-07-27,4642
2019-07-28,4613
2019-07-29,4604
2019-07-30,4685
2019-07-31,4719
2019-08-01,4750
2019-08-02,4752
2019-08-03,4696
2019-08-04,4632
2019-08-05,4658
2019-08-06,4761
2019-08-07,4713
2019-08-08,4660
2019-08-09,4663
2019-08-10,4630
2019-08-11,4657
2019-08-12,4674
2019-08-13,4707
2019-08-14,4623
2019-08-15,4521
2019-08-16,4561
2019-08-17,4561
2019-08-18,4531
2019-08-19,4677
2019-08-20,4766
2019-08-21,4736
2019-08-22,4633
2019-08-23,4640
2019-08-24,4556
2019-08-24,4556
2019-08-25,4548
2019-08-25,4548
2019-08-26,4555
2019-08-26,4555
2019-08-27,4659
2019-08-27,4659
2019-08-28,4614
2019-08-29,4645
2019-08-30,4618
2019-08-31,4618
2019-09-01,4613
2019-09-02,4613
2019-09-03,4659
2019-09-04,4685
2019-09-05,4630
2019-09-06,4630
2019-09-07,4566
2019-09-08,4576
2019-09-09,4519
2019-09-10,4608
2019-09-11,4536
2019-09-12,4452
2019-09-13,4542
2019-09-14,4631
2019-09-15,4638
2019-09-16,4629
2019-09-17,4610
2019-09-18,4623
2019-09-19,4581
2019-09-20,4503
2019-09-21,4481
2019-09-22,4456
2019-09-23,4505
2019-09-24,4505
2019-09-25,4552
2019-09-26,4599
2019-09-27,4653
2019-09-28,4531
2019-09-29,4548
2019-09-30,4642
2019-10-01,4659
2019-10-02,4659
2019-10-03,4782
2019-10-04,4767
2019-10-05,4771
2019-10-06,4760
2019-10-07,4619
2019-10-08,4624
2019-10-09,4624
2019-10-10,4635
2019-10-11,4632
2019-10-12,4627
2019-10-13,4506
2019-10-14,4488
2019-10-15,4683
2019-10-16,4635
2019-10-17,4635
2019-10-18,4540
2019-10-19,4543
2019-10-20,4619
2019-10-21,4655
2019-10-22,4673
2019-10-23,4691
2019-10-24,4729
2019-10-25,4745
2019-10-26,4759
2019-10-27,4750
2019-10-28,4736
2019-10-29,4736
2019-10-30,4641
2019-10-31,4556
2019-11-01,4548
2019-11-02,4457
2019-11-03,4445
2019-11-04,4463
2019-11-05,4463
2019-11-06,4510
2019-11-07,4596
2019-11-08,4621
2019-11-09,4634
2019-11-10,4668
2019-11-11,4664
2019-11-12,4671
2019-11-13,4600
2019-11-14,4505
2019-11-15,4509
2019-11-16,4543
2019-11-17,4543
2019-11-18,4575
2019-11-19,4606
2019-11-20,4570
2019-11-21,4570
2019-11-22,4495
2019-11-23,4451
2019-11-24,4400
2019-11-25,4520
2019-11-26,4594
2019-11-27,4594
2019-11-28,4618
2019-11-29,4675
2019-11-30,4663
2019-12-01,4615
2019-12-02,4634
2019-12-03,4622
2019-12-04,4548
2019-12-05,4548
2019-12-06,4612
2019-12-07,4704
2019-12-08,4468
2019-12-09,4456
2019-12-10,4540
2019-12-11,4585
2019-12-12,4616
2019-12-13,4512
2019-12-14,4476
2019-12-15,4561
2019-12-16,4570
2019-12-17,4581
2019-12-18,4581
2019-12-19,4528
2019-12-20,4610
2019-12-21,4651
2019-12-22,4716
2019-12-23,4727
2019-12-24,4729
2019-12-25,4740
2019-12-26,4800
2019-12-27,4817
2019-12-28,4856
2019-12-29,4902
2019-12-30,4909
2019-12-31,4924
2020-01-01,4796
2020-01-02,4661
2020-01-03,4592
2020-01-04,4583
2020-01-05,4486
2020-01-06,4458
2020-01-07,4409
2020-01-08,4436
2020-01-09,4399
2020-01-10,4402
2020-01-11,4400
2020-01-12,4472
2020-01-13,4472
2020-01-14,4521
2020-01-15,4480
2020-01-16,4405
2020-01-17,4425
2020-01-18,4431
2020-01-19,4530
2020-01-20,4594
2020-01-21,4594
2020-01-22,4572
2020-01-23,4460
2020-01-24,4382
2020-01-25,4455
2020-01-26,4450
2020-01-27,4462
2020-01-28,4578
2020-01-29,4657
2020-01-30,4761
2020-01-31,4728
2020-02-01,4624
2020-02-02,4510
2020-02-03,4411
2020-02-04,4461
2020-02-05,4479
2020-02-06,4484
2020-02-07,4488
2020-02-08,4583
2020-02-09,4530
2020-02-10,4514
2020-02-11,4411
2020-02-12,4432
2020-02-13,4432
2020-02-14,4418
2020-02-15,4430
2020-02-16,4391
2020-02-17,4478
2020-02-18,4541
2020-02-19,4588
2020-02-20,4650
2020-02-21,4650
2020-02-22,4616
2020-02-23,4445
2020-02-24,4538
2020-02-25,4541
2020-02-26,4560
2020-02-27,4637
2020-02-28,4589
2020-02-29,4589
2020-03-01,4652
2020-03-02,4524
2020-03-03,4487
2020-03-04,4431
2020-03-05,4481
2020-03-06,4485
2020-03-07,4538
2020-03-08,4593
2020-03-09,4599
2020-03-10,4595
2020-03-11,4572
2020-03-12,4576
2020-03-13,4638
2020-03-14,4658
2020-03-15,4601
2020-03-16,4592
2020-03-17,4699
2020-03-18,4671
2020-03-19,4635
2020-03-20,4559
2020-03-21,4556
2020-03-22,4559
2020-03-23,4530
2020-03-24,4559
2020-03-25,4550
2020-03-26,4547
2020-03-27,4497
2020-03-28,4539
2020-03-29,4552
2020-03-30,4558
2020-03-31,4563
2020-04-01,4551
2020-04-02,4626
2020-04-03,4623
2020-04-04,4573
2020-04-05,4486
2020-04-06,4479
2020-04-07,4492
2020-04-08,4537
2020-04-09,4555
2020-04-10,4608
2020-04-11,4647
2020-04-12,4682
2020-04-13,4665
2020-04-14,4654
2020-04-15,4632
2020-04-16,4650
2020-04-17,4647
2020-04-18,4701
2020-04-19,4683
2020-04-20,4657
2020-04-21,4667
2020-04-22,4626
2020-04-23,4587
2020-04-24,4572
2020-04-25,4544
2020-04-26,4556
2020-04-27,4488
2020-04-28,4529
2020-04-29,4551
2020-04-30,4532
2020-05-01,4520
2020-05-02,4533
2020-05-03,4566
2020-05-04,4632
2020-05-05,4533
2020-05-06,4701
2020-05-07,4740
2020-05-08,4666
2020-05-09,4598
2020-05-10,4594
2020-05-11,4556
2020-05-12,4568
2020-05-13,4580
