date_obj,Orange%20slices price
2019-08-06,109
2019-08-07,109
2019-08-08,109
2019-08-09,109
2019-08-10,114
2019-08-11,114
2019-08-12,114
2019-08-13,114
2019-08-14,114
2019-08-15,114
2019-08-16,114
2019-08-17,117
2019-08-18,117
2019-08-19,117
2019-08-20,117
2019-08-21,117
2019-08-22,117
2019-08-23,117
2019-08-24,119
2019-08-24,119
2019-08-25,119
2019-08-25,119
2019-08-26,119
2019-08-26,119
2019-08-27,119
2019-08-27,119
2019-08-28,119
2019-08-29,119
2019-08-30,119
2019-08-31,119
2019-09-01,123
2019-09-02,123
2019-09-03,123
2019-09-04,123
2019-09-05,123
2019-09-06,123
2019-09-07,123
2019-09-08,123
2019-09-09,123
2019-09-10,123
2019-09-11,123
2019-09-12,123
2019-09-13,123
2019-09-14,123
2019-09-15,123
2019-09-16,123
2019-09-17,123
2019-09-18,124
2019-09-19,124
2019-09-20,124
2019-09-21,124
2019-09-22,124
2019-09-23,124
2019-09-24,124
2019-09-25,124
2019-09-26,127
2019-09-27,127
2019-09-28,127
2019-09-29,127
2019-09-30,127
2019-10-01,127
2019-10-02,127
2019-10-03,127
2019-10-04,133
2019-10-05,133
2019-10-06,133
2019-10-07,133
2019-10-08,133
2019-10-09,133
2019-10-10,133
2019-10-11,133
2019-10-12,140
2019-10-13,140
2019-10-14,140
2019-10-15,140
2019-10-16,140
2019-10-17,140
2019-10-18,140
2019-10-19,140
2019-10-20,143
2019-10-21,143
2019-10-22,143
2019-10-23,143
2019-10-24,143
2019-10-25,143
2019-10-26,143
2019-10-27,143
2019-10-28,143
2019-10-29,148
2019-10-30,148
2019-10-31,148
2019-11-01,148
2019-11-02,148
2019-11-03,148
2019-11-04,148
2019-11-05,148
2019-11-06,148
2019-11-07,154
2019-11-08,154
2019-11-09,154
2019-11-10,154
2019-11-11,154
2019-11-12,154
2019-11-13,154
2019-11-14,154
2019-11-15,160
2019-11-16,160
2019-11-17,160
2019-11-18,160
2019-11-19,160
2019-11-20,160
2019-11-21,160
2019-11-22,160
2019-11-23,160
2019-11-24,163
2019-11-25,163
2019-11-26,163
2019-11-27,163
2019-11-28,163
2019-11-29,163
2019-11-30,163
2019-12-01,163
2019-12-02,163
2019-12-03,159
2019-12-04,159
2019-12-05,159
2019-12-06,159
2019-12-07,159
2019-12-08,159
2019-12-09,159
2019-12-10,159
2019-12-11,159
2019-12-12,154
2019-12-13,154
2019-12-14,154
2019-12-15,154
2019-12-16,154
2019-12-17,154
2019-12-18,154
2019-12-19,154
2019-12-20,154
2019-12-21,156
2019-12-22,156
2019-12-23,156
2019-12-24,156
2019-12-25,156
2019-12-26,156
2019-12-27,156
2019-12-28,160
2019-12-29,160
2019-12-30,160
2019-12-31,160
2020-01-01,160
2020-01-02,160
2020-01-03,160
2020-01-04,160
2020-01-05,158
2020-01-06,158
2020-01-07,158
2020-01-08,158
2020-01-09,158
2020-01-10,158
2020-01-11,158
2020-01-12,160
2020-01-13,160
2020-01-14,160
2020-01-15,160
2020-01-16,160
2020-01-17,160
2020-01-18,160
2020-01-19,161
2020-01-20,161
2020-01-21,161
2020-01-22,161
2020-01-23,161
2020-01-24,161
2020-01-25,161
2020-01-26,163
2020-01-27,163
2020-01-28,163
2020-01-29,163
2020-01-30,163
2020-01-31,163
2020-02-01,163
2020-02-02,157
2020-02-03,157
2020-02-04,157
2020-02-05,157
2020-02-06,157
2020-02-07,157
2020-02-08,157
2020-02-09,161
2020-02-10,161
2020-02-11,161
2020-02-12,161
2020-02-13,161
2020-02-14,161
2020-02-15,169
2020-02-16,169
2020-02-17,169
2020-02-18,169
2020-02-19,169
2020-02-20,169
2020-02-21,169
2020-02-22,167
2020-02-23,167
2020-02-24,167
2020-02-25,167
2020-02-26,167
2020-02-27,167
2020-02-28,161
2020-02-29,161
2020-03-01,161
2020-03-02,161
2020-03-03,161
2020-03-04,161
2020-03-05,161
2020-03-06,156
2020-03-07,156
2020-03-08,156
2020-03-09,156
2020-03-10,156
2020-03-11,156
2020-03-12,152
2020-03-13,152
2020-03-14,152
2020-03-15,152
2020-03-16,152
2020-03-17,152
2020-03-18,152
2020-03-19,152
2020-03-20,152
2020-03-21,152
2020-03-22,160
2020-03-23,160
2020-03-24,160
2020-03-25,160
2020-03-26,158
2020-03-27,158
2020-03-28,158
2020-03-29,162
2020-03-30,162
2020-03-31,162
2020-04-01,162
2020-04-02,166
2020-04-03,166
2020-04-04,166
2020-04-05,166
2020-04-06,173
2020-04-07,173
2020-04-08,173
2020-04-09,173
2020-04-10,173
2020-04-11,173
2020-04-12,165
2020-04-13,165
2020-04-14,165
2020-04-15,167
2020-04-16,167
2020-04-17,167
2020-04-18,167
2020-04-19,170
2020-04-20,170
2020-04-21,170
2020-04-22,170
2020-04-23,173
2020-04-24,173
2020-04-25,173
2020-04-26,175
2020-04-27,175
2020-04-28,175
2020-04-29,177
2020-04-30,177
2020-05-01,177
2020-05-02,177
2020-05-03,173
2020-05-04,173
2020-05-05,173
2020-05-06,177
2020-05-07,177
2020-05-08,177
2020-05-09,177
2020-05-10,171
2020-05-11,171
2020-05-12,171
2020-05-13,171
