date_obj,Zamorak%20armour%20set%20(lg) price
2019-04-07,463334
2019-04-08,465357
2019-04-09,468440
2019-04-10,465305
2019-04-11,464896
2019-04-12,470413
2019-04-13,477956
2019-04-14,480182
2019-04-15,477627
2019-04-16,479223
2019-04-17,489959
2019-04-18,493485
2019-04-19,487595
2019-04-20,488194
2019-04-21,489723
2019-04-22,488479
2019-04-23,479794
2019-04-24,479237
2019-04-25,473394
2019-04-26,467958
2019-04-27,463469
2019-04-28,459614
2019-04-29,456559
2019-04-30,451899
2019-05-01,449715
2019-05-02,444833
2019-05-03,441571
2019-05-04,447648
2019-05-05,451701
2019-05-06,450513
2019-05-07,449701
2019-05-08,447321
2019-05-09,449992
2019-05-10,458813
2019-05-11,462189
2019-05-12,461957
2019-05-13,457131
2019-05-14,452637
2019-05-15,450544
2019-05-16,447409
2019-05-17,445483
2019-05-18,447363
2019-05-19,457969
2019-05-20,464742
2019-05-21,473416
2019-05-22,460832
2019-05-23,459102
2019-05-24,461054
2019-05-25,460738
2019-05-26,462362
2019-05-27,464055
2019-05-28,465090
2019-05-29,461532
2019-05-30,455674
2019-05-31,452921
2019-06-01,450389
2019-06-02,449952
2019-06-03,446155
2019-06-04,451338
2019-06-05,451597
2019-06-06,451094
2019-06-07,450061
2019-06-08,446637
2019-06-09,440478
2019-06-10,437248
2019-06-11,438197
2019-06-12,436158
2019-06-13,441113
2019-06-14,443212
2019-06-15,441706
2019-06-16,441506
2019-06-17,439050
2019-06-18,438429
2019-06-19,440072
2019-06-20,441944
2019-06-21,444960
2019-06-22,443122
2019-06-23,440655
2019-06-24,442633
2019-06-25,442878
2019-06-26,445144
2019-06-27,445143
2019-06-28,443185
2019-06-29,441763
2019-06-30,440738
2019-07-01,439143
2019-07-02,437751
2019-07-03,435791
2019-07-04,435426
2019-07-05,436995
2019-07-06,441571
2019-07-07,438386
2019-07-08,439157
2019-07-09,440051
2019-07-10,441478
2019-07-11,438817
2019-07-12,435971
2019-07-13,434514
2019-07-14,436208
2019-07-15,434181
2019-07-16,433096
2019-07-17,435779
2019-07-18,437994
2019-07-19,438162
2019-07-20,437971
2019-07-21,437045
2019-07-22,437866
2019-07-23,437966
2019-07-24,438646
2019-07-25,439064
2019-07-26,439472
2019-07-27,438522
2019-07-28,437069
2019-07-29,436209
2019-07-30,436925
2019-07-31,435099
2019-08-01,432427
2019-08-02,429179
2019-08-03,428647
2019-08-04,433143
2019-08-05,428811
2019-08-06,425644
2019-08-07,430000
2019-08-08,428984
2019-08-09,429336
2019-08-10,430969
2019-08-11,437105
2019-08-12,434095
2019-08-13,436393
2019-08-14,437322
2019-08-15,437368
2019-08-16,436778
2019-08-17,436778
2019-08-18,440032
2019-08-19,438955
2019-08-20,439434
2019-08-21,442679
2019-08-22,444107
2019-08-23,444382
2019-08-24,446011
2019-08-24,446011
2019-08-25,451850
2019-08-25,451850
2019-08-26,450402
2019-08-26,450402
2019-08-27,454587
2019-08-27,454587
2019-08-28,457089
2019-08-29,458396
2019-08-30,461274
2019-08-31,463829
2019-09-01,462063
2019-09-02,462063
2019-09-03,462245
2019-09-04,464352
2019-09-05,467427
2019-09-06,466462
2019-09-07,474574
2019-09-08,487171
2019-09-09,482077
2019-09-10,479237
2019-09-11,480327
2019-09-12,477321
2019-09-13,475397
2019-09-14,475629
2019-09-15,475664
2019-09-16,473796
2019-09-17,473259
2019-09-18,469792
2019-09-19,466328
2019-09-20,466192
2019-09-21,464715
2019-09-22,463261
2019-09-23,463200
2019-09-24,463200
2019-09-25,461011
2019-09-26,462292
2019-09-27,463246
2019-09-28,464143
2019-09-29,466417
2019-09-30,466347
2019-10-01,467188
2019-10-02,467188
2019-10-03,466232
2019-10-04,467425
2019-10-05,467192
2019-10-06,465356
2019-10-07,463638
2019-10-08,461224
2019-10-09,455124
2019-10-10,450459
2019-10-11,451691
2019-10-12,443545
2019-10-13,441121
2019-10-14,439246
2019-10-15,438213
2019-10-16,435851
2019-10-17,432824
2019-10-18,427444
2019-10-19,422598
2019-10-20,422244
2019-10-21,414468
2019-10-22,410856
2019-10-23,407293
2019-10-24,403295
2019-10-25,406125
2019-10-26,410612
2019-10-27,412345
2019-10-28,415503
2019-10-29,418334
2019-10-30,420728
2019-10-31,428646
2019-11-01,426933
2019-11-02,427844
2019-11-03,429213
2019-11-04,430060
2019-11-05,430060
2019-11-06,427330
2019-11-07,424964
2019-11-08,414342
2019-11-09,415819
2019-11-10,412611
2019-11-11,411016
2019-11-12,410089
2019-11-13,410047
2019-11-14,410215
2019-11-15,408531
2019-11-16,410644
2019-11-17,410644
2019-11-18,408978
2019-11-19,410046
2019-11-20,414106
2019-11-21,417745
2019-11-22,417734
2019-11-23,417962
2019-11-24,423604
2019-11-25,421809
2019-11-26,419223
2019-11-27,423630
2019-11-28,429766
2019-11-29,440614
2019-11-30,451961
2019-12-01,451833
2019-12-02,451147
2019-12-03,456301
2019-12-04,457663
2019-12-05,468160
2019-12-06,471526
2019-12-07,475313
2019-12-08,474180
2019-12-09,474503
2019-12-10,471281
2019-12-11,468983
2019-12-12,466553
2019-12-13,464385
2019-12-14,464599
2019-12-15,463287
2019-12-16,468275
2019-12-17,470020
2019-12-18,470457
2019-12-19,469010
2019-12-20,464978
2019-12-21,461048
2019-12-22,460476
2019-12-23,466143
2019-12-24,476284
2019-12-25,475644
2019-12-26,471066
2019-12-27,465039
2019-12-28,461818
2019-12-29,456424
2019-12-30,453741
2019-12-31,453024
2020-01-01,451741
2020-01-02,451968
2020-01-03,452271
2020-01-04,449412
2020-01-05,447242
2020-01-06,444284
2020-01-07,441666
2020-01-08,436606
2020-01-09,432840
2020-01-10,430160
2020-01-11,428312
2020-01-12,427397
2020-01-13,430238
2020-01-14,437631
2020-01-15,436509
2020-01-16,433469
2020-01-17,430525
2020-01-18,426983
2020-01-19,429720
2020-01-20,427581
2020-01-21,427581
2020-01-22,434608
2020-01-23,432341
2020-01-24,432421
2020-01-25,428771
2020-01-26,426125
2020-01-27,423937
2020-01-28,423008
2020-01-29,422289
2020-01-30,421821
2020-01-31,424322
2020-02-01,427258
2020-02-02,425426
2020-02-03,423076
2020-02-04,424285
2020-02-05,425053
2020-02-06,428919
2020-02-07,428972
2020-02-08,426982
2020-02-09,424853
2020-02-10,422947
2020-02-11,419778
2020-02-12,417533
2020-02-13,414487
2020-02-14,416170
2020-02-15,414303
2020-02-16,413454
2020-02-17,416054
2020-02-18,416552
2020-02-19,413643
2020-02-20,410965
2020-02-21,410965
2020-02-22,410654
2020-02-23,407502
2020-02-24,405538
2020-02-25,404068
2020-02-26,402034
2020-02-27,398489
2020-02-28,398501
2020-02-29,397539
2020-03-01,396134
2020-03-02,393847
2020-03-03,389667
2020-03-04,391687
2020-03-05,394702
2020-03-06,400875
2020-03-07,398386
2020-03-08,402311
2020-03-09,407105
2020-03-10,412549
2020-03-11,412110
2020-03-12,413154
2020-03-13,414666
2020-03-14,411074
2020-03-15,405255
2020-03-16,399783
2020-03-17,397288
2020-03-18,396273
2020-03-19,392158
2020-03-20,395267
2020-03-21,397808
2020-03-22,398841
2020-03-23,400450
2020-03-24,396351
2020-03-25,395989
2020-03-26,394787
2020-03-27,393016
2020-03-28,392973
2020-03-29,389230
2020-03-30,387821
2020-03-31,386889
2020-04-01,384081
2020-04-02,382498
2020-04-03,382498
2020-04-04,384741
2020-04-05,383921
2020-04-06,387959
2020-04-07,386254
2020-04-08,385422
2020-04-09,385694
2020-04-10,386752
2020-04-11,385788
2020-04-12,383578
2020-04-13,380914
2020-04-14,379009
2020-04-15,374747
2020-04-16,372646
2020-04-17,371993
2020-04-18,371118
2020-04-19,371346
2020-04-20,367865
2020-04-21,368143
2020-04-22,369253
2020-04-23,374094
2020-04-24,379827
2020-04-25,388335
2020-04-26,384678
2020-04-27,380849
2020-04-28,378201
2020-04-29,376363
2020-04-30,374244
2020-05-01,372870
2020-05-02,376296
2020-05-03,378020
2020-05-04,376346
2020-05-05,374572
2020-05-06,375281
2020-05-07,374526
2020-05-08,377418
2020-05-09,375098
2020-05-10,372541
2020-05-11,369721
2020-05-12,369286
2020-05-13,368903
