date_obj,Mole%20skin price
2019-04-09,5188
2019-04-10,5088
2019-04-11,5150
2019-04-12,5137
2019-04-13,5130
2019-04-14,5110
2019-04-15,5163
2019-04-16,5187
2019-04-17,5118
2019-04-18,5137
2019-04-19,5121
2019-04-20,5054
2019-04-21,5007
2019-04-22,5061
2019-04-23,5023
2019-04-24,5068
2019-04-25,5075
2019-04-26,5024
2019-04-27,5065
2019-04-28,5025
2019-04-29,4977
2019-04-30,5088
2019-05-01,5053
2019-05-02,5039
2019-05-03,5078
2019-05-04,5033
2019-05-05,4961
2019-05-06,4878
2019-05-07,4798
2019-05-08,4876
2019-05-09,4982
2019-05-10,5072
2019-05-11,5069
2019-05-12,4987
2019-05-13,5000
2019-05-14,5058
2019-05-15,5025
2019-05-16,5112
2019-05-17,5076
2019-05-18,4993
2019-05-19,5024
2019-05-20,5123
2019-05-21,4959
2019-05-22,5048
2019-05-23,5145
2019-05-24,5186
2019-05-25,5172
2019-05-26,5043
2019-05-27,5102
2019-05-28,5051
2019-05-29,5059
2019-05-30,4948
2019-05-31,4884
2019-06-01,4660
2019-06-02,4672
2019-06-03,4649
2019-06-04,4764
2019-06-05,4846
2019-06-06,4837
2019-06-07,4954
2019-06-08,4867
2019-06-09,4809
2019-06-10,4754
2019-06-11,4769
2019-06-12,4824
2019-06-13,4819
2019-06-14,4804
2019-06-15,4626
2019-06-16,4670
2019-06-17,4632
2019-06-18,4694
2019-06-19,4764
2019-06-20,4773
2019-06-21,4746
2019-06-22,4663
2019-06-23,4652
2019-06-24,4732
2019-06-25,4755
2019-06-26,4677
2019-06-27,4752
2019-06-28,4694
2019-06-29,4692
2019-06-30,4658
2019-07-01,4591
2019-07-02,4672
2019-07-03,4716
2019-07-04,4644
2019-07-05,4627
2019-07-06,4572
2019-07-07,4472
2019-07-08,4392
2019-07-09,4364
2019-07-10,4291
2019-07-11,4339
2019-07-12,4414
2019-07-13,4419
2019-07-14,4439
2019-07-15,4625
2019-07-16,4667
2019-07-17,4706
2019-07-18,4625
2019-07-19,4649
2019-07-20,4641
2019-07-21,4697
2019-07-22,4652
2019-07-23,4723
2019-07-24,4545
2019-07-25,4582
2019-07-26,4625
2019-07-27,4644
2019-07-28,4640
2019-07-29,4627
2019-07-30,4715
2019-07-31,4820
2019-08-01,4814
2019-08-02,4855
2019-08-03,4875
2019-08-04,4880
2019-08-05,4821
2019-08-06,4896
2019-08-07,4929
2019-08-08,4886
2019-08-09,4994
2019-08-10,4981
2019-08-11,4901
2019-08-12,5024
2019-08-13,4993
2019-08-14,4999
2019-08-15,5013
2019-08-16,4958
2019-08-17,4841
2019-08-18,4844
2019-08-19,4896
2019-08-20,4953
2019-08-21,4849
2019-08-22,4863
2019-08-23,4958
2019-08-24,4919
2019-08-24,4919
2019-08-25,4790
2019-08-25,4790
2019-08-26,4801
2019-08-26,4801
2019-08-27,4933
2019-08-27,4933
2019-08-28,5007
2019-08-29,4914
2019-08-30,5032
2019-08-31,5027
2019-09-01,5078
2019-09-02,5124
2019-09-03,5143
2019-09-04,5185
2019-09-05,5214
2019-09-06,5150
2019-09-07,5186
2019-09-08,5112
2019-09-09,5131
2019-09-10,5130
2019-09-11,5182
2019-09-12,5212
2019-09-13,5156
2019-09-14,5263
2019-09-15,5198
2019-09-16,5161
2019-09-17,5168
2019-09-18,5231
2019-09-19,5235
2019-09-20,5169
2019-09-21,5193
2019-09-22,5220
2019-09-23,5112
2019-09-24,5086
2019-09-25,5097
2019-09-26,5158
2019-09-27,5220
2019-09-28,5299
2019-09-29,5198
2019-09-30,5205
2019-10-01,5208
2019-10-02,5261
2019-10-03,5348
2019-10-04,5315
2019-10-05,5295
2019-10-06,5262
2019-10-07,5355
2019-10-08,5335
2019-10-09,5284
2019-10-10,5227
2019-10-11,5344
2019-10-12,5344
2019-10-13,5299
2019-10-14,5415
2019-10-15,5364
2019-10-16,5464
2019-10-17,5314
2019-10-18,5462
2019-10-19,5436
2019-10-20,5337
2019-10-21,5261
2019-10-22,5309
2019-10-23,5251
2019-10-24,5225
2019-10-25,5312
2019-10-26,5301
2019-10-27,5173
2019-10-28,5230
2019-10-29,5304
2019-10-30,5390
2019-10-31,5407
2019-11-01,5389
2019-11-02,5375
2019-11-03,5218
2019-11-04,5255
2019-11-05,5358
2019-11-06,5386
2019-11-07,5402
2019-11-08,5351
2019-11-09,5409
2019-11-10,5325
2019-11-11,5398
2019-11-12,5406
2019-11-13,5490
2019-11-14,5482
2019-11-15,5497
2019-11-16,5537
2019-11-17,5517
2019-11-18,5510
2019-11-19,5565
2019-11-20,5544
2019-11-21,5391
2019-11-22,5556
2019-11-23,5526
2019-11-24,5628
2019-11-25,5621
2019-11-26,5643
2019-11-27,5719
2019-11-28,5826
2019-11-29,5724
2019-11-30,5730
2019-12-01,5716
2019-12-02,5545
2019-12-03,5553
2019-12-04,5709
2019-12-05,5726
2019-12-06,5744
2019-12-07,5802
2019-12-08,5729
2019-12-09,5723
2019-12-10,5734
2019-12-11,5812
2019-12-12,5846
2019-12-13,5864
2019-12-14,5775
2019-12-15,5772
2019-12-16,5772
2019-12-17,5906
2019-12-18,5879
2019-12-19,5951
2019-12-20,5848
2019-12-21,5820
2019-12-22,5833
2019-12-23,5968
2019-12-24,6025
2019-12-25,6050
2019-12-26,5940
2019-12-27,5965
2019-12-28,5829
2019-12-29,5752
2019-12-30,5848
2019-12-31,5785
2020-01-01,5788
2020-01-02,5754
2020-01-03,5638
2020-01-04,5619
2020-01-05,5649
2020-01-06,5647
2020-01-07,5710
2020-01-08,5577
2020-01-09,5575
2020-01-10,5690
2020-01-11,5720
2020-01-12,5798
2020-01-13,5880
2020-01-14,5849
2020-01-15,5816
2020-01-16,5820
2020-01-17,5865
2020-01-18,5862
2020-01-19,5902
2020-01-20,5942
2020-01-21,5940
2020-01-22,6000
2020-01-23,5935
2020-01-24,6095
2020-01-25,6115
2020-01-26,6064
2020-01-27,6188
2020-01-28,6240
2020-01-29,6206
2020-01-30,6219
2020-01-31,6161
2020-02-01,6083
2020-02-02,6046
2020-02-03,6140
2020-02-04,6230
2020-02-05,6126
2020-02-06,6091
2020-02-07,6206
2020-02-08,6089
2020-02-09,5899
2020-02-10,5863
2020-02-11,5743
2020-02-12,5867
2020-02-13,5981
2020-02-14,6093
2020-02-15,6013
2020-02-16,6061
2020-02-17,6103
2020-02-18,6103
2020-02-19,6097
2020-02-20,6190
2020-02-21,6167
2020-02-22,6172
2020-02-23,6163
2020-02-24,6104
2020-02-25,6108
2020-02-26,6024
2020-02-27,6088
2020-02-28,6180
2020-02-29,6075
2020-03-01,6041
2020-03-02,6121
2020-03-03,6121
2020-03-04,6110
2020-03-05,6029
2020-03-06,6008
2020-03-07,5855
2020-03-08,5764
2020-03-09,5778
2020-03-10,5891
2020-03-11,5921
2020-03-12,6079
2020-03-13,6027
2020-03-14,6096
2020-03-15,6033
2020-03-16,6107
2020-03-17,5999
2020-03-18,5996
2020-03-19,6024
2020-03-20,5973
2020-03-21,5930
2020-03-22,5998
2020-03-23,6109
2020-03-24,6099
2020-03-25,6106
2020-03-26,6161
2020-03-27,6183
2020-03-28,5996
2020-03-29,5925
2020-03-30,6067
2020-03-31,6083
2020-04-01,6046
2020-04-02,6013
2020-04-03,5795
2020-04-04,5838
2020-04-05,5970
2020-04-06,6097
2020-04-07,6163
2020-04-08,6201
2020-04-09,6324
2020-04-10,6193
2020-04-11,6298
2020-04-12,6260
2020-04-13,6290
2020-04-14,6288
2020-04-15,6333
2020-04-16,6357
2020-04-17,6324
2020-04-18,6371
2020-04-19,6481
2020-04-20,6566
2020-04-21,6567
2020-04-22,6699
2020-04-23,6705
2020-04-24,6723
2020-04-25,6634
2020-04-26,6557
2020-04-27,6568
2020-04-28,6617
2020-04-29,6485
2020-04-30,6610
2020-05-01,6613
2020-05-02,6607
2020-05-03,6559
2020-05-04,6523
2020-05-05,6504
2020-05-06,6572
2020-05-07,6641
2020-05-08,6685
2020-05-09,6659
2020-05-10,6620
2020-05-11,6683
2020-05-12,6674
2020-05-13,6728
