date_obj,Pirate%20leggings%20(beige) price
2019-04-07,1026
2019-04-08,1026
2019-04-09,1026
2019-04-10,1026
2019-04-11,978
2019-04-12,978
2019-04-13,978
2019-04-14,978
2019-04-15,978
2019-04-16,978
2019-04-17,978
2019-04-18,978
2019-04-19,978
2019-04-20,951
2019-04-21,951
2019-04-22,951
2019-04-23,951
2019-04-24,951
2019-04-25,951
2019-04-26,951
2019-04-27,951
2019-04-28,951
2019-04-29,951
2019-04-30,951
2019-05-01,911
2019-05-02,911
2019-05-03,911
2019-05-04,911
2019-05-05,911
2019-05-06,911
2019-05-07,911
2019-05-08,911
2019-05-09,911
2019-05-10,866
2019-05-11,866
2019-05-12,866
2019-05-13,866
2019-05-14,866
2019-05-15,866
2019-05-16,866
2019-05-17,866
2019-05-18,866
2019-05-19,866
2019-05-20,866
2019-05-21,823
2019-05-22,823
2019-05-23,823
2019-05-24,823
2019-05-25,823
2019-05-26,823
2019-05-27,823
2019-05-28,823
2019-05-29,823
2019-05-30,823
2019-05-31,782
2019-06-01,782
2019-06-02,782
2019-06-03,782
2019-06-04,782
2019-06-05,782
2019-06-06,782
2019-06-07,782
2019-06-08,782
2019-06-09,782
2019-06-10,782
2019-06-11,749
2019-06-12,749
2019-06-13,749
2019-06-14,749
2019-06-15,749
2019-06-16,749
2019-06-17,749
2019-06-18,749
2019-06-19,749
2019-06-20,717
2019-06-21,717
2019-06-22,717
2019-06-23,717
2019-06-24,717
2019-06-25,717
2019-06-26,717
2019-06-27,717
2019-06-28,717
2019-06-29,717
2019-06-30,717
2019-07-01,717
2019-07-02,717
2019-07-03,717
2019-07-04,684
2019-07-05,684
2019-07-06,684
2019-07-07,684
2019-07-08,684
2019-07-09,684
2019-07-10,684
2019-07-11,684
2019-07-12,684
2019-07-13,684
2019-07-14,684
2019-07-15,684
2019-07-16,684
2019-07-17,684
2019-07-18,658
2019-07-19,658
2019-07-20,658
2019-07-21,658
2019-07-22,658
2019-07-23,658
2019-07-24,658
2019-07-25,658
2019-07-26,658
2019-07-27,658
2019-07-28,658
2019-07-29,658
2019-07-30,658
2019-07-31,636
2019-08-01,636
2019-08-02,636
2019-08-03,636
2019-08-04,636
2019-08-05,636
2019-08-06,636
2019-08-07,636
2019-08-08,636
2019-08-09,636
2019-08-10,636
2019-08-11,636
2019-08-12,620
2019-08-13,620
2019-08-14,620
2019-08-15,620
2019-08-16,620
2019-08-17,620
2019-08-18,620
2019-08-19,620
2019-08-20,620
2019-08-21,620
2019-08-22,620
2019-08-23,620
2019-08-24,620
2019-08-24,620
2019-08-25,620
2019-08-25,620
2019-08-26,620
2019-08-26,620
2019-08-27,620
2019-08-27,620
2019-08-28,620
2019-08-29,590
2019-08-30,590
2019-08-31,590
2019-09-01,590
2019-09-02,590
2019-09-03,590
2019-09-04,590
2019-09-05,590
2019-09-06,590
2019-09-07,590
2019-09-08,590
2019-09-09,590
2019-09-10,590
2019-09-11,590
2019-09-12,590
2019-09-13,590
2019-09-14,590
2019-09-15,563
2019-09-16,563
2019-09-17,563
2019-09-18,563
2019-09-19,563
2019-09-20,563
2019-09-21,563
2019-09-22,563
2019-09-23,563
2019-09-24,563
2019-09-25,563
2019-09-26,563
2019-09-27,563
2019-09-28,563
2019-09-29,563
2019-09-30,563
2019-10-01,541
2019-10-02,541
2019-10-03,541
2019-10-04,541
2019-10-05,541
2019-10-06,541
2019-10-07,541
2019-10-08,541
2019-10-09,541
2019-10-10,541
2019-10-11,541
2019-10-12,541
2019-10-13,541
2019-10-14,541
2019-10-15,541
2019-10-16,541
2019-10-17,541
2019-10-18,541
2019-10-19,537
2019-10-20,537
2019-10-21,537
2019-10-22,537
2019-10-23,537
2019-10-24,537
2019-10-25,537
2019-10-26,537
2019-10-27,537
2019-10-28,537
2019-10-29,537
2019-10-30,537
2019-10-31,537
2019-11-01,537
2019-11-02,537
2019-11-03,537
2019-11-04,537
2019-11-05,537
2019-11-06,537
2019-11-07,511
2019-11-08,511
2019-11-09,511
2019-11-10,511
2019-11-11,511
2019-11-12,511
2019-11-13,511
2019-11-14,511
2019-11-15,511
2019-11-16,511
2019-11-17,511
2019-11-18,511
2019-11-19,511
2019-11-20,511
2019-11-21,511
2019-11-22,511
2019-11-23,511
2019-11-24,511
2019-11-25,511
2019-11-26,490
2019-11-27,490
2019-11-28,490
2019-11-29,490
2019-11-30,490
2019-12-01,490
2019-12-02,490
2019-12-03,490
2019-12-04,490
2019-12-05,490
2019-12-06,490
2019-12-07,490
2019-12-08,490
2019-12-09,490
2019-12-10,490
2019-12-11,490
2019-12-12,490
2019-12-13,490
2019-12-14,490
2019-12-15,490
2019-12-16,490
2019-12-17,485
2019-12-18,485
2019-12-19,485
2019-12-20,485
2019-12-21,485
2019-12-22,485
2019-12-23,485
2019-12-24,485
2019-12-25,485
2019-12-26,485
2019-12-27,485
2019-12-28,485
2019-12-29,485
2019-12-30,485
2019-12-31,485
2020-01-01,485
2020-01-02,477
2020-01-03,477
2020-01-04,477
2020-01-05,477
2020-01-06,477
2020-01-07,477
2020-01-08,477
2020-01-09,477
2020-01-10,477
2020-01-11,477
2020-01-12,477
2020-01-13,477
2020-01-14,477
2020-01-15,477
2020-01-16,477
2020-01-17,477
2020-01-18,477
2020-01-19,463
2020-01-20,463
2020-01-21,463
2020-01-22,463
2020-01-23,463
2020-01-24,463
2020-01-25,463
2020-01-26,463
2020-01-27,463
2020-01-28,463
2020-01-29,463
2020-01-30,463
2020-01-31,463
2020-02-01,463
2020-02-02,463
2020-02-03,463
2020-02-04,463
2020-02-05,450
2020-02-06,450
2020-02-07,450
2020-02-08,450
2020-02-09,450
2020-02-10,450
2020-02-11,450
2020-02-12,450
2020-02-13,450
2020-02-14,450
2020-02-15,450
2020-02-16,450
2020-02-17,450
2020-02-18,450
2020-02-19,450
2020-02-20,450
2020-02-21,450
2020-02-22,463
2020-02-23,463
2020-02-24,463
2020-02-25,463
2020-02-26,463
2020-02-27,463
2020-02-28,463
2020-02-29,463
2020-03-01,463
2020-03-02,463
2020-03-03,463
2020-03-04,463
2020-03-05,463
2020-03-06,463
2020-03-07,463
2020-03-08,463
2020-03-09,463
2020-03-10,471
2020-03-11,471
2020-03-12,471
2020-03-13,471
2020-03-14,471
2020-03-15,471
2020-03-16,471
2020-03-17,471
2020-03-18,471
2020-03-19,471
2020-03-20,471
2020-03-21,471
2020-03-22,471
2020-03-23,471
2020-03-24,471
2020-03-25,471
2020-03-26,471
2020-03-27,481
2020-03-28,481
2020-03-29,481
2020-03-30,481
2020-03-31,481
2020-04-01,481
2020-04-02,481
2020-04-03,481
2020-04-04,481
2020-04-05,481
2020-04-06,481
2020-04-07,481
2020-04-08,481
2020-04-09,483
2020-04-10,483
2020-04-11,483
2020-04-12,483
2020-04-13,483
2020-04-14,483
2020-04-15,483
2020-04-16,483
2020-04-17,483
2020-04-18,483
2020-04-19,483
2020-04-20,494
2020-04-21,494
2020-04-22,494
2020-04-23,494
2020-04-24,494
2020-04-25,494
2020-04-26,494
2020-04-27,494
2020-04-28,494
2020-04-29,494
2020-04-30,494
2020-05-01,494
2020-05-02,494
2020-05-03,497
2020-05-04,497
2020-05-05,497
2020-05-06,497
2020-05-07,497
2020-05-08,497
2020-05-09,497
2020-05-10,497
2020-05-11,497
2020-05-12,497
2020-05-13,497
