date_obj,Druid's%20robe price
2019-05-11,634
2019-05-12,634
2019-05-13,634
2019-05-14,634
2019-05-15,634
2019-05-16,634
2019-05-17,634
2019-05-18,634
2019-05-19,620
2019-05-20,620
2019-05-21,620
2019-05-22,620
2019-05-23,620
2019-05-24,620
2019-05-25,620
2019-05-26,620
2019-05-27,620
2019-05-28,631
2019-05-29,631
2019-05-30,631
2019-05-31,631
2019-06-01,631
2019-06-02,631
2019-06-03,631
2019-06-04,631
2019-06-05,631
2019-06-06,613
2019-06-07,613
2019-06-08,613
2019-06-09,613
2019-06-10,613
2019-06-11,613
2019-06-12,613
2019-06-13,613
2019-06-14,613
2019-06-15,604
2019-06-16,604
2019-06-17,604
2019-06-18,604
2019-06-19,604
2019-06-20,604
2019-06-21,604
2019-06-22,604
2019-06-23,604
2019-06-24,604
2019-06-25,609
2019-06-26,609
2019-06-27,609
2019-06-28,609
2019-06-29,609
2019-06-30,609
2019-07-01,609
2019-07-02,609
2019-07-03,609
2019-07-04,609
2019-07-05,591
2019-07-06,591
2019-07-07,591
2019-07-08,591
2019-07-09,591
2019-07-10,591
2019-07-11,591
2019-07-12,591
2019-07-13,591
2019-07-14,591
2019-07-15,594
2019-07-16,594
2019-07-17,594
2019-07-18,594
2019-07-19,594
2019-07-20,594
2019-07-21,594
2019-07-22,594
2019-07-23,594
2019-07-24,594
2019-07-25,606
2019-07-26,606
2019-07-27,606
2019-07-28,606
2019-07-29,606
2019-07-30,606
2019-07-31,606
2019-08-01,606
2019-08-02,606
2019-08-03,606
2019-08-04,576
2019-08-05,576
2019-08-06,576
2019-08-07,576
2019-08-08,576
2019-08-09,576
2019-08-10,576
2019-08-11,576
2019-08-12,561
2019-08-13,561
2019-08-14,561
2019-08-15,561
2019-08-16,561
2019-08-17,561
2019-08-18,561
2019-08-19,561
2019-08-20,561
2019-08-21,561
2019-08-22,570
2019-08-23,570
2019-08-24,570
2019-08-24,570
2019-08-25,570
2019-08-25,570
2019-08-26,570
2019-08-26,570
2019-08-27,570
2019-08-27,570
2019-08-28,570
2019-08-29,570
2019-08-30,570
2019-08-31,570
2019-09-01,570
2019-09-02,552
2019-09-03,552
2019-09-04,552
2019-09-05,552
2019-09-06,552
2019-09-07,552
2019-09-08,552
2019-09-09,552
2019-09-10,552
2019-09-11,552
2019-09-12,552
2019-09-13,552
2019-09-14,532
2019-09-15,532
2019-09-16,532
2019-09-17,532
2019-09-18,532
2019-09-19,532
2019-09-20,532
2019-09-21,532
2019-09-22,532
2019-09-23,532
2019-09-24,532
2019-09-25,532
2019-09-26,515
2019-09-27,515
2019-09-28,515
2019-09-29,515
2019-09-30,515
2019-10-01,515
2019-10-02,515
2019-10-03,515
2019-10-04,515
2019-10-05,515
2019-10-06,515
2019-10-07,515
2019-10-08,496
2019-10-09,496
2019-10-10,496
2019-10-11,496
2019-10-12,496
2019-10-13,496
2019-10-14,496
2019-10-15,496
2019-10-16,496
2019-10-17,496
2019-10-18,496
2019-10-19,496
2019-10-20,486
2019-10-21,486
2019-10-22,486
2019-10-23,486
2019-10-24,486
2019-10-25,486
2019-10-26,486
2019-10-27,486
2019-10-28,486
2019-10-29,486
2019-10-30,483
2019-10-31,483
2019-11-01,483
2019-11-02,483
2019-11-03,483
2019-11-04,483
2019-11-05,483
2019-11-06,483
2019-11-07,483
2019-11-08,483
2019-11-09,483
2019-11-10,483
2019-11-11,483
2019-11-12,469
2019-11-13,469
2019-11-14,469
2019-11-15,469
2019-11-16,469
2019-11-17,469
2019-11-18,469
2019-11-19,469
2019-11-20,469
2019-11-21,469
2019-11-22,469
2019-11-23,469
2019-11-24,469
2019-11-25,469
2019-11-26,468
2019-11-27,468
2019-11-28,468
2019-11-29,468
2019-11-30,468
2019-12-01,468
2019-12-02,468
2019-12-03,468
2019-12-04,468
2019-12-05,468
2019-12-06,468
2019-12-07,468
2019-12-08,468
2019-12-09,468
2019-12-10,467
2019-12-11,467
2019-12-12,467
2019-12-13,467
2019-12-14,467
2019-12-15,467
2019-12-16,467
2019-12-17,467
2019-12-18,467
2019-12-19,467
2019-12-20,467
2019-12-21,467
2019-12-22,467
2019-12-23,467
2019-12-24,467
2019-12-25,471
2019-12-26,471
2019-12-27,471
2019-12-28,471
2019-12-29,471
2019-12-30,471
2019-12-31,471
2020-01-01,471
2020-01-02,471
2020-01-03,471
2020-01-04,471
2020-01-05,471
2020-01-06,465
2020-01-07,465
2020-01-08,465
2020-01-09,465
2020-01-10,465
2020-01-11,465
2020-01-12,465
2020-01-13,465
2020-01-14,465
2020-01-15,465
2020-01-16,468
2020-01-17,468
2020-01-18,468
2020-01-19,468
2020-01-20,468
2020-01-21,468
2020-01-22,468
2020-01-23,468
2020-01-24,468
2020-01-25,468
2020-01-26,468
2020-01-27,468
2020-01-28,457
2020-01-29,457
2020-01-30,457
2020-01-31,457
2020-02-01,457
2020-02-02,457
2020-02-03,457
2020-02-04,457
2020-02-05,457
2020-02-06,457
2020-02-07,454
2020-02-08,454
2020-02-09,454
2020-02-10,454
2020-02-11,454
2020-02-12,454
2020-02-13,454
2020-02-14,454
2020-02-15,454
2020-02-16,454
2020-02-17,469
2020-02-18,469
2020-02-19,469
2020-02-20,469
2020-02-21,469
2020-02-22,469
2020-02-23,469
2020-02-24,469
2020-02-25,469
2020-02-26,469
2020-02-27,469
2020-02-28,488
2020-02-29,488
2020-03-01,488
2020-03-02,488
2020-03-03,488
2020-03-04,488
2020-03-05,488
2020-03-06,488
2020-03-07,488
2020-03-08,488
2020-03-09,480
2020-03-10,480
2020-03-11,480
2020-03-12,480
2020-03-13,480
2020-03-14,480
2020-03-15,480
2020-03-16,480
2020-03-17,480
2020-03-18,468
2020-03-19,468
2020-03-20,468
2020-03-21,468
2020-03-22,468
2020-03-23,468
2020-03-24,468
2020-03-25,486
2020-03-26,486
2020-03-27,486
2020-03-28,486
2020-03-29,486
2020-03-30,486
2020-03-31,486
2020-04-01,482
2020-04-02,482
2020-04-03,482
2020-04-04,482
2020-04-05,482
2020-04-06,482
2020-04-07,490
2020-04-08,490
2020-04-09,490
2020-04-10,490
2020-04-11,490
2020-04-12,490
2020-04-13,490
2020-04-14,488
2020-04-15,488
2020-04-16,488
2020-04-17,488
2020-04-18,488
2020-04-19,488
2020-04-20,488
2020-04-21,493
2020-04-22,493
2020-04-23,493
2020-04-24,493
2020-04-25,493
2020-04-26,493
2020-04-27,513
2020-04-28,513
2020-04-29,513
2020-04-30,513
2020-05-01,513
2020-05-02,513
2020-05-03,513
2020-05-04,518
2020-05-05,518
2020-05-06,518
2020-05-07,518
2020-05-08,518
2020-05-09,518
2020-05-10,515
2020-05-11,515
2020-05-12,515
2020-05-13,515
