date_obj,Toad%20crunchies price
2019-04-07,3566
2019-04-08,3743
2019-04-09,3698
2019-04-10,3521
2019-04-11,3542
2019-04-12,3518
2019-04-13,3618
2019-04-14,3772
2019-04-15,3857
2019-04-16,3995
2019-04-17,3935
2019-04-18,3922
2019-04-19,3912
2019-04-20,3894
2019-04-21,3890
2019-04-22,3955
2019-04-23,3906
2019-04-24,3922
2019-04-25,3922
2019-04-26,3997
2019-04-27,4098
2019-04-28,3997
2019-04-29,3978
2019-04-30,3779
2019-05-01,3590
2019-05-02,3410
2019-05-03,3277
2019-05-04,3288
2019-05-05,3235
2019-05-06,3156
2019-05-07,3127
2019-05-08,2975
2019-05-09,2826
2019-05-10,2690
2019-05-11,2579
2019-05-12,2450
2019-05-13,2412
2019-05-14,2326
2019-05-15,2326
2019-05-16,2265
2019-05-17,2188
2019-05-18,2252
2019-05-19,2355
2019-05-20,2436
2019-05-21,2436
2019-05-22,2493
2019-05-23,2581
2019-05-24,2711
2019-05-25,2847
2019-05-26,2978
2019-05-27,3000
2019-05-28,3002
2019-05-29,3114
2019-05-30,3184
2019-05-31,3327
2019-06-01,3389
2019-06-02,3433
2019-06-03,3319
2019-06-04,3275
2019-06-05,3377
2019-06-06,3513
2019-06-07,3686
2019-06-08,3871
2019-06-09,4062
2019-06-10,4062
2019-06-11,3944
2019-06-12,3746
2019-06-13,3558
2019-06-14,3380
2019-06-15,3211
2019-06-16,3050
2019-06-17,2963
2019-06-18,2966
2019-06-19,2932
2019-06-20,2796
2019-06-21,2656
2019-06-22,2523
2019-06-23,2396
2019-06-24,2276
2019-06-25,2162
2019-06-26,2053
2019-06-27,1950
2019-06-28,1852
2019-06-29,1825
2019-06-30,1751
2019-07-01,1831
2019-07-02,1749
2019-07-03,1737
2019-07-04,1742
2019-07-05,1680
2019-07-06,1744
2019-07-07,1815
2019-07-08,1822
2019-07-09,1883
2019-07-10,1897
2019-07-11,1934
2019-07-12,2013
2019-07-13,2109
2019-07-14,2049
2019-07-15,1985
2019-07-16,2017
2019-07-17,2115
2019-07-18,2221
2019-07-19,2331
2019-07-20,2448
2019-07-21,2510
2019-07-22,2618
2019-07-23,2747
2019-07-24,2885
2019-07-25,2993
2019-07-26,3143
2019-07-27,3098
2019-07-28,2969
2019-07-29,2961
2019-07-30,2974
2019-07-31,3119
2019-08-01,3258
2019-08-02,3350
2019-08-03,3426
2019-08-04,3436
2019-08-05,3351
2019-08-06,3183
2019-08-07,3023
2019-08-08,2980
2019-08-09,2840
2019-08-10,2793
2019-08-11,2653
2019-08-12,2520
2019-08-13,2592
2019-08-14,2496
2019-08-15,2480
2019-08-16,2399
2019-08-17,2399
2019-08-18,2454
2019-08-19,2441
2019-08-20,2554
2019-08-21,2630
2019-08-22,2756
2019-08-23,2894
2019-08-24,2948
2019-08-24,2948
2019-08-25,3080
2019-08-25,3080
2019-08-26,3234
2019-08-26,3234
2019-08-27,3395
2019-08-27,3395
2019-08-28,3565
2019-08-29,3703
2019-08-30,3889
2019-08-31,3889
2019-09-01,4035
2019-09-02,4035
2019-09-03,4056
2019-09-04,3959
2019-09-05,3959
2019-09-06,3953
2019-09-07,3826
2019-09-08,3814
2019-09-09,3814
2019-09-10,3678
2019-09-11,3494
2019-09-12,3494
2019-09-13,3368
2019-09-14,3199
2019-09-15,3040
2019-09-16,2917
2019-09-17,2790
2019-09-18,2709
2019-09-19,2709
2019-09-20,2765
2019-09-21,2771
2019-09-22,2837
2019-09-23,2809
2019-09-24,2809
2019-09-25,2858
2019-09-26,2850
2019-09-27,2850
2019-09-28,2880
2019-09-29,2880
2019-09-30,2873
2019-10-01,2901
2019-10-02,2901
2019-10-03,2972
2019-10-04,2972
2019-10-05,2986
2019-10-06,3047
2019-10-07,3182
2019-10-08,3337
2019-10-09,3337
2019-10-10,3397
2019-10-11,3397
2019-10-12,3508
2019-10-13,3632
2019-10-14,3777
2019-10-15,3777
2019-10-16,3696
2019-10-17,3696
2019-10-18,3812
2019-10-19,3959
2019-10-20,4100
2019-10-21,4100
2019-10-22,4300
2019-10-23,4512
2019-10-24,4737
2019-10-25,4916
2019-10-26,4670
2019-10-27,4437
2019-10-28,4215
2019-10-29,4215
2019-10-30,4004
2019-10-31,3803
2019-11-01,3612
2019-11-02,3498
2019-11-03,3406
2019-11-04,3471
2019-11-05,3471
2019-11-06,3529
2019-11-07,3621
2019-11-08,3658
2019-11-09,3631
2019-11-10,3750
2019-11-11,3938
2019-11-12,3938
2019-11-13,3869
2019-11-14,3869
2019-11-15,3930
2019-11-16,4122
2019-11-17,4122
2019-11-18,3982
2019-11-19,3982
2019-11-20,3782
2019-11-21,3782
2019-11-22,3592
2019-11-23,3603
2019-11-24,3696
2019-11-25,3534
2019-11-26,3385
2019-11-27,3385
2019-11-28,3414
2019-11-29,3414
2019-11-30,3402
2019-12-01,3368
2019-12-02,3368
2019-12-03,3254
2019-12-04,3254
2019-12-05,3236
2019-12-06,3236
2019-12-07,3090
2019-12-08,3090
2019-12-09,3054
2019-12-10,2948
2019-12-11,2948
2019-12-12,2919
2019-12-13,2790
2019-12-14,2699
2019-12-15,2564
2019-12-16,2564
2019-12-17,2435
2019-12-18,2435
2019-12-19,2313
2019-12-20,2200
2019-12-21,2090
2019-12-22,1992
2019-12-23,1992
2019-12-24,1921
2019-12-25,1959
2019-12-26,1959
2019-12-27,2036
2019-12-28,2132
2019-12-29,2132
2019-12-30,2231
2019-12-31,2327
2020-01-01,2434
2020-01-02,2552
2020-01-03,2657
2020-01-04,2747
2020-01-05,2841
2020-01-06,2888
2020-01-07,3028
2020-01-08,3028
2020-01-09,3163
2020-01-10,3305
2020-01-11,3471
2020-01-12,3645
2020-01-13,3645
2020-01-14,3828
2020-01-15,3960
2020-01-16,4132
2020-01-17,3997
2020-01-18,3997
2020-01-19,3842
2020-01-20,3968
2020-01-21,3968
2020-01-22,3983
2020-01-23,4052
2020-01-24,4056
2020-01-25,4214
2020-01-26,4299
2020-01-27,4333
2020-01-28,4382
2020-01-29,4333
2020-01-30,4161
2020-01-31,4057
2020-02-01,4159
2020-02-02,3985
2020-02-03,3976
2020-02-04,3933
2020-02-05,3908
2020-02-06,3890
2020-02-07,3926
2020-02-08,3838
2020-02-09,3879
2020-02-10,3775
2020-02-11,3696
2020-02-12,3822
2020-02-13,3822
2020-02-14,3964
2020-02-15,4158
2020-02-16,4366
2020-02-17,4585
2020-02-18,4786
2020-02-19,4930
2020-02-20,4892
2020-02-21,4892
2020-02-22,4859
2020-02-23,4957
2020-02-24,5162
2020-02-25,5023
2020-02-26,4800
2020-02-27,4560
2020-02-28,4355
2020-02-29,4355
2020-03-01,4217
2020-03-02,4006
2020-03-03,3865
2020-03-04,3690
2020-03-05,3519
2020-03-06,3343
2020-03-07,3192
2020-03-08,3032
2020-03-09,2946
2020-03-10,3064
2020-03-11,3069
2020-03-12,3133
2020-03-13,3270
2020-03-14,3334
2020-03-15,3276
2020-03-16,3215
2020-03-17,3234
2020-03-18,3254
2020-03-19,3361
2020-03-20,3508
2020-03-21,3665
2020-03-22,3590
2020-03-23,3614
2020-03-24,3679
2020-03-25,3583
2020-03-26,3406
2020-03-27,3344
2020-03-28,3322
2020-03-29,3334
2020-03-30,3456
2020-03-31,3629
2020-04-01,3811
2020-04-02,4002
2020-04-03,4002
2020-04-04,4203
2020-04-05,4414
2020-04-06,4531
2020-04-07,4320
2020-04-08,4173
2020-04-09,3964
2020-04-10,3787
2020-04-11,3759
2020-04-12,3590
2020-04-13,3513
2020-04-14,3396
2020-04-15,3265
2020-04-16,3198
2020-04-17,3134
2020-04-18,3161
2020-04-19,3243
2020-04-20,3295
2020-04-21,3173
2020-04-22,3232
2020-04-23,3193
2020-04-24,3198
2020-04-25,3187
2020-04-26,3223
2020-04-27,3256
2020-04-28,3373
2020-04-29,3455
2020-04-30,3570
2020-05-01,3721
2020-05-02,3778
2020-05-03,3776
2020-05-04,3729
2020-05-05,3675
2020-05-06,3767
2020-05-07,3841
2020-05-08,4005
2020-05-09,4120
2020-05-10,4158
2020-05-11,4344
2020-05-12,4560
2020-05-13,4394
