date_obj,Ancient%20page%202 price
2019-03-19,131565
2019-03-20,130142
2019-03-21,131250
2019-03-22,128331
2019-03-23,130109
2019-03-24,134659
2019-03-25,140431
2019-03-26,147349
2019-03-27,154717
2019-03-28,162358
2019-03-29,170177
2019-03-30,178686
2019-03-31,187069
2019-04-01,195298
2019-04-02,203522
2019-04-03,209626
2019-04-04,215624
2019-04-05,221827
2019-04-06,219869
2019-04-07,223615
2019-04-08,223093
2019-04-09,223092
2019-04-10,220127
2019-04-11,211105
2019-04-12,200549
2019-04-13,190521
2019-04-14,180994
2019-04-15,171944
2019-04-16,163346
2019-04-17,155178
2019-04-18,147419
2019-04-19,140762
2019-04-20,135330
2019-04-21,131548
2019-04-22,132723
2019-04-23,131154
2019-04-24,128627
2019-04-25,125157
2019-04-26,126609
2019-04-27,124430
2019-04-28,122350
2019-04-29,121815
2019-04-30,120973
2019-05-01,117920
2019-05-02,116738
2019-05-03,116892
2019-05-04,115318
2019-05-05,116020
2019-05-06,117694
2019-05-07,116756
2019-05-08,119610
2019-05-09,119441
2019-05-10,117748
2019-05-11,118888
2019-05-12,119809
2019-05-13,118198
2019-05-14,120951
2019-05-15,125095
2019-05-16,126270
2019-05-17,127891
2019-05-18,128589
2019-05-19,130350
2019-05-20,133552
2019-05-21,135609
2019-05-22,136581
2019-05-23,138212
2019-05-24,139181
2019-05-25,140375
2019-05-26,143308
2019-05-27,145577
2019-05-28,148267
2019-05-29,152278
2019-05-30,156949
2019-05-31,164076
2019-06-01,163760
2019-06-02,167032
2019-06-03,169016
2019-06-04,171703
2019-06-05,176055
2019-06-06,174985
2019-06-07,172116
2019-06-08,169446
2019-06-09,168286
2019-06-10,166294
2019-06-11,160930
2019-06-12,160783
2019-06-13,159698
2019-06-14,154659
2019-06-15,150430
2019-06-16,149500
2019-06-17,144971
2019-06-18,143163
2019-06-19,137971
2019-06-20,138213
2019-06-21,137013
2019-06-22,136394
2019-06-23,133171
2019-06-24,130048
2019-06-25,128286
2019-06-26,126676
2019-06-27,127254
2019-06-28,124967
2019-06-29,123018
2019-06-30,126759
2019-07-01,128922
2019-07-02,129674
2019-07-03,127672
2019-07-04,125359
2019-07-05,125524
2019-07-06,126123
2019-07-07,125486
2019-07-08,125232
2019-07-09,125338
2019-07-10,124246
2019-07-11,121688
2019-07-12,119990
2019-07-13,122052
2019-07-14,122489
2019-07-15,123038
2019-07-16,124233
2019-07-17,127206
2019-07-18,129548
2019-07-19,131485
2019-07-20,135367
2019-07-21,138703
2019-07-22,140398
2019-07-23,137182
2019-07-24,132945
2019-07-25,132181
2019-07-26,132245
2019-07-27,129320
2019-07-28,127320
2019-07-29,126212
2019-07-30,124405
2019-07-31,123690
2019-08-01,123641
2019-08-02,122359
2019-08-03,125549
2019-08-04,129173
2019-08-05,135170
2019-08-06,138015
2019-08-07,139826
2019-08-08,141900
2019-08-09,142322
2019-08-10,144204
2019-08-11,143307
2019-08-12,143778
2019-08-13,146241
2019-08-14,148564
2019-08-15,151319
2019-08-16,155707
2019-08-17,156342
2019-08-18,155334
2019-08-19,156278
2019-08-20,155793
2019-08-21,154202
2019-08-22,153737
2019-08-23,151395
2019-08-24,150876
2019-08-24,150876
2019-08-25,150084
2019-08-25,150084
2019-08-26,147062
2019-08-27,148526
2019-08-27,148526
2019-08-28,150612
2019-08-29,149494
2019-08-30,149264
2019-08-31,148798
2019-09-01,151430
2019-09-02,151193
2019-09-03,152427
2019-09-04,151254
2019-09-05,153162
2019-09-06,155375
2019-09-07,156368
2019-09-08,159086
2019-09-09,158712
2019-09-10,158139
2019-09-11,157972
2019-09-12,162744
2019-09-13,165107
2019-09-14,167140
2019-09-15,170514
2019-09-16,173562
2019-09-17,174131
2019-09-18,172166
2019-09-19,169367
2019-09-20,171754
2019-09-21,170150
2019-09-22,172049
2019-09-23,169305
2019-09-24,169469
2019-09-25,169079
2019-09-26,163897
2019-09-27,155851
2019-09-28,149176
2019-09-29,145484
2019-09-30,142472
2019-10-01,140651
2019-10-02,138764
2019-10-03,135078
2019-10-04,138616
2019-10-05,136326
2019-10-06,134030
2019-10-07,133614
2019-10-08,136132
2019-10-09,138087
2019-10-10,136899
2019-10-11,132879
2019-10-12,133036
2019-10-13,133229
2019-10-14,133108
2019-10-15,128933
2019-10-16,127886
2019-10-17,125731
2019-10-18,127108
2019-10-19,128015
2019-10-20,127834
2019-10-21,126935
2019-10-22,130091
2019-10-23,130084
2019-10-24,129321
2019-10-25,129801
2019-10-26,128403
2019-10-27,125047
2019-10-28,126150
2019-10-29,127597
2019-10-30,126671
2019-10-31,126776
2019-11-01,123376
2019-11-02,120226
2019-11-03,120369
2019-11-04,119991
2019-11-05,116175
2019-11-06,115279
2019-11-07,117053
2019-11-08,116562
2019-11-09,116075
2019-11-10,114407
2019-11-11,112319
2019-11-12,112904
2019-11-13,114146
2019-11-14,110980
2019-11-15,107084
2019-11-16,103247
2019-11-17,99448
2019-11-18,99872
2019-11-19,102600
2019-11-20,104535
2019-11-21,105944
2019-11-22,107228
2019-11-23,107914
2019-11-24,109019
2019-11-25,111663
2019-11-26,115037
2019-11-27,120551
2019-11-28,124324
2019-11-29,125326
2019-11-30,121155
2019-12-01,120016
2019-12-02,120652
2019-12-03,123100
2019-12-04,126452
2019-12-05,131443
2019-12-06,135387
2019-12-07,140791
2019-12-08,146832
2019-12-09,154138
2019-12-10,161845
2019-12-11,169938
2019-12-12,177546
2019-12-13,185808
2019-12-14,195076
2019-12-15,204578
2019-12-16,214807
2019-12-17,225548
2019-12-18,235962
2019-12-19,245792
2019-12-20,253492
2019-12-21,256937
2019-12-22,260672
2019-12-23,263912
2019-12-24,268096
2019-12-25,272436
2019-12-26,264987
2019-12-27,264140
2019-12-28,261758
2019-12-29,255095
2019-12-30,257977
2019-12-31,258800
2020-01-01,252914
2020-01-02,247140
2020-01-03,245536
2020-01-04,241684
2020-01-05,236526
2020-01-06,238497
2020-01-07,235133
2020-01-08,239588
2020-01-09,234337
2020-01-10,229290
2020-01-11,226937
2020-01-12,222863
2020-01-13,226811
2020-01-14,226296
2020-01-15,228529
2020-01-16,224873
2020-01-17,225396
2020-01-18,225718
2020-01-19,223958
2020-01-20,223982
2020-01-21,218932
2020-01-22,214178
2020-01-23,214256
2020-01-24,213596
2020-01-25,218372
2020-01-26,222075
2020-01-27,221941
2020-01-28,217414
2020-01-29,214880
2020-01-30,210508
2020-01-31,208099
2020-02-01,198392
2020-02-02,190742
2020-02-03,187033
2020-02-04,186012
2020-02-05,184511
2020-02-06,181535
2020-02-07,174384
2020-02-08,171394
2020-02-09,170252
2020-02-10,168388
2020-02-11,165880
2020-02-12,165029
2020-02-13,162262
2020-02-14,163676
2020-02-15,164553
2020-02-16,164335
2020-02-17,167016
2020-02-18,168744
2020-02-19,167437
2020-02-20,169030
2020-02-21,173236
2020-02-22,179953
2020-02-23,187890
2020-02-24,192004
2020-02-25,194595
2020-02-26,196679
2020-02-27,197602
2020-02-28,198662
2020-02-29,204306
2020-03-01,213604
2020-03-02,222363
2020-03-03,230236
2020-03-04,234935
2020-03-05,235193
2020-03-06,237275
2020-03-07,235297
2020-03-08,239684
2020-03-09,238444
2020-03-10,244407
2020-03-11,251217
2020-03-12,251541
2020-03-13,251244
2020-03-14,249860
2020-03-15,250031
2020-03-16,248804
2020-03-17,248977
2020-03-18,247704
2020-03-19,248139
2020-03-20,254772
2020-03-21,258673
2020-03-22,263850
2020-03-23,264953
2020-03-24,263015
2020-03-25,257986
2020-03-26,253238
2020-03-27,247424
2020-03-28,245271
2020-03-29,243053
2020-03-30,246852
2020-03-31,250738
2020-04-01,253971
2020-04-02,250807
2020-04-03,249934
2020-04-04,253843
2020-04-05,251051
2020-04-06,252725
2020-04-07,255146
2020-04-08,259602
2020-04-09,265841
2020-04-10,269500
2020-04-11,279569
2020-04-12,288943
2020-04-13,298296
2020-04-14,300589
2020-04-15,303123
2020-04-16,303321
2020-04-17,303822
2020-04-18,311903
2020-04-19,321003
2020-04-20,317226
2020-04-21,314419
2020-04-22,307694
2020-04-23,298883
2020-04-24,297198
2020-04-25,290218
2020-04-26,284726
2020-04-27,275765
2020-04-28,267038
2020-04-29,258913
2020-04-30,254958
2020-05-01,250870
2020-05-02,244925
2020-05-03,244061
2020-05-04,241763
2020-05-05,236134
2020-05-06,233683
2020-05-07,228312
2020-05-08,226527
2020-05-09,222784
2020-05-10,221470
2020-05-11,221602
2020-05-12,218504
2020-05-13,221023
