date_obj,Mystic%20hat%20(light) price
2019-04-02,8989
2019-04-03,9142
2019-04-04,9508
2019-04-05,9481
2019-04-06,9481
2019-04-07,9555
2019-04-08,9522
2019-04-09,9295
2019-04-10,9061
2019-04-11,8979
2019-04-12,8958
2019-04-13,8871
2019-04-14,8810
2019-04-15,8875
2019-04-16,8956
2019-04-17,9102
2019-04-18,9207
2019-04-19,8992
2019-04-20,9131
2019-04-21,9131
2019-04-22,9069
2019-04-23,8962
2019-04-24,9236
2019-04-25,8966
2019-04-26,8927
2019-04-27,9078
2019-04-28,9064
2019-04-29,9249
2019-04-30,9345
2019-05-01,9527
2019-05-02,9861
2019-05-03,9686
2019-05-04,9574
2019-05-05,9311
2019-05-06,9311
2019-05-07,9261
2019-05-08,9525
2019-05-09,9525
2019-05-10,9611
2019-05-11,9326
2019-05-12,9349
2019-05-13,9027
2019-05-14,8746
2019-05-15,8746
2019-05-16,8865
2019-05-17,8865
2019-05-18,9186
2019-05-19,9471
2019-05-20,9539
2019-05-21,9539
2019-05-22,9432
2019-05-23,9498
2019-05-24,9701
2019-05-25,9692
2019-05-26,9987
2019-05-27,10487
2019-05-28,10909
2019-05-29,10603
2019-05-30,10833
2019-05-31,10833
2019-06-01,11182
2019-06-02,10973
2019-06-03,11343
2019-06-04,11442
2019-06-05,11947
2019-06-06,12345
2019-06-07,12263
2019-06-08,11948
2019-06-09,11560
2019-06-10,11560
2019-06-11,11059
2019-06-12,10917
2019-06-13,11461
2019-06-14,11507
2019-06-15,11507
2019-06-16,11053
2019-06-17,10638
2019-06-18,10638
2019-06-19,10136
2019-06-20,9794
2019-06-21,9865
2019-06-22,9865
2019-06-23,9793
2019-06-24,9708
2019-06-25,9850
2019-06-26,9727
2019-06-27,9755
2019-06-28,9755
2019-06-29,9864
2019-06-30,9973
2019-07-01,9973
2019-07-02,9950
2019-07-03,10114
2019-07-04,10114
2019-07-05,9856
2019-07-06,9888
2019-07-07,9805
2019-07-08,10108
2019-07-09,10276
2019-07-10,10467
2019-07-11,10467
2019-07-12,10142
2019-07-13,10142
2019-07-14,9950
2019-07-15,9950
2019-07-16,9727
2019-07-17,9680
2019-07-18,9680
2019-07-19,9893
2019-07-20,10134
2019-07-21,10418
2019-07-22,10797
2019-07-23,11329
2019-07-24,11329
2019-07-25,11057
2019-07-26,11057
2019-07-27,10845
2019-07-28,10492
2019-07-29,10556
2019-07-30,10403
2019-07-31,10525
2019-08-01,10525
2019-08-02,11002
2019-08-03,11314
2019-08-04,11314
2019-08-05,11471
2019-08-06,11908
2019-08-07,12068
2019-08-08,12068
2019-08-09,12468
2019-08-10,12341
2019-08-11,12341
2019-08-12,12821
2019-08-13,13391
2019-08-14,13630
2019-08-15,13078
2019-08-16,12621
2019-08-17,12621
2019-08-18,12382
2019-08-19,12267
2019-08-20,12267
2019-08-21,11710
2019-08-22,11602
2019-08-23,11602
2019-08-24,11115
2019-08-24,11115
2019-08-25,11115
2019-08-25,11115
2019-08-26,10855
2019-08-26,10855
2019-08-27,10398
2019-08-27,10398
2019-08-28,10155
2019-08-29,10155
2019-08-30,9754
2019-08-31,9754
2019-09-01,9735
2019-09-02,9735
2019-09-03,10072
2019-09-04,10050
2019-09-05,10050
2019-09-06,9813
2019-09-07,9508
2019-09-08,9557
2019-09-09,9557
2019-09-10,9519
2019-09-11,9676
2019-09-12,9676
2019-09-13,9576
2019-09-14,9508
2019-09-15,9592
2019-09-16,9358
2019-09-17,9358
2019-09-18,9108
2019-09-19,9108
2019-09-20,9186
2019-09-21,9094
2019-09-22,9197
2019-09-23,9313
2019-09-24,9313
2019-09-25,9283
2019-09-26,8834
2019-09-27,8559
2019-09-28,8430
2019-09-29,8374
2019-09-30,8442
2019-10-01,8521
2019-10-02,8559
2019-10-03,8721
2019-10-04,8703
2019-10-05,8518
2019-10-06,8493
2019-10-07,8617
2019-10-08,8667
2019-10-09,8667
2019-10-10,8519
2019-10-11,8468
2019-10-12,8590
2019-10-13,8624
2019-10-14,8537
2019-10-15,8674
2019-10-16,8751
2019-10-17,8751
2019-10-18,8611
2019-10-19,8500
2019-10-20,8601
2019-10-21,8628
2019-10-22,8665
2019-10-23,8665
2019-10-24,8690
2019-10-25,8590
2019-10-26,8529
2019-10-27,8582
2019-10-28,8624
2019-10-29,8624
2019-10-30,8660
2019-10-31,8856
2019-11-01,8938
2019-11-02,8942
2019-11-03,8872
2019-11-04,8881
2019-11-05,8881
2019-11-06,8910
2019-11-07,8890
2019-11-08,8905
2019-11-09,8881
2019-11-10,8867
2019-11-11,8916
2019-11-12,8916
2019-11-13,8899
2019-11-14,8873
2019-11-15,8984
2019-11-16,9153
2019-11-17,9153
2019-11-18,9558
2019-11-19,9558
2019-11-20,9412
2019-11-21,9412
2019-11-22,8976
2019-11-23,8927
2019-11-24,8595
2019-11-25,8548
2019-11-26,8505
2019-11-27,8505
2019-11-28,8469
2019-11-29,8469
2019-11-30,8610
2019-12-01,8713
2019-12-02,9090
2019-12-03,8727
2019-12-04,8649
2019-12-05,8649
2019-12-06,8926
2019-12-07,9086
2019-12-08,9086
2019-12-09,8926
2019-12-10,8606
2019-12-11,8467
2019-12-12,8467
2019-12-13,8604
2019-12-14,8668
2019-12-15,8983
2019-12-16,9248
2019-12-17,9569
2019-12-18,9776
2019-12-19,9727
2019-12-20,9553
2019-12-21,9282
2019-12-22,9247
2019-12-23,9416
2019-12-24,8970
2019-12-25,8703
2019-12-26,8591
2019-12-27,8765
2019-12-28,8861
2019-12-29,8713
2019-12-30,8764
2019-12-31,8735
2020-01-01,8818
2020-01-02,8765
2020-01-03,8595
2020-01-04,8733
2020-01-05,8733
2020-01-06,8493
2020-01-07,8443
2020-01-08,8443
2020-01-09,8490
2020-01-10,8551
2020-01-11,8598
2020-01-12,8741
2020-01-13,8741
2020-01-14,8721
2020-01-15,8627
2020-01-16,8503
2020-01-17,8874
2020-01-18,8874
2020-01-19,8773
2020-01-20,8671
2020-01-21,8671
2020-01-22,8542
2020-01-23,8621
2020-01-24,8609
2020-01-25,8641
2020-01-26,8681
2020-01-27,8592
2020-01-28,8664
2020-01-29,8637
2020-01-30,8724
2020-01-31,8664
2020-02-01,8632
2020-02-02,8783
2020-02-03,8858
2020-02-04,8713
2020-02-05,8572
2020-02-06,8442
2020-02-07,8429
2020-02-08,8542
2020-02-09,8512
2020-02-10,8425
2020-02-11,8481
2020-02-12,8462
2020-02-13,8462
2020-02-14,8582
2020-02-15,8785
2020-02-16,8624
2020-02-17,8682
2020-02-18,8736
2020-02-19,8614
2020-02-20,8422
2020-02-21,8422
2020-02-22,8486
2020-02-23,8532
2020-02-24,8644
2020-02-25,8691
2020-02-26,8651
2020-02-27,8781
2020-02-28,8694
2020-02-29,8694
2020-03-01,8577
2020-03-02,8564
2020-03-03,8517
2020-03-04,8517
2020-03-05,8626
2020-03-06,8613
2020-03-07,8519
2020-03-08,8575
2020-03-09,8625
2020-03-10,8904
2020-03-11,8925
2020-03-12,8768
2020-03-13,8701
2020-03-14,8726
2020-03-15,8557
2020-03-16,8639
2020-03-17,8575
2020-03-18,8867
2020-03-19,8920
2020-03-20,8849
2020-03-21,8898
2020-03-22,8906
2020-03-23,8723
2020-03-24,8726
2020-03-25,8681
2020-03-26,8868
2020-03-27,8752
2020-03-28,8772
2020-03-29,8730
2020-03-30,8669
2020-03-31,8674
2020-04-01,8663
2020-04-02,8744
2020-04-03,8744
2020-04-04,8840
2020-04-05,8806
2020-04-06,8630
2020-04-07,8505
2020-04-08,8776
2020-04-09,8906
2020-04-10,8963
2020-04-11,8798
2020-04-12,8790
2020-04-13,9063
2020-04-14,8913
2020-04-15,8800
2020-04-16,8709
2020-04-17,8617
2020-04-18,8681
2020-04-19,8686
2020-04-20,8718
2020-04-21,8609
2020-04-22,8720
2020-04-23,8738
2020-04-24,8772
2020-04-25,8652
2020-04-26,8712
2020-04-27,8655
2020-04-28,8634
2020-04-29,8738
2020-04-30,8713
2020-05-01,8602
2020-05-02,8745
2020-05-03,8713
2020-05-04,8795
2020-05-05,8754
2020-05-06,8719
2020-05-07,8622
2020-05-08,8678
2020-05-09,8726
2020-05-10,8869
2020-05-11,8885
2020-05-12,8842
2020-05-13,8962
