date_obj,White%20platebody price
2019-04-07,5679
2019-04-08,5679
2019-04-09,5567
2019-04-10,5567
2019-04-11,5696
2019-04-12,5911
2019-04-13,6051
2019-04-14,6150
2019-04-15,6150
2019-04-16,6245
2019-04-17,6245
2019-04-18,6338
2019-04-19,6338
2019-04-20,6328
2019-04-21,6328
2019-04-22,6274
2019-04-23,6274
2019-04-24,6318
2019-04-25,6318
2019-04-26,6384
2019-04-27,6384
2019-04-28,6437
2019-04-29,6437
2019-04-30,6512
2019-05-01,6512
2019-05-02,6567
2019-05-03,6567
2019-05-04,6245
2019-05-05,6245
2019-05-06,5973
2019-05-07,5973
2019-05-08,5734
2019-05-09,5734
2019-05-10,5746
2019-05-11,5746
2019-05-12,5726
2019-05-13,5726
2019-05-14,5775
2019-05-15,5775
2019-05-16,5825
2019-05-17,5825
2019-05-18,5910
2019-05-19,5910
2019-05-20,5947
2019-05-21,5947
2019-05-22,6040
2019-05-23,6040
2019-05-24,5962
2019-05-25,5962
2019-05-26,5858
2019-05-27,5733
2019-05-28,5733
2019-05-29,5447
2019-05-30,5447
2019-05-31,5174
2019-06-01,5174
2019-06-02,5116
2019-06-03,5116
2019-06-04,5336
2019-06-05,5336
2019-06-06,5483
2019-06-07,5483
2019-06-08,5692
2019-06-09,5692
2019-06-10,5566
2019-06-11,5566
2019-06-12,5389
2019-06-13,5389
2019-06-14,5281
2019-06-15,5281
2019-06-16,5294
2019-06-17,5294
2019-06-18,5259
2019-06-19,5259
2019-06-20,5239
2019-06-21,5239
2019-06-22,5239
2019-06-23,5209
2019-06-24,5209
2019-06-25,5176
2019-06-26,5176
2019-06-27,5186
2019-06-28,5186
2019-06-29,5119
2019-06-30,5119
2019-07-01,5121
2019-07-02,5121
2019-07-03,5190
2019-07-04,5190
2019-07-05,5258
2019-07-06,5258
2019-07-07,5192
2019-07-08,5192
2019-07-09,5192
2019-07-10,5192
2019-07-11,5189
2019-07-12,5189
2019-07-13,5178
2019-07-14,5178
2019-07-15,5122
2019-07-16,5122
2019-07-17,5027
2019-07-18,5027
2019-07-19,4938
2019-07-20,4938
2019-07-21,4867
2019-07-22,4867
2019-07-23,4794
2019-07-24,4794
2019-07-25,4794
2019-07-26,4727
2019-07-27,4727
2019-07-28,4741
2019-07-29,4741
2019-07-30,4818
2019-07-31,4818
2019-08-01,4837
2019-08-02,4837
2019-08-03,4703
2019-08-04,4703
2019-08-05,4660
2019-08-06,4660
2019-08-07,4559
2019-08-08,4559
2019-08-09,4559
2019-08-10,4511
2019-08-11,4511
2019-08-12,4613
2019-08-13,4613
2019-08-14,4718
2019-08-15,4718
2019-08-16,4761
2019-08-17,4761
2019-08-18,4761
2019-08-19,4711
2019-08-20,4711
2019-08-21,4711
2019-08-22,4719
2019-08-23,4719
2019-08-24,4606
2019-08-24,4606
2019-08-25,4606
2019-08-25,4606
2019-08-26,4606
2019-08-26,4606
2019-08-27,4600
2019-08-27,4600
2019-08-28,4600
2019-08-29,4600
2019-08-30,4642
2019-08-31,4642
2019-09-01,4589
2019-09-02,4589
2019-09-03,4589
2019-09-04,4552
2019-09-05,4552
2019-09-06,4552
2019-09-07,4438
2019-09-08,4438
2019-09-09,4442
2019-09-10,4442
2019-09-11,4442
2019-09-12,4483
2019-09-13,4483
2019-09-14,4466
2019-09-15,4466
2019-09-16,4498
2019-09-17,4498
2019-09-18,4473
2019-09-19,4473
2019-09-20,4473
2019-09-21,4549
2019-09-22,4549
2019-09-23,4553
2019-09-24,4553
2019-09-25,4553
2019-09-26,4549
2019-09-27,4549
2019-09-28,4549
2019-09-29,4538
2019-09-30,4538
2019-10-01,4579
2019-10-02,4579
2019-10-03,4579
2019-10-04,4629
2019-10-05,4629
2019-10-06,4796
2019-10-07,4796
2019-10-08,5014
2019-10-09,5014
2019-10-10,5014
2019-10-11,5191
2019-10-12,5191
2019-10-13,5277
2019-10-14,5277
2019-10-15,5259
2019-10-16,5259
2019-10-17,5259
2019-10-18,5285
2019-10-19,5285
2019-10-20,5268
2019-10-21,5268
2019-10-22,5268
2019-10-23,5282
2019-10-24,5282
2019-10-25,5282
2019-10-26,5334
2019-10-27,5334
2019-10-28,5375
2019-10-29,5375
2019-10-30,5375
2019-10-31,5385
2019-11-01,5385
2019-11-02,5441
2019-11-03,5441
2019-11-04,5421
2019-11-05,5421
2019-11-06,5421
2019-11-07,5158
2019-11-08,5158
2019-11-09,5233
2019-11-10,5233
2019-11-11,5244
2019-11-12,5244
2019-11-13,5244
2019-11-14,5168
2019-11-15,5168
2019-11-16,5320
2019-11-17,5320
2019-11-18,5320
2019-11-19,5293
2019-11-20,5293
2019-11-21,5293
2019-11-22,5303
2019-11-23,5303
2019-11-24,5303
2019-11-25,5243
2019-11-26,5243
2019-11-27,5243
2019-11-28,5273
2019-11-29,5273
2019-11-30,5273
2019-12-01,5178
2019-12-02,5178
2019-12-03,5046
2019-12-04,5046
2019-12-05,5046
2019-12-06,5038
2019-12-07,5038
2019-12-08,5038
2019-12-09,5089
2019-12-10,5089
2019-12-11,5037
2019-12-12,5037
2019-12-13,5037
2019-12-14,5036
2019-12-15,5036
2019-12-16,5084
2019-12-17,5084
2019-12-18,5084
2019-12-19,5038
2019-12-20,5038
2019-12-21,4925
2019-12-22,4925
2019-12-23,4948
2019-12-24,4948
2019-12-25,5045
2019-12-26,5045
2019-12-27,4906
2019-12-28,4906
2019-12-29,4965
2019-12-30,4965
2019-12-31,5043
2020-01-01,5043
2020-01-02,4919
2020-01-03,4919
2020-01-04,4919
2020-01-05,4782
2020-01-06,4782
2020-01-07,4587
2020-01-08,4587
2020-01-09,4587
2020-01-10,4477
2020-01-11,4477
2020-01-12,4470
2020-01-13,4470
2020-01-14,4470
2020-01-15,4404
2020-01-16,4404
2020-01-17,4354
2020-01-18,4354
2020-01-19,4383
2020-01-20,4383
2020-01-21,4383
2020-01-22,4372
2020-01-23,4372
2020-01-24,4279
2020-01-25,4279
2020-01-26,4302
2020-01-27,4302
2020-01-28,4339
2020-01-29,4339
2020-01-30,4388
2020-01-31,4388
2020-02-01,4373
2020-02-02,4373
2020-02-03,4482
2020-02-04,4482
2020-02-05,4558
2020-02-06,4558
2020-02-07,4667
2020-02-08,4667
2020-02-09,4709
2020-02-10,4683
2020-02-11,4683
2020-02-12,4674
2020-02-13,4674
2020-02-14,4601
2020-02-15,4601
2020-02-16,4543
2020-02-17,4543
2020-02-18,4543
2020-02-19,4543
2020-02-20,4413
2020-02-21,4413
2020-02-22,4320
2020-02-23,4320
2020-02-24,4255
2020-02-25,4255
2020-02-26,4275
2020-02-27,4275
2020-02-28,4239
2020-02-29,4239
2020-03-01,4271
2020-03-02,4271
2020-03-03,4344
2020-03-04,4344
2020-03-05,4252
2020-03-06,4252
2020-03-07,4143
2020-03-08,4143
2020-03-09,4085
2020-03-10,4085
2020-03-11,3955
2020-03-12,3955
2020-03-13,3764
2020-03-14,3764
2020-03-15,3692
2020-03-16,3692
2020-03-17,3743
2020-03-18,3743
2020-03-19,3756
2020-03-20,3736
2020-03-21,3736
2020-03-22,3725
2020-03-23,3725
2020-03-24,3680
2020-03-25,3680
2020-03-26,3708
2020-03-27,3708
2020-03-28,3819
2020-03-29,3944
2020-03-30,4141
2020-03-31,4141
2020-04-01,4260
2020-04-02,4423
2020-04-03,4423
2020-04-04,4644
2020-04-05,4644
2020-04-06,4693
2020-04-07,4693
2020-04-08,4711
2020-04-09,4739
2020-04-10,4739
2020-04-11,4801
2020-04-12,4791
2020-04-13,4791
2020-04-14,4783
2020-04-15,4616
2020-04-16,4616
2020-04-17,4647
2020-04-18,4657
2020-04-19,4699
2020-04-20,4788
2020-04-21,4788
2020-04-22,4781
2020-04-23,4781
2020-04-24,4823
2020-04-25,4859
2020-04-26,4880
2020-04-27,4962
2020-04-28,4936
2020-04-29,4936
2020-04-30,4876
2020-05-01,4876
2020-05-02,4874
2020-05-03,4884
2020-05-04,4884
2020-05-05,4919
2020-05-06,4888
2020-05-07,5058
2020-05-08,5058
2020-05-09,4979
2020-05-10,4861
2020-05-11,4861
2020-05-12,4813
2020-05-13,4819
