date_obj,Rune%20helm%20(h1) price
2019-04-05,64641
2019-04-06,64107
2019-04-07,64584
2019-04-08,65401
2019-04-09,65691
2019-04-10,65875
2019-04-11,66585
2019-04-12,67696
2019-04-13,68820
2019-04-14,69306
2019-04-15,69061
2019-04-16,67899
2019-04-17,66124
2019-04-18,63396
2019-04-19,62159
2019-04-20,60697
2019-04-21,59169
2019-04-22,58552
2019-04-23,56319
2019-04-24,54339
2019-04-25,52546
2019-04-26,50526
2019-04-27,49126
2019-04-28,48439
2019-04-29,47803
2019-04-30,46657
2019-05-01,44782
2019-05-02,44173
2019-05-03,44218
2019-05-04,44451
2019-05-05,44504
2019-05-06,44515
2019-05-07,44612
2019-05-08,44943
2019-05-09,45985
2019-05-10,45806
2019-05-11,45500
2019-05-12,45351
2019-05-13,45125
2019-05-14,45559
2019-05-15,46006
2019-05-16,46876
2019-05-17,46568
2019-05-18,45740
2019-05-19,45177
2019-05-20,44525
2019-05-21,43550
2019-05-22,43501
2019-05-23,44195
2019-05-24,45102
2019-05-25,44677
2019-05-26,43970
2019-05-27,43845
2019-05-28,43888
2019-05-29,43264
2019-05-30,42911
2019-05-31,42695
2019-06-01,42200
2019-06-02,42245
2019-06-03,40704
2019-06-04,40555
2019-06-05,40832
2019-06-06,40890
2019-06-07,40856
2019-06-08,40615
2019-06-09,39419
2019-06-10,38757
2019-06-11,38339
2019-06-12,37080
2019-06-13,36456
2019-06-14,35667
2019-06-15,35534
2019-06-16,34929
2019-06-17,33732
2019-06-18,33172
2019-06-19,31688
2019-06-20,30403
2019-06-21,29151
2019-06-22,28389
2019-06-23,27248
2019-06-24,26801
2019-06-25,26457
2019-06-26,25647
2019-06-27,25920
2019-06-28,26435
2019-06-29,26985
2019-06-30,26717
2019-07-01,26314
2019-07-02,25829
2019-07-03,25803
2019-07-04,25208
2019-07-05,25173
2019-07-06,25479
2019-07-07,25156
2019-07-08,24970
2019-07-09,24404
2019-07-10,24316
2019-07-11,24954
2019-07-12,25532
2019-07-13,26048
2019-07-14,26136
2019-07-15,26682
2019-07-16,26917
2019-07-17,27083
2019-07-18,27550
2019-07-19,27460
2019-07-20,27533
2019-07-21,27876
2019-07-22,28682
2019-07-23,29652
2019-07-24,30428
2019-07-25,31093
2019-07-26,30930
2019-07-27,30840
2019-07-28,30906
2019-07-29,30611
2019-07-30,30294
2019-07-31,30182
2019-08-01,30543
2019-08-02,31475
2019-08-03,32146
2019-08-04,31990
2019-08-05,32061
2019-08-06,32107
2019-08-07,32592
2019-08-08,33061
2019-08-09,34196
2019-08-10,33706
2019-08-11,33460
2019-08-12,32741
2019-08-13,32553
2019-08-14,32053
2019-08-15,31550
2019-08-16,31798
2019-08-17,32628
2019-08-18,33399
2019-08-19,33447
2019-08-20,33584
2019-08-21,32891
2019-08-22,31880
2019-08-23,31533
2019-08-24,31383
2019-08-24,31383
2019-08-25,31500
2019-08-25,31500
2019-08-26,31661
2019-08-26,31661
2019-08-27,32074
2019-08-27,32074
2019-08-28,32259
2019-08-29,32428
2019-08-30,33016
2019-08-31,34554
2019-09-01,35228
2019-09-02,36037
2019-09-03,35693
2019-09-04,35198
2019-09-05,34866
2019-09-06,34799
2019-09-07,34221
2019-09-08,34860
2019-09-09,34842
2019-09-10,35239
2019-09-11,35726
2019-09-12,35531
2019-09-13,35703
2019-09-14,35677
2019-09-15,35821
2019-09-16,36029
2019-09-17,35403
2019-09-18,36536
2019-09-19,37002
2019-09-20,37223
2019-09-21,37740
2019-09-22,37630
2019-09-23,38186
2019-09-24,38146
2019-09-25,37766
2019-09-26,37345
2019-09-27,36969
2019-09-28,36955
2019-09-29,36791
2019-09-30,37639
2019-10-01,37358
2019-10-02,37799
2019-10-03,37362
2019-10-04,37277
2019-10-05,37364
2019-10-06,37161
2019-10-07,37925
2019-10-08,38588
2019-10-09,39771
2019-10-10,40276
2019-10-11,40412
2019-10-12,40270
2019-10-13,40094
2019-10-14,39884
2019-10-15,39566
2019-10-16,39478
2019-10-17,38884
2019-10-18,38719
2019-10-19,38798
2019-10-20,38511
2019-10-21,38541
2019-10-22,38471
2019-10-23,38094
2019-10-24,37815
2019-10-25,37391
2019-10-26,36941
2019-10-27,36463
2019-10-28,35884
2019-10-29,35500
2019-10-30,35035
2019-10-31,34314
2019-11-01,34278
2019-11-02,34485
2019-11-03,34735
2019-11-04,35066
2019-11-05,35070
2019-11-06,34851
2019-11-07,34932
2019-11-08,34915
2019-11-09,35139
2019-11-10,35148
2019-11-11,36217
2019-11-12,36807
2019-11-13,37136
2019-11-14,36622
2019-11-15,36465
2019-11-16,36725
2019-11-17,37622
2019-11-18,37885
2019-11-19,38172
2019-11-20,38015
2019-11-21,38467
2019-11-22,38581
2019-11-23,38355
2019-11-24,38564
2019-11-25,38631
2019-11-26,38419
2019-11-27,38841
2019-11-28,38795
2019-11-29,39153
2019-11-30,39002
2019-12-01,38648
2019-12-02,38384
2019-12-03,38109
2019-12-04,38184
2019-12-05,38944
2019-12-06,38873
2019-12-07,38952
2019-12-08,39247
2019-12-09,39591
2019-12-10,39574
2019-12-11,39370
2019-12-12,38990
2019-12-13,39259
2019-12-14,39626
2019-12-15,39834
2019-12-16,39689
2019-12-17,40258
2019-12-18,40496
2019-12-19,40218
2019-12-20,40122
2019-12-21,40795
2019-12-22,40624
2019-12-23,40834
2019-12-24,40756
2019-12-25,40227
2019-12-26,40054
2019-12-27,40183
2019-12-28,40207
2019-12-29,40369
2019-12-30,40506
2019-12-31,40976
2020-01-01,41643
2020-01-02,41820
2020-01-03,41570
2020-01-04,41025
2020-01-05,40703
2020-01-06,40819
2020-01-07,40208
2020-01-08,40208
2020-01-09,40061
2020-01-10,40109
2020-01-11,40293
2020-01-12,40646
2020-01-13,41210
2020-01-14,40965
2020-01-15,41144
2020-01-16,40893
2020-01-17,41236
2020-01-18,41295
2020-01-19,41291
2020-01-20,41418
2020-01-21,41656
2020-01-22,41713
2020-01-23,42117
2020-01-24,41835
2020-01-25,41914
2020-01-26,42616
2020-01-27,43186
2020-01-28,42916
2020-01-29,42508
2020-01-30,42644
2020-01-31,43042
2020-02-01,43022
2020-02-02,43128
2020-02-03,42876
2020-02-04,43302
2020-02-05,43163
2020-02-06,42508
2020-02-07,42793
2020-02-08,42909
2020-02-09,43487
2020-02-10,43599
2020-02-11,43308
2020-02-12,43752
2020-02-13,43564
2020-02-14,43720
2020-02-15,44094
2020-02-16,44264
2020-02-17,44320
2020-02-18,44772
2020-02-19,45116
2020-02-20,44775
2020-02-21,45972
2020-02-22,45516
2020-02-23,45833
2020-02-24,46551
2020-02-25,46308
2020-02-26,45783
2020-02-27,44859
2020-02-28,44143
2020-02-29,43448
2020-03-01,42196
2020-03-02,41237
2020-03-03,40108
2020-03-04,38755
2020-03-05,39264
2020-03-06,39039
2020-03-07,39482
2020-03-08,39548
2020-03-09,39716
2020-03-10,38741
2020-03-11,38032
2020-03-12,39408
2020-03-13,40667
2020-03-14,40933
2020-03-15,40636
2020-03-16,40887
2020-03-17,40822
2020-03-18,40719
2020-03-19,40884
2020-03-20,39453
2020-03-21,37745
2020-03-22,38462
2020-03-23,39100
2020-03-24,39240
2020-03-25,40030
2020-03-26,39604
2020-03-27,38593
2020-03-28,39373
2020-03-29,40625
2020-03-30,41103
2020-03-31,41491
2020-04-01,41873
2020-04-02,41469
2020-04-03,39804
2020-04-04,39113
2020-04-05,39573
2020-04-06,39876
2020-04-07,40473
2020-04-08,39948
2020-04-09,40069
2020-04-10,39936
2020-04-11,40893
2020-04-12,41619
2020-04-13,42011
2020-04-14,42773
2020-04-15,42978
2020-04-16,43189
2020-04-17,42544
2020-04-18,42338
2020-04-19,42295
2020-04-20,42819
2020-04-21,41746
2020-04-22,40326
2020-04-23,39401
2020-04-24,38538
2020-04-25,37437
2020-04-26,36616
2020-04-27,37188
2020-04-28,39048
2020-04-29,40996
2020-04-30,41695
2020-05-01,41496
2020-05-02,40684
2020-05-03,39981
2020-05-04,39892
2020-05-05,41184
2020-05-06,42716
2020-05-07,41618
2020-05-08,41651
2020-05-09,42762
2020-05-10,44297
2020-05-11,45022
2020-05-12,45569
2020-05-13,46388
