date_obj,Guthix%20mjolnir price
2019-03-26,4561
2019-03-27,4561
2019-03-28,4561
2019-03-29,4417
2019-03-30,4417
2019-03-31,4417
2019-04-01,4215
2019-04-02,4215
2019-04-03,4036
2019-04-04,4036
2019-04-05,4036
2019-04-06,3876
2019-04-07,3876
2019-04-08,3876
2019-04-09,3708
2019-04-10,3708
2019-04-11,3539
2019-04-12,3539
2019-04-13,3380
2019-04-14,3234
2019-04-15,3234
2019-04-16,3093
2019-04-17,3093
2019-04-18,2953
2019-04-19,2953
2019-04-20,2820
2019-04-21,2820
2019-04-22,2703
2019-04-23,2703
2019-04-24,2582
2019-04-25,2582
2019-04-26,2465
2019-04-27,2465
2019-04-28,2465
2019-04-29,2350
2019-04-30,2350
2019-05-01,2243
2019-05-02,2243
2019-05-03,2144
2019-05-04,2144
2019-05-05,2045
2019-05-06,2045
2019-05-07,1968
2019-05-08,1968
2019-05-09,1968
2019-05-10,1880
2019-05-11,1880
2019-05-12,1806
2019-05-13,1806
2019-05-14,1806
2019-05-15,1726
2019-05-16,1726
2019-05-17,1726
2019-05-18,1651
2019-05-19,1651
2019-05-20,1651
2019-05-21,1583
2019-05-22,1583
2019-05-23,1583
2019-05-24,1511
2019-05-25,1511
2019-05-26,1511
2019-05-27,1443
2019-05-28,1443
2019-05-29,1443
2019-05-30,1384
2019-05-31,1384
2019-06-01,1384
2019-06-02,1323
2019-06-03,1323
2019-06-04,1270
2019-06-05,1270
2019-06-06,1270
2019-06-07,1212
2019-06-08,1212
2019-06-09,1212
2019-06-10,1212
2019-06-11,1151
2019-06-12,1151
2019-06-13,1151
2019-06-14,1151
2019-06-15,1101
2019-06-16,1101
2019-06-17,1101
2019-06-18,1050
2019-06-19,1050
2019-06-20,1050
2019-06-21,1048
2019-06-22,1048
2019-06-23,1048
2019-06-24,1048
2019-06-25,1042
2019-06-26,1042
2019-06-27,1042
2019-06-28,1042
2019-06-29,1008
2019-06-30,1008
2019-07-01,1008
2019-07-02,1008
2019-07-03,985
2019-07-04,985
2019-07-05,985
2019-07-06,985
2019-07-07,993
2019-07-08,993
2019-07-09,993
2019-07-10,993
2019-07-11,993
2019-07-12,1000
2019-07-13,1000
2019-07-14,1000
2019-07-15,1000
2019-07-16,1016
2019-07-17,1016
2019-07-18,1016
2019-07-19,1016
2019-07-20,1038
2019-07-21,1038
2019-07-22,1038
2019-07-23,1038
2019-07-24,1067
2019-07-25,1067
2019-07-26,1067
2019-07-27,1067
2019-07-28,1067
2019-07-29,1076
2019-07-30,1076
2019-07-31,1076
2019-08-01,1076
2019-08-02,1127
2019-08-03,1127
2019-08-04,1127
2019-08-05,1183
2019-08-06,1183
2019-08-07,1183
2019-08-08,1183
2019-08-09,1183
2019-08-10,1243
2019-08-11,1243
2019-08-12,1243
2019-08-13,1243
2019-08-14,1306
2019-08-15,1306
2019-08-16,1306
2019-08-17,1306
2019-08-18,1372
2019-08-19,1372
2019-08-20,1372
2019-08-21,1372
2019-08-22,1441
2019-08-23,1441
2019-08-24,1441
2019-08-24,1441
2019-08-25,1441
2019-08-25,1441
2019-08-26,1511
2019-08-26,1511
2019-08-27,1511
2019-08-27,1511
2019-08-28,1511
2019-08-29,1511
2019-08-30,1587
2019-08-31,1587
2019-09-01,1587
2019-09-02,1587
2019-09-03,1587
2019-09-04,1592
2019-09-05,1592
2019-09-06,1592
2019-09-07,1592
2019-09-08,1598
2019-09-09,1598
2019-09-10,1598
2019-09-11,1598
2019-09-12,1598
2019-09-13,1579
2019-09-14,1579
2019-09-15,1579
2019-09-16,1579
2019-09-17,1592
2019-09-18,1592
2019-09-19,1592
2019-09-20,1592
2019-09-21,1592
2019-09-22,1637
2019-09-23,1637
2019-09-24,1637
2019-09-25,1637
2019-09-26,1647
2019-09-27,1647
2019-09-28,1647
2019-09-29,1647
2019-09-30,1647
2019-10-01,1613
2019-10-02,1613
2019-10-03,1613
2019-10-04,1613
2019-10-05,1613
2019-10-06,1595
2019-10-07,1595
2019-10-08,1595
2019-10-09,1595
2019-10-10,1595
2019-10-11,1590
2019-10-12,1590
2019-10-13,1590
2019-10-14,1590
2019-10-15,1590
2019-10-16,1587
2019-10-17,1587
2019-10-18,1587
2019-10-19,1587
2019-10-20,1575
2019-10-21,1575
2019-10-22,1575
2019-10-23,1575
2019-10-24,1575
2019-10-25,1581
2019-10-26,1581
2019-10-27,1581
2019-10-28,1581
2019-10-29,1581
2019-10-30,1656
2019-10-31,1656
2019-11-01,1656
2019-11-02,1656
2019-11-03,1698
2019-11-04,1698
2019-11-05,1698
2019-11-06,1698
2019-11-07,1698
2019-11-08,1716
2019-11-09,1716
2019-11-10,1716
2019-11-11,1716
2019-11-12,1716
2019-11-13,1798
2019-11-14,1798
2019-11-15,1798
2019-11-16,1798
2019-11-17,1798
2019-11-18,1856
2019-11-19,1856
2019-11-20,1856
2019-11-21,1856
2019-11-22,1856
2019-11-23,1856
2019-11-24,1949
2019-11-25,1949
2019-11-26,1949
2019-11-27,1949
2019-11-28,1949
2019-11-29,2046
2019-11-30,2046
2019-12-01,2046
2019-12-02,2046
2019-12-03,2046
2019-12-04,2148
2019-12-05,2148
2019-12-06,2148
2019-12-07,2148
2019-12-08,2148
2019-12-09,2256
2019-12-10,2256
2019-12-11,2256
2019-12-12,2256
2019-12-13,2256
2019-12-14,2368
2019-12-15,2368
2019-12-16,2368
2019-12-17,2368
2019-12-18,2368
2019-12-19,2368
2019-12-20,2487
2019-12-21,2487
2019-12-22,2487
2019-12-23,2487
2019-12-24,2487
2019-12-25,2612
2019-12-26,2612
2019-12-27,2612
2019-12-28,2612
2019-12-29,2742
2019-12-30,2742
2019-12-31,2742
2020-01-01,2742
2020-01-02,2880
2020-01-03,2880
2020-01-04,2880
2020-01-05,2880
2020-01-06,2880
2020-01-07,3024
2020-01-08,3024
2020-01-09,3024
2020-01-10,3024
2020-01-11,3176
2020-01-12,3176
2020-01-13,3176
2020-01-14,3176
2020-01-15,3176
2020-01-16,3335
2020-01-17,3335
2020-01-18,3335
2020-01-19,3335
2020-01-20,3499
2020-01-21,3499
2020-01-22,3499
2020-01-23,3499
2020-01-24,3654
2020-01-25,3654
2020-01-26,3654
2020-01-27,3814
2020-01-28,3814
2020-01-29,3814
2020-01-30,3814
2020-01-31,4004
2020-02-01,4004
2020-02-02,4004
2020-02-03,4004
2020-02-04,4168
2020-02-05,4168
2020-02-06,4168
2020-02-07,4168
2020-02-08,4306
2020-02-09,4306
2020-02-10,4306
2020-02-11,4117
2020-02-12,4117
2020-02-13,4117
2020-02-14,4169
2020-02-15,4169
2020-02-16,4169
2020-02-17,4169
2020-02-18,4349
2020-02-19,4349
2020-02-20,4349
2020-02-21,4349
2020-02-22,4430
2020-02-23,4430
2020-02-24,4430
2020-02-25,4430
2020-02-26,4387
2020-02-27,4387
2020-02-28,4387
2020-02-29,4447
2020-03-01,4447
2020-03-02,4447
2020-03-03,4487
2020-03-04,4487
2020-03-05,4487
2020-03-06,4487
2020-03-07,4495
2020-03-08,4495
2020-03-09,4495
2020-03-10,4586
2020-03-11,4586
2020-03-12,4586
2020-03-13,4644
2020-03-14,4644
2020-03-15,4644
2020-03-16,4603
2020-03-17,4603
2020-03-18,4603
2020-03-19,4411
2020-03-20,4411
2020-03-21,4411
2020-03-22,4359
2020-03-23,4359
2020-03-24,4359
2020-03-25,4313
2020-03-26,4313
2020-03-27,4302
2020-03-28,4302
2020-03-29,4154
2020-03-30,4154
2020-03-31,4027
2020-04-01,4027
2020-04-02,3876
2020-04-03,3876
2020-04-04,3876
2020-04-05,4044
2020-04-06,4044
2020-04-07,4012
2020-04-08,4012
2020-04-09,3864
2020-04-10,3864
2020-04-11,3697
2020-04-12,3547
2020-04-13,3547
2020-04-14,3392
2020-04-15,3249
2020-04-16,3249
2020-04-17,3086
2020-04-18,2955
2020-04-19,2829
2020-04-20,2829
2020-04-21,2702
2020-04-22,2593
2020-04-23,2593
2020-04-24,2476
2020-04-25,2476
2020-04-26,2359
2020-04-27,2359
2020-04-28,2258
2020-04-29,2258
2020-04-30,2153
2020-05-01,2153
2020-05-02,2054
2020-05-03,2054
2020-05-04,1983
2020-05-05,1983
2020-05-06,1886
2020-05-07,1886
2020-05-08,1835
2020-05-09,1835
2020-05-10,1749
2020-05-11,1749
2020-05-12,1674
2020-05-13,1603
