date_obj,Black%20halberd price
2019-03-26,6787
2019-03-27,6774
2019-03-28,6774
2019-03-29,6774
2019-03-30,6774
2019-03-31,6774
2019-04-01,6774
2019-04-02,6774
2019-04-03,6774
2019-04-04,6774
2019-04-05,6774
2019-04-06,6774
2019-04-07,6774
2019-04-08,6774
2019-04-09,6774
2019-04-10,6774
2019-04-11,6774
2019-04-12,6774
2019-04-13,6578
2019-04-14,6578
2019-04-15,6578
2019-04-16,6578
2019-04-17,6578
2019-04-18,6578
2019-04-19,6578
2019-04-20,6578
2019-04-21,6578
2019-04-22,6578
2019-04-23,6578
2019-04-24,6578
2019-04-25,6578
2019-04-26,6578
2019-04-27,6578
2019-04-28,6578
2019-04-29,6578
2019-04-30,6578
2019-05-01,6578
2019-05-02,6578
2019-05-03,6403
2019-05-04,6403
2019-05-05,6403
2019-05-06,6403
2019-05-07,6403
2019-05-08,6403
2019-05-09,6403
2019-05-10,6403
2019-05-11,6403
2019-05-12,6403
2019-05-13,6403
2019-05-14,6403
2019-05-15,6403
2019-05-16,6403
2019-05-17,6403
2019-05-18,6403
2019-05-19,6403
2019-05-20,6368
2019-05-21,6368
2019-05-22,6368
2019-05-23,6368
2019-05-24,6368
2019-05-25,6368
2019-05-26,6368
2019-05-27,6368
2019-05-28,6368
2019-05-29,6368
2019-05-30,6368
2019-05-31,6368
2019-06-01,6368
2019-06-02,6368
2019-06-03,6368
2019-06-04,6368
2019-06-05,6368
2019-06-06,6368
2019-06-07,6368
2019-06-08,6274
2019-06-09,6274
2019-06-10,6274
2019-06-11,6274
2019-06-12,6274
2019-06-13,6274
2019-06-14,6274
2019-06-15,6274
2019-06-16,6274
2019-06-17,6274
2019-06-18,6274
2019-06-19,6274
2019-06-20,6274
2019-06-21,6274
2019-06-22,6274
2019-06-23,6274
2019-06-24,6274
2019-06-25,6274
2019-06-26,6274
2019-06-27,6103
2019-06-28,6103
2019-06-29,6103
2019-06-30,6103
2019-07-01,6103
2019-07-02,6103
2019-07-03,6103
2019-07-04,6103
2019-07-05,6103
2019-07-06,6103
2019-07-07,6103
2019-07-08,6103
2019-07-09,6103
2019-07-10,6103
2019-07-11,6103
2019-07-12,6103
2019-07-13,6103
2019-07-14,6103
2019-07-15,6103
2019-07-16,6103
2019-07-17,6103
2019-07-18,6023
2019-07-19,6023
2019-07-20,6023
2019-07-21,6023
2019-07-22,6023
2019-07-23,6023
2019-07-24,6023
2019-07-25,6023
2019-07-26,6023
2019-07-27,6023
2019-07-28,6023
2019-07-29,6023
2019-07-30,6023
2019-07-31,6023
2019-08-01,6023
2019-08-02,6023
2019-08-03,6023
2019-08-04,6023
2019-08-05,5885
2019-08-06,5885
2019-08-07,5885
2019-08-08,5885
2019-08-09,5885
2019-08-10,5885
2019-08-11,5885
2019-08-12,5885
2019-08-13,5885
2019-08-14,5885
2019-08-15,5885
2019-08-16,5885
2019-08-17,5885
2019-08-18,5885
2019-08-19,5885
2019-08-20,5885
2019-08-21,5885
2019-08-22,5885
2019-08-23,5885
2019-08-24,5716
2019-08-24,5716
2019-08-25,5716
2019-08-25,5716
2019-08-26,5716
2019-08-27,5716
2019-08-27,5716
2019-08-28,5716
2019-08-29,5716
2019-08-30,5716
2019-08-31,5716
2019-09-01,5716
2019-09-02,5716
2019-09-03,5716
2019-09-04,5716
2019-09-05,5716
2019-09-06,5716
2019-09-07,5716
2019-09-08,5716
2019-09-09,5716
2019-09-10,5716
2019-09-11,5716
2019-09-12,5716
2019-09-13,5716
2019-09-14,5716
2019-09-15,5716
2019-09-16,5716
2019-09-17,5716
2019-09-18,5716
2019-09-19,5716
2019-09-20,5716
2019-09-21,5716
2019-09-22,5737
2019-09-23,5737
2019-09-24,5737
2019-09-25,5737
2019-09-26,5737
2019-09-27,5737
2019-09-28,5737
2019-09-29,5737
2019-09-30,5737
2019-10-01,5737
2019-10-02,5737
2019-10-03,5737
2019-10-04,5737
2019-10-05,5737
2019-10-06,5737
2019-10-07,5737
2019-10-08,5737
2019-10-09,5737
2019-10-10,5737
2019-10-11,5737
2019-10-12,5737
2019-10-13,5737
2019-10-14,5737
2019-10-15,5737
2019-10-16,5737
2019-10-17,5737
2019-10-18,5737
2019-10-19,5737
2019-10-20,5737
2019-10-21,5737
2019-10-22,5676
2019-10-23,5676
2019-10-24,5676
2019-10-25,5676
2019-10-26,5676
2019-10-27,5676
2019-10-28,5676
2019-10-29,5676
2019-10-30,5676
2019-10-31,5676
2019-11-01,5676
2019-11-02,5676
2019-11-03,5676
2019-11-04,5676
2019-11-05,5676
2019-11-06,5676
2019-11-07,5676
2019-11-08,5676
2019-11-09,5676
2019-11-10,5676
2019-11-11,5676
2019-11-12,5676
2019-11-13,5676
2019-11-14,5676
2019-11-15,5676
2019-11-16,5676
2019-11-17,5676
2019-11-18,5676
2019-11-19,5676
2019-11-20,5676
2019-11-21,5676
2019-11-22,5676
2019-11-23,5714
2019-11-24,5714
2019-11-25,5714
2019-11-26,5714
2019-11-27,5714
2019-11-28,5714
2019-11-29,5714
2019-11-30,5714
2019-12-01,5714
2019-12-02,5714
2019-12-03,5714
2019-12-04,5714
2019-12-05,5714
2019-12-06,5714
2019-12-07,5714
2019-12-08,5714
2019-12-09,5714
2019-12-10,5714
2019-12-11,5714
2019-12-12,5714
2019-12-13,5714
2019-12-14,5714
2019-12-15,5714
2019-12-16,5714
2019-12-17,5714
2019-12-18,5714
2019-12-19,5714
2019-12-20,5714
2019-12-21,5714
2019-12-22,5714
2019-12-23,5714
2019-12-24,5714
2019-12-25,5873
2019-12-26,5873
2019-12-27,5873
2019-12-28,5873
2019-12-29,5873
2019-12-30,5873
2019-12-31,5873
2020-01-01,5873
2020-01-02,5873
2020-01-03,5873
2020-01-04,5873
2020-01-05,5873
2020-01-06,5873
2020-01-07,5873
2020-01-08,5873
2020-01-09,5873
2020-01-10,5873
2020-01-11,5873
2020-01-12,5873
2020-01-13,5873
2020-01-14,5873
2020-01-15,5873
2020-01-16,5873
2020-01-17,5873
2020-01-18,5873
2020-01-19,5873
2020-01-20,5873
2020-01-21,5873
2020-01-22,5891
2020-01-23,5891
2020-01-24,5891
2020-01-25,5891
2020-01-26,5891
2020-01-27,5891
2020-01-28,5891
2020-01-29,5891
2020-01-30,5891
2020-01-31,5891
2020-02-01,5891
2020-02-02,5891
2020-02-03,5891
2020-02-04,5891
2020-02-05,5891
2020-02-06,5891
2020-02-07,5891
2020-02-08,5891
2020-02-09,5891
2020-02-10,5891
2020-02-11,5891
2020-02-12,5891
2020-02-13,5891
2020-02-14,5891
2020-02-15,5891
2020-02-16,5891
2020-02-17,5891
2020-02-18,5797
2020-02-19,5797
2020-02-20,5797
2020-02-21,5797
2020-02-22,5797
2020-02-23,5797
2020-02-24,5797
2020-02-25,5797
2020-02-26,5797
2020-02-27,5797
2020-02-28,5797
2020-02-29,5797
2020-03-01,5797
2020-03-02,5797
2020-03-03,5797
2020-03-04,5797
2020-03-05,5797
2020-03-06,5797
2020-03-07,5797
2020-03-08,5797
2020-03-09,5797
2020-03-10,5797
2020-03-11,5797
2020-03-12,5797
2020-03-13,5797
2020-03-14,5797
2020-03-15,5516
2020-03-16,5516
2020-03-17,5516
2020-03-18,5516
2020-03-19,5516
2020-03-20,5516
2020-03-21,5516
2020-03-22,5516
2020-03-23,5516
2020-03-24,5516
2020-03-25,5516
2020-03-26,5516
2020-03-27,5516
2020-03-28,5516
2020-03-29,5516
2020-03-30,5516
2020-03-31,5516
2020-04-01,5279
2020-04-02,5279
2020-04-03,5279
2020-04-04,5279
2020-04-05,5279
2020-04-06,5279
2020-04-07,5279
2020-04-08,5279
2020-04-09,5279
2020-04-10,5279
2020-04-11,5279
2020-04-12,5279
2020-04-13,5279
2020-04-14,5279
2020-04-15,5279
2020-04-16,5279
2020-04-17,5308
2020-04-18,5308
2020-04-19,5308
2020-04-20,5308
2020-04-21,5308
2020-04-22,5308
2020-04-23,5308
2020-04-24,5308
2020-04-25,5308
2020-04-26,5308
2020-04-27,5308
2020-04-28,5308
2020-04-29,5308
2020-04-30,5308
2020-05-01,5308
2020-05-02,5308
2020-05-03,5308
2020-05-04,5289
2020-05-05,5289
2020-05-06,5289
2020-05-07,5289
2020-05-08,5289
2020-05-09,5289
2020-05-10,5289
2020-05-11,5289
2020-05-12,5289
2020-05-13,5289
