date_obj,Diamond%20bolts price
2019-08-28,375
2019-08-29,376
2019-08-30,377
2019-08-31,382
2019-09-01,386
2019-09-02,388
2019-09-03,384
2019-09-04,377
2019-09-05,374
2019-09-06,371
2019-09-07,370
2019-09-08,370
2019-09-09,371
2019-09-10,373
2019-09-11,373
2019-09-12,376
2019-09-13,379
2019-09-14,375
2019-09-15,370
2019-09-16,367
2019-09-17,364
2019-09-18,367
2019-09-19,366
2019-09-20,366
2019-09-21,370
2019-09-22,368
2019-09-23,368
2019-09-24,367
2019-09-25,368
2019-09-26,367
2019-09-27,366
2019-09-28,362
2019-09-29,361
2019-09-30,359
2019-10-01,358
2019-10-02,355
2019-10-03,356
2019-10-04,356
2019-10-05,359
2019-10-06,364
2019-10-07,363
2019-10-08,372
2019-10-09,369
2019-10-10,366
2019-10-11,364
2019-10-12,363
2019-10-13,364
2019-10-14,364
2019-10-15,357
2019-10-16,357
2019-10-17,352
2019-10-18,354
2019-10-19,357
2019-10-20,360
2019-10-21,357
2019-10-22,359
2019-10-23,357
2019-10-24,362
2019-10-25,357
2019-10-26,355
2019-10-27,353
2019-10-28,355
2019-10-29,363
2019-10-30,362
2019-10-31,363
2019-11-01,363
2019-11-02,358
2019-11-03,362
2019-11-04,366
2019-11-05,359
2019-11-06,363
2019-11-07,363
2019-11-08,364
2019-11-09,364
2019-11-10,362
2019-11-11,363
2019-11-12,361
2019-11-13,358
2019-11-14,361
2019-11-15,364
2019-11-16,362
2019-11-17,365
2019-11-18,362
2019-11-19,357
2019-11-20,363
2019-11-21,367
2019-11-22,364
2019-11-23,364
2019-11-24,363
2019-11-25,366
2019-11-26,360
2019-11-27,361
2019-11-28,361
2019-11-29,359
2019-11-30,357
2019-12-01,364
2019-12-02,365
2019-12-03,364
2019-12-04,366
2019-12-05,363
2019-12-06,366
2019-12-07,363
2019-12-08,354
2019-12-09,361
2019-12-10,365
2019-12-11,356
2019-12-12,359
2019-12-13,363
2019-12-14,368
2019-12-15,362
2019-12-16,359
2019-12-17,359
2019-12-18,361
2019-12-19,363
2019-12-20,361
2019-12-21,360
2019-12-22,360
2019-12-23,360
2019-12-24,359
2019-12-25,354
2019-12-26,353
2019-12-27,361
2019-12-28,367
2019-12-29,362
2019-12-30,361
2019-12-31,362
2020-01-01,364
2020-01-02,366
2020-01-03,371
2020-01-04,383
2020-01-05,383
2020-01-06,379
2020-01-07,374
2020-01-08,371
2020-01-09,367
2020-01-10,362
2020-01-11,359
2020-01-12,364
2020-01-13,367
2020-01-14,369
2020-01-15,369
2020-01-16,364
2020-01-17,361
2020-01-18,362
2020-01-19,362
2020-01-20,361
2020-01-21,361
2020-01-22,366
2020-01-23,366
2020-01-24,369
2020-01-25,368
2020-01-26,367
2020-01-27,369
2020-01-28,365
2020-01-29,362
2020-01-30,359
2020-01-31,360
2020-02-01,362
2020-02-02,364
2020-02-03,362
2020-02-04,364
2020-02-05,362
2020-02-06,362
2020-02-07,358
2020-02-08,359
2020-02-09,360
2020-02-10,361
2020-02-11,357
2020-02-12,360
2020-02-13,361
2020-02-14,361
2020-02-15,358
2020-02-16,359
2020-02-17,360
2020-02-18,362
2020-02-19,359
2020-02-20,358
2020-02-21,353
2020-02-22,356
2020-02-23,355
2020-02-24,354
2020-02-25,354
2020-02-26,361
2020-02-27,364
2020-02-28,365
2020-02-29,364
2020-03-01,363
2020-03-02,360
2020-03-03,361
2020-03-04,366
2020-03-05,367
2020-03-06,368
2020-03-07,359
2020-03-08,357
2020-03-09,348
2020-03-10,348
2020-03-11,354
2020-03-12,356
2020-03-13,355
2020-03-14,358
2020-03-15,358
2020-03-16,360
2020-03-17,360
2020-03-18,357
2020-03-19,357
2020-03-20,362
2020-03-21,367
2020-03-22,371
2020-03-23,371
2020-03-24,372
2020-03-25,371
2020-03-26,376
2020-03-27,377
2020-03-28,372
2020-03-29,368
2020-03-30,367
2020-03-31,366
2020-04-01,365
2020-04-02,364
2020-04-03,360
2020-04-04,360
2020-04-05,360
2020-04-06,359
2020-04-07,357
2020-04-08,358
2020-04-09,357
2020-04-10,354
2020-04-11,356
2020-04-12,357
2020-04-13,357
2020-04-14,360
2020-04-15,359
2020-04-16,362
2020-04-17,362
2020-04-18,365
2020-04-19,366
2020-04-20,369
2020-04-21,377
2020-04-22,392
2020-04-23,404
2020-04-24,399
2020-04-25,388
2020-04-26,382
2020-04-27,384
2020-04-28,374
2020-04-29,369
2020-04-30,368
2020-05-01,363
2020-05-02,358
2020-05-03,362
2020-05-04,367
2020-05-05,369
2020-05-06,367
2020-05-07,365
2020-05-08,365
2020-05-09,368
2020-05-10,369
2020-05-11,368
2020-05-12,367
2020-05-13,371
