date_obj,Egg%20potato price
2019-08-29,319
2019-08-30,319
2019-08-31,319
2019-09-01,319
2019-09-02,319
2019-09-03,323
2019-09-04,323
2019-09-05,323
2019-09-06,323
2019-09-07,323
2019-09-08,334
2019-09-09,334
2019-09-10,334
2019-09-11,334
2019-09-12,334
2019-09-13,334
2019-09-14,334
2019-09-15,337
2019-09-16,337
2019-09-17,337
2019-09-18,337
2019-09-19,337
2019-09-20,337
2019-09-21,345
2019-09-22,345
2019-09-23,345
2019-09-24,345
2019-09-25,345
2019-09-26,349
2019-09-27,349
2019-09-28,349
2019-09-29,349
2019-09-30,349
2019-10-01,352
2019-10-02,352
2019-10-03,352
2019-10-04,352
2019-10-05,352
2019-10-06,358
2019-10-07,358
2019-10-08,358
2019-10-09,358
2019-10-10,358
2019-10-11,358
2019-10-12,351
2019-10-13,351
2019-10-14,351
2019-10-15,351
2019-10-16,345
2019-10-17,345
2019-10-18,345
2019-10-19,345
2019-10-20,345
2019-10-21,345
2019-10-22,336
2019-10-23,336
2019-10-24,336
2019-10-25,336
2019-10-26,336
2019-10-27,331
2019-10-28,331
2019-10-29,331
2019-10-30,331
2019-10-31,331
2019-11-01,327
2019-11-02,327
2019-11-03,327
2019-11-04,327
2019-11-05,327
2019-11-06,326
2019-11-07,326
2019-11-08,326
2019-11-09,326
2019-11-10,326
2019-11-11,331
2019-11-12,331
2019-11-13,331
2019-11-14,331
2019-11-15,331
2019-11-16,335
2019-11-17,335
2019-11-18,335
2019-11-19,335
2019-11-20,335
2019-11-21,335
2019-11-22,339
2019-11-23,339
2019-11-24,339
2019-11-25,339
2019-11-26,339
2019-11-27,351
2019-11-28,351
2019-11-29,351
2019-11-30,351
2019-12-01,351
2019-12-02,358
2019-12-03,358
2019-12-04,358
2019-12-05,358
2019-12-06,358
2019-12-07,360
2019-12-08,360
2019-12-09,360
2019-12-10,360
2019-12-11,360
2019-12-12,360
2019-12-13,363
2019-12-14,363
2019-12-15,363
2019-12-16,363
2019-12-17,377
2019-12-18,377
2019-12-19,377
2019-12-20,377
2019-12-21,377
2019-12-22,395
2019-12-23,395
2019-12-24,395
2019-12-25,395
2019-12-26,395
2019-12-27,395
2019-12-28,392
2019-12-29,392
2019-12-30,392
2019-12-31,392
2020-01-01,392
2020-01-02,402
2020-01-03,402
2020-01-04,402
2020-01-05,402
2020-01-06,402
2020-01-07,396
2020-01-08,396
2020-01-09,396
2020-01-10,396
2020-01-11,405
2020-01-12,405
2020-01-13,405
2020-01-14,405
2020-01-15,418
2020-01-16,418
2020-01-17,418
2020-01-18,418
2020-01-19,412
2020-01-20,412
2020-01-21,412
2020-01-22,412
2020-01-23,412
2020-01-24,401
2020-01-25,401
2020-01-26,401
2020-01-27,401
2020-01-28,401
2020-01-29,401
2020-01-30,401
2020-01-31,404
2020-02-01,404
2020-02-02,404
2020-02-03,407
2020-02-04,407
2020-02-05,407
2020-02-06,410
2020-02-07,410
2020-02-08,410
2020-02-09,404
2020-02-10,404
2020-02-11,404
2020-02-12,396
2020-02-13,396
2020-02-14,396
2020-02-15,396
2020-02-16,393
2020-02-17,393
2020-02-18,393
2020-02-19,389
2020-02-20,389
2020-02-21,389
2020-02-22,394
2020-02-23,394
2020-02-24,394
2020-02-25,384
2020-02-26,384
2020-02-27,384
2020-02-28,373
2020-02-29,373
2020-03-01,373
2020-03-02,386
2020-03-03,386
2020-03-04,386
2020-03-05,401
2020-03-06,401
2020-03-07,401
2020-03-08,411
2020-03-09,411
2020-03-10,411
2020-03-11,408
2020-03-12,408
2020-03-13,408
2020-03-14,421
2020-03-15,421
2020-03-16,421
2020-03-17,435
2020-03-18,435
2020-03-19,435
2020-03-20,436
2020-03-21,436
2020-03-22,444
2020-03-23,444
2020-03-24,444
2020-03-25,447
2020-03-26,447
2020-03-27,447
2020-03-28,447
2020-03-29,460
2020-03-30,460
2020-03-31,470
2020-04-01,470
2020-04-02,470
2020-04-03,470
2020-04-04,471
2020-04-05,471
2020-04-06,474
2020-04-07,474
2020-04-08,474
2020-04-09,474
2020-04-10,474
2020-04-11,473
2020-04-12,473
2020-04-13,463
2020-04-14,463
2020-04-15,455
2020-04-16,455
2020-04-17,455
2020-04-18,441
2020-04-19,441
2020-04-20,438
2020-04-21,438
2020-04-22,427
2020-04-23,427
2020-04-24,427
2020-04-25,433
2020-04-26,433
2020-04-27,433
2020-04-28,433
2020-04-29,440
2020-04-30,440
2020-05-01,448
2020-05-02,448
2020-05-03,455
2020-05-04,455
2020-05-05,442
2020-05-06,442
2020-05-07,449
2020-05-08,449
2020-05-09,443
2020-05-10,443
2020-05-11,451
2020-05-12,451
2020-05-13,464
