date_obj,Bronze%20plateskirt%20(g) price
2019-03-24,2796
2019-03-25,2796
2019-03-26,2795
2019-03-27,2795
2019-03-28,2795
2019-03-29,2821
2019-03-30,2821
2019-03-31,2821
2019-04-01,2704
2019-04-02,2704
2019-04-03,2677
2019-04-04,2677
2019-04-05,2589
2019-04-06,2589
2019-04-07,2502
2019-04-08,2502
2019-04-09,2481
2019-04-10,2481
2019-04-11,2523
2019-04-12,2523
2019-04-13,2508
2019-04-14,2508
2019-04-15,2466
2019-04-16,2403
2019-04-17,2403
2019-04-18,2318
2019-04-19,2318
2019-04-20,2254
2019-04-21,2254
2019-04-22,2258
2019-04-23,2258
2019-04-24,2321
2019-04-25,2321
2019-04-26,2341
2019-04-27,2341
2019-04-28,2424
2019-04-29,2424
2019-04-30,2449
2019-05-01,2449
2019-05-02,2449
2019-05-03,2422
2019-05-04,2422
2019-05-05,2465
2019-05-06,2465
2019-05-07,2443
2019-05-08,2443
2019-05-09,2462
2019-05-10,2462
2019-05-11,2483
2019-05-12,2483
2019-05-13,2409
2019-05-14,2409
2019-05-15,2409
2019-05-16,2477
2019-05-17,2477
2019-05-18,2570
2019-05-19,2570
2019-05-20,2646
2019-05-21,2646
2019-05-22,2646
2019-05-23,2774
2019-05-24,2774
2019-05-25,2876
2019-05-26,2876
2019-05-27,2847
2019-05-28,2847
2019-05-29,2847
2019-05-30,2810
2019-05-31,2810
2019-06-01,2810
2019-06-02,2903
2019-06-03,2903
2019-06-04,2903
2019-06-05,2903
2019-06-06,2819
2019-06-07,2819
2019-06-08,2728
2019-06-09,2728
2019-06-10,2728
2019-06-11,2669
2019-06-12,2669
2019-06-13,2669
2019-06-14,2577
2019-06-15,2577
2019-06-16,2577
2019-06-17,2504
2019-06-18,2504
2019-06-19,2504
2019-06-20,2554
2019-06-21,2554
2019-06-22,2562
2019-06-23,2562
2019-06-24,2648
2019-06-25,2648
2019-06-26,2648
2019-06-27,2744
2019-06-28,2744
2019-06-29,2744
2019-06-30,2627
2019-07-01,2627
2019-07-02,2627
2019-07-03,2731
2019-07-04,2731
2019-07-05,2731
2019-07-06,2865
2019-07-07,2865
2019-07-08,2865
2019-07-09,2976
2019-07-10,2976
2019-07-11,2976
2019-07-12,3087
2019-07-13,3087
2019-07-14,3087
2019-07-15,3087
2019-07-16,3160
2019-07-17,3160
2019-07-18,3160
2019-07-19,3098
2019-07-20,3098
2019-07-21,3098
2019-07-22,3030
2019-07-23,3030
2019-07-24,3030
2019-07-25,3030
2019-07-26,3169
2019-07-27,3169
2019-07-28,3169
2019-07-29,3190
2019-07-30,3190
2019-07-31,3190
2019-08-01,3041
2019-08-02,3041
2019-08-03,2942
2019-08-04,2942
2019-08-05,2942
2019-08-06,2810
2019-08-07,2810
2019-08-08,2726
2019-08-09,2726
2019-08-10,2764
2019-08-11,2764
2019-08-12,2764
2019-08-13,2790
2019-08-14,2790
2019-08-15,2790
2019-08-16,2796
2019-08-17,2796
2019-08-18,2796
2019-08-19,2796
2019-08-20,2777
2019-08-21,2777
2019-08-22,2777
2019-08-23,2679
2019-08-24,2679
2019-08-24,2679
2019-08-25,2679
2019-08-25,2679
2019-08-26,2609
2019-08-27,2609
2019-08-27,2609
2019-08-28,2609
2019-08-29,2531
2019-08-30,2531
2019-08-31,2531
2019-09-01,2434
2019-09-02,2434
2019-09-03,2434
2019-09-04,2336
2019-09-05,2336
2019-09-06,2336
2019-09-07,2298
2019-09-08,2298
2019-09-09,2298
2019-09-10,2280
2019-09-11,2280
2019-09-12,2280
2019-09-13,2203
2019-09-14,2203
2019-09-15,2203
2019-09-16,2120
2019-09-17,2120
2019-09-18,2026
2019-09-19,2026
2019-09-20,2026
2019-09-21,2026
2019-09-22,2018
2019-09-23,2018
2019-09-24,2018
2019-09-25,2018
2019-09-26,2018
2019-09-27,2018
2019-09-28,1995
2019-09-29,1995
2019-09-30,1995
2019-10-01,1936
2019-10-02,1936
2019-10-03,1936
2019-10-04,1936
2019-10-05,1844
2019-10-06,1844
2019-10-07,1872
2019-10-08,1872
2019-10-09,1872
2019-10-10,1872
2019-10-11,1876
2019-10-12,1876
2019-10-13,1812
2019-10-14,1812
2019-10-15,1812
2019-10-16,1729
2019-10-17,1729
2019-10-18,1729
2019-10-19,1705
2019-10-20,1705
2019-10-21,1705
2019-10-22,1705
2019-10-23,1759
2019-10-24,1759
2019-10-25,1759
2019-10-26,1845
2019-10-27,1845
2019-10-28,1931
2019-10-29,1931
2019-10-30,1931
2019-10-31,1931
2019-11-01,1977
2019-11-02,1977
2019-11-03,2015
2019-11-04,2015
2019-11-05,2015
2019-11-06,2015
2019-11-07,2015
2019-11-08,2113
2019-11-09,2113
2019-11-10,2113
2019-11-11,2147
2019-11-12,2147
2019-11-13,2147
2019-11-14,2147
2019-11-15,2242
2019-11-16,2242
2019-11-17,2242
2019-11-18,2350
2019-11-19,2350
2019-11-20,2350
2019-11-21,2350
2019-11-22,2429
2019-11-23,2429
2019-11-24,2429
2019-11-25,2551
2019-11-26,2551
2019-11-27,2551
2019-11-28,2587
2019-11-29,2587
2019-11-30,2587
2019-12-01,2587
2019-12-02,2643
2019-12-03,2643
2019-12-04,2643
2019-12-05,2643
2019-12-06,2772
2019-12-07,2772
2019-12-08,2772
2019-12-09,2839
2019-12-10,2839
2019-12-11,2839
2019-12-12,2839
2019-12-13,2979
2019-12-14,2979
2019-12-15,2979
2019-12-16,2979
2019-12-17,2859
2019-12-18,2859
2019-12-19,2859
2019-12-20,2859
2019-12-21,2968
2019-12-22,2968
2019-12-23,2968
2019-12-24,3090
2019-12-25,3090
2019-12-26,3090
2019-12-27,3090
2019-12-28,3203
2019-12-29,3203
2019-12-30,3203
2019-12-31,3203
2020-01-01,3333
2020-01-02,3333
2020-01-03,3333
2020-01-04,3333
2020-01-05,3390
2020-01-06,3390
2020-01-07,3390
2020-01-08,3442
2020-01-09,3442
2020-01-10,3442
2020-01-11,3442
2020-01-12,3418
2020-01-13,3418
2020-01-14,3418
2020-01-15,3418
2020-01-16,3475
2020-01-17,3475
2020-01-18,3475
2020-01-19,3530
2020-01-20,3530
2020-01-21,3530
2020-01-22,3530
2020-01-23,3577
2020-01-24,3577
2020-01-25,3577
2020-01-26,3529
2020-01-27,3529
2020-01-28,3529
2020-01-29,3529
2020-01-30,3553
2020-01-31,3553
2020-02-01,3553
2020-02-02,3553
2020-02-03,3514
2020-02-04,3514
2020-02-05,3514
2020-02-06,3396
2020-02-07,3396
2020-02-08,3396
2020-02-09,3464
2020-02-10,3464
2020-02-11,3464
2020-02-12,3442
2020-02-13,3442
2020-02-14,3442
2020-02-15,3380
2020-02-16,3380
2020-02-17,3380
2020-02-18,3405
2020-02-19,3405
2020-02-20,3405
2020-02-21,3405
2020-02-22,3489
2020-02-23,3489
2020-02-24,3489
2020-02-25,3489
2020-02-26,3505
2020-02-27,3505
2020-02-28,3505
2020-02-29,3539
2020-03-01,3539
2020-03-02,3539
2020-03-03,3395
2020-03-04,3395
2020-03-05,3395
2020-03-06,3389
2020-03-07,3389
2020-03-08,3389
2020-03-09,3408
2020-03-10,3408
2020-03-11,3408
2020-03-12,3408
2020-03-13,3546
2020-03-14,3546
2020-03-15,3546
2020-03-16,3695
2020-03-17,3695
2020-03-18,3695
2020-03-19,3768
2020-03-20,3768
2020-03-21,3743
2020-03-22,3743
2020-03-23,3743
2020-03-24,3720
2020-03-25,3720
2020-03-26,3828
2020-03-27,3828
2020-03-28,3828
2020-03-29,3984
2020-03-30,3984
2020-03-31,3978
2020-04-01,3978
2020-04-02,4023
2020-04-03,4023
2020-04-04,4023
2020-04-05,4051
2020-04-06,4051
2020-04-07,4051
2020-04-08,4126
2020-04-09,4126
2020-04-10,4126
2020-04-11,4252
2020-04-12,4252
2020-04-13,4252
2020-04-14,4206
2020-04-15,4206
2020-04-16,4206
2020-04-17,4318
2020-04-18,4318
2020-04-19,4324
2020-04-20,4324
2020-04-21,4324
2020-04-22,4182
2020-04-23,4182
2020-04-24,4182
2020-04-25,4113
2020-04-26,4113
2020-04-27,4035
2020-04-28,4035
2020-04-29,4035
2020-04-30,3878
2020-05-01,3878
2020-05-02,3878
2020-05-03,4041
2020-05-04,4041
2020-05-05,4041
2020-05-06,4085
2020-05-07,4085
2020-05-08,4085
2020-05-09,4032
2020-05-10,4032
2020-05-11,4032
2020-05-12,3988
2020-05-13,3988
