date_obj,Raw%20manta%20ray price
2019-05-16,1064
2019-05-17,1064
2019-05-18,1083
2019-05-19,1083
2019-05-20,1088
2019-05-21,1088
2019-05-22,1127
2019-05-23,1151
2019-05-24,1151
2019-05-25,1172
2019-05-26,1172
2019-05-27,1173
2019-05-28,1118
2019-05-29,1163
2019-05-30,1222
2019-05-31,1284
2019-06-01,1349
2019-06-02,1417
2019-06-03,1488
2019-06-04,1563
2019-06-05,1642
2019-06-06,1725
2019-06-07,1812
2019-06-08,1899
2019-06-09,1994
2019-06-10,1994
2019-06-11,2042
2019-06-12,2008
2019-06-13,1908
2019-06-14,1812
2019-06-15,1731
2019-06-16,1645
2019-06-17,1562
2019-06-18,1484
2019-06-19,1424
2019-06-20,1386
2019-06-21,1334
2019-06-22,1267
2019-06-23,1204
2019-06-24,1154
2019-06-25,1104
2019-06-26,1062
2019-06-27,1011
2019-06-28,1011
2019-06-29,961
2019-06-30,920
2019-07-01,920
2019-07-02,917
2019-07-03,916
2019-07-04,916
2019-07-05,923
2019-07-06,929
2019-07-07,950
2019-07-08,959
2019-07-09,957
2019-07-10,982
2019-07-11,982
2019-07-12,1021
2019-07-13,1021
2019-07-14,1054
2019-07-15,1054
2019-07-16,1040
2019-07-17,1025
2019-07-18,1025
2019-07-19,1018
2019-07-20,1018
2019-07-21,976
2019-07-22,933
2019-07-23,899
2019-07-24,899
2019-07-25,908
2019-07-26,908
2019-07-27,894
2019-07-28,869
2019-07-29,902
2019-07-30,905
2019-07-31,905
2019-08-01,905
2019-08-02,867
2019-08-03,839
2019-08-04,839
2019-08-05,840
2019-08-06,868
2019-08-07,874
2019-08-08,874
2019-08-09,890
2019-08-10,892
2019-08-11,892
2019-08-12,912
2019-08-13,912
2019-08-14,919
2019-08-15,926
2019-08-16,943
2019-08-17,943
2019-08-18,948
2019-08-19,955
2019-08-20,955
2019-08-21,950
2019-08-22,948
2019-08-23,948
2019-08-24,941
2019-08-24,941
2019-08-25,941
2019-08-25,941
2019-08-26,926
2019-08-26,926
2019-08-27,926
2019-08-27,926
2019-08-28,903
2019-08-29,861
2019-08-30,834
2019-08-31,834
2019-09-01,829
2019-09-02,829
2019-09-03,817
2019-09-04,819
2019-09-05,819
2019-09-06,849
2019-09-07,871
2019-09-08,893
2019-09-09,893
2019-09-10,934
2019-09-11,951
2019-09-12,951
2019-09-13,911
2019-09-14,911
2019-09-15,917
2019-09-16,909
2019-09-17,884
2019-09-18,886
2019-09-19,886
2019-09-20,918
2019-09-21,921
2019-09-22,921
2019-09-23,967
2019-09-24,967
2019-09-25,992
2019-09-26,1039
2019-09-27,1039
2019-09-28,1085
2019-09-29,1085
2019-09-30,1133
2019-10-01,1137
2019-10-02,1137
2019-10-03,1151
2019-10-04,1151
2019-10-05,1127
2019-10-06,1111
2019-10-07,1111
2019-10-08,1076
2019-10-09,1076
2019-10-10,1031
2019-10-11,1031
2019-10-12,1050
2019-10-13,1067
2019-10-14,1040
2019-10-15,1040
2019-10-16,1031
2019-10-17,1031
2019-10-18,1026
2019-10-19,1032
2019-10-20,1032
2019-10-21,1005
2019-10-22,1005
2019-10-23,1004
2019-10-24,1004
2019-10-25,991
2019-10-26,1008
2019-10-27,1000
2019-10-28,968
2019-10-29,968
2019-10-30,964
2019-10-31,1010
2019-11-01,1010
2019-11-02,1036
2019-11-03,1082
2019-11-04,1130
2019-11-05,1130
2019-11-06,1100
2019-11-07,1100
2019-11-08,1075
2019-11-09,1103
2019-11-10,1152
2019-11-11,1172
2019-11-12,1172
2019-11-13,1230
2019-11-14,1287
2019-11-15,1343
2019-11-16,1352
2019-11-17,1352
2019-11-18,1365
2019-11-19,1365
2019-11-20,1386
2019-11-21,1386
2019-11-22,1382
2019-11-23,1389
2019-11-24,1389
2019-11-25,1387
2019-11-26,1356
2019-11-27,1356
2019-11-28,1367
2019-11-29,1367
2019-11-30,1369
2019-12-01,1369
2019-12-02,1384
2019-12-03,1351
2019-12-04,1351
2019-12-05,1332
2019-12-06,1332
2019-12-07,1362
2019-12-08,1362
2019-12-09,1382
2019-12-10,1358
2019-12-11,1358
2019-12-12,1369
2019-12-13,1329
2019-12-14,1329
2019-12-15,1314
2019-12-16,1314
2019-12-17,1313
2019-12-18,1313
2019-12-19,1289
2019-12-20,1330
2019-12-21,1320
2019-12-22,1306
2019-12-23,1306
2019-12-24,1282
2019-12-25,1222
2019-12-26,1222
2019-12-27,1183
2019-12-28,1223
2019-12-29,1223
2019-12-30,1279
2019-12-31,1279
2020-01-01,1313
2020-01-02,1379
2020-01-03,1379
2020-01-04,1426
2020-01-05,1474
2020-01-06,1474
2020-01-07,1461
2020-01-08,1461
2020-01-09,1390
2020-01-10,1338
2020-01-11,1361
2020-01-12,1303
2020-01-13,1303
2020-01-14,1305
2020-01-15,1332
2020-01-16,1361
2020-01-17,1400
2020-01-18,1400
2020-01-19,1428
2020-01-20,1395
2020-01-21,1395
2020-01-22,1390
2020-01-23,1412
2020-01-24,1378
2020-01-25,1378
2020-01-26,1317
2020-01-27,1321
2020-01-28,1346
2020-01-29,1346
2020-01-30,1355
2020-01-31,1334
2020-02-01,1296
2020-02-02,1264
2020-02-03,1203
2020-02-04,1202
2020-02-05,1223
2020-02-06,1208
2020-02-07,1177
2020-02-08,1209
2020-02-09,1262
2020-02-10,1236
2020-02-11,1236
2020-02-12,1237
2020-02-13,1237
2020-02-14,1252
2020-02-15,1246
2020-02-16,1282
2020-02-17,1280
2020-02-18,1301
2020-02-19,1301
2020-02-20,1272
2020-02-21,1272
2020-02-22,1264
2020-02-23,1273
2020-02-24,1314
2020-02-25,1309
2020-02-26,1336
2020-02-27,1352
2020-02-28,1354
2020-02-29,1354
2020-03-01,1413
2020-03-02,1385
2020-03-03,1388
2020-03-04,1388
2020-03-05,1417
2020-03-06,1392
2020-03-07,1415
2020-03-08,1414
2020-03-09,1352
2020-03-10,1307
2020-03-11,1273
2020-03-12,1286
2020-03-13,1286
2020-03-14,1311
2020-03-15,1332
2020-03-16,1331
2020-03-17,1344
2020-03-18,1360
2020-03-19,1417
2020-03-20,1433
2020-03-21,1459
2020-03-22,1482
2020-03-23,1430
2020-03-24,1465
2020-03-25,1473
2020-03-26,1486
2020-03-27,1494
2020-03-28,1481
2020-03-29,1548
2020-03-30,1566
2020-03-31,1531
2020-04-01,1470
2020-04-02,1484
2020-04-03,1484
2020-04-04,1495
2020-04-05,1454
2020-04-06,1402
2020-04-07,1336
2020-04-08,1333
2020-04-09,1358
2020-04-10,1374
2020-04-11,1393
2020-04-12,1395
2020-04-13,1427
2020-04-14,1379
2020-04-15,1319
2020-04-16,1302
2020-04-17,1289
2020-04-18,1270
2020-04-19,1273
2020-04-20,1241
2020-04-21,1225
2020-04-22,1234
2020-04-23,1279
2020-04-24,1317
2020-04-25,1310
2020-04-26,1312
2020-04-27,1264
2020-04-28,1269
2020-04-29,1276
2020-04-30,1312
2020-05-01,1328
2020-05-02,1340
2020-05-03,1337
2020-05-04,1318
2020-05-05,1294
2020-05-06,1281
2020-05-07,1271
2020-05-08,1267
2020-05-09,1228
2020-05-10,1168
2020-05-11,1117
2020-05-12,1063
2020-05-13,1109
