date_obj,Fremennik%20skirt price
2019-04-19,724
2019-04-20,724
2019-04-21,724
2019-04-22,724
2019-04-23,724
2019-04-24,724
2019-04-25,724
2019-04-26,724
2019-04-27,724
2019-04-28,733
2019-04-29,733
2019-04-30,733
2019-05-01,733
2019-05-02,733
2019-05-03,733
2019-05-04,733
2019-05-05,733
2019-05-06,733
2019-05-07,733
2019-05-08,733
2019-05-09,755
2019-05-10,755
2019-05-11,755
2019-05-12,755
2019-05-13,755
2019-05-14,755
2019-05-15,755
2019-05-16,755
2019-05-17,755
2019-05-18,755
2019-05-19,759
2019-05-20,759
2019-05-21,759
2019-05-22,759
2019-05-23,759
2019-05-24,759
2019-05-25,759
2019-05-26,759
2019-05-27,759
2019-05-28,759
2019-05-29,759
2019-05-30,759
2019-05-31,759
2019-06-01,759
2019-06-02,753
2019-06-03,753
2019-06-04,753
2019-06-05,753
2019-06-06,753
2019-06-07,753
2019-06-08,753
2019-06-09,753
2019-06-10,753
2019-06-11,753
2019-06-12,753
2019-06-13,773
2019-06-14,773
2019-06-15,773
2019-06-16,773
2019-06-17,773
2019-06-18,773
2019-06-19,773
2019-06-20,773
2019-06-21,773
2019-06-22,773
2019-06-23,773
2019-06-24,762
2019-06-25,762
2019-06-26,762
2019-06-27,762
2019-06-28,762
2019-06-29,762
2019-06-30,762
2019-07-01,762
2019-07-02,762
2019-07-03,762
2019-07-04,762
2019-07-05,762
2019-07-06,762
2019-07-07,762
2019-07-08,762
2019-07-09,748
2019-07-10,748
2019-07-11,748
2019-07-12,748
2019-07-13,748
2019-07-14,748
2019-07-15,748
2019-07-16,748
2019-07-17,748
2019-07-18,748
2019-07-19,748
2019-07-20,748
2019-07-21,748
2019-07-22,748
2019-07-23,748
2019-07-24,743
2019-07-25,743
2019-07-26,743
2019-07-27,743
2019-07-28,743
2019-07-29,743
2019-07-30,743
2019-07-31,743
2019-08-01,743
2019-08-02,743
2019-08-03,743
2019-08-04,743
2019-08-05,743
2019-08-06,743
2019-08-07,743
2019-08-08,743
2019-08-09,743
2019-08-10,761
2019-08-11,761
2019-08-12,761
2019-08-13,761
2019-08-14,761
2019-08-15,761
2019-08-16,761
2019-08-17,761
2019-08-18,761
2019-08-19,761
2019-08-20,761
2019-08-21,761
2019-08-22,761
2019-08-23,761
2019-08-24,793
2019-08-24,793
2019-08-25,793
2019-08-25,793
2019-08-26,793
2019-08-26,793
2019-08-27,793
2019-08-27,793
2019-08-28,793
2019-08-29,793
2019-08-30,793
2019-08-31,793
2019-09-01,793
2019-09-02,793
2019-09-03,793
2019-09-04,793
2019-09-05,793
2019-09-06,793
2019-09-07,793
2019-09-08,793
2019-09-09,793
2019-09-10,813
2019-09-11,813
2019-09-12,813
2019-09-13,813
2019-09-14,813
2019-09-15,813
2019-09-16,813
2019-09-17,813
2019-09-18,813
2019-09-19,813
2019-09-20,813
2019-09-21,813
2019-09-22,813
2019-09-23,813
2019-09-24,813
2019-09-25,813
2019-09-26,813
2019-09-27,813
2019-09-28,813
2019-09-29,813
2019-09-30,826
2019-10-01,826
2019-10-02,826
2019-10-03,826
2019-10-04,826
2019-10-05,826
2019-10-06,826
2019-10-07,826
2019-10-08,826
2019-10-09,826
2019-10-10,826
2019-10-11,826
2019-10-12,826
2019-10-13,826
2019-10-14,826
2019-10-15,826
2019-10-16,826
2019-10-17,826
2019-10-18,826
2019-10-19,826
2019-10-20,826
2019-10-21,858
2019-10-22,858
2019-10-23,858
2019-10-24,858
2019-10-25,858
2019-10-26,858
2019-10-27,858
2019-10-28,858
2019-10-29,858
2019-10-30,858
2019-10-31,858
2019-11-01,858
2019-11-02,858
2019-11-03,858
2019-11-04,858
2019-11-05,858
2019-11-06,858
2019-11-07,858
2019-11-08,897
2019-11-09,897
2019-11-10,897
2019-11-11,897
2019-11-12,897
2019-11-13,897
2019-11-14,897
2019-11-15,897
2019-11-16,897
2019-11-17,897
2019-11-18,897
2019-11-19,897
2019-11-20,897
2019-11-21,897
2019-11-22,897
2019-11-23,897
2019-11-24,897
2019-11-25,897
2019-11-26,890
2019-11-27,890
2019-11-28,890
2019-11-29,890
2019-11-30,890
2019-12-01,890
2019-12-02,890
2019-12-03,890
2019-12-04,890
2019-12-05,890
2019-12-06,890
2019-12-07,890
2019-12-08,890
2019-12-09,890
2019-12-10,857
2019-12-11,857
2019-12-12,857
2019-12-13,857
2019-12-14,857
2019-12-15,857
2019-12-16,857
2019-12-17,857
2019-12-18,857
2019-12-19,857
2019-12-20,857
2019-12-21,857
2019-12-22,857
2019-12-23,857
2019-12-24,857
2019-12-25,857
2019-12-26,857
2019-12-27,857
2019-12-28,857
2019-12-29,857
2019-12-30,838
2019-12-31,838
2020-01-01,838
2020-01-02,838
2020-01-03,838
2020-01-04,838
2020-01-05,838
2020-01-06,838
2020-01-07,838
2020-01-08,838
2020-01-09,838
2020-01-10,838
2020-01-11,838
2020-01-12,838
2020-01-13,838
2020-01-14,838
2020-01-15,851
2020-01-16,851
2020-01-17,851
2020-01-18,851
2020-01-19,851
2020-01-20,851
2020-01-21,851
2020-01-22,851
2020-01-23,851
2020-01-24,851
2020-01-25,851
2020-01-26,851
2020-01-27,851
2020-01-28,851
2020-01-29,851
2020-01-30,851
2020-01-31,851
2020-02-01,851
2020-02-02,867
2020-02-03,867
2020-02-04,867
2020-02-05,867
2020-02-06,867
2020-02-07,867
2020-02-08,867
2020-02-09,867
2020-02-10,867
2020-02-11,867
2020-02-12,867
2020-02-13,867
2020-02-14,867
2020-02-15,867
2020-02-16,867
2020-02-17,867
2020-02-18,867
2020-02-19,877
2020-02-20,877
2020-02-21,877
2020-02-22,877
2020-02-23,877
2020-02-24,877
2020-02-25,877
2020-02-26,877
2020-02-27,877
2020-02-28,877
2020-02-29,877
2020-03-01,877
2020-03-02,877
2020-03-03,891
2020-03-04,891
2020-03-05,891
2020-03-06,891
2020-03-07,891
2020-03-08,891
2020-03-09,891
2020-03-10,891
2020-03-11,891
2020-03-12,891
2020-03-13,891
2020-03-14,891
2020-03-15,891
2020-03-16,891
2020-03-17,891
2020-03-18,903
2020-03-19,903
2020-03-20,903
2020-03-21,903
2020-03-22,903
2020-03-23,903
2020-03-24,903
2020-03-25,903
2020-03-26,903
2020-03-27,903
2020-03-28,903
2020-03-29,903
2020-03-30,903
2020-03-31,907
2020-04-01,907
2020-04-02,907
2020-04-03,907
2020-04-04,907
2020-04-05,907
2020-04-06,907
2020-04-07,907
2020-04-08,907
2020-04-09,907
2020-04-10,907
2020-04-11,907
2020-04-12,909
2020-04-13,909
2020-04-14,909
2020-04-15,909
2020-04-16,909
2020-04-17,909
2020-04-18,909
2020-04-19,909
2020-04-20,866
2020-04-21,866
2020-04-22,866
2020-04-23,866
2020-04-24,866
2020-04-25,866
2020-04-26,866
2020-04-27,866
2020-04-28,866
2020-04-29,866
2020-04-30,866
2020-05-01,863
2020-05-02,863
2020-05-03,863
2020-05-04,863
2020-05-05,863
2020-05-06,863
2020-05-07,863
2020-05-08,863
2020-05-09,863
2020-05-10,863
2020-05-11,863
2020-05-12,863
2020-05-13,879
