date_obj,Raw%20admiral%20pie price
2019-04-06,1118
2019-04-07,1118
2019-04-08,1118
2019-04-09,1118
2019-04-10,1118
2019-04-11,1118
2019-04-12,1118
2019-04-13,1118
2019-04-14,1118
2019-04-15,1118
2019-04-16,1118
2019-04-17,1118
2019-04-18,1118
2019-04-19,1118
2019-04-20,1118
2019-04-21,1118
2019-04-22,1118
2019-04-23,1077
2019-04-24,1077
2019-04-25,1077
2019-04-26,1077
2019-04-27,1077
2019-04-28,1077
2019-04-29,1077
2019-04-30,1077
2019-05-01,1077
2019-05-02,1077
2019-05-03,1077
2019-05-04,1077
2019-05-05,1077
2019-05-06,1077
2019-05-07,1077
2019-05-08,1077
2019-05-09,1077
2019-05-10,1077
2019-05-11,1077
2019-05-12,1032
2019-05-13,1032
2019-05-14,1032
2019-05-15,1032
2019-05-16,1032
2019-05-17,1032
2019-05-18,1032
2019-05-19,1032
2019-05-20,1032
2019-05-21,1032
2019-05-22,1032
2019-05-23,1032
2019-05-24,1032
2019-05-25,1032
2019-05-26,1032
2019-05-27,1032
2019-05-28,1032
2019-05-29,994
2019-05-30,994
2019-05-31,994
2019-06-01,994
2019-06-02,994
2019-06-03,994
2019-06-04,994
2019-06-05,994
2019-06-06,994
2019-06-07,994
2019-06-08,994
2019-06-09,994
2019-06-10,994
2019-06-11,994
2019-06-12,994
2019-06-13,994
2019-06-14,994
2019-06-15,994
2019-06-16,994
2019-06-17,994
2019-06-18,994
2019-06-19,994
2019-06-20,969
2019-06-21,969
2019-06-22,969
2019-06-23,969
2019-06-24,969
2019-06-25,969
2019-06-26,969
2019-06-27,969
2019-06-28,969
2019-06-29,969
2019-06-30,969
2019-07-01,969
2019-07-02,969
2019-07-03,969
2019-07-04,969
2019-07-05,969
2019-07-06,969
2019-07-07,969
2019-07-08,969
2019-07-09,969
2019-07-10,969
2019-07-11,969
2019-07-12,969
2019-07-13,969
2019-07-14,981
2019-07-15,981
2019-07-16,981
2019-07-17,981
2019-07-18,981
2019-07-19,981
2019-07-20,981
2019-07-21,981
2019-07-22,981
2019-07-23,981
2019-07-24,981
2019-07-25,981
2019-07-26,981
2019-07-27,981
2019-07-28,981
2019-07-29,981
2019-07-30,981
2019-07-31,981
2019-08-01,981
2019-08-02,981
2019-08-03,981
2019-08-04,981
2019-08-05,981
2019-08-06,981
2019-08-07,981
2019-08-08,981
2019-08-09,981
2019-08-10,1007
2019-08-11,1007
2019-08-12,1007
2019-08-13,1007
2019-08-14,1007
2019-08-15,1007
2019-08-16,1007
2019-08-17,1007
2019-08-18,1007
2019-08-19,1007
2019-08-20,1007
2019-08-21,1007
2019-08-22,1007
2019-08-23,1007
2019-08-24,1007
2019-08-24,1007
2019-08-25,1007
2019-08-25,1007
2019-08-26,1007
2019-08-26,1007
2019-08-27,1007
2019-08-27,1007
2019-08-28,1007
2019-08-29,1007
2019-08-30,1007
2019-08-31,1007
2019-09-01,1007
2019-09-02,1007
2019-09-03,1020
2019-09-04,1020
2019-09-05,1020
2019-09-06,1020
2019-09-07,1020
2019-09-08,1020
2019-09-09,1020
2019-09-10,1020
2019-09-11,1020
2019-09-12,1020
2019-09-13,1020
2019-09-14,1020
2019-09-15,1020
2019-09-16,1020
2019-09-17,1020
2019-09-18,1020
2019-09-19,1020
2019-09-20,1020
2019-09-21,1020
2019-09-22,1020
2019-09-23,1020
2019-09-24,1020
2019-09-25,1020
2019-09-26,1020
2019-09-27,1020
2019-09-28,1020
2019-09-29,1020
2019-09-30,1020
2019-10-01,1067
2019-10-02,1067
2019-10-03,1067
2019-10-04,1067
2019-10-05,1067
2019-10-06,1067
2019-10-07,1067
2019-10-08,1067
2019-10-09,1067
2019-10-10,1067
2019-10-11,1067
2019-10-12,1067
2019-10-13,1067
2019-10-14,1067
2019-10-15,1067
2019-10-16,1067
2019-10-17,1067
2019-10-18,1067
2019-10-19,1067
2019-10-20,1067
2019-10-21,1067
2019-10-22,1067
2019-10-23,1067
2019-10-24,1067
2019-10-25,1102
2019-10-26,1102
2019-10-27,1102
2019-10-28,1102
2019-10-29,1102
2019-10-30,1102
2019-10-31,1102
2019-11-01,1102
2019-11-02,1102
2019-11-03,1102
2019-11-04,1102
2019-11-05,1102
2019-11-06,1102
2019-11-07,1102
2019-11-08,1102
2019-11-09,1102
2019-11-10,1102
2019-11-11,1102
2019-11-12,1102
2019-11-13,1102
2019-11-14,1102
2019-11-15,1102
2019-11-16,1102
2019-11-17,1102
2019-11-18,1102
2019-11-19,1102
2019-11-20,1102
2019-11-21,1072
2019-11-22,1072
2019-11-23,1072
2019-11-24,1072
2019-11-25,1072
2019-11-26,1072
2019-11-27,1072
2019-11-28,1072
2019-11-29,1072
2019-11-30,1072
2019-12-01,1072
2019-12-02,1072
2019-12-03,1072
2019-12-04,1072
2019-12-05,1072
2019-12-06,1072
2019-12-07,1072
2019-12-08,1072
2019-12-09,1072
2019-12-10,1072
2019-12-11,1072
2019-12-12,1072
2019-12-13,1072
2019-12-14,1072
2019-12-15,1072
2019-12-16,1072
2019-12-17,1072
2019-12-18,1072
2019-12-19,1022
2019-12-20,1022
2019-12-21,1022
2019-12-22,1022
2019-12-23,1022
2019-12-24,1022
2019-12-25,1022
2019-12-26,1022
2019-12-27,1022
2019-12-28,1022
2019-12-29,1022
2019-12-30,1022
2019-12-31,1022
2020-01-01,1022
2020-01-02,1022
2020-01-03,1022
2020-01-04,1022
2020-01-05,1022
2020-01-06,1022
2020-01-07,1022
2020-01-08,1022
2020-01-09,1052
2020-01-10,1052
2020-01-11,1052
2020-01-12,1052
2020-01-13,1052
2020-01-14,1052
2020-01-15,1052
2020-01-16,1052
2020-01-17,1052
2020-01-18,1052
2020-01-19,1052
2020-01-20,1052
2020-01-21,1052
2020-01-22,1052
2020-01-23,1052
2020-01-24,1051
2020-01-25,1051
2020-01-26,1051
2020-01-27,1051
2020-01-28,1051
2020-01-29,1051
2020-01-30,1051
2020-01-31,1051
2020-02-01,1051
2020-02-02,1051
2020-02-03,1051
2020-02-04,1051
2020-02-05,1051
2020-02-06,1051
2020-02-07,1044
2020-02-08,1044
2020-02-09,1044
2020-02-10,1044
2020-02-11,1044
2020-02-12,1044
2020-02-13,1044
2020-02-14,1044
2020-02-15,1044
2020-02-16,1044
2020-02-17,1044
2020-02-18,1044
2020-02-19,1044
2020-02-20,1040
2020-02-21,1040
2020-02-22,1040
2020-02-23,1040
2020-02-24,1090
2020-02-25,1090
2020-02-26,1090
2020-02-27,1090
2020-02-28,1090
2020-02-29,1090
2020-03-01,1090
2020-03-02,1143
2020-03-03,1143
2020-03-04,1143
2020-03-05,1143
2020-03-06,1143
2020-03-07,1143
2020-03-08,1143
2020-03-09,1186
2020-03-10,1186
2020-03-11,1186
2020-03-12,1186
2020-03-13,1186
2020-03-14,1186
2020-03-15,1243
2020-03-16,1243
2020-03-17,1243
2020-03-18,1243
2020-03-19,1243
2020-03-20,1243
2020-03-21,1200
2020-03-22,1200
2020-03-23,1200
2020-03-24,1200
2020-03-25,1200
2020-03-26,1178
2020-03-27,1178
2020-03-28,1178
2020-03-29,1178
2020-03-30,1178
2020-03-31,1178
2020-04-01,1185
2020-04-02,1185
2020-04-03,1185
2020-04-04,1185
2020-04-05,1185
2020-04-06,1185
2020-04-07,1185
2020-04-08,1220
2020-04-09,1220
2020-04-10,1220
2020-04-11,1220
2020-04-12,1220
2020-04-13,1220
2020-04-14,1237
2020-04-15,1237
2020-04-16,1237
2020-04-17,1237
2020-04-18,1237
2020-04-19,1237
2020-04-20,1237
2020-04-21,1269
2020-04-22,1269
2020-04-23,1269
2020-04-24,1269
2020-04-25,1269
2020-04-26,1269
2020-04-27,1295
2020-04-28,1295
2020-04-29,1295
2020-04-30,1295
2020-05-01,1295
2020-05-02,1295
2020-05-03,1295
2020-05-04,1301
2020-05-05,1301
2020-05-06,1301
2020-05-07,1301
2020-05-08,1301
2020-05-09,1292
2020-05-10,1292
2020-05-11,1292
2020-05-12,1292
2020-05-13,1292
