date_obj,Elysian%20sigil price
2018-11-19,641210840
2018-11-20,641210840
2018-11-21,641210840
2018-11-22,641210840
2018-11-23,641210840
2018-11-24,641210840
2018-11-25,641210840
2018-11-26,641210840
2018-11-27,641210840
2018-11-28,641210840
2018-11-29,641210840
2018-12-01,641210840
2018-12-02,641210840
2018-12-03,641210840
2018-12-04,641210840
2018-12-05,641210840
2018-12-07,641210840
2018-12-09,641210840
2018-12-10,641210840
2018-12-11,641210840
2018-12-12,641210840
2018-12-13,641210840
2018-12-14,641210840
2018-12-15,641210840
2018-12-16,641210840
2018-12-17,641210840
2018-12-18,641210840
2018-12-19,641210840
2018-12-20,641210840
2018-12-21,641210840
2018-12-22,641210840
2018-12-23,641210840
2018-12-24,641210840
2018-12-25,641210840
2018-12-26,641210840
2018-12-27,641210840
2018-12-28,641210840
2018-12-29,641210840
2018-12-30,641210840
2018-12-31,641210840
2019-01-01,641210840
2019-01-02,641210840
2019-01-03,641210840
2019-01-04,641210840
2019-01-05,641210840
2019-01-06,614124338
2019-01-08,614124338
2019-01-10,614124338
2019-01-11,614124338
2019-01-12,614124338
2019-01-13,614124338
2019-01-14,614124338
2019-01-15,614124338
2019-01-16,614124338
2019-01-17,614124338
2019-01-18,614124338
2019-01-19,614124338
2019-01-20,614124338
2019-01-21,614124338
2019-01-22,614124338
2019-01-23,614124338
2019-01-24,614124338
2019-01-25,614124338
2019-01-26,614124338
2019-01-27,614124338
2019-01-28,614124338
2019-01-29,614124338
2019-01-30,614124338
2019-01-31,614124338
2019-02-01,614124338
2019-02-02,614124338
2019-02-03,614124338
2019-02-04,614124338
2019-02-05,614124338
2019-02-06,614124338
2019-02-07,614124338
2019-02-08,614124338
2019-02-09,614124338
2019-02-10,614124338
2019-02-11,614124338
2019-02-12,614124338
2019-02-13,614124338
2019-02-14,614124338
2019-02-15,614124338
2019-02-16,614124338
2019-02-17,614124338
2019-02-18,614124338
2019-02-19,614124338
2019-02-20,614124338
2019-02-21,614124338
2019-02-22,614124338
2019-02-23,614124338
2019-02-24,614124338
2019-02-25,614124338
2019-02-26,614124338
2019-02-27,614124338
2019-02-28,614124338
2019-03-01,614124338
2019-03-02,614124338
2019-03-03,614124338
2019-03-04,614124338
2019-03-05,614124338
2019-03-06,614124338
2019-03-07,614124338
2019-03-08,614124338
2019-03-09,614124338
2019-03-10,614124338
2019-03-11,614124338
2019-03-12,614124338
2019-03-13,614124338
2019-03-14,614124338
2019-03-15,614124338
2019-03-16,614124338
2019-03-17,614124338
2019-03-18,614124338
2019-03-19,614124338
2019-03-20,614124338
2019-03-21,614124338
2019-03-22,614124338
2019-03-23,614124338
2019-03-24,614124338
2019-03-25,614124338
2019-03-26,614124338
2019-03-27,614124338
2019-03-28,614124338
2019-03-29,614124338
2019-03-30,614124338
2019-03-31,614124338
2019-04-01,614124338
2019-04-02,614124338
2019-04-03,614124338
2019-04-04,614124338
2019-04-05,614124338
2019-04-06,614124338
2019-04-07,614124338
2019-04-08,614124338
2019-04-09,605389257
2019-04-10,605389257
2019-04-11,605389257
2019-04-12,605389257
2019-04-13,605389257
2019-04-14,605389257
2019-04-15,605389257
2019-04-16,605389257
2019-04-17,605389257
2019-04-18,605389257
2019-04-19,605389257
2019-04-20,605389257
2019-04-21,605389257
2019-04-22,605389257
2019-04-23,605389257
2019-04-24,616592811
2019-04-25,616592811
2019-04-26,616592811
2019-04-27,616592811
2019-04-28,616592811
2019-04-29,616592811
2019-04-30,616592811
2019-05-01,616592811
2019-05-02,616592811
2019-05-03,616592811
2019-05-04,616592811
2019-05-05,616592811
2019-05-06,616592811
2019-05-07,631436052
2019-05-08,631436052
2019-05-09,631436052
2019-05-10,631436052
2019-05-11,631436052
2019-05-12,631436052
2019-05-13,631436052
2019-05-14,631436052
2019-05-15,631436052
2019-05-16,631436052
2019-05-17,631436052
2019-05-18,631436052
2019-05-19,631436052
2019-05-20,653679837
2019-05-21,653679837
2019-05-22,653679837
2019-05-23,653679837
2019-05-24,653679837
2019-05-25,653679837
2019-05-26,653679837
2019-05-27,653679837
2019-05-28,653679837
2019-05-29,653679837
2019-05-30,653679837
2019-05-31,653679837
2019-06-01,653679837
2019-06-02,653679837
2019-06-03,653679837
2019-06-04,653679837
2019-06-05,653679837
2019-06-06,653679837
2019-06-07,653679837
2019-06-08,653679837
2019-06-09,653679837
2019-06-10,653679837
2019-06-11,653679837
2019-06-12,653679837
2019-06-13,653679837
2019-06-14,653679837
2019-06-15,653679837
2019-06-16,653679837
2019-06-17,653679837
2019-06-18,653679837
2019-06-19,653679837
2019-06-20,653679837
2019-06-21,653679837
2019-06-22,653679837
2019-06-23,653679837
2019-06-24,653679837
2019-06-25,653679837
2019-06-26,653679837
2019-06-27,653679837
2019-06-28,653679837
2019-06-29,653679837
2019-06-30,653679837
2019-07-01,653679837
2019-07-02,643492040
2019-07-03,643492040
2019-07-04,643492040
2019-07-05,643492040
2019-07-06,643492040
2019-07-07,643492040
2019-07-08,643492040
2019-07-09,643492040
2019-07-10,643492040
2019-07-11,643492040
2019-07-12,643492040
2019-07-13,643492040
2019-07-14,643492040
2019-07-15,643492040
2019-07-16,643492040
2019-07-17,643492040
2019-07-18,643492040
2019-07-19,643492040
2019-07-20,643492040
2019-07-21,643492040
2019-07-22,653653737
2019-07-23,653653737
2019-07-24,653653737
2019-07-25,653653737
2019-07-26,653653737
2019-07-27,653653737
2019-07-28,653653737
2019-07-29,653653737
2019-07-30,653653737
2019-07-31,653653737
2019-08-01,653653737
2019-08-02,653653737
2019-08-03,668401793
2019-08-04,668401793
2019-08-05,668401793
2019-08-06,668401793
2019-08-07,668401793
2019-08-08,668401793
2019-08-09,668401793
2019-08-10,668401793
2019-08-11,668401793
2019-08-12,668401793
2019-08-13,668401793
2019-08-14,668401793
2019-08-15,681283071
2019-08-16,681283071
2019-08-17,681283071
2019-08-18,681283071
2019-08-19,681283071
2019-08-20,681283071
2019-08-21,681283071
2019-08-22,681283071
2019-08-23,681283071
2019-08-24,681283071
2019-08-24,681283071
2019-08-25,681283071
2019-08-25,681283071
2019-08-26,691098636
2019-08-27,691098636
2019-08-27,691098636
2019-08-28,691098636
2019-08-29,691098636
2019-08-30,691098636
2019-08-31,691098636
2019-09-01,691098636
2019-09-02,691098636
2019-09-03,691098636
2019-09-04,704133949
2019-09-05,704133949
2019-09-06,704133949
2019-09-07,704133949
2019-09-08,704133949
2019-09-09,704133949
2019-09-10,704133949
2019-09-11,704133949
2019-09-12,704133949
2019-09-13,704133949
2019-09-14,704133949
2019-09-15,704133949
2019-09-16,704133949
2019-09-17,704133949
2019-09-18,704133949
2019-09-19,704133949
2019-09-20,711829881
2019-09-21,711829881
2019-09-22,711829881
2019-09-23,711829881
2019-09-24,711829881
2019-09-25,711829881
2019-09-26,711829881
2019-09-27,711829881
2019-09-28,711829881
2019-09-29,711829881
2019-09-30,711829881
2019-10-01,711829881
2019-10-02,711829881
2019-10-03,711829881
2019-10-04,711829881
2019-10-05,711829881
2019-10-06,718187957
2019-10-07,718187957
2019-10-08,718187957
2019-10-09,718187957
2019-10-10,718187957
2019-10-11,718187957
2019-10-12,718187957
2019-10-13,718187957
2019-10-14,718187957
2019-10-15,734196559
2019-10-16,734196559
2019-10-17,734196559
2019-10-18,734196559
2019-10-19,734196559
2019-10-20,734196559
2019-10-21,734196559
2019-10-22,734196559
2019-10-23,734196559
2019-10-24,734196559
2019-10-25,734196559
2019-10-26,752208714
2019-10-27,752208714
2019-10-28,752208714
2019-10-29,752208714
2019-10-30,752208714
2019-10-31,752208714
2019-11-01,752208714
2019-11-02,752208714
2019-11-03,752208714
2019-11-04,752208714
2019-11-05,752208714
2019-11-06,752208714
2019-11-07,766628707
2019-11-08,766628707
2019-11-09,766628707
2019-11-10,766628707
2019-11-11,766628707
2019-11-12,766628707
2019-11-13,766628707
2019-11-14,766628707
2019-11-15,766628707
2019-11-16,784731799
2019-11-17,784731799
2019-11-18,784731799
2019-11-19,784731799
2019-11-20,784731799
2019-11-21,784731799
2019-11-22,784731799
2019-11-23,784731799
2019-11-24,784731799
2019-11-25,784731799
2019-11-26,784731799
2019-11-27,784731799
2019-11-28,784731799
2019-11-29,784731799
2019-11-30,794524785
2019-12-01,794524785
2019-12-02,794524785
2019-12-03,794524785
2019-12-04,794524785
2019-12-05,794524785
2019-12-06,794524785
2019-12-07,794524785
2019-12-08,794524785
2019-12-09,794524785
2019-12-10,794524785
2019-12-11,794524785
2019-12-12,794524785
2019-12-13,794524785
2019-12-14,794524785
2019-12-15,794524785
2019-12-16,794524785
2019-12-17,794524785
2019-12-18,794524785
2019-12-19,799398563
2019-12-20,799398563
2019-12-21,799398563
2019-12-22,799398563
2019-12-23,799398563
2019-12-24,799398563
2019-12-25,815523857
2019-12-26,815523857
2019-12-27,815523857
2019-12-28,815523857
2019-12-29,815523857
2019-12-30,815523857
2019-12-31,815523857
2020-01-01,815523857
2020-01-02,815523857
2020-01-03,815523857
2020-01-04,815523857
2020-01-05,815523857
2020-01-06,815523857
2020-01-07,815523857
2020-01-08,815523857
2020-01-09,815523857
2020-01-10,815523857
2020-01-11,820832057
2020-01-12,820832057
2020-01-13,820832057
2020-01-14,820832057
2020-01-15,820832057
2020-01-16,820832057
2020-01-17,820832057
2020-01-18,820832057
2020-01-19,820832057
2020-01-20,820832057
2020-01-21,820832057
2020-01-22,820832057
2020-01-23,820832057
2020-01-24,820832057
2020-01-25,820832057
2020-01-26,820832057
2020-01-27,820832057
2020-01-28,820832057
2020-01-29,820832057
2020-01-30,820832057
2020-01-31,820832057
2020-02-01,820832057
2020-02-02,825443921
2020-02-03,825443921
2020-02-04,825443921
2020-02-05,825443921
2020-02-06,825443921
2020-02-07,825443921
2020-02-08,825443921
2020-02-09,825443921
2020-02-10,825443921
2020-02-11,825443921
2020-02-12,825443921
2020-02-13,825443921
2020-02-14,825443921
2020-02-15,825443921
2020-02-16,825443921
2020-02-17,825443921
2020-02-18,825443921
2020-02-19,825443921
2020-02-20,825443921
2020-02-21,825443921
2020-02-22,825443921
2020-02-23,825443921
2020-02-24,825443921
2020-02-25,825443921
2020-02-26,825443921
2020-02-27,825443921
2020-02-28,825443921
2020-02-29,825443921
2020-03-01,815037172
2020-03-02,815037172
2020-03-03,815037172
2020-03-04,815037172
2020-03-05,815037172
2020-03-06,815037172
2020-03-07,815037172
2020-03-08,815037172
2020-03-09,815037172
2020-03-10,815037172
2020-03-11,815037172
2020-03-12,815037172
2020-03-13,815037172
2020-03-14,824380471
2020-03-15,824380471
2020-03-16,824380471
2020-03-17,824380471
2020-03-18,824380471
2020-03-19,824380471
2020-03-20,824380471
2020-03-21,824380471
2020-03-22,824380471
2020-03-23,824380471
2020-03-24,824380471
2020-03-25,828782569
2020-03-26,828782569
2020-03-27,828782569
2020-03-28,828782569
2020-03-29,828782569
2020-03-30,828782569
2020-03-31,828782569
2020-04-01,828782569
2020-04-02,828782569
2020-04-03,828782569
2020-04-04,828782569
2020-04-05,828782569
2020-04-06,828782569
2020-04-07,828782569
2020-04-08,828782569
2020-04-09,828782569
2020-04-10,828782569
2020-04-11,822136671
2020-04-12,822136671
2020-04-13,822136671
2020-04-14,822136671
2020-04-15,822136671
2020-04-16,822136671
2020-04-17,822136671
2020-04-18,822136671
2020-04-19,822136671
2020-04-20,822136671
2020-04-21,822136671
2020-04-22,822136671
2020-04-23,822136671
2020-04-24,822136671
2020-04-25,822136671
2020-04-26,822136671
2020-04-27,822136671
2020-04-28,822136671
2020-04-29,822136671
2020-04-30,816379833
2020-05-01,816379833
2020-05-02,816379833
2020-05-03,816379833
2020-05-04,816379833
2020-05-05,816379833
2020-05-06,816379833
2020-05-07,821877657
2020-05-08,821877657
2020-05-09,821877657
2020-05-10,821877657
2020-05-11,821877657
2020-05-12,821877657
2020-05-13,821877657
