date_obj,Tatty%20graahk%20fur price
2019-07-24,682
2019-07-25,682
2019-07-26,682
2019-07-27,682
2019-07-28,682
2019-07-29,682
2019-07-30,682
2019-07-31,648
2019-08-01,648
2019-08-02,648
2019-08-03,648
2019-08-04,648
2019-08-05,648
2019-08-06,648
2019-08-07,648
2019-08-08,648
2019-08-09,619
2019-08-10,619
2019-08-11,619
2019-08-12,619
2019-08-13,619
2019-08-14,619
2019-08-15,591
2019-08-16,591
2019-08-17,591
2019-08-18,591
2019-08-19,591
2019-08-20,591
2019-08-21,591
2019-08-22,568
2019-08-23,568
2019-08-24,568
2019-08-24,568
2019-08-25,568
2019-08-25,568
2019-08-26,568
2019-08-26,568
2019-08-27,568
2019-08-27,568
2019-08-28,568
2019-08-29,568
2019-08-30,568
2019-08-31,568
2019-09-01,540
2019-09-02,540
2019-09-03,540
2019-09-04,540
2019-09-05,540
2019-09-06,540
2019-09-07,540
2019-09-08,540
2019-09-09,540
2019-09-10,540
2019-09-11,540
2019-09-12,540
2019-09-13,540
2019-09-14,540
2019-09-15,532
2019-09-16,532
2019-09-17,532
2019-09-18,532
2019-09-19,532
2019-09-20,532
2019-09-21,532
2019-09-22,532
2019-09-23,532
2019-09-24,532
2019-09-25,532
2019-09-26,532
2019-09-27,513
2019-09-28,513
2019-09-29,513
2019-09-30,513
2019-10-01,513
2019-10-02,513
2019-10-03,513
2019-10-04,513
2019-10-05,493
2019-10-06,493
2019-10-07,493
2019-10-08,493
2019-10-09,493
2019-10-10,493
2019-10-11,493
2019-10-12,493
2019-10-13,482
2019-10-14,482
2019-10-15,482
2019-10-16,482
2019-10-17,482
2019-10-18,482
2019-10-19,482
2019-10-20,482
2019-10-21,482
2019-10-22,482
2019-10-23,482
2019-10-24,482
2019-10-25,482
2019-10-26,464
2019-10-27,464
2019-10-28,464
2019-10-29,464
2019-10-30,464
2019-10-31,464
2019-11-01,464
2019-11-02,464
2019-11-03,464
2019-11-04,464
2019-11-05,464
2019-11-06,456
2019-11-07,456
2019-11-08,456
2019-11-09,456
2019-11-10,456
2019-11-11,456
2019-11-12,456
2019-11-13,456
2019-11-14,456
2019-11-15,456
2019-11-16,456
2019-11-17,441
2019-11-18,441
2019-11-19,441
2019-11-20,441
2019-11-21,441
2019-11-22,441
2019-11-23,441
2019-11-24,441
2019-11-25,441
2019-11-26,441
2019-11-27,441
2019-11-28,441
2019-11-29,441
2019-11-30,441
2019-12-01,421
2019-12-02,421
2019-12-03,421
2019-12-04,421
2019-12-05,421
2019-12-06,421
2019-12-07,421
2019-12-08,421
2019-12-09,421
2019-12-10,421
2019-12-11,421
2019-12-12,421
2019-12-13,421
2019-12-14,401
2019-12-15,401
2019-12-16,401
2019-12-17,401
2019-12-18,401
2019-12-19,401
2019-12-20,401
2019-12-21,401
2019-12-22,401
2019-12-23,401
2019-12-24,401
2019-12-25,401
2019-12-26,401
2019-12-27,383
2019-12-28,383
2019-12-29,383
2019-12-30,383
2019-12-31,383
2020-01-01,383
2020-01-02,383
2020-01-03,383
2020-01-04,383
2020-01-05,383
2020-01-06,383
2020-01-07,383
2020-01-08,383
2020-01-09,367
2020-01-10,367
2020-01-11,367
2020-01-12,367
2020-01-13,367
2020-01-14,367
2020-01-15,367
2020-01-16,367
2020-01-17,367
2020-01-18,370
2020-01-19,370
2020-01-20,370
2020-01-21,370
2020-01-22,370
2020-01-23,370
2020-01-24,370
2020-01-25,370
2020-01-26,370
2020-01-27,370
2020-01-28,370
2020-01-29,370
2020-01-30,370
2020-01-31,370
2020-02-01,362
2020-02-02,362
2020-02-03,362
2020-02-04,362
2020-02-05,362
2020-02-06,362
2020-02-07,362
2020-02-08,362
2020-02-09,362
2020-02-10,362
2020-02-11,352
2020-02-12,352
2020-02-13,352
2020-02-14,352
2020-02-15,352
2020-02-16,352
2020-02-17,352
2020-02-18,352
2020-02-19,352
2020-02-20,352
2020-02-21,352
2020-02-22,352
2020-02-23,352
2020-02-24,342
2020-02-25,342
2020-02-26,342
2020-02-27,342
2020-02-28,342
2020-02-29,342
2020-03-01,342
2020-03-02,342
2020-03-03,342
2020-03-04,342
2020-03-05,342
2020-03-06,341
2020-03-07,341
2020-03-08,341
2020-03-09,341
2020-03-10,341
2020-03-11,341
2020-03-12,341
2020-03-13,341
2020-03-14,341
2020-03-15,341
2020-03-16,333
2020-03-17,333
2020-03-18,333
2020-03-19,333
2020-03-20,333
2020-03-21,333
2020-03-22,333
2020-03-23,333
2020-03-24,318
2020-03-25,318
2020-03-26,318
2020-03-27,318
2020-03-28,318
2020-03-29,317
2020-03-30,317
2020-03-31,317
2020-04-01,317
2020-04-02,317
2020-04-03,317
2020-04-04,308
2020-04-05,308
2020-04-06,308
2020-04-07,308
2020-04-08,308
2020-04-09,294
2020-04-10,294
2020-04-11,294
2020-04-12,280
2020-04-13,280
2020-04-14,280
2020-04-15,280
2020-04-16,266
2020-04-17,266
2020-04-18,266
2020-04-19,266
2020-04-20,254
2020-04-21,254
2020-04-22,254
2020-04-23,254
2020-04-24,247
2020-04-25,247
2020-04-26,247
2020-04-27,247
2020-04-28,247
2020-04-29,247
2020-04-30,235
2020-05-01,235
2020-05-02,235
2020-05-03,235
2020-05-04,235
2020-05-05,235
2020-05-06,235
2020-05-07,229
2020-05-08,229
2020-05-09,229
2020-05-10,229
2020-05-11,229
2020-05-12,229
2020-05-13,229
