date_obj,Zamorak%20page%203 price
2019-03-17,364996
2019-03-18,352338
2019-03-19,348357
2019-03-20,350096
2019-03-21,366483
2019-03-22,379871
2019-03-23,387542
2019-03-24,377683
2019-03-25,377631
2019-03-26,373804
2019-03-27,361558
2019-03-28,356431
2019-03-29,354652
2019-03-30,349707
2019-03-31,348386
2019-04-01,355153
2019-04-02,367477
2019-04-03,380168
2019-04-04,391500
2019-04-05,404110
2019-04-06,404043
2019-04-07,412148
2019-04-08,425710
2019-04-09,441882
2019-04-10,450151
2019-04-11,434442
2019-04-12,412719
2019-04-13,392083
2019-04-14,372478
2019-04-15,353854
2019-04-16,336161
2019-04-17,319352
2019-04-18,303384
2019-04-19,296469
2019-04-20,297394
2019-04-21,302829
2019-04-22,307452
2019-04-23,311687
2019-04-24,316925
2019-04-25,308359
2019-04-26,295992
2019-04-27,291850
2019-04-28,288880
2019-04-29,297064
2019-04-30,299149
2019-05-01,296902
2019-05-02,290785
2019-05-03,299898
2019-05-04,306293
2019-05-05,313581
2019-05-06,320688
2019-05-07,330946
2019-05-08,344233
2019-05-09,353710
2019-05-10,347329
2019-05-11,342032
2019-05-12,335028
2019-05-13,330207
2019-05-14,324358
2019-05-15,316781
2019-05-16,308418
2019-05-17,311190
2019-05-18,301442
2019-05-19,307225
2019-05-20,315670
2019-05-21,314724
2019-05-22,310655
2019-05-23,301585
2019-05-24,295894
2019-05-25,292266
2019-05-26,295099
2019-05-27,291487
2019-05-28,285068
2019-05-29,282223
2019-05-30,277763
2019-05-31,278126
2019-06-01,274341
2019-06-02,266985
2019-06-03,263142
2019-06-04,258241
2019-06-05,258236
2019-06-06,256531
2019-06-07,259789
2019-06-08,260991
2019-06-09,263330
2019-06-10,264096
2019-06-11,263594
2019-06-12,263553
2019-06-13,263743
2019-06-14,259834
2019-06-15,256940
2019-06-16,256377
2019-06-17,250007
2019-06-18,248694
2019-06-19,245509
2019-06-20,237735
2019-06-21,230639
2019-06-22,223843
2019-06-23,220827
2019-06-24,216830
2019-06-25,218262
2019-06-26,221214
2019-06-27,218795
2019-06-28,212510
2019-06-29,212802
2019-06-30,211279
2019-07-01,210589
2019-07-02,207138
2019-07-03,205482
2019-07-04,200643
2019-07-05,200801
2019-07-06,200362
2019-07-07,201211
2019-07-08,200966
2019-07-09,198869
2019-07-10,194188
2019-07-11,189364
2019-07-12,188995
2019-07-13,191335
2019-07-14,190644
2019-07-15,190098
2019-07-16,193224
2019-07-17,194877
2019-07-18,195782
2019-07-19,194517
2019-07-20,195568
2019-07-21,192992
2019-07-22,190052
2019-07-23,186036
2019-07-24,185784
2019-07-25,188251
2019-07-26,186605
2019-07-27,185748
2019-07-28,182795
2019-07-29,188135
2019-07-30,188034
2019-07-31,188049
2019-08-01,184872
2019-08-02,180650
2019-08-03,176807
2019-08-04,174109
2019-08-05,176511
2019-08-06,170315
2019-08-07,167177
2019-08-08,160059
2019-08-09,153074
2019-08-10,148592
2019-08-11,147105
2019-08-12,149340
2019-08-13,150507
2019-08-14,151858
2019-08-15,153117
2019-08-16,154691
2019-08-17,156760
2019-08-18,157670
2019-08-19,154470
2019-08-20,152296
2019-08-21,156142
2019-08-22,156512
2019-08-23,158185
2019-08-24,155053
2019-08-24,155053
2019-08-25,156156
2019-08-25,156156
2019-08-26,153989
2019-08-26,153989
2019-08-27,155824
2019-08-27,155824
2019-08-28,155855
2019-08-29,155412
2019-08-30,156557
2019-08-31,154711
2019-09-01,156846
2019-09-02,157653
2019-09-03,162840
2019-09-04,167965
2019-09-05,172908
2019-09-06,175293
2019-09-07,174447
2019-09-08,175228
2019-09-09,181174
2019-09-10,184357
2019-09-11,185821
2019-09-12,187946
2019-09-13,188324
2019-09-14,186736
2019-09-15,184818
2019-09-16,184619
2019-09-17,186575
2019-09-18,188397
2019-09-19,185971
2019-09-20,183950
2019-09-21,189159
2019-09-22,191864
2019-09-23,189404
2019-09-24,184791
2019-09-25,190749
2019-09-26,192605
2019-09-27,195436
2019-09-28,190076
2019-09-29,187803
2019-09-30,188492
2019-10-01,186089
2019-10-02,179081
2019-10-03,175037
2019-10-04,172059
2019-10-05,171003
2019-10-06,171464
2019-10-07,165723
2019-10-08,159207
2019-10-09,158653
2019-10-10,152429
2019-10-11,148303
2019-10-12,142873
2019-10-13,139370
2019-10-14,137378
2019-10-15,135032
2019-10-16,134861
2019-10-17,134126
2019-10-18,133900
2019-10-19,130434
2019-10-20,126840
2019-10-21,126583
2019-10-22,128126
2019-10-23,129563
2019-10-24,133190
2019-10-25,133482
2019-10-26,132599
2019-10-27,130142
2019-10-28,128305
2019-10-29,126961
2019-10-30,127857
2019-10-31,127031
2019-11-01,122782
2019-11-02,119283
2019-11-03,120561
2019-11-04,120787
2019-11-05,121329
2019-11-06,120007
2019-11-07,118775
2019-11-08,118718
2019-11-09,117999
2019-11-10,116660
2019-11-11,118397
2019-11-12,120192
2019-11-13,122844
2019-11-14,123267
2019-11-15,120139
2019-11-16,119825
2019-11-17,119712
2019-11-18,119817
2019-11-19,119015
2019-11-20,117966
2019-11-21,120316
2019-11-22,120980
2019-11-23,122061
2019-11-24,122407
2019-11-25,124009
2019-11-26,126678
2019-11-27,128342
2019-11-28,130208
2019-11-29,131876
2019-11-30,134300
2019-12-01,136419
2019-12-02,135517
2019-12-03,133100
2019-12-04,132584
2019-12-05,133412
2019-12-06,135572
2019-12-07,140873
2019-12-08,141578
2019-12-09,142598
2019-12-10,144202
2019-12-11,141622
2019-12-12,144532
2019-12-13,144528
2019-12-14,141832
2019-12-15,138252
2019-12-16,134888
2019-12-17,132538
2019-12-18,134389
2019-12-19,136673
2019-12-20,141254
2019-12-21,145007
2019-12-22,149424
2019-12-23,153506
2019-12-24,155500
2019-12-25,157104
2019-12-26,160405
2019-12-27,165899
2019-12-28,169201
2019-12-29,166225
2019-12-30,167739
2019-12-31,171751
2020-01-01,175413
2020-01-02,180266
2020-01-03,179498
2020-01-04,178506
2020-01-05,177999
2020-01-06,177829
2020-01-07,177423
2020-01-08,176560
2020-01-09,174999
2020-01-10,172253
2020-01-11,171450
2020-01-12,175299
2020-01-13,181379
2020-01-14,178125
2020-01-15,177591
2020-01-16,177114
2020-01-17,181967
2020-01-18,185065
2020-01-19,181669
2020-01-20,183418
2020-01-21,183648
2020-01-22,178059
2020-01-23,176581
2020-01-24,173610
2020-01-25,169153
2020-01-26,168293
2020-01-27,170997
2020-01-28,170238
2020-01-29,165973
2020-01-30,161367
2020-01-31,162390
2020-02-01,156313
2020-02-02,152245
2020-02-03,150918
2020-02-04,148673
2020-02-05,143169
2020-02-06,140536
2020-02-07,138844
2020-02-08,135679
2020-02-09,134838
2020-02-10,134115
2020-02-11,129039
2020-02-12,126750
2020-02-13,123900
2020-02-14,121731
2020-02-15,117507
2020-02-16,113582
2020-02-17,112282
2020-02-18,112031
2020-02-19,113825
2020-02-20,115324
2020-02-21,118405
2020-02-22,122071
2020-02-23,123915
2020-02-24,128761
2020-02-25,132623
2020-02-26,130987
2020-02-27,131892
2020-02-28,134402
2020-02-29,138752
2020-03-01,143726
2020-03-02,146536
2020-03-03,146993
2020-03-04,148867
2020-03-05,150330
2020-03-06,151157
2020-03-07,154482
2020-03-08,152640
2020-03-09,153029
2020-03-10,156134
2020-03-11,158070
2020-03-12,155451
2020-03-13,156835
2020-03-14,157150
2020-03-15,154851
2020-03-16,155416
2020-03-17,154034
2020-03-18,152914
2020-03-19,150623
2020-03-20,151352
2020-03-21,156166
2020-03-22,163106
2020-03-23,166885
2020-03-24,161919
2020-03-25,162761
2020-03-26,164513
2020-03-27,169664
2020-03-28,172738
2020-03-29,176392
2020-03-30,177106
2020-03-31,180135
2020-04-01,181467
2020-04-02,183757
2020-04-03,188027
2020-04-04,189188
2020-04-05,187200
2020-04-06,183461
2020-04-07,180961
2020-04-08,181679
2020-04-09,180895
2020-04-10,176865
2020-04-11,176313
2020-04-12,175111
2020-04-13,172270
2020-04-14,170023
2020-04-15,169800
2020-04-16,169540
2020-04-17,170231
2020-04-18,171093
2020-04-19,169552
2020-04-20,169021
2020-04-21,170053
2020-04-22,174288
2020-04-23,176843
2020-04-24,178362
2020-04-25,180312
2020-04-26,183709
2020-04-27,186589
2020-04-28,189948
2020-04-29,190906
2020-04-30,187822
2020-05-01,187176
2020-05-02,186095
2020-05-03,188348
2020-05-04,185088
2020-05-05,187235
2020-05-06,187539
2020-05-07,189789
2020-05-08,192676
2020-05-09,198574
2020-05-10,201704
2020-05-11,202039
2020-05-12,206700
2020-05-13,208088
