date_obj,Onyx%20bolts price
2019-04-07,8753
2019-04-08,8735
2019-04-09,8741
2019-04-10,8749
2019-04-11,8802
2019-04-12,8797
2019-04-13,8878
2019-04-14,8853
2019-04-15,8782
2019-04-16,8817
2019-04-17,8775
2019-04-18,8821
2019-04-19,8852
2019-04-20,8772
2019-04-21,8728
2019-04-22,8726
2019-04-23,8706
2019-04-24,8658
2019-04-25,8624
2019-04-26,8676
2019-04-27,8704
2019-04-28,8738
2019-04-29,8790
2019-04-30,8784
2019-05-01,8762
2019-05-02,8715
2019-05-03,8773
2019-05-04,8814
2019-05-05,8838
2019-05-06,8886
2019-05-07,8865
2019-05-08,8818
2019-05-09,8777
2019-05-10,8757
2019-05-11,8777
2019-05-12,8748
2019-05-13,8735
2019-05-14,8739
2019-05-15,8749
2019-05-16,8750
2019-05-17,8747
2019-05-18,8742
2019-05-19,8730
2019-05-20,8718
2019-05-21,8722
2019-05-22,8779
2019-05-23,8755
2019-05-24,8734
2019-05-25,8708
2019-05-26,8717
2019-05-27,8706
2019-05-28,8692
2019-05-29,8708
2019-05-30,8720
2019-05-31,8717
2019-06-01,8792
2019-06-02,8793
2019-06-03,8864
2019-06-04,8897
2019-06-05,8767
2019-06-06,8727
2019-06-07,8730
2019-06-08,8737
2019-06-09,8804
2019-06-10,8804
2019-06-11,8876
2019-06-12,8891
2019-06-13,8780
2019-06-14,8740
2019-06-15,8698
2019-06-16,8705
2019-06-17,8706
2019-06-18,8697
2019-06-19,8688
2019-06-20,8715
2019-06-21,8714
2019-06-22,8692
2019-06-23,8697
2019-06-24,8691
2019-06-25,8696
2019-06-26,8709
2019-06-27,8703
2019-06-28,8692
2019-06-29,8697
2019-06-30,8691
2019-07-01,8701
2019-07-02,8702
2019-07-03,8690
2019-07-04,8720
2019-07-05,8736
2019-07-06,8678
2019-07-07,8705
2019-07-08,8699
2019-07-09,8783
2019-07-10,8753
2019-07-11,8721
2019-07-12,8710
2019-07-13,8713
2019-07-14,8726
2019-07-15,8783
2019-07-16,8793
2019-07-17,8728
2019-07-18,8680
2019-07-19,8673
2019-07-20,8655
2019-07-21,8671
2019-07-22,8682
2019-07-23,8679
2019-07-24,8651
2019-07-25,8624
2019-07-26,8626
2019-07-27,8629
2019-07-28,8638
2019-07-29,8615
2019-07-30,8637
2019-07-31,8655
2019-08-01,8664
2019-08-02,8664
2019-08-03,8682
2019-08-04,8700
2019-08-05,8716
2019-08-06,8702
2019-08-07,8661
2019-08-08,8658
2019-08-09,8658
2019-08-10,8694
2019-08-11,8640
2019-08-12,8645
2019-08-13,8637
2019-08-14,8635
2019-08-15,8628
2019-08-16,8620
2019-08-17,8629
2019-08-18,8683
2019-08-19,8686
2019-08-20,8721
2019-08-21,8693
2019-08-22,8683
2019-08-23,8677
2019-08-24,8694
2019-08-24,8694
2019-08-25,8677
2019-08-25,8677
2019-08-26,8662
2019-08-26,8662
2019-08-27,8659
2019-08-27,8659
2019-08-28,8686
2019-08-29,8704
2019-08-30,8687
2019-08-31,8669
2019-09-01,8667
2019-09-02,8663
2019-09-03,8663
2019-09-04,8667
2019-09-05,8664
2019-09-06,8663
2019-09-07,8684
2019-09-08,8668
2019-09-09,8669
2019-09-10,8651
2019-09-11,8647
2019-09-12,8677
2019-09-13,8680
2019-09-14,8673
2019-09-15,8772
2019-09-16,8724
2019-09-17,8680
2019-09-18,8703
2019-09-19,8797
2019-09-20,8873
2019-09-21,8882
2019-09-22,8795
2019-09-23,8732
2019-09-24,8689
2019-09-25,8675
2019-09-26,8679
2019-09-27,8658
2019-09-28,8719
2019-09-29,8707
2019-09-30,8735
2019-10-01,8689
2019-10-02,8670
2019-10-03,8660
2019-10-04,8655
2019-10-05,8647
2019-10-06,8647
2019-10-07,8689
2019-10-08,8701
2019-10-09,8622
2019-10-10,8584
2019-10-11,8584
2019-10-12,8584
2019-10-13,8599
2019-10-14,8649
2019-10-15,8654
2019-10-16,8692
2019-10-17,8665
2019-10-18,8646
2019-10-19,8604
2019-10-20,8600
2019-10-21,8595
2019-10-22,8585
2019-10-23,8580
2019-10-24,8547
2019-10-25,8559
2019-10-26,8516
2019-10-27,8530
2019-10-28,8544
2019-10-29,8551
2019-10-30,8557
2019-10-31,8576
2019-11-01,8572
2019-11-02,8603
2019-11-03,8638
2019-11-04,8620
2019-11-05,8653
2019-11-06,8646
2019-11-07,8629
2019-11-08,8602
2019-11-09,8516
2019-11-10,8558
2019-11-11,8566
2019-11-12,8588
2019-11-13,8595
2019-11-14,8596
2019-11-15,8658
2019-11-16,8615
2019-11-17,8590
2019-11-18,8557
2019-11-19,8558
2019-11-20,8517
2019-11-21,8538
2019-11-22,8595
2019-11-23,8590
2019-11-24,8596
2019-11-25,8573
2019-11-26,8570
2019-11-27,8565
2019-11-28,8613
2019-11-29,8594
2019-11-30,8592
2019-12-01,8616
2019-12-02,8665
2019-12-03,8600
2019-12-04,8560
2019-12-05,8547
2019-12-06,8522
2019-12-07,8511
2019-12-08,8493
2019-12-09,8505
2019-12-10,8493
2019-12-11,8443
2019-12-12,8467
2019-12-13,8527
2019-12-14,8561
2019-12-15,8578
2019-12-16,8573
2019-12-17,8603
2019-12-18,8644
2019-12-19,8656
2019-12-20,8655
2019-12-21,8587
2019-12-22,8609
2019-12-23,8663
2019-12-24,8660
2019-12-25,8694
2019-12-26,8638
2019-12-27,8604
2019-12-28,8577
2019-12-29,8549
2019-12-30,8550
2019-12-31,8578
2020-01-01,8607
2020-01-02,8609
2020-01-03,8596
2020-01-04,8599
2020-01-05,8660
2020-01-06,8571
2020-01-07,8562
2020-01-08,8565
2020-01-09,8585
2020-01-10,8592
2020-01-11,8592
2020-01-12,8619
2020-01-13,8621
2020-01-14,8645
2020-01-15,8647
2020-01-16,8672
2020-01-17,8687
2020-01-18,8656
2020-01-19,8666
2020-01-20,8635
2020-01-21,8613
2020-01-22,8587
2020-01-23,8607
2020-01-24,8597
2020-01-25,8601
2020-01-26,8597
2020-01-27,8610
2020-01-28,8623
2020-01-29,8609
2020-01-30,8612
2020-01-31,8601
2020-02-01,8597
2020-02-02,8610
2020-02-03,8616
2020-02-04,8604
2020-02-05,8599
2020-02-06,8579
2020-02-07,8546
2020-02-08,8565
2020-02-09,8554
2020-02-10,8564
2020-02-11,8574
2020-02-12,8596
2020-02-13,8590
2020-02-14,8574
2020-02-15,8577
2020-02-16,8578
2020-02-17,8587
2020-02-18,8579
2020-02-19,8609
2020-02-20,8639
2020-02-21,8597
2020-02-22,8600
2020-02-23,8595
2020-02-24,8593
2020-02-25,8605
2020-02-26,8690
2020-02-27,8652
2020-02-28,8734
2020-02-29,8702
2020-03-01,8730
2020-03-02,8651
2020-03-03,8609
2020-03-04,8587
2020-03-05,8589
2020-03-06,8592
2020-03-07,8593
2020-03-08,8587
2020-03-09,8604
2020-03-10,8632
2020-03-11,8625
2020-03-12,8608
2020-03-13,8599
2020-03-14,8619
2020-03-15,8629
2020-03-16,8615
2020-03-17,8630
2020-03-18,8623
2020-03-19,8681
2020-03-20,8666
2020-03-21,8642
2020-03-22,8594
2020-03-23,8602
2020-03-24,8629
2020-03-25,8649
2020-03-26,8647
2020-03-27,8656
2020-03-28,8711
2020-03-29,8772
2020-03-30,8715
2020-03-31,8708
2020-04-01,8698
2020-04-02,8712
2020-04-03,8702
2020-04-04,8695
2020-04-05,8693
2020-04-06,8684
2020-04-07,8671
2020-04-08,8683
2020-04-09,8680
2020-04-10,8689
2020-04-11,8712
2020-04-12,8710
2020-04-13,8691
2020-04-14,8665
2020-04-15,8668
2020-04-16,8702
2020-04-17,8736
2020-04-18,8814
2020-04-19,8757
2020-04-20,8727
2020-04-21,8776
2020-04-22,8878
2020-04-23,8844
2020-04-24,8793
2020-04-25,8772
2020-04-26,8732
2020-04-27,8683
2020-04-28,8630
2020-04-29,8681
2020-04-30,8761
2020-05-01,8861
2020-05-02,8885
2020-05-03,8785
2020-05-04,8709
2020-05-05,8717
2020-05-06,8738
2020-05-07,8695
2020-05-08,8687
2020-05-09,8698
2020-05-10,8735
2020-05-11,8785
2020-05-12,8742
2020-05-13,8706
