date_obj,Gnome%20scarf price
2019-03-25,615578
2019-03-26,644018
2019-03-27,673625
2019-03-28,700117
2019-03-29,722334
2019-03-30,722334
2019-03-31,733407
2019-04-01,753450
2019-04-02,779466
2019-04-03,815177
2019-04-04,834011
2019-04-05,849289
2019-04-06,849859
2019-04-07,848532
2019-04-08,829198
2019-04-09,805535
2019-04-10,774536
2019-04-11,737374
2019-04-12,700505
2019-04-13,665479
2019-04-14,632205
2019-04-15,600960
2019-04-16,576322
2019-04-17,554784
2019-04-18,542111
2019-04-19,532521
2019-04-20,523272
2019-04-21,515159
2019-04-22,516723
2019-04-23,512005
2019-04-24,508062
2019-04-25,502448
2019-04-26,501401
2019-04-27,495485
2019-04-28,491629
2019-04-29,493912
2019-04-30,506712
2019-05-01,515086
2019-05-02,517516
2019-05-03,522725
2019-05-04,524872
2019-05-05,524811
2019-05-06,522156
2019-05-07,534221
2019-05-08,533259
2019-05-09,528308
2019-05-10,534159
2019-05-11,535356
2019-05-12,546848
2019-05-13,554512
2019-05-14,569796
2019-05-15,587631
2019-05-16,589394
2019-05-17,603926
2019-05-18,620587
2019-05-19,640509
2019-05-20,658905
2019-05-21,673684
2019-05-22,689013
2019-05-23,717428
2019-05-24,718370
2019-05-25,696164
2019-05-26,676512
2019-05-27,649635
2019-05-28,644377
2019-05-29,632279
2019-05-30,619320
2019-05-31,608004
2019-06-01,601867
2019-06-02,596676
2019-06-03,575995
2019-06-04,553445
2019-06-05,533481
2019-06-06,523725
2019-06-07,514613
2019-06-08,527809
2019-06-09,533240
2019-06-10,533240
2019-06-11,547231
2019-06-12,558202
2019-06-13,573741
2019-06-14,593989
2019-06-15,620477
2019-06-16,646903
2019-06-17,678502
2019-06-18,685699
2019-06-19,690793
2019-06-20,688210
2019-06-21,680591
2019-06-22,680124
2019-06-23,681785
2019-06-24,679974
2019-06-25,669639
2019-06-26,648073
2019-06-27,627814
2019-06-28,627814
2019-06-29,601447
2019-06-30,586559
2019-07-01,579021
2019-07-02,564941
2019-07-03,549512
2019-07-04,537178
2019-07-05,533573
2019-07-06,538173
2019-07-07,549371
2019-07-08,563446
2019-07-09,576794
2019-07-10,584765
2019-07-11,593597
2019-07-12,597042
2019-07-13,599098
2019-07-14,605330
2019-07-15,592401
2019-07-16,588312
2019-07-17,595499
2019-07-18,588730
2019-07-19,584693
2019-07-20,589170
2019-07-21,592954
2019-07-22,593755
2019-07-23,609304
2019-07-24,608365
2019-07-25,606756
2019-07-26,603824
2019-07-27,608106
2019-07-28,604353
2019-07-29,606983
2019-07-30,608324
2019-07-31,613363
2019-08-01,626072
2019-08-02,635466
2019-08-03,652580
2019-08-04,662750
2019-08-05,667983
2019-08-06,671484
2019-08-07,669707
2019-08-08,672976
2019-08-09,675959
2019-08-10,667000
2019-08-11,672667
2019-08-12,675056
2019-08-13,670156
2019-08-14,669494
2019-08-15,676264
2019-08-16,675903
2019-08-17,675903
2019-08-18,676867
2019-08-19,673061
2019-08-20,676674
2019-08-21,670452
2019-08-22,674957
2019-08-23,676941
2019-08-24,679515
2019-08-24,679515
2019-08-25,680440
2019-08-25,680440
2019-08-26,675608
2019-08-26,675608
2019-08-27,677461
2019-08-27,677461
2019-08-28,673136
2019-08-29,681557
2019-08-30,672563
2019-08-31,669546
2019-09-01,663687
2019-09-02,663720
2019-09-03,666359
2019-09-04,655708
2019-09-05,651460
2019-09-06,644036
2019-09-07,630997
2019-09-08,625798
2019-09-09,624658
2019-09-10,610054
2019-09-11,596741
2019-09-12,579012
2019-09-13,558878
2019-09-14,534374
2019-09-15,513644
2019-09-16,503893
2019-09-17,495766
2019-09-18,491326
2019-09-19,488493
2019-09-20,501967
2019-09-21,517086
2019-09-22,530018
2019-09-23,525481
2019-09-24,525481
2019-09-25,528327
2019-09-26,534259
2019-09-27,526845
2019-09-28,521425
2019-09-29,527969
2019-09-30,532870
2019-10-01,544977
2019-10-02,549733
2019-10-03,556715
2019-10-04,559273
2019-10-05,561407
2019-10-06,571427
2019-10-07,585068
2019-10-08,591165
2019-10-09,591165
2019-10-10,583509
2019-10-11,582871
2019-10-12,577536
2019-10-13,585810
2019-10-14,583881
2019-10-15,581733
2019-10-16,579211
2019-10-17,579211
2019-10-18,577076
2019-10-19,576599
2019-10-20,569720
2019-10-21,566885
2019-10-22,567210
2019-10-23,575154
2019-10-24,579123
2019-10-25,585283
2019-10-26,586905
2019-10-27,598930
2019-10-28,612777
2019-10-29,628954
2019-10-30,637526
2019-10-31,636511
2019-11-01,635399
2019-11-02,640606
2019-11-03,647042
2019-11-04,634638
2019-11-05,624778
2019-11-06,621773
2019-11-07,629920
2019-11-08,636457
2019-11-09,630634
2019-11-10,638212
2019-11-11,636713
2019-11-12,640882
2019-11-13,644589
2019-11-14,636208
2019-11-15,634405
2019-11-16,633876
2019-11-17,633876
2019-11-18,635585
2019-11-19,646586
2019-11-20,653248
2019-11-21,653248
2019-11-22,662215
2019-11-23,659505
2019-11-24,668376
2019-11-25,673266
2019-11-26,678300
2019-11-27,678300
2019-11-28,674763
2019-11-29,678271
2019-11-30,684810
2019-12-01,688213
2019-12-02,696235
2019-12-03,701895
2019-12-04,723980
2019-12-05,723980
2019-12-06,750881
2019-12-07,770711
2019-12-08,799611
2019-12-09,836425
2019-12-10,851840
2019-12-11,870986
2019-12-12,891362
2019-12-13,888922
2019-12-14,858735
2019-12-15,827678
2019-12-16,800492
2019-12-17,788500
2019-12-18,772085
2019-12-19,761513
2019-12-20,750564
2019-12-21,753095
2019-12-22,765829
2019-12-23,768033
2019-12-24,762664
2019-12-25,762431
2019-12-26,774878
2019-12-27,783165
2019-12-28,761769
2019-12-29,746992
2019-12-30,729116
2019-12-31,710165
2020-01-01,690682
2020-01-02,681294
2020-01-03,679475
2020-01-04,691583
2020-01-05,695320
2020-01-06,702690
2020-01-07,695652
2020-01-08,695652
2020-01-09,676524
2020-01-10,648578
2020-01-11,636641
2020-01-12,623909
2020-01-13,623909
2020-01-14,618641
2020-01-15,617034
2020-01-16,608435
2020-01-17,612294
2020-01-18,612294
2020-01-19,612519
2020-01-20,619650
2020-01-21,619650
2020-01-22,627818
2020-01-23,633142
2020-01-24,622209
2020-01-25,624121
2020-01-26,628507
2020-01-27,633143
2020-01-28,630783
2020-01-29,638110
2020-01-30,637225
2020-01-31,639237
2020-02-01,636316
2020-02-02,640352
2020-02-03,646267
2020-02-04,643698
2020-02-05,645348
2020-02-06,637099
2020-02-07,629384
2020-02-08,608891
2020-02-09,614532
2020-02-10,622015
2020-02-11,616083
2020-02-12,616513
2020-02-13,616288
2020-02-14,627726
2020-02-15,628224
2020-02-16,637772
2020-02-17,649634
2020-02-18,660396
2020-02-19,660072
2020-02-20,670390
2020-02-21,670390
2020-02-22,669605
2020-02-23,667442
2020-02-24,674066
2020-02-25,691930
2020-02-26,708059
2020-02-27,722107
2020-02-28,721776
2020-02-29,721776
2020-03-01,735416
2020-03-02,752162
2020-03-03,755676
2020-03-04,755831
2020-03-05,754135
2020-03-06,746314
2020-03-07,743758
2020-03-08,755507
2020-03-09,758787
2020-03-10,769964
2020-03-11,772734
2020-03-12,761384
2020-03-13,747139
2020-03-14,737921
2020-03-15,730946
2020-03-16,719552
2020-03-17,697001
2020-03-18,695279
2020-03-19,702086
2020-03-20,717674
2020-03-21,704798
2020-03-22,691482
2020-03-23,681088
2020-03-24,692184
2020-03-25,693704
2020-03-26,683410
2020-03-27,679392
2020-03-28,673018
2020-03-29,679031
2020-03-30,676095
2020-03-31,671346
2020-04-01,660102
2020-04-02,648657
2020-04-03,648657
2020-04-04,640989
2020-04-05,632624
2020-04-06,637701
2020-04-07,636366
2020-04-08,637277
2020-04-09,637100
2020-04-10,621830
2020-04-11,607723
2020-04-12,596547
2020-04-13,584209
2020-04-14,598323
2020-04-15,611337
2020-04-16,607507
2020-04-17,609128
2020-04-18,597149
2020-04-19,598610
2020-04-20,605117
2020-04-21,603600
2020-04-22,605028
2020-04-23,607711
2020-04-24,613554
2020-04-25,598267
2020-04-26,579029
2020-04-27,568396
2020-04-28,564761
2020-04-29,550526
2020-04-30,539810
2020-05-01,536901
2020-05-02,527129
2020-05-03,525985
2020-05-04,534163
2020-05-05,524908
2020-05-06,514156
2020-05-07,506591
2020-05-08,500771
2020-05-09,496638
2020-05-10,493096
2020-05-11,495996
2020-05-12,499605
2020-05-13,510947
