date_obj,Green%20elegant%20skirt price
2019-03-27,1645
2019-03-28,1645
2019-03-29,1645
2019-03-30,1645
2019-03-31,1645
2019-04-01,1614
2019-04-02,1614
2019-04-03,1614
2019-04-04,1614
2019-04-05,1614
2019-04-06,1614
2019-04-07,1619
2019-04-08,1619
2019-04-09,1619
2019-04-10,1619
2019-04-11,1619
2019-04-12,1652
2019-04-13,1652
2019-04-14,1652
2019-04-15,1652
2019-04-16,1652
2019-04-17,1652
2019-04-18,1729
2019-04-19,1729
2019-04-20,1729
2019-04-21,1729
2019-04-22,1729
2019-04-23,1804
2019-04-24,1804
2019-04-25,1804
2019-04-26,1804
2019-04-27,1804
2019-04-28,1804
2019-04-29,1804
2019-04-30,1850
2019-05-01,1850
2019-05-02,1850
2019-05-03,1850
2019-05-04,1850
2019-05-05,1900
2019-05-06,1900
2019-05-07,1900
2019-05-08,1900
2019-05-09,1900
2019-05-10,1900
2019-05-11,1986
2019-05-12,1986
2019-05-13,1986
2019-05-14,1986
2019-05-15,1986
2019-05-16,2064
2019-05-17,2064
2019-05-18,2064
2019-05-19,2064
2019-05-20,2064
2019-05-21,2064
2019-05-22,2047
2019-05-23,2047
2019-05-24,2047
2019-05-25,2047
2019-05-26,2047
2019-05-27,1994
2019-05-28,1994
2019-05-29,1994
2019-05-30,1994
2019-05-31,1994
2019-06-01,1994
2019-06-02,1898
2019-06-03,1898
2019-06-04,1898
2019-06-05,1898
2019-06-06,1898
2019-06-07,1860
2019-06-08,1860
2019-06-09,1860
2019-06-10,1860
2019-06-11,1860
2019-06-12,1860
2019-06-13,1795
2019-06-14,1795
2019-06-15,1795
2019-06-16,1795
2019-06-17,1795
2019-06-18,1795
2019-06-19,1754
2019-06-20,1754
2019-06-21,1754
2019-06-22,1754
2019-06-23,1754
2019-06-24,1754
2019-06-25,1720
2019-06-26,1720
2019-06-27,1720
2019-06-28,1720
2019-06-29,1720
2019-06-30,1676
2019-07-01,1676
2019-07-02,1676
2019-07-03,1676
2019-07-04,1676
2019-07-05,1676
2019-07-06,1676
2019-07-07,1629
2019-07-08,1629
2019-07-09,1629
2019-07-10,1629
2019-07-11,1629
2019-07-12,1629
2019-07-13,1629
2019-07-14,1604
2019-07-15,1604
2019-07-16,1604
2019-07-17,1604
2019-07-18,1604
2019-07-19,1620
2019-07-20,1620
2019-07-21,1620
2019-07-22,1620
2019-07-23,1620
2019-07-24,1676
2019-07-25,1676
2019-07-26,1676
2019-07-27,1676
2019-07-28,1676
2019-07-29,1676
2019-07-30,1676
2019-07-31,1759
2019-08-01,1759
2019-08-02,1759
2019-08-03,1759
2019-08-04,1759
2019-08-05,1759
2019-08-06,1839
2019-08-07,1839
2019-08-08,1839
2019-08-09,1839
2019-08-10,1839
2019-08-11,1839
2019-08-12,1839
2019-08-13,1830
2019-08-14,1830
2019-08-15,1830
2019-08-16,1830
2019-08-17,1830
2019-08-18,1806
2019-08-19,1806
2019-08-20,1806
2019-08-21,1806
2019-08-22,1806
2019-08-23,1806
2019-08-24,1783
2019-08-24,1783
2019-08-25,1783
2019-08-25,1783
2019-08-26,1783
2019-08-26,1783
2019-08-27,1783
2019-08-27,1783
2019-08-28,1783
2019-08-29,1783
2019-08-30,1783
2019-08-31,1735
2019-09-01,1735
2019-09-02,1735
2019-09-03,1735
2019-09-04,1735
2019-09-05,1735
2019-09-06,1703
2019-09-07,1703
2019-09-08,1703
2019-09-09,1703
2019-09-10,1703
2019-09-11,1703
2019-09-12,1703
2019-09-13,1643
2019-09-14,1643
2019-09-15,1643
2019-09-16,1643
2019-09-17,1643
2019-09-18,1643
2019-09-19,1643
2019-09-20,1643
2019-09-21,1648
2019-09-22,1648
2019-09-23,1648
2019-09-24,1648
2019-09-25,1648
2019-09-26,1648
2019-09-27,1648
2019-09-28,1673
2019-09-29,1673
2019-09-30,1673
2019-10-01,1673
2019-10-02,1673
2019-10-03,1673
2019-10-04,1673
2019-10-05,1623
2019-10-06,1623
2019-10-07,1623
2019-10-08,1623
2019-10-09,1623
2019-10-10,1623
2019-10-11,1623
2019-10-12,1623
2019-10-13,1623
2019-10-14,1610
2019-10-15,1610
2019-10-16,1610
2019-10-17,1610
2019-10-18,1610
2019-10-19,1610
2019-10-20,1610
2019-10-21,1610
2019-10-22,1627
2019-10-23,1627
2019-10-24,1627
2019-10-25,1627
2019-10-26,1627
2019-10-27,1656
2019-10-28,1656
2019-10-29,1656
2019-10-30,1656
2019-10-31,1656
2019-11-01,1656
2019-11-02,1656
2019-11-03,1656
2019-11-04,1578
2019-11-05,1578
2019-11-06,1578
2019-11-07,1578
2019-11-08,1578
2019-11-09,1578
2019-11-10,1518
2019-11-11,1518
2019-11-12,1518
2019-11-13,1518
2019-11-14,1518
2019-11-15,1518
2019-11-16,1518
2019-11-17,1518
2019-11-18,1512
2019-11-19,1512
2019-11-20,1512
2019-11-21,1512
2019-11-22,1512
2019-11-23,1512
2019-11-24,1512
2019-11-25,1512
2019-11-26,1525
2019-11-27,1525
2019-11-28,1525
2019-11-29,1525
2019-11-30,1525
2019-12-01,1525
2019-12-02,1525
2019-12-03,1525
2019-12-04,1525
2019-12-05,1557
2019-12-06,1557
2019-12-07,1557
2019-12-08,1557
2019-12-09,1557
2019-12-10,1557
2019-12-11,1557
2019-12-12,1563
2019-12-13,1563
2019-12-14,1563
2019-12-15,1563
2019-12-16,1563
2019-12-17,1563
2019-12-18,1563
2019-12-19,1563
2019-12-20,1563
2019-12-21,1560
2019-12-22,1560
2019-12-23,1560
2019-12-24,1560
2019-12-25,1560
2019-12-26,1560
2019-12-27,1560
2019-12-28,1560
2019-12-29,1623
2019-12-30,1623
2019-12-31,1623
2020-01-01,1623
2020-01-02,1623
2020-01-03,1623
2020-01-04,1623
2020-01-05,1623
2020-01-06,1623
2020-01-07,1665
2020-01-08,1665
2020-01-09,1665
2020-01-10,1665
2020-01-11,1665
2020-01-12,1665
2020-01-13,1665
2020-01-14,1665
2020-01-15,1663
2020-01-16,1663
2020-01-17,1663
2020-01-18,1663
2020-01-19,1663
2020-01-20,1663
2020-01-21,1613
2020-01-22,1613
2020-01-23,1613
2020-01-24,1613
2020-01-25,1613
2020-01-26,1613
2020-01-27,1586
2020-01-28,1586
2020-01-29,1586
2020-01-30,1586
2020-01-31,1586
2020-02-01,1586
2020-02-02,1557
2020-02-03,1557
2020-02-04,1557
2020-02-05,1557
2020-02-06,1557
2020-02-07,1557
2020-02-08,1557
2020-02-09,1557
2020-02-10,1549
2020-02-11,1549
2020-02-12,1549
2020-02-13,1549
2020-02-14,1549
2020-02-15,1549
2020-02-16,1549
2020-02-17,1523
2020-02-18,1523
2020-02-19,1523
2020-02-20,1523
2020-02-21,1523
2020-02-22,1523
2020-02-23,1523
2020-02-24,1522
2020-02-25,1522
2020-02-26,1522
2020-02-27,1522
2020-02-28,1522
2020-02-29,1522
2020-03-01,1522
2020-03-02,1473
2020-03-03,1473
2020-03-04,1473
2020-03-05,1473
2020-03-06,1473
2020-03-07,1473
2020-03-08,1445
2020-03-09,1445
2020-03-10,1445
2020-03-11,1445
2020-03-12,1445
2020-03-13,1445
2020-03-14,1445
2020-03-15,1381
2020-03-16,1381
2020-03-17,1381
2020-03-18,1381
2020-03-19,1381
2020-03-20,1381
2020-03-21,1371
2020-03-22,1371
2020-03-23,1371
2020-03-24,1371
2020-03-25,1371
2020-03-26,1313
2020-03-27,1313
2020-03-28,1313
2020-03-29,1313
2020-03-30,1350
2020-03-31,1350
2020-04-01,1350
2020-04-02,1350
2020-04-03,1350
2020-04-04,1301
2020-04-05,1301
2020-04-06,1301
2020-04-07,1301
2020-04-08,1293
2020-04-09,1293
2020-04-10,1293
2020-04-11,1293
2020-04-12,1354
2020-04-13,1354
2020-04-14,1354
2020-04-15,1354
2020-04-16,1354
2020-04-17,1359
2020-04-18,1359
2020-04-19,1359
2020-04-20,1336
2020-04-21,1336
2020-04-22,1336
2020-04-23,1336
2020-04-24,1316
2020-04-25,1316
2020-04-26,1316
2020-04-27,1259
2020-04-28,1259
2020-04-29,1259
2020-04-30,1259
2020-05-01,1202
2020-05-02,1202
2020-05-03,1202
2020-05-04,1202
2020-05-05,1166
2020-05-06,1166
2020-05-07,1166
2020-05-08,1166
2020-05-09,1156
2020-05-10,1156
2020-05-11,1156
2020-05-12,1156
2020-05-13,1156
