date_obj,Berserker%20necklace price
2018-11-10,3175633
2018-11-11,3226275
2018-11-12,3256977
2018-11-13,3205825
2018-11-15,3101389
2018-11-16,3128002
2018-11-17,3145111
2018-11-18,3196353
2018-11-19,3193280
2018-11-20,3172861
2018-11-21,3099735
2018-11-22,3058768
2018-11-23,2990986
2018-11-24,2912854
2018-11-25,2896696
2018-11-26,2949262
2018-11-27,2966226
2018-11-28,2948434
2018-11-29,2991916
2018-12-01,3095522
2018-12-02,3070403
2018-12-03,3078646
2018-12-04,3058770
2018-12-05,3048910
2018-12-07,2994486
2018-12-09,3012374
2018-12-10,3020328
2018-12-11,2999840
2018-12-12,3028220
2018-12-13,3032803
2018-12-14,3034528
2018-12-15,3046882
2018-12-16,3053889
2018-12-17,3030392
2018-12-18,3030743
2018-12-19,3036731
2018-12-20,3039211
2018-12-21,3042667
2018-12-22,3036170
2018-12-23,3008626
2018-12-24,2986283
2018-12-25,2985986
2018-12-26,2989478
2018-12-27,3004097
2018-12-28,3001705
2018-12-29,2997900
2018-12-30,2992721
2018-12-31,2992276
2019-01-01,2993466
2019-01-02,2992628
2019-01-03,3002864
2019-01-04,3003028
2019-01-05,2994140
2019-01-06,2997272
2019-01-08,2992360
2019-01-10,2950758
2019-01-11,2875865
2019-01-12,2866913
2019-01-13,2882398
2019-01-14,2934813
2019-01-15,2969015
2019-01-16,2966278
2019-01-17,2957496
2019-01-18,2967917
2019-01-19,2979071
2019-01-20,2973365
2019-01-21,2973778
2019-01-22,2980042
2019-01-23,3004210
2019-01-24,3029398
2019-01-25,3003387
2019-01-26,3001747
2019-01-27,3039549
2019-01-28,3151879
2019-01-29,3129834
2019-01-30,3100373
2019-01-31,3114625
2019-02-01,3070499
2019-02-02,3041767
2019-02-03,3038967
2019-02-04,3017056
2019-02-05,3014804
2019-02-06,2994884
2019-02-07,2982870
2019-02-08,2972004
2019-02-09,2992035
2019-02-10,2965660
2019-02-11,2956843
2019-02-12,2951826
2019-02-13,2935018
2019-02-14,2922765
2019-02-15,2909554
2019-02-16,2898229
2019-02-17,2921748
2019-02-18,2952676
2019-02-19,2936235
2019-02-20,2926778
2019-02-21,2918557
2019-02-22,2920074
2019-02-23,2930243
2019-02-24,2929764
2019-02-25,2960721
2019-02-26,2997494
2019-02-27,2974934
2019-02-28,2947304
2019-03-01,2954453
2019-03-02,2953358
2019-03-03,2949192
2019-03-04,2966228
2019-03-05,2943698
2019-03-06,2931254
2019-03-07,2926350
2019-03-08,2917756
2019-03-09,2918000
2019-03-10,2940482
2019-03-11,2958996
2019-03-12,2963902
2019-03-13,2943303
2019-03-14,2936570
2019-03-15,2984020
2019-03-16,2954855
2019-03-17,2926448
2019-03-18,2921621
2019-03-19,2915428
2019-03-20,2902572
2019-03-21,2912665
2019-03-22,2926458
2019-03-23,2920744
2019-03-24,2926162
2019-03-25,2913881
2019-03-26,2917616
2019-03-27,2909726
2019-03-28,2882022
2019-03-29,2903255
2019-03-30,2874452
2019-03-31,2882670
2019-04-01,2893776
2019-04-02,2885994
2019-04-03,2871332
2019-04-04,2866056
2019-04-05,2856475
2019-04-06,2844022
2019-04-07,2835782
2019-04-08,2874697
2019-04-09,2863246
2019-04-10,2920276
2019-04-11,2897993
2019-04-12,2894611
2019-04-13,2893979
2019-04-14,2905509
2019-04-15,2894621
2019-04-16,2897357
2019-04-17,2921725
2019-04-18,2900943
2019-04-19,2894872
2019-04-20,2886804
2019-04-21,2881644
2019-04-22,2895094
2019-04-23,2895033
2019-04-24,2895108
2019-04-25,2890519
2019-04-26,2888554
2019-04-27,2890319
2019-04-28,2891953
2019-04-29,2902108
2019-04-30,2893925
2019-05-01,2900095
2019-05-02,2958446
2019-05-03,2937289
2019-05-04,2933773
2019-05-05,2939637
2019-05-06,2933329
2019-05-07,2925474
2019-05-08,2920300
2019-05-09,2916442
2019-05-10,2905502
2019-05-11,2894575
2019-05-12,2887972
2019-05-13,2892972
2019-05-14,2895911
2019-05-15,2911927
2019-05-16,2914676
2019-05-17,2890221
2019-05-18,2877964
2019-05-19,2856570
2019-05-20,2852073
2019-05-21,2885901
2019-05-22,2910745
2019-05-23,2940363
2019-05-24,2900780
2019-05-25,2890396
2019-05-26,2877313
2019-05-27,2901753
2019-05-28,2946410
2019-05-29,2955396
2019-05-30,2940448
2019-05-31,2932730
2019-06-01,2924251
2019-06-02,2913840
2019-06-03,2900909
2019-06-04,2913686
2019-06-05,2923885
2019-06-06,2944453
2019-06-07,2934638
2019-06-08,2885211
2019-06-09,2839778
2019-06-10,2841723
2019-06-11,2837166
2019-06-12,2870854
2019-06-13,2867216
2019-06-14,2898409
2019-06-15,2896832
2019-06-16,2897326
2019-06-17,2888951
2019-06-18,2894825
2019-06-19,2887104
2019-06-20,2887873
2019-06-21,2884316
2019-06-22,2884229
2019-06-23,2862920
2019-06-24,2805819
2019-06-25,2797950
2019-06-26,2787468
2019-06-27,2789726
2019-06-28,2799948
2019-06-29,2814752
2019-06-30,2798457
2019-07-01,2814774
2019-07-02,2810282
2019-07-03,2816208
2019-07-04,2819895
2019-07-05,2827391
2019-07-06,2840466
2019-07-07,2842148
2019-07-08,2845484
2019-07-09,2845698
2019-07-10,2823716
2019-07-11,2817458
2019-07-12,2809212
2019-07-13,2804225
2019-07-14,2791590
2019-07-15,2788792
2019-07-16,2786763
2019-07-17,2782550
2019-07-18,2785632
2019-07-19,2767502
2019-07-20,2758851
2019-07-21,2746359
2019-07-22,2722638
2019-07-23,2715158
2019-07-24,2703445
2019-07-25,2680246
2019-07-26,2641309
2019-07-27,2550761
2019-07-28,2490748
2019-07-29,2369187
2019-07-30,2308880
2019-07-31,2302946
2019-08-01,2320479
2019-08-02,2335098
2019-08-03,2318170
2019-08-04,2370412
2019-08-05,2418985
2019-08-06,2391018
2019-08-07,2368611
2019-08-08,2351705
2019-08-09,2337952
2019-08-10,2305514
2019-08-11,2294090
2019-08-12,2297470
2019-08-13,2291536
2019-08-14,2268290
2019-08-15,2260239
2019-08-16,2252261
2019-08-17,2257630
2019-08-18,2267334
2019-08-19,2265643
2019-08-20,2283943
2019-08-21,2266407
2019-08-22,2264160
2019-08-23,2253763
2019-08-24,2252542
2019-08-24,2252542
2019-08-25,2259047
2019-08-25,2259047
2019-08-26,2246888
2019-08-27,2327849
2019-08-27,2327849
2019-08-28,2421941
2019-08-29,2509052
2019-08-30,2500065
2019-08-31,2472413
2019-09-01,2410494
2019-09-02,2359759
2019-09-03,2338406
2019-09-04,2355112
2019-09-05,2343325
2019-09-06,2334108
2019-09-07,2330156
2019-09-08,2368698
2019-09-09,2357300
2019-09-10,2373666
2019-09-11,2384893
2019-09-12,2372447
2019-09-13,2365572
2019-09-14,2363427
2019-09-15,2390251
2019-09-16,2393041
2019-09-17,2422113
2019-09-18,2450632
2019-09-19,2413806
2019-09-20,2396928
2019-09-21,2404687
2019-09-22,2387103
2019-09-23,2383913
2019-09-24,2385567
2019-09-25,2414942
2019-09-26,2438725
2019-09-27,2390842
2019-09-28,2377873
2019-09-29,2402104
2019-09-30,2454594
2019-10-01,2514778
2019-10-02,2479635
2019-10-03,2457650
2019-10-04,2446213
2019-10-05,2440105
2019-10-06,2437725
2019-10-07,2451009
2019-10-08,2422676
2019-10-09,2414355
2019-10-10,2409783
2019-10-11,2404844
2019-10-12,2384314
2019-10-13,2369073
2019-10-14,2358840
2019-10-15,2382845
2019-10-16,2340476
2019-10-17,2331427
2019-10-18,2317399
2019-10-19,2298302
2019-10-20,2253526
2019-10-21,2223607
2019-10-22,2206139
2019-10-23,2207067
2019-10-24,2199754
2019-10-25,2196884
2019-10-26,2187598
2019-10-27,2139117
2019-10-28,2125128
2019-10-29,2123702
2019-10-30,2117111
2019-10-31,2096612
2019-11-01,2102869
2019-11-02,2088352
2019-11-03,2084551
2019-11-04,2040082
2019-11-05,2060138
2019-11-06,2088314
2019-11-07,2046704
2019-11-08,2046538
2019-11-09,2057847
2019-11-10,2072781
2019-11-11,2073023
2019-11-12,2061137
2019-11-13,2083298
2019-11-14,2113531
2019-11-15,2077142
2019-11-16,2076124
2019-11-17,2062815
2019-11-18,2062310
2019-11-19,2092499
2019-11-20,2098074
2019-11-21,2078419
2019-11-22,2076295
2019-11-23,2075198
2019-11-24,2067955
2019-11-25,2074100
2019-11-26,2062122
2019-11-27,2044317
2019-11-28,2001204
2019-11-29,2014678
2019-11-30,2005717
2019-12-01,1999535
2019-12-02,2002574
2019-12-03,1989784
2019-12-04,1979748
2019-12-05,1985945
2019-12-06,1997263
2019-12-07,1979747
2019-12-08,1959194
2019-12-09,1937972
2019-12-10,1946152
2019-12-11,1886187
2019-12-12,1912271
2019-12-13,1903789
2019-12-14,1888124
2019-12-15,1899514
2019-12-16,1947213
2019-12-17,1965790
2019-12-18,1930056
2019-12-19,1930050
2019-12-20,1919906
2019-12-21,1908870
2019-12-22,1861900
2019-12-23,1850137
2019-12-24,1864846
2019-12-25,1842265
2019-12-26,1837907
2019-12-27,1861449
2019-12-28,1859839
2019-12-29,1805870
2019-12-30,1814527
2019-12-31,1819750
2020-01-01,1813152
2020-01-02,1831347
2020-01-03,1895835
2020-01-04,1907423
2020-01-05,1886289
2020-01-06,1818759
2020-01-07,1810624
2020-01-08,1845415
2020-01-09,1837479
2020-01-10,1857378
2020-01-11,1904237
2020-01-12,1894137
2020-01-13,1881545
2020-01-14,1912420
2020-01-15,1925153
2020-01-16,1950637
2020-01-17,1927383
2020-01-18,1911753
2020-01-19,1911358
2020-01-20,1976925
2020-01-21,1966213
2020-01-22,1991130
2020-01-23,1981841
2020-01-24,1961887
2020-01-25,1949770
2020-01-26,1979405
2020-01-27,2068954
2020-01-28,2140362
2020-01-29,2225023
2020-01-30,2200716
2020-01-31,2192386
2020-02-01,2188124
2020-02-02,2188664
2020-02-03,2141673
2020-02-04,2109114
2020-02-05,2074096
2020-02-06,2021795
2020-02-07,1951797
2020-02-08,1911052
2020-02-09,1999733
2020-02-10,2096894
2020-02-11,2156594
2020-02-12,2250091
2020-02-13,2268471
2020-02-14,2159210
2020-02-15,2138053
2020-02-16,2103229
2020-02-17,2090231
2020-02-18,2105051
2020-02-19,2159950
2020-02-20,2226305
2020-02-21,2218286
2020-02-22,2181619
2020-02-23,2143433
2020-02-24,2115226
2020-02-25,2140294
2020-02-26,2193007
2020-02-27,2226042
2020-02-28,2214959
2020-02-29,2216709
2020-03-01,2212311
2020-03-02,2274092
2020-03-03,2287081
2020-03-04,2271074
2020-03-05,2221185
2020-03-06,2179947
2020-03-07,2188484
2020-03-08,2226810
2020-03-09,2247398
2020-03-10,2241412
2020-03-11,2278422
2020-03-12,2274599
2020-03-13,2252663
2020-03-14,2228487
2020-03-15,2268682
2020-03-16,2284854
2020-03-17,2283988
2020-03-18,2253787
2020-03-19,2240270
2020-03-20,2238759
2020-03-21,2233592
2020-03-22,2208347
2020-03-23,2279782
2020-03-24,2295950
2020-03-25,2367804
2020-03-26,2357554
2020-03-27,2396462
2020-03-28,2408146
2020-03-29,2433249
2020-03-30,2438577
2020-03-31,2505917
2020-04-01,2552407
2020-04-02,2679458
2020-04-03,2809577
2020-04-04,2876382
2020-04-05,2837497
2020-04-06,2789385
2020-04-07,2744780
2020-04-08,2714937
2020-04-09,2579190
2020-04-10,2520208
2020-04-11,2468622
2020-04-12,2462713
2020-04-13,2483655
2020-04-14,2492433
2020-04-15,2533808
2020-04-16,2599559
2020-04-17,2659050
2020-04-18,2716300
2020-04-19,2717475
2020-04-20,2707400
2020-04-21,2694369
2020-04-22,2685660
2020-04-23,2760455
2020-04-24,2763651
2020-04-25,2664323
2020-04-26,2667408
2020-04-27,2727142
2020-04-28,2745901
2020-04-29,2768093
2020-04-30,2765820
2020-05-01,2755712
2020-05-02,2757455
2020-05-03,2803147
2020-05-04,2778321
2020-05-05,2778184
2020-05-06,2870365
2020-05-07,2920183
2020-05-08,2998902
2020-05-09,3079674
2020-05-10,3117955
2020-05-11,3043646
2020-05-12,3056788
2020-05-13,3050565
