date_obj,Christmas%20cracker price
2019-03-28,23804
2019-03-29,24940
2019-03-30,24940
2019-03-31,24940
2019-04-01,24940
2019-04-02,24940
2019-04-03,26049
2019-04-04,26049
2019-04-05,26049
2019-04-06,26049
2019-04-07,26436
2019-04-08,26436
2019-04-09,26436
2019-04-10,26436
2019-04-11,25689
2019-04-12,25689
2019-04-13,25689
2019-04-14,25880
2019-04-15,25880
2019-04-16,25880
2019-04-17,25880
2019-04-18,26658
2019-04-19,26658
2019-04-20,26658
2019-04-21,26658
2019-04-22,27311
2019-04-23,27311
2019-04-24,27311
2019-04-25,27311
2019-04-26,27198
2019-04-27,27198
2019-04-28,27198
2019-04-29,27198
2019-04-30,27198
2019-05-01,26553
2019-05-02,26553
2019-05-03,26553
2019-05-04,26553
2019-05-05,25359
2019-05-06,25359
2019-05-07,25359
2019-05-08,25359
2019-05-09,25359
2019-05-10,24494
2019-05-11,24494
2019-05-12,24494
2019-05-13,24494
2019-05-14,25050
2019-05-15,25050
2019-05-16,25050
2019-05-17,25050
2019-05-18,25050
2019-05-19,25439
2019-05-20,25439
2019-05-21,25439
2019-05-22,25439
2019-05-23,25439
2019-05-24,26344
2019-05-25,26344
2019-05-26,26344
2019-05-27,26344
2019-05-28,26344
2019-05-29,27149
2019-05-30,27149
2019-05-31,27149
2019-06-01,27149
2019-06-02,27149
2019-06-03,27149
2019-06-04,27811
2019-06-05,27811
2019-06-06,27811
2019-06-07,27811
2019-06-08,27811
2019-06-09,28853
2019-06-10,28853
2019-06-11,28853
2019-06-12,28853
2019-06-13,28853
2019-06-14,28999
2019-06-15,28999
2019-06-16,28999
2019-06-17,28999
2019-06-18,28999
2019-06-19,29779
2019-06-20,29779
2019-06-21,29779
2019-06-22,29779
2019-06-23,30853
2019-06-24,30853
2019-06-25,30853
2019-06-26,30853
2019-06-27,30853
2019-06-28,30853
2019-06-29,32117
2019-06-30,32117
2019-07-01,32117
2019-07-02,32117
2019-07-03,32117
2019-07-04,32419
2019-07-05,32419
2019-07-06,32419
2019-07-07,32419
2019-07-08,32419
2019-07-09,31549
2019-07-10,31549
2019-07-11,31549
2019-07-12,31549
2019-07-13,31549
2019-07-14,30846
2019-07-15,30846
2019-07-16,30846
2019-07-17,30846
2019-07-18,30846
2019-07-19,30846
2019-07-20,30220
2019-07-21,30220
2019-07-22,30220
2019-07-23,30220
2019-07-24,30220
2019-07-25,30371
2019-07-26,30371
2019-07-27,30371
2019-07-28,30371
2019-07-29,30371
2019-07-30,30078
2019-07-31,30078
2019-08-01,30078
2019-08-02,30078
2019-08-03,30078
2019-08-04,30078
2019-08-05,30239
2019-08-06,30239
2019-08-07,30239
2019-08-08,30239
2019-08-09,30239
2019-08-10,30239
2019-08-11,31220
2019-08-12,31220
2019-08-13,31220
2019-08-14,31220
2019-08-15,31220
2019-08-16,32087
2019-08-17,32087
2019-08-18,32087
2019-08-19,32087
2019-08-20,32087
2019-08-21,32087
2019-08-22,33637
2019-08-23,33637
2019-08-24,33637
2019-08-24,33637
2019-08-25,33637
2019-08-25,33637
2019-08-26,33637
2019-08-26,33637
2019-08-27,33637
2019-08-27,33637
2019-08-28,35024
2019-08-29,35024
2019-08-30,35024
2019-08-31,35024
2019-09-01,35024
2019-09-02,35024
2019-09-03,35181
2019-09-04,35181
2019-09-05,35181
2019-09-06,35181
2019-09-07,35181
2019-09-08,35181
2019-09-09,35937
2019-09-10,35937
2019-09-11,35937
2019-09-12,35937
2019-09-13,35937
2019-09-14,35937
2019-09-15,36866
2019-09-16,36866
2019-09-17,36866
2019-09-18,36866
2019-09-19,36866
2019-09-20,36866
2019-09-21,36267
2019-09-22,36267
2019-09-23,36267
2019-09-24,36267
2019-09-25,36267
2019-09-26,36267
2019-09-27,36267
2019-09-28,37230
2019-09-29,37230
2019-09-30,37230
2019-10-01,37230
2019-10-02,37230
2019-10-03,37230
2019-10-04,35999
2019-10-05,35999
2019-10-06,35999
2019-10-07,35999
2019-10-08,35999
2019-10-09,35999
2019-10-10,34434
2019-10-11,34434
2019-10-12,34434
2019-10-13,34434
2019-10-14,32763
2019-10-15,32763
2019-10-16,32763
2019-10-17,32763
2019-10-18,32763
2019-10-19,31194
2019-10-20,31194
2019-10-21,31194
2019-10-22,31194
2019-10-23,31194
2019-10-24,29697
2019-10-25,29697
2019-10-26,29697
2019-10-27,29697
2019-10-28,28261
2019-10-29,28261
2019-10-30,28261
2019-10-31,28261
2019-11-01,28261
2019-11-02,26945
2019-11-03,26945
2019-11-04,26945
2019-11-05,26945
2019-11-06,26945
2019-11-07,26945
2019-11-08,25688
2019-11-09,25688
2019-11-10,25688
2019-11-11,25688
2019-11-12,24470
2019-11-13,24470
2019-11-14,24470
2019-11-15,24470
2019-11-16,24470
2019-11-17,24470
2019-11-18,23281
2019-11-19,23281
2019-11-20,23281
2019-11-21,23281
2019-11-22,23281
2019-11-23,23281
2019-11-24,22865
2019-11-25,22865
2019-11-26,22865
2019-11-27,22865
2019-11-28,22865
2019-11-29,22865
2019-11-30,22556
2019-12-01,22556
2019-12-02,22556
2019-12-03,22556
2019-12-04,22556
2019-12-05,22556
2019-12-06,21659
2019-12-07,21659
2019-12-08,21659
2019-12-09,21659
2019-12-10,20720
2019-12-11,19721
2019-12-12,19168
2019-12-13,18789
2019-12-14,18495
2019-12-15,18646
2019-12-16,18775
2019-12-17,18417
2019-12-18,18102
2019-12-19,18776
2019-12-20,19290
2019-12-21,19623
2019-12-22,19296
2019-12-23,18542
2019-12-24,17696
2019-12-25,17136
2019-12-26,16304
2019-12-27,16021
2019-12-28,15336
2019-12-29,15936
2019-12-30,16248
2019-12-31,17056
2020-01-01,17267
2020-01-02,17103
2020-01-03,16859
2020-01-04,16702
2020-01-05,16106
2020-01-06,15339
2020-01-07,14577
2020-01-08,14577
2020-01-09,13996
2020-01-10,13996
2020-01-11,13368
2020-01-12,13368
2020-01-13,13321
2020-01-14,13321
2020-01-15,13708
2020-01-16,13708
2020-01-17,13362
2020-01-18,13362
2020-01-19,13924
2020-01-20,13924
2020-01-21,13924
2020-01-22,14512
2020-01-23,14512
2020-01-24,14512
2020-01-25,15208
2020-01-26,15208
2020-01-27,15892
2020-01-28,15892
2020-01-29,15892
2020-01-30,16454
2020-01-31,16454
2020-02-01,16454
2020-02-02,16127
2020-02-03,16127
2020-02-04,16127
2020-02-05,15571
2020-02-06,15571
2020-02-07,15571
2020-02-08,14884
2020-02-09,14884
2020-02-10,14884
2020-02-11,14384
2020-02-12,14384
2020-02-13,14384
2020-02-14,14408
2020-02-15,14408
2020-02-16,14408
2020-02-17,14323
2020-02-18,14323
2020-02-19,14323
2020-02-20,14546
2020-02-21,14546
2020-02-22,14546
2020-02-23,14546
2020-02-24,14581
2020-02-25,14581
2020-02-26,14581
2020-02-27,14581
2020-02-28,14304
2020-02-29,14304
2020-03-01,14304
2020-03-02,14304
2020-03-03,13775
2020-03-04,13775
2020-03-05,13775
2020-03-06,13775
2020-03-07,14010
2020-03-08,14010
2020-03-09,14010
2020-03-10,14010
2020-03-11,14290
2020-03-12,14290
2020-03-13,14290
2020-03-14,14290
2020-03-15,14079
2020-03-16,14079
2020-03-17,14079
2020-03-18,14079
2020-03-19,13833
2020-03-20,13833
2020-03-21,13833
2020-03-22,13365
2020-03-23,13365
2020-03-24,13365
2020-03-25,13236
2020-03-26,13236
2020-03-27,13236
2020-03-28,13280
2020-03-29,13280
2020-03-30,12902
2020-03-31,12902
2020-04-01,12902
2020-04-02,13257
2020-04-03,13257
2020-04-04,13257
2020-04-05,13257
2020-04-06,12938
2020-04-07,12938
2020-04-08,12938
2020-04-09,12783
2020-04-10,12783
2020-04-11,12783
2020-04-12,12479
2020-04-13,12479
2020-04-14,12479
2020-04-15,12704
2020-04-16,12704
2020-04-17,12704
2020-04-18,12704
2020-04-19,13266
2020-04-20,13266
2020-04-21,13266
2020-04-22,13266
2020-04-23,13768
2020-04-24,13768
2020-04-25,13768
2020-04-26,13768
2020-04-27,14276
2020-04-28,14276
2020-04-29,14276
2020-04-30,14276
2020-05-01,14539
2020-05-02,14539
2020-05-03,14539
2020-05-04,14539
2020-05-05,13883
2020-05-06,13883
2020-05-07,13883
2020-05-08,13883
2020-05-09,13594
2020-05-10,13594
2020-05-11,13594
2020-05-12,13594
2020-05-13,13713
