date_obj,Wizard%20boots price
2019-04-10,436065
2019-04-11,419334
2019-04-12,404795
2019-04-13,385180
2019-04-14,367868
2019-04-15,349732
2019-04-16,333977
2019-04-17,319689
2019-04-18,313729
2019-04-19,303587
2019-04-20,301943
2019-04-21,307502
2019-04-22,298582
2019-04-23,291540
2019-04-24,285085
2019-04-25,282113
2019-04-26,281830
2019-04-27,285574
2019-04-28,299241
2019-04-29,314003
2019-04-30,328169
2019-05-01,339691
2019-05-02,354544
2019-05-03,369474
2019-05-04,365291
2019-05-05,355025
2019-05-06,351212
2019-05-07,344137
2019-05-08,337407
2019-05-09,332492
2019-05-10,334846
2019-05-11,329670
2019-05-12,326890
2019-05-13,325471
2019-05-14,321214
2019-05-15,316749
2019-05-16,324171
2019-05-17,323967
2019-05-18,331518
2019-05-19,336753
2019-05-20,344743
2019-05-21,348422
2019-05-22,360936
2019-05-23,361075
2019-05-24,371141
2019-05-25,379572
2019-05-26,379041
2019-05-27,366598
2019-05-28,352732
2019-05-29,344078
2019-05-30,334360
2019-05-31,328839
2019-06-01,322622
2019-06-02,326800
2019-06-03,326752
2019-06-04,324787
2019-06-05,330871
2019-06-06,328586
2019-06-07,328783
2019-06-08,332539
2019-06-09,331298
2019-06-10,327292
2019-06-11,319466
2019-06-12,315460
2019-06-13,315282
2019-06-14,320339
2019-06-15,318998
2019-06-16,321269
2019-06-17,319041
2019-06-18,321134
2019-06-19,322482
2019-06-20,331655
2019-06-21,328863
2019-06-22,320186
2019-06-23,320523
2019-06-24,317458
2019-06-25,313619
2019-06-26,307255
2019-06-27,307259
2019-06-28,305105
2019-06-29,305293
2019-06-30,308530
2019-07-01,318807
2019-07-02,314371
2019-07-03,318178
2019-07-04,322403
2019-07-05,332188
2019-07-06,339199
2019-07-07,337596
2019-07-08,338897
2019-07-09,340150
2019-07-10,341660
2019-07-11,340801
2019-07-12,341411
2019-07-13,348197
2019-07-14,353910
2019-07-15,370085
2019-07-16,373963
2019-07-17,370208
2019-07-18,367466
2019-07-19,364863
2019-07-20,360088
2019-07-21,351195
2019-07-22,345471
2019-07-23,346053
2019-07-24,347205
2019-07-25,350196
2019-07-26,348113
2019-07-27,337980
2019-07-28,332826
2019-07-29,327141
2019-07-30,323485
2019-07-31,320410
2019-08-01,319559
2019-08-02,321424
2019-08-03,319784
2019-08-04,320805
2019-08-05,322405
2019-08-06,318789
2019-08-07,314775
2019-08-08,314354
2019-08-09,316413
2019-08-10,316361
2019-08-11,314513
2019-08-12,311920
2019-08-13,308992
2019-08-14,310137
2019-08-15,309000
2019-08-16,311217
2019-08-17,313215
2019-08-18,311662
2019-08-19,309003
2019-08-20,309215
2019-08-21,309991
2019-08-22,310823
2019-08-23,309366
2019-08-24,305595
2019-08-24,305595
2019-08-25,298972
2019-08-25,298972
2019-08-26,292870
2019-08-26,292870
2019-08-27,293356
2019-08-27,293356
2019-08-28,290428
2019-08-29,290018
2019-08-30,291171
2019-08-31,285922
2019-09-01,285497
2019-09-02,284481
2019-09-03,292067
2019-09-04,301777
2019-09-05,306977
2019-09-06,310162
2019-09-07,314026
2019-09-08,319194
2019-09-09,326583
2019-09-10,322231
2019-09-11,317078
2019-09-12,315678
2019-09-13,310548
2019-09-14,305334
2019-09-15,302756
2019-09-16,295286
2019-09-17,287516
2019-09-18,286422
2019-09-19,284396
2019-09-20,284497
2019-09-21,289579
2019-09-22,292914
2019-09-23,300231
2019-09-24,299085
2019-09-25,294367
2019-09-26,288590
2019-09-27,292019
2019-09-28,290573
2019-09-29,287194
2019-09-30,293280
2019-10-01,291559
2019-10-02,285278
2019-10-03,290153
2019-10-04,293395
2019-10-05,292745
2019-10-06,291218
2019-10-07,288606
2019-10-08,287880
2019-10-09,283455
2019-10-10,284923
2019-10-11,282823
2019-10-12,289086
2019-10-13,290846
2019-10-14,285693
2019-10-15,284584
2019-10-16,283459
2019-10-17,285515
2019-10-18,288023
2019-10-19,283972
2019-10-20,279822
2019-10-21,281227
2019-10-22,280283
2019-10-23,278786
2019-10-24,279202
2019-10-25,282194
2019-10-26,286455
2019-10-27,283181
2019-10-28,282406
2019-10-29,282195
2019-10-30,287201
2019-10-31,288634
2019-11-01,290882
2019-11-02,286158
2019-11-03,283443
2019-11-04,281668
2019-11-05,281873
2019-11-06,281803
2019-11-07,280889
2019-11-08,279999
2019-11-09,283321
2019-11-10,282365
2019-11-11,279831
2019-11-12,277639
2019-11-13,273825
2019-11-14,274843
2019-11-15,271588
2019-11-16,268083
2019-11-17,268664
2019-11-18,269940
2019-11-19,276990
2019-11-20,284602
2019-11-21,286809
2019-11-22,285997
2019-11-23,282780
2019-11-24,282016
2019-11-25,279154
2019-11-26,276061
2019-11-27,279347
2019-11-28,280265
2019-11-29,276086
2019-11-30,280809
2019-12-01,284755
2019-12-02,288719
2019-12-03,293437
2019-12-04,297507
2019-12-05,298357
2019-12-06,295548
2019-12-07,290462
2019-12-08,287047
2019-12-09,289762
2019-12-10,291097
2019-12-11,291019
2019-12-12,290692
2019-12-13,290231
2019-12-14,290283
2019-12-15,290033
2019-12-16,287791
2019-12-17,291143
2019-12-18,290892
2019-12-19,287545
2019-12-20,285750
2019-12-21,288274
2019-12-22,293241
2019-12-23,290150
2019-12-24,291513
2019-12-25,289672
2019-12-26,287449
2019-12-27,287637
2019-12-28,287684
2019-12-29,287472
2019-12-30,287128
2019-12-31,285839
2020-01-01,285149
2020-01-02,288625
2020-01-03,287621
2020-01-04,286553
2020-01-05,285056
2020-01-06,286875
2020-01-07,285945
2020-01-08,281952
2020-01-09,285017
2020-01-10,286681
2020-01-11,294774
2020-01-12,302301
2020-01-13,300498
2020-01-14,300197
2020-01-15,299076
2020-01-16,296925
2020-01-17,294130
2020-01-18,296390
2020-01-19,293587
2020-01-20,292420
2020-01-21,292136
2020-01-22,292406
2020-01-23,296161
2020-01-24,298487
2020-01-25,300393
2020-01-26,297897
2020-01-27,295197
2020-01-28,293609
2020-01-29,292441
2020-01-30,290987
2020-01-31,288404
2020-02-01,283408
2020-02-02,281426
2020-02-03,278876
2020-02-04,277408
2020-02-05,277243
2020-02-06,271749
2020-02-07,268377
2020-02-08,262523
2020-02-09,261410
2020-02-10,263251
2020-02-11,265815
2020-02-12,265342
2020-02-13,268082
2020-02-14,268053
2020-02-15,274616
2020-02-16,278431
2020-02-17,280757
2020-02-18,283118
2020-02-19,288244
2020-02-20,286986
2020-02-21,287112
2020-02-22,288760
2020-02-23,291889
2020-02-24,294326
2020-02-25,295618
2020-02-26,295426
2020-02-27,294619
2020-02-28,297724
2020-02-29,298618
2020-03-01,301331
2020-03-02,302966
2020-03-03,313912
2020-03-04,320997
2020-03-05,322591
2020-03-06,315629
2020-03-07,312486
2020-03-08,312641
2020-03-09,313626
2020-03-10,315643
2020-03-11,315271
2020-03-12,314361
2020-03-13,318826
2020-03-14,315131
2020-03-15,312613
2020-03-16,304990
2020-03-17,296187
2020-03-18,294842
2020-03-19,296287
2020-03-20,293591
2020-03-21,294571
2020-03-22,298675
2020-03-23,297570
2020-03-24,299736
2020-03-25,299808
2020-03-26,297644
2020-03-27,301015
2020-03-28,302176
2020-03-29,305935
2020-03-30,307394
2020-03-31,310679
2020-04-01,311554
2020-04-02,311961
2020-04-03,315356
2020-04-04,313528
2020-04-05,310290
2020-04-06,307311
2020-04-07,304592
2020-04-08,300046
2020-04-09,298302
2020-04-10,299078
2020-04-11,300159
2020-04-12,304999
2020-04-13,300534
2020-04-14,300932
2020-04-15,299079
2020-04-16,299314
2020-04-17,301779
2020-04-18,304026
2020-04-19,306649
2020-04-20,303431
2020-04-21,302786
2020-04-22,305293
2020-04-23,304566
2020-04-24,304215
2020-04-25,304068
2020-04-26,304150
2020-04-27,305893
2020-04-28,305054
2020-04-29,307633
2020-04-30,312742
2020-05-01,313006
2020-05-02,314694
2020-05-03,317010
2020-05-04,320229
2020-05-05,324833
2020-05-06,324201
2020-05-07,324982
2020-05-08,328547
2020-05-09,333570
2020-05-10,339709
2020-05-11,342454
2020-05-12,335268
2020-05-13,326294
