date_obj,Adamant%20full%20helm%20(g) price
2019-03-15,11204
2019-03-16,11060
2019-03-17,11170
2019-03-18,11147
2019-03-19,11263
2019-03-20,11611
2019-03-21,11937
2019-03-22,12310
2019-03-23,12744
2019-03-24,13157
2019-03-25,13544
2019-03-26,14093
2019-03-27,14494
2019-03-28,14993
2019-03-29,15291
2019-03-30,15291
2019-03-31,15229
2019-04-01,15559
2019-04-02,15664
2019-04-03,15738
2019-04-04,15974
2019-04-05,16090
2019-04-06,15944
2019-04-07,15843
2019-04-08,15714
2019-04-09,15955
2019-04-10,15709
2019-04-11,15285
2019-04-12,14965
2019-04-13,15032
2019-04-14,15233
2019-04-15,15757
2019-04-16,15981
2019-04-17,16196
2019-04-18,16476
2019-04-19,16475
2019-04-20,16512
2019-04-21,16033
2019-04-22,15737
2019-04-23,15724
2019-04-24,15562
2019-04-25,15735
2019-04-26,15589
2019-04-27,15452
2019-04-28,15612
2019-04-29,16211
2019-04-30,16976
2019-05-01,17246
2019-05-02,17212
2019-05-03,17078
2019-05-04,17288
2019-05-05,17627
2019-05-06,17790
2019-05-07,17596
2019-05-08,17545
2019-05-09,17176
2019-05-10,16760
2019-05-11,16757
2019-05-12,16772
2019-05-13,16958
2019-05-14,17513
2019-05-15,17333
2019-05-16,17201
2019-05-17,17784
2019-05-18,17735
2019-05-19,18070
2019-05-20,18355
2019-05-21,18609
2019-05-22,19330
2019-05-23,19465
2019-05-24,19695
2019-05-25,19685
2019-05-26,19471
2019-05-27,19106
2019-05-28,18928
2019-05-29,18641
2019-05-30,18165
2019-05-31,17912
2019-06-01,17564
2019-06-02,17475
2019-06-03,17028
2019-06-04,16521
2019-06-05,16457
2019-06-06,16108
2019-06-07,15885
2019-06-08,15730
2019-06-09,15817
2019-06-10,15817
2019-06-11,15583
2019-06-12,15131
2019-06-13,14615
2019-06-14,14459
2019-06-15,14323
2019-06-16,14137
2019-06-17,13927
2019-06-18,13550
2019-06-19,13250
2019-06-20,12850
2019-06-21,12457
2019-06-22,12245
2019-06-23,12101
2019-06-24,11988
2019-06-25,11847
2019-06-26,11878
2019-06-27,11936
2019-06-28,12248
2019-06-29,12415
2019-06-30,12494
2019-07-01,12704
2019-07-02,12822
2019-07-03,12874
2019-07-04,13110
2019-07-05,13184
2019-07-06,13223
2019-07-07,13329
2019-07-08,13192
2019-07-09,12863
2019-07-10,12869
2019-07-11,12776
2019-07-12,12422
2019-07-13,12321
2019-07-14,12429
2019-07-15,12168
2019-07-16,11847
2019-07-17,11827
2019-07-18,11720
2019-07-19,11871
2019-07-20,11829
2019-07-21,11752
2019-07-22,11791
2019-07-23,12087
2019-07-24,12515
2019-07-25,12943
2019-07-26,13204
2019-07-27,13429
2019-07-28,13830
2019-07-29,14028
2019-07-30,14205
2019-07-31,14333
2019-08-01,14315
2019-08-02,14416
2019-08-03,14852
2019-08-04,14813
2019-08-05,15021
2019-08-06,14715
2019-08-07,14589
2019-08-08,14537
2019-08-09,14374
2019-08-10,14439
2019-08-11,14078
2019-08-12,14010
2019-08-13,13606
2019-08-14,13501
2019-08-15,13691
2019-08-16,13912
2019-08-17,13912
2019-08-18,13705
2019-08-19,13309
2019-08-20,13313
2019-08-21,13053
2019-08-22,13471
2019-08-23,13816
2019-08-24,14069
2019-08-24,14069
2019-08-25,14147
2019-08-25,14147
2019-08-26,14244
2019-08-27,14073
2019-08-27,14073
2019-08-28,13573
2019-08-29,13403
2019-08-30,13120
2019-08-31,12969
2019-09-01,12838
2019-09-02,12838
2019-09-03,13011
2019-09-04,13251
2019-09-05,13356
2019-09-06,13465
2019-09-07,13858
2019-09-08,14267
2019-09-09,14889
2019-09-10,15582
2019-09-11,15851
2019-09-12,15942
2019-09-13,15610
2019-09-14,15436
2019-09-15,15488
2019-09-16,15322
2019-09-17,15153
2019-09-18,15296
2019-09-19,15330
2019-09-20,15548
2019-09-21,15668
2019-09-22,15697
2019-09-23,15745
2019-09-24,15745
2019-09-25,15506
2019-09-26,15165
2019-09-27,15165
2019-09-28,14802
2019-09-29,14802
2019-09-30,14534
2019-10-01,14630
2019-10-02,14630
2019-10-03,14672
2019-10-04,14631
2019-10-05,14537
2019-10-06,14573
2019-10-07,14472
2019-10-08,14428
2019-10-09,14428
2019-10-10,14321
2019-10-11,14054
2019-10-12,13841
2019-10-13,14139
2019-10-14,14744
2019-10-15,15202
2019-10-16,15877
2019-10-17,15877
2019-10-18,16572
2019-10-19,16940
2019-10-20,17126
2019-10-21,17499
2019-10-22,17946
2019-10-23,18400
2019-10-24,18293
2019-10-25,18635
2019-10-26,18935
2019-10-27,19046
2019-10-28,19340
2019-10-29,19340
2019-10-30,19369
2019-10-31,19036
2019-11-01,18688
2019-11-02,18251
2019-11-03,17899
2019-11-04,17816
2019-11-05,17816
2019-11-06,17455
2019-11-07,17241
2019-11-08,16931
2019-11-09,16735
2019-11-10,16799
2019-11-11,17126
2019-11-12,17195
2019-11-13,17052
2019-11-14,16964
2019-11-15,16745
2019-11-16,16756
2019-11-17,16756
2019-11-18,16907
2019-11-19,16907
2019-11-20,17098
2019-11-21,17098
2019-11-22,16892
2019-11-23,16562
2019-11-24,16854
2019-11-25,17118
2019-11-26,17531
2019-11-27,17531
2019-11-28,17574
2019-11-29,17442
2019-11-30,17735
2019-12-01,17738
2019-12-02,18007
2019-12-03,17792
2019-12-04,17875
2019-12-05,17875
2019-12-06,17952
2019-12-07,17892
2019-12-08,17892
2019-12-09,17645
2019-12-10,17723
2019-12-11,17830
2019-12-12,17830
2019-12-13,18111
2019-12-14,18409
2019-12-15,18782
2019-12-16,19002
2019-12-17,19330
2019-12-18,19330
2019-12-19,19276
2019-12-20,19230
2019-12-21,19489
2019-12-22,19149
2019-12-23,18956
2019-12-24,18395
2019-12-25,17927
2019-12-26,17927
2019-12-27,17544
2019-12-28,17393
2019-12-29,17197
2019-12-30,16714
2019-12-31,16386
2020-01-01,16644
2020-01-02,16400
2020-01-03,16270
2020-01-04,16213
2020-01-05,16015
2020-01-06,16124
2020-01-07,16268
2020-01-08,16268
2020-01-09,16116
2020-01-10,16341
2020-01-11,16460
2020-01-12,16342
2020-01-13,16342
2020-01-14,16355
2020-01-15,16233
2020-01-16,16005
2020-01-17,15916
2020-01-18,15704
2020-01-19,15624
2020-01-20,15785
2020-01-21,15785
2020-01-22,15834
2020-01-23,15833
2020-01-24,15990
2020-01-25,16100
2020-01-26,16057
2020-01-27,16063
2020-01-28,15780
2020-01-29,16133
2020-01-30,15963
2020-01-31,15769
2020-02-01,15877
2020-02-02,15882
2020-02-03,16240
2020-02-04,16634
2020-02-05,16632
2020-02-06,16434
2020-02-07,16406
2020-02-08,16473
2020-02-09,16486
2020-02-10,16283
2020-02-11,16466
2020-02-12,16300
2020-02-13,16252
2020-02-14,16123
2020-02-15,15649
2020-02-16,15926
2020-02-17,16094
2020-02-18,16230
2020-02-19,16009
2020-02-20,16118
2020-02-21,16118
2020-02-22,16099
2020-02-23,16081
2020-02-24,16100
2020-02-25,16072
2020-02-26,16234
2020-02-27,16459
2020-02-28,16697
2020-02-29,16697
2020-03-01,16681
2020-03-02,16559
2020-03-03,16306
2020-03-04,16306
2020-03-05,16348
2020-03-06,16397
2020-03-07,16163
2020-03-08,15888
2020-03-09,15745
2020-03-10,15717
2020-03-11,15959
2020-03-12,15929
2020-03-13,16099
2020-03-14,16109
2020-03-15,16150
2020-03-16,16206
2020-03-17,16311
2020-03-18,16275
2020-03-19,16049
2020-03-20,15471
2020-03-21,15126
2020-03-22,15008
2020-03-23,14773
2020-03-24,14645
2020-03-25,14616
2020-03-26,14483
2020-03-27,14502
2020-03-28,14107
2020-03-29,14189
2020-03-30,14199
2020-03-31,14210
2020-04-01,14282
2020-04-02,14192
2020-04-03,14153
2020-04-04,14050
2020-04-05,13906
2020-04-06,13769
2020-04-07,13409
2020-04-08,13179
2020-04-09,13050
2020-04-10,12844
2020-04-11,12938
2020-04-12,12752
2020-04-13,12497
2020-04-14,12436
2020-04-15,12460
2020-04-16,12404
2020-04-17,12186
2020-04-18,11974
2020-04-19,11608
2020-04-20,11468
2020-04-21,11179
2020-04-22,11111
2020-04-23,11061
2020-04-24,10833
2020-04-25,10662
2020-04-26,10469
2020-04-27,10278
2020-04-28,10358
2020-04-29,10521
2020-04-30,10658
2020-05-01,10786
2020-05-02,10955
2020-05-03,10853
2020-05-04,10560
2020-05-05,10493
2020-05-06,10578
2020-05-07,10533
2020-05-08,10505
2020-05-09,10372
2020-05-10,10316
2020-05-11,10198
2020-05-12,10203
2020-05-13,10216
