date_obj,Royal%20crown price
2019-04-07,364262
2019-04-08,346595
2019-04-09,331720
2019-04-10,317033
2019-04-11,302761
2019-04-12,287734
2019-04-13,275798
2019-04-14,267457
2019-04-15,262125
2019-04-16,251188
2019-04-17,255820
2019-04-18,255778
2019-04-19,259070
2019-04-20,263240
2019-04-21,263240
2019-04-22,263116
2019-04-23,258651
2019-04-24,253824
2019-04-25,255090
2019-04-26,255206
2019-04-27,255206
2019-04-28,252824
2019-04-29,259560
2019-04-30,264565
2019-05-01,264565
2019-05-02,271987
2019-05-03,282816
2019-05-04,292600
2019-05-05,292600
2019-05-06,298612
2019-05-07,310633
2019-05-08,310633
2019-05-09,325796
2019-05-10,335223
2019-05-11,335223
2019-05-12,345921
2019-05-13,355490
2019-05-14,354196
2019-05-15,354196
2019-05-16,340918
2019-05-17,340918
2019-05-18,330945
2019-05-19,330945
2019-05-20,331966
2019-05-21,331966
2019-05-22,341166
2019-05-23,344185
2019-05-24,344185
2019-05-25,339190
2019-05-26,339190
2019-05-27,342483
2019-05-28,356081
2019-05-29,372012
2019-05-30,388753
2019-05-31,388753
2019-06-01,407313
2019-06-02,407313
2019-06-03,423804
2019-06-04,444790
2019-06-05,444790
2019-06-06,461698
2019-06-07,461698
2019-06-08,470243
2019-06-09,483692
2019-06-10,483692
2019-06-11,507850
2019-06-12,507850
2019-06-13,525628
2019-06-14,525628
2019-06-15,547614
2019-06-16,574995
2019-06-17,600400
2019-06-18,600400
2019-06-19,626706
2019-06-20,656000
2019-06-21,686187
2019-06-22,686187
2019-06-23,720093
2019-06-24,752141
2019-06-25,787698
2019-06-26,822047
2019-06-27,861078
2019-06-28,861078
2019-06-29,854036
2019-06-30,842860
2019-07-01,842860
2019-07-02,866932
2019-07-03,875395
2019-07-04,875395
2019-07-05,882939
2019-07-06,882939
2019-07-07,911569
2019-07-08,911569
2019-07-09,924183
2019-07-10,924183
2019-07-11,897901
2019-07-12,863188
2019-07-13,863188
2019-07-14,851088
2019-07-15,851088
2019-07-16,819844
2019-07-17,789852
2019-07-18,789852
2019-07-19,753655
2019-07-20,753655
2019-07-21,715972
2019-07-22,685597
2019-07-23,655662
2019-07-24,655662
2019-07-25,638232
2019-07-26,638232
2019-07-27,609858
2019-07-28,609858
2019-07-29,593935
2019-07-30,584297
2019-07-31,584297
2019-08-01,565104
2019-08-02,565104
2019-08-03,536944
2019-08-04,515020
2019-08-05,492071
2019-08-06,492071
2019-08-07,467467
2019-08-08,467467
2019-08-09,467467
2019-08-10,444268
2019-08-11,444268
2019-08-12,429474
2019-08-13,429474
2019-08-14,411141
2019-08-15,393671
2019-08-16,375907
2019-08-17,375907
2019-08-18,357111
2019-08-19,340591
2019-08-20,325868
2019-08-21,325868
2019-08-22,315018
2019-08-23,315018
2019-08-24,300902
2019-08-24,300902
2019-08-25,300902
2019-08-25,300902
2019-08-26,286672
2019-08-26,286672
2019-08-27,286672
2019-08-27,286672
2019-08-28,272451
2019-08-29,272451
2019-08-30,267308
2019-08-31,267308
2019-09-01,264928
2019-09-02,264928
2019-09-03,259727
2019-09-04,259727
2019-09-05,258980
2019-09-06,258980
2019-09-07,267184
2019-09-08,267184
2019-09-09,276424
2019-09-10,276424
2019-09-11,285170
2019-09-12,285170
2019-09-13,291463
2019-09-14,291463
2019-09-15,284333
2019-09-16,279173
2019-09-17,279173
2019-09-18,276979
2019-09-19,276979
2019-09-20,278628
2019-09-21,278628
2019-09-22,282793
2019-09-23,292229
2019-09-24,292229
2019-09-25,305848
2019-09-26,319816
2019-09-27,319816
2019-09-28,334607
2019-09-29,334607
2019-09-30,350626
2019-10-01,366920
2019-10-02,366920
2019-10-03,366920
2019-10-04,363864
2019-10-05,363864
2019-10-06,349956
2019-10-07,349956
2019-10-08,333968
2019-10-09,333968
2019-10-10,318159
2019-10-11,318159
2019-10-12,302544
2019-10-13,293458
2019-10-14,293458
2019-10-15,283125
2019-10-16,274004
2019-10-17,274004
2019-10-18,260460
2019-10-19,249703
2019-10-20,249703
2019-10-21,237795
2019-10-22,237795
2019-10-23,228936
2019-10-24,228936
2019-10-25,221918
2019-10-26,221918
2019-10-27,214442
2019-10-28,208713
2019-10-29,208713
2019-10-30,208713
2019-10-31,202506
2019-11-01,202506
2019-11-02,202848
2019-11-03,202848
2019-11-04,208598
2019-11-05,208598
2019-11-06,216032
2019-11-07,216032
2019-11-08,226258
2019-11-09,226258
2019-11-10,237571
2019-11-11,237571
2019-11-12,249450
2019-11-13,249450
2019-11-14,261562
2019-11-15,274022
2019-11-16,287164
2019-11-17,287164
2019-11-18,301523
2019-11-19,301523
2019-11-20,315851
2019-11-21,315851
2019-11-22,329786
2019-11-23,329786
2019-11-24,344555
2019-11-25,344555
2019-11-26,360559
2019-11-27,360559
2019-11-28,367231
2019-11-29,367231
2019-11-30,359240
2019-12-01,359240
2019-12-02,366336
2019-12-03,366336
2019-12-04,372148
2019-12-05,372148
2019-12-06,372148
2019-12-07,354974
2019-12-08,354974
2019-12-09,339768
2019-12-10,339768
2019-12-11,327818
2019-12-12,327818
2019-12-13,314543
2019-12-14,314543
2019-12-15,301872
2019-12-16,301872
2019-12-17,289512
2019-12-18,289512
2019-12-19,289512
2019-12-20,275066
2019-12-21,275066
2019-12-22,262464
2019-12-23,262464
2019-12-24,249340
2019-12-25,245691
2019-12-26,245691
2019-12-27,247632
2019-12-28,247632
2019-12-29,248471
2019-12-30,248471
2019-12-31,248555
2020-01-01,248555
2020-01-02,249208
2020-01-03,249208
2020-01-04,260249
2020-01-05,270903
2020-01-06,270903
2020-01-07,283054
2020-01-08,283054
2020-01-09,292878
2020-01-10,283709
2020-01-11,283709
2020-01-12,281435
2020-01-13,281435
2020-01-14,271940
2020-01-15,262127
2020-01-16,254664
2020-01-17,254664
2020-01-18,245010
2020-01-19,240044
2020-01-20,240044
2020-01-21,237356
2020-01-22,237356
2020-01-23,229213
2020-01-24,229213
2020-01-25,218062
2020-01-26,208680
2020-01-27,208680
2020-01-28,201928
2020-01-29,197370
2020-01-30,197370
2020-01-31,190120
2020-02-01,190120
2020-02-02,181979
2020-02-03,181979
2020-02-04,173782
2020-02-05,173782
2020-02-06,166745
2020-02-07,166745
2020-02-08,158717
2020-02-09,158717
2020-02-10,151748
2020-02-11,151748
2020-02-12,144160
2020-02-13,144160
2020-02-14,137409
2020-02-15,137409
2020-02-16,131196
2020-02-17,124862
2020-02-18,124862
2020-02-19,119536
2020-02-20,114661
2020-02-21,114661
2020-02-22,108927
2020-02-23,103826
2020-02-24,99022
2020-02-25,99022
2020-02-26,95653
2020-02-27,95653
2020-02-28,95508
2020-02-29,95508
2020-03-01,97999
2020-03-02,97999
2020-03-03,100059
2020-03-04,100059
2020-03-05,101741
2020-03-06,105989
2020-03-07,105989
2020-03-08,107459
2020-03-09,109448
2020-03-10,110606
2020-03-11,110606
2020-03-12,110039
2020-03-13,110039
2020-03-14,110619
2020-03-15,110619
2020-03-16,111593
2020-03-17,111593
2020-03-18,113134
2020-03-19,113134
2020-03-20,109385
2020-03-21,109385
2020-03-22,106787
2020-03-23,106595
2020-03-24,108940
2020-03-25,108940
2020-03-26,106126
2020-03-27,103146
2020-03-28,103146
2020-03-29,100439
2020-03-30,99740
2020-03-31,97319
2020-04-01,93438
2020-04-02,92021
2020-04-03,92021
2020-04-04,89598
2020-04-05,89598
2020-04-06,89001
2020-04-07,89041
2020-04-08,90260
2020-04-09,91649
2020-04-10,91834
2020-04-11,93470
2020-04-12,93470
2020-04-13,97277
2020-04-14,101904
2020-04-15,106896
2020-04-16,106896
2020-04-17,112241
2020-04-18,117068
2020-04-19,116676
2020-04-20,119141
2020-04-21,123133
2020-04-22,126212
2020-04-23,131228
2020-04-24,134674
2020-04-25,139786
2020-04-26,143236
2020-04-27,147331
2020-04-28,151375
2020-04-29,151375
2020-04-30,154747
2020-05-01,154747
2020-05-02,160366
2020-05-03,165802
2020-05-04,165802
2020-05-05,168898
2020-05-06,170299
2020-05-07,173522
2020-05-08,173522
2020-05-09,174948
2020-05-10,168305
2020-05-11,168305
2020-05-12,162613
2020-05-13,162539
