date_obj,Bracelet%20mould price
2019-08-26,380
2019-08-27,366
2019-08-27,366
2019-08-28,352
2019-08-29,344
2019-08-30,345
2019-08-31,345
2019-09-01,356
2019-09-02,356
2019-09-03,361
2019-09-04,371
2019-09-05,371
2019-09-06,380
2019-09-07,388
2019-09-08,393
2019-09-09,393
2019-09-10,388
2019-09-11,382
2019-09-12,382
2019-09-13,380
2019-09-14,377
2019-09-15,379
2019-09-16,366
2019-09-17,366
2019-09-18,356
2019-09-19,356
2019-09-20,338
2019-09-21,322
2019-09-22,316
2019-09-23,314
2019-09-24,314
2019-09-25,306
2019-09-26,306
2019-09-27,306
2019-09-28,295
2019-09-29,295
2019-09-30,280
2019-10-01,266
2019-10-02,266
2019-10-03,252
2019-10-04,252
2019-10-05,246
2019-10-06,244
2019-10-07,244
2019-10-08,235
2019-10-09,235
2019-10-10,223
2019-10-11,223
2019-10-12,215
2019-10-13,220
2019-10-14,223
2019-10-15,223
2019-10-16,225
2019-10-17,225
2019-10-18,227
2019-10-19,236
2019-10-20,236
2019-10-21,245
2019-10-22,245
2019-10-23,258
2019-10-24,258
2019-10-25,271
2019-10-26,279
2019-10-27,279
2019-10-28,283
2019-10-29,283
2019-10-30,298
2019-10-31,307
2019-11-01,307
2019-11-02,318
2019-11-03,324
2019-11-04,327
2019-11-05,327
2019-11-06,329
2019-11-07,329
2019-11-08,333
2019-11-09,343
2019-11-10,350
2019-11-11,336
2019-11-12,336
2019-11-13,340
2019-11-14,340
2019-11-15,350
2019-11-16,333
2019-11-17,333
2019-11-18,338
2019-11-19,338
2019-11-20,338
2019-11-21,338
2019-11-22,345
2019-11-23,343
2019-11-24,342
2019-11-25,351
2019-11-26,335
2019-11-27,335
2019-11-28,336
2019-11-29,336
2019-11-30,338
2019-12-01,338
2019-12-02,329
2019-12-03,328
2019-12-04,328
2019-12-05,329
2019-12-06,329
2019-12-07,329
2019-12-08,329
2019-12-09,328
2019-12-10,336
2019-12-11,336
2019-12-12,328
2019-12-13,312
2019-12-14,297
2019-12-15,300
2019-12-16,300
2019-12-17,308
2019-12-18,308
2019-12-19,301
2019-12-20,285
2019-12-21,271
2019-12-22,269
2019-12-23,269
2019-12-24,270
2019-12-25,279
2019-12-26,279
2019-12-27,282
2019-12-28,292
2019-12-29,292
2019-12-30,302
2019-12-31,302
2020-01-01,312
2020-01-02,301
2020-01-03,301
2020-01-04,296
2020-01-05,301
2020-01-06,301
2020-01-07,303
2020-01-08,303
2020-01-09,302
2020-01-10,300
2020-01-11,297
2020-01-12,299
2020-01-13,299
2020-01-14,305
2020-01-15,296
2020-01-16,288
2020-01-17,287
2020-01-18,287
2020-01-19,286
2020-01-20,286
2020-01-21,286
2020-01-22,282
2020-01-23,283
2020-01-24,274
2020-01-25,274
2020-01-26,271
2020-01-27,263
2020-01-28,265
2020-01-29,271
2020-01-30,279
2020-01-31,279
2020-02-01,284
2020-02-02,290
2020-02-03,287
2020-02-04,281
2020-02-05,281
2020-02-06,273
2020-02-07,273
2020-02-08,273
2020-02-09,281
2020-02-10,284
2020-02-11,284
2020-02-12,294
2020-02-13,294
2020-02-14,301
2020-02-15,301
2020-02-16,304
2020-02-17,307
2020-02-18,305
2020-02-19,305
2020-02-20,303
2020-02-21,303
2020-02-22,301
2020-02-23,297
2020-02-24,290
2020-02-25,294
2020-02-26,279
2020-02-27,279
2020-02-28,273
2020-02-29,273
2020-03-01,267
2020-03-02,270
2020-03-03,272
2020-03-04,272
2020-03-05,275
2020-03-06,278
2020-03-07,278
2020-03-08,276
2020-03-09,273
2020-03-10,259
2020-03-11,254
2020-03-12,261
2020-03-13,266
2020-03-14,263
2020-03-15,263
2020-03-16,263
2020-03-17,272
2020-03-18,259
2020-03-19,264
2020-03-20,269
2020-03-21,275
2020-03-22,279
2020-03-23,282
2020-03-24,287
2020-03-25,287
2020-03-26,293
2020-03-27,307
2020-03-28,317
2020-03-29,324
2020-03-30,336
2020-03-31,352
2020-04-01,359
2020-04-02,369
2020-04-03,369
2020-04-04,381
2020-04-05,394
2020-04-06,409
2020-04-07,421
2020-04-08,437
2020-04-09,457
2020-04-10,480
2020-04-11,486
2020-04-12,497
2020-04-13,518
2020-04-14,508
2020-04-15,484
2020-04-16,459
2020-04-17,452
2020-04-18,438
2020-04-19,435
2020-04-20,435
2020-04-21,436
2020-04-22,428
2020-04-23,436
2020-04-24,447
2020-04-25,456
2020-04-26,452
2020-04-27,444
2020-04-28,436
2020-04-29,418
2020-04-30,412
2020-05-01,396
2020-05-02,385
2020-05-03,394
2020-05-04,386
2020-05-05,392
2020-05-06,404
2020-05-07,416
2020-05-08,430
2020-05-09,440
2020-05-10,437
2020-05-11,448
2020-05-12,468
2020-05-13,465
