date_obj,Magic%20box price
2019-09-04,734
2019-09-05,734
2019-09-06,734
2019-09-07,734
2019-09-08,734
2019-09-09,734
2019-09-10,734
2019-09-11,734
2019-09-12,735
2019-09-13,735
2019-09-14,735
2019-09-15,735
2019-09-16,735
2019-09-17,735
2019-09-18,735
2019-09-19,735
2019-09-20,735
2019-09-21,751
2019-09-22,751
2019-09-23,751
2019-09-24,751
2019-09-25,751
2019-09-26,751
2019-09-27,751
2019-09-28,751
2019-09-29,751
2019-09-30,751
2019-10-01,741
2019-10-02,741
2019-10-03,741
2019-10-04,741
2019-10-05,741
2019-10-06,741
2019-10-07,741
2019-10-08,741
2019-10-09,741
2019-10-10,741
2019-10-11,706
2019-10-12,706
2019-10-13,706
2019-10-14,706
2019-10-15,706
2019-10-16,706
2019-10-17,706
2019-10-18,706
2019-10-19,706
2019-10-20,706
2019-10-21,704
2019-10-22,704
2019-10-23,704
2019-10-24,704
2019-10-25,704
2019-10-26,704
2019-10-27,704
2019-10-28,704
2019-10-29,704
2019-10-30,704
2019-10-31,706
2019-11-01,706
2019-11-02,706
2019-11-03,706
2019-11-04,706
2019-11-05,706
2019-11-06,706
2019-11-07,706
2019-11-08,706
2019-11-09,706
2019-11-10,713
2019-11-11,713
2019-11-12,713
2019-11-13,713
2019-11-14,713
2019-11-15,713
2019-11-16,713
2019-11-17,713
2019-11-18,713
2019-11-19,713
2019-11-20,713
2019-11-21,718
2019-11-22,718
2019-11-23,718
2019-11-24,718
2019-11-25,718
2019-11-26,718
2019-11-27,718
2019-11-28,718
2019-11-29,718
2019-11-30,718
2019-12-01,718
2019-12-02,718
2019-12-03,730
2019-12-04,730
2019-12-05,730
2019-12-06,730
2019-12-07,730
2019-12-08,730
2019-12-09,730
2019-12-10,730
2019-12-11,730
2019-12-12,730
2019-12-13,730
2019-12-14,730
2019-12-15,737
2019-12-16,737
2019-12-17,737
2019-12-18,737
2019-12-19,737
2019-12-20,737
2019-12-21,737
2019-12-22,737
2019-12-23,737
2019-12-24,737
2019-12-25,737
2019-12-26,737
2019-12-27,733
2019-12-28,733
2019-12-29,733
2019-12-30,733
2019-12-31,733
2020-01-01,733
2020-01-02,733
2020-01-03,733
2020-01-04,733
2020-01-05,733
2020-01-06,733
2020-01-07,741
2020-01-08,741
2020-01-09,741
2020-01-10,741
2020-01-11,741
2020-01-12,741
2020-01-13,741
2020-01-14,741
2020-01-15,741
2020-01-16,749
2020-01-17,749
2020-01-18,749
2020-01-19,749
2020-01-20,749
2020-01-21,749
2020-01-22,749
2020-01-23,749
2020-01-24,749
2020-01-25,749
2020-01-26,727
2020-01-27,727
2020-01-28,727
2020-01-29,727
2020-01-30,727
2020-01-31,727
2020-02-01,727
2020-02-02,727
2020-02-03,727
2020-02-04,716
2020-02-05,716
2020-02-06,716
2020-02-07,716
2020-02-08,716
2020-02-09,716
2020-02-10,716
2020-02-11,716
2020-02-12,716
2020-02-13,704
2020-02-14,704
2020-02-15,704
2020-02-16,704
2020-02-17,704
2020-02-18,704
2020-02-19,704
2020-02-20,704
2020-02-21,704
2020-02-22,694
2020-02-23,694
2020-02-24,694
2020-02-25,694
2020-02-26,694
2020-02-27,694
2020-02-28,694
2020-02-29,694
2020-03-01,694
2020-03-02,692
2020-03-03,692
2020-03-04,692
2020-03-05,692
2020-03-06,692
2020-03-07,692
2020-03-08,692
2020-03-09,692
2020-03-10,692
2020-03-11,703
2020-03-12,703
2020-03-13,703
2020-03-14,703
2020-03-15,703
2020-03-16,703
2020-03-17,703
2020-03-18,703
2020-03-19,703
2020-03-20,708
2020-03-21,708
2020-03-22,708
2020-03-23,708
2020-03-24,708
2020-03-25,708
2020-03-26,708
2020-03-27,709
2020-03-28,709
2020-03-29,709
2020-03-30,709
2020-03-31,709
2020-04-01,709
2020-04-02,716
2020-04-03,716
2020-04-04,716
2020-04-05,716
2020-04-06,716
2020-04-07,716
2020-04-08,716
2020-04-09,708
2020-04-10,708
2020-04-11,708
2020-04-12,708
2020-04-13,708
2020-04-14,708
2020-04-15,712
2020-04-16,712
2020-04-17,712
2020-04-18,712
2020-04-19,712
2020-04-20,712
2020-04-21,712
2020-04-22,724
2020-04-23,724
2020-04-24,724
2020-04-25,724
2020-04-26,724
2020-04-27,724
2020-04-28,724
2020-04-29,720
2020-04-30,720
2020-05-01,720
2020-05-02,720
2020-05-03,720
2020-05-04,720
2020-05-05,713
2020-05-06,713
2020-05-07,713
2020-05-08,713
2020-05-09,713
2020-05-10,713
2020-05-11,708
2020-05-12,708
2020-05-13,708
