date_obj,Desert%20top price
2019-06-10,761
2019-06-11,722
2019-06-12,722
2019-06-13,686
2019-06-14,686
2019-06-15,652
2019-06-16,652
2019-06-17,621
2019-06-18,621
2019-06-19,593
2019-06-20,593
2019-06-21,565
2019-06-22,565
2019-06-23,537
2019-06-24,537
2019-06-25,537
2019-06-26,524
2019-06-27,524
2019-06-28,524
2019-06-29,504
2019-06-30,504
2019-07-01,504
2019-07-02,494
2019-07-03,494
2019-07-04,494
2019-07-05,494
2019-07-06,494
2019-07-07,494
2019-07-08,488
2019-07-09,488
2019-07-10,488
2019-07-11,494
2019-07-12,494
2019-07-13,494
2019-07-14,507
2019-07-15,507
2019-07-16,507
2019-07-17,517
2019-07-18,517
2019-07-19,517
2019-07-20,517
2019-07-21,542
2019-07-22,542
2019-07-23,542
2019-07-24,559
2019-07-25,559
2019-07-26,559
2019-07-27,559
2019-07-28,587
2019-07-29,587
2019-07-30,587
2019-07-31,616
2019-08-01,616
2019-08-02,616
2019-08-03,646
2019-08-04,646
2019-08-05,646
2019-08-06,679
2019-08-07,679
2019-08-08,679
2019-08-09,699
2019-08-10,699
2019-08-11,699
2019-08-12,710
2019-08-13,710
2019-08-14,710
2019-08-15,740
2019-08-16,740
2019-08-17,740
2019-08-18,748
2019-08-19,748
2019-08-20,748
2019-08-21,719
2019-08-22,719
2019-08-23,719
2019-08-24,738
2019-08-24,738
2019-08-25,738
2019-08-25,738
2019-08-26,738
2019-08-27,738
2019-08-27,738
2019-08-28,772
2019-08-29,772
2019-08-30,772
2019-08-31,772
2019-09-01,793
2019-09-02,793
2019-09-03,793
2019-09-04,793
2019-09-05,776
2019-09-06,776
2019-09-07,776
2019-09-08,783
2019-09-09,783
2019-09-10,783
2019-09-11,783
2019-09-12,770
2019-09-13,770
2019-09-14,770
2019-09-15,770
2019-09-16,783
2019-09-17,783
2019-09-18,783
2019-09-19,792
2019-09-20,792
2019-09-21,792
2019-09-22,792
2019-09-23,778
2019-09-24,778
2019-09-25,778
2019-09-26,778
2019-09-27,740
2019-09-28,740
2019-09-29,740
2019-09-30,740
2019-10-01,733
2019-10-02,733
2019-10-03,733
2019-10-04,733
2019-10-05,750
2019-10-06,750
2019-10-07,750
2019-10-08,740
2019-10-09,740
2019-10-10,740
2019-10-11,740
2019-10-12,732
2019-10-13,732
2019-10-14,732
2019-10-15,729
2019-10-16,729
2019-10-17,729
2019-10-18,732
2019-10-19,732
2019-10-20,732
2019-10-21,743
2019-10-22,743
2019-10-23,743
2019-10-24,749
2019-10-25,749
2019-10-26,749
2019-10-27,749
2019-10-28,773
2019-10-29,773
2019-10-30,773
2019-10-31,773
2019-11-01,750
2019-11-02,750
2019-11-03,750
2019-11-04,750
2019-11-05,720
2019-11-06,720
2019-11-07,720
2019-11-08,720
2019-11-09,711
2019-11-10,711
2019-11-11,711
2019-11-12,716
2019-11-13,716
2019-11-14,716
2019-11-15,716
2019-11-16,704
2019-11-17,704
2019-11-18,704
2019-11-19,704
2019-11-20,703
2019-11-21,703
2019-11-22,703
2019-11-23,673
2019-11-24,673
2019-11-25,673
2019-11-26,641
2019-11-27,641
2019-11-28,641
2019-11-29,641
2019-11-30,645
2019-12-01,645
2019-12-02,645
2019-12-03,635
2019-12-04,635
2019-12-05,635
2019-12-06,622
2019-12-07,622
2019-12-08,622
2019-12-09,622
2019-12-10,638
2019-12-11,638
2019-12-12,638
2019-12-13,638
2019-12-14,613
2019-12-15,613
2019-12-16,613
2019-12-17,590
2019-12-18,590
2019-12-19,590
2019-12-20,590
2019-12-21,596
2019-12-22,596
2019-12-23,596
2019-12-24,569
2019-12-25,569
2019-12-26,569
2019-12-27,569
2019-12-28,540
2019-12-29,540
2019-12-30,540
2019-12-31,514
2020-01-01,514
2020-01-02,497
2020-01-03,497
2020-01-04,497
2020-01-05,497
2020-01-06,507
2020-01-07,507
2020-01-08,507
2020-01-09,518
2020-01-10,518
2020-01-11,531
2020-01-12,531
2020-01-13,531
2020-01-14,549
2020-01-15,549
2020-01-16,552
2020-01-17,552
2020-01-18,552
2020-01-19,545
2020-01-20,545
2020-01-21,545
2020-01-22,545
2020-01-23,538
2020-01-24,538
2020-01-25,538
2020-01-26,549
2020-01-27,549
2020-01-28,549
2020-01-29,549
2020-01-30,554
2020-01-31,554
2020-02-01,554
2020-02-02,574
2020-02-03,574
2020-02-04,574
2020-02-05,591
2020-02-06,591
2020-02-07,591
2020-02-08,562
2020-02-09,562
2020-02-10,562
2020-02-11,562
2020-02-12,562
2020-02-13,562
2020-02-14,546
2020-02-15,546
2020-02-16,546
2020-02-17,565
2020-02-18,565
2020-02-19,565
2020-02-20,593
2020-02-21,593
2020-02-22,593
2020-02-23,593
2020-02-24,605
2020-02-25,605
2020-02-26,605
2020-02-27,587
2020-02-28,587
2020-02-29,587
2020-03-01,602
2020-03-02,602
2020-03-03,602
2020-03-04,602
2020-03-05,624
2020-03-06,624
2020-03-07,624
2020-03-08,606
2020-03-09,606
2020-03-10,606
2020-03-11,608
2020-03-12,608
2020-03-13,608
2020-03-14,628
2020-03-15,628
2020-03-16,628
2020-03-17,638
2020-03-18,638
2020-03-19,638
2020-03-20,639
2020-03-21,639
2020-03-22,664
2020-03-23,664
2020-03-24,646
2020-03-25,646
2020-03-26,619
2020-03-27,619
2020-03-28,627
2020-03-29,627
2020-03-30,640
2020-03-31,640
2020-04-01,668
2020-04-02,668
2020-04-03,668
2020-04-04,658
2020-04-05,658
2020-04-06,669
2020-04-07,669
2020-04-08,687
2020-04-09,687
2020-04-10,687
2020-04-11,678
2020-04-12,678
2020-04-13,692
2020-04-14,692
2020-04-15,671
2020-04-16,671
2020-04-17,639
2020-04-18,625
2020-04-19,620
2020-04-20,620
2020-04-21,606
2020-04-22,606
2020-04-23,588
2020-04-24,588
2020-04-25,605
2020-04-26,605
2020-04-27,593
2020-04-28,593
2020-04-29,602
2020-04-30,602
2020-05-01,608
2020-05-02,608
2020-05-03,622
2020-05-04,622
2020-05-05,612
2020-05-06,612
2020-05-07,643
2020-05-08,643
2020-05-09,646
2020-05-10,646
2020-05-11,659
2020-05-12,659
2020-05-13,672
