date_obj,Bronze%20halberd price
2019-08-26,356
2019-08-27,356
2019-08-27,356
2019-08-28,356
2019-08-29,356
2019-08-30,356
2019-08-31,356
2019-09-01,356
2019-09-02,356
2019-09-03,356
2019-09-04,356
2019-09-05,356
2019-09-06,356
2019-09-07,356
2019-09-08,356
2019-09-09,356
2019-09-10,356
2019-09-11,356
2019-09-12,356
2019-09-13,356
2019-09-14,356
2019-09-15,356
2019-09-16,356
2019-09-17,356
2019-09-18,356
2019-09-19,356
2019-09-20,356
2019-09-21,356
2019-09-22,356
2019-09-23,356
2019-09-24,356
2019-09-25,356
2019-09-26,356
2019-09-27,356
2019-09-28,356
2019-09-29,356
2019-09-30,356
2019-10-01,356
2019-10-02,356
2019-10-03,356
2019-10-04,356
2019-10-05,373
2019-10-06,373
2019-10-07,373
2019-10-08,373
2019-10-09,373
2019-10-10,373
2019-10-11,373
2019-10-12,373
2019-10-13,373
2019-10-14,373
2019-10-15,373
2019-10-16,373
2019-10-17,373
2019-10-18,373
2019-10-19,373
2019-10-20,373
2019-10-21,373
2019-10-22,373
2019-10-23,373
2019-10-24,373
2019-10-25,373
2019-10-26,373
2019-10-27,373
2019-10-28,373
2019-10-29,373
2019-10-30,373
2019-10-31,373
2019-11-01,373
2019-11-02,373
2019-11-03,373
2019-11-04,373
2019-11-05,373
2019-11-06,373
2019-11-07,373
2019-11-08,373
2019-11-09,373
2019-11-10,373
2019-11-11,373
2019-11-12,373
2019-11-13,373
2019-11-14,373
2019-11-15,373
2019-11-16,373
2019-11-17,373
2019-11-18,373
2019-11-19,373
2019-11-20,373
2019-11-21,373
2019-11-22,373
2019-11-23,373
2019-11-24,373
2019-11-25,373
2019-11-26,373
2019-11-27,373
2019-11-28,373
2019-11-29,373
2019-11-30,373
2019-12-01,373
2019-12-02,373
2019-12-03,373
2019-12-04,373
2019-12-05,373
2019-12-06,373
2019-12-07,373
2019-12-08,373
2019-12-09,373
2019-12-10,373
2019-12-11,373
2019-12-12,373
2019-12-13,373
2019-12-14,373
2019-12-15,373
2019-12-16,373
2019-12-17,373
2019-12-18,391
2019-12-19,391
2019-12-20,391
2019-12-21,391
2019-12-22,391
2019-12-23,391
2019-12-24,391
2019-12-25,391
2019-12-26,391
2019-12-27,391
2019-12-28,391
2019-12-29,391
2019-12-30,391
2019-12-31,391
2020-01-01,391
2020-01-02,391
2020-01-03,391
2020-01-04,391
2020-01-05,391
2020-01-06,391
2020-01-07,391
2020-01-08,391
2020-01-09,391
2020-01-10,391
2020-01-11,391
2020-01-12,391
2020-01-13,391
2020-01-14,391
2020-01-15,391
2020-01-16,391
2020-01-17,391
2020-01-18,391
2020-01-19,391
2020-01-20,391
2020-01-21,391
2020-01-22,391
2020-01-23,391
2020-01-24,391
2020-01-25,391
2020-01-26,391
2020-01-27,391
2020-01-28,391
2020-01-29,391
2020-01-30,391
2020-01-31,391
2020-02-01,391
2020-02-02,391
2020-02-03,391
2020-02-04,391
2020-02-05,391
2020-02-06,391
2020-02-07,391
2020-02-08,391
2020-02-09,391
2020-02-10,391
2020-02-11,391
2020-02-12,391
2020-02-13,391
2020-02-14,391
2020-02-15,391
2020-02-16,391
2020-02-17,391
2020-02-18,391
2020-02-19,391
2020-02-20,391
2020-02-21,391
2020-02-22,391
2020-02-23,391
2020-02-24,407
2020-02-25,407
2020-02-26,407
2020-02-27,407
2020-02-28,407
2020-02-29,407
2020-03-01,407
2020-03-02,407
2020-03-03,407
2020-03-04,407
2020-03-05,407
2020-03-06,407
2020-03-07,407
2020-03-08,407
2020-03-09,407
2020-03-10,407
2020-03-11,407
2020-03-12,407
2020-03-13,407
2020-03-14,407
2020-03-15,407
2020-03-16,407
2020-03-17,407
2020-03-18,407
2020-03-19,407
2020-03-20,407
2020-03-21,407
2020-03-22,407
2020-03-23,407
2020-03-24,407
2020-03-25,407
2020-03-26,407
2020-03-27,407
2020-03-28,407
2020-03-29,407
2020-03-30,407
2020-03-31,407
2020-04-01,407
2020-04-02,407
2020-04-03,407
2020-04-04,407
2020-04-05,407
2020-04-06,407
2020-04-07,407
2020-04-08,407
2020-04-09,407
2020-04-10,407
2020-04-11,407
2020-04-12,407
2020-04-13,407
2020-04-14,416
2020-04-15,416
2020-04-16,416
2020-04-17,416
2020-04-18,416
2020-04-19,416
2020-04-20,416
2020-04-21,416
2020-04-22,416
2020-04-23,416
2020-04-24,416
2020-04-25,416
2020-04-26,416
2020-04-27,416
2020-04-28,416
2020-04-29,416
2020-04-30,416
2020-05-01,416
2020-05-02,416
2020-05-03,416
2020-05-04,416
2020-05-05,416
2020-05-06,416
2020-05-07,416
2020-05-08,416
2020-05-09,416
2020-05-10,416
2020-05-11,416
2020-05-12,416
2020-05-13,416
