date_obj,Druid's%20robe%20top price
2019-04-05,906
2019-04-06,906
2019-04-07,906
2019-04-08,906
2019-04-09,906
2019-04-10,881
2019-04-11,881
2019-04-12,881
2019-04-13,881
2019-04-14,898
2019-04-15,898
2019-04-16,898
2019-04-17,898
2019-04-18,898
2019-04-19,898
2019-04-20,933
2019-04-21,933
2019-04-22,933
2019-04-23,933
2019-04-24,933
2019-04-25,933
2019-04-26,978
2019-04-27,978
2019-04-28,978
2019-04-29,978
2019-04-30,978
2019-05-01,978
2019-05-02,1027
2019-05-03,1027
2019-05-04,1027
2019-05-05,1027
2019-05-06,1027
2019-05-07,1052
2019-05-08,1052
2019-05-09,1052
2019-05-10,1052
2019-05-11,1052
2019-05-12,1052
2019-05-13,1102
2019-05-14,1102
2019-05-15,1102
2019-05-16,1102
2019-05-17,1102
2019-05-18,1102
2019-05-19,1102
2019-05-20,1106
2019-05-21,1106
2019-05-22,1106
2019-05-23,1106
2019-05-24,1106
2019-05-25,1106
2019-05-26,1121
2019-05-27,1121
2019-05-28,1121
2019-05-29,1121
2019-05-30,1121
2019-05-31,1121
2019-06-01,1126
2019-06-02,1126
2019-06-03,1126
2019-06-04,1126
2019-06-05,1126
2019-06-06,1126
2019-06-07,1147
2019-06-08,1147
2019-06-09,1147
2019-06-10,1147
2019-06-11,1147
2019-06-12,1147
2019-06-13,1112
2019-06-14,1112
2019-06-15,1112
2019-06-16,1112
2019-06-17,1112
2019-06-18,1112
2019-06-19,1137
2019-06-20,1137
2019-06-21,1137
2019-06-22,1137
2019-06-23,1137
2019-06-24,1137
2019-06-25,1137
2019-06-26,1160
2019-06-27,1160
2019-06-28,1160
2019-06-29,1160
2019-06-30,1160
2019-07-01,1160
2019-07-02,1167
2019-07-03,1167
2019-07-04,1167
2019-07-05,1167
2019-07-06,1167
2019-07-07,1167
2019-07-08,1167
2019-07-09,1158
2019-07-10,1158
2019-07-11,1158
2019-07-12,1158
2019-07-13,1158
2019-07-14,1158
2019-07-15,1156
2019-07-16,1156
2019-07-17,1156
2019-07-18,1156
2019-07-19,1156
2019-07-20,1156
2019-07-21,1156
2019-07-22,1190
2019-07-23,1190
2019-07-24,1190
2019-07-25,1190
2019-07-26,1190
2019-07-27,1190
2019-07-28,1190
2019-07-29,1134
2019-07-30,1134
2019-07-31,1134
2019-08-01,1134
2019-08-02,1134
2019-08-03,1134
2019-08-04,1134
2019-08-05,1087
2019-08-06,1087
2019-08-07,1087
2019-08-08,1087
2019-08-09,1087
2019-08-10,1087
2019-08-11,1039
2019-08-12,1039
2019-08-13,1039
2019-08-14,1039
2019-08-15,1039
2019-08-16,998
2019-08-17,998
2019-08-18,998
2019-08-19,998
2019-08-20,998
2019-08-21,998
2019-08-22,998
2019-08-23,998
2019-08-24,984
2019-08-24,984
2019-08-25,984
2019-08-25,984
2019-08-26,984
2019-08-26,984
2019-08-27,984
2019-08-27,984
2019-08-28,984
2019-08-29,984
2019-08-30,984
2019-08-31,988
2019-09-01,988
2019-09-02,988
2019-09-03,988
2019-09-04,988
2019-09-05,988
2019-09-06,988
2019-09-07,959
2019-09-08,959
2019-09-09,959
2019-09-10,959
2019-09-11,959
2019-09-12,959
2019-09-13,959
2019-09-14,959
2019-09-15,959
2019-09-16,973
2019-09-17,973
2019-09-18,973
2019-09-19,973
2019-09-20,973
2019-09-21,973
2019-09-22,973
2019-09-23,973
2019-09-24,973
2019-09-25,1021
2019-09-26,1021
2019-09-27,1021
2019-09-28,1021
2019-09-29,1021
2019-09-30,1021
2019-10-01,1021
2019-10-02,1021
2019-10-03,1021
2019-10-04,1021
2019-10-05,1072
2019-10-06,1072
2019-10-07,1072
2019-10-08,1072
2019-10-09,1072
2019-10-10,1072
2019-10-11,1072
2019-10-12,1072
2019-10-13,1123
2019-10-14,1123
2019-10-15,1123
2019-10-16,1123
2019-10-17,1123
2019-10-18,1123
2019-10-19,1123
2019-10-20,1123
2019-10-21,1173
2019-10-22,1173
2019-10-23,1173
2019-10-24,1173
2019-10-25,1173
2019-10-26,1173
2019-10-27,1173
2019-10-28,1208
2019-10-29,1208
2019-10-30,1208
2019-10-31,1208
2019-11-01,1208
2019-11-02,1208
2019-11-03,1208
2019-11-04,1208
2019-11-05,1208
2019-11-06,1208
2019-11-07,1203
2019-11-08,1203
2019-11-09,1203
2019-11-10,1203
2019-11-11,1203
2019-11-12,1203
2019-11-13,1203
2019-11-14,1203
2019-11-15,1203
2019-11-16,1153
2019-11-17,1153
2019-11-18,1153
2019-11-19,1153
2019-11-20,1153
2019-11-21,1153
2019-11-22,1153
2019-11-23,1153
2019-11-24,1148
2019-11-25,1148
2019-11-26,1148
2019-11-27,1148
2019-11-28,1148
2019-11-29,1148
2019-11-30,1148
2019-12-01,1148
2019-12-02,1148
2019-12-03,1125
2019-12-04,1125
2019-12-05,1125
2019-12-06,1125
2019-12-07,1125
2019-12-08,1125
2019-12-09,1125
2019-12-10,1125
2019-12-11,1125
2019-12-12,1098
2019-12-13,1098
2019-12-14,1098
2019-12-15,1098
2019-12-16,1098
2019-12-17,1098
2019-12-18,1098
2019-12-19,1098
2019-12-20,1086
2019-12-21,1086
2019-12-22,1086
2019-12-23,1086
2019-12-24,1086
2019-12-25,1086
2019-12-26,1086
2019-12-27,1086
2019-12-28,1129
2019-12-29,1129
2019-12-30,1129
2019-12-31,1129
2020-01-01,1129
2020-01-02,1129
2020-01-03,1129
2020-01-04,1129
2020-01-05,1166
2020-01-06,1166
2020-01-07,1166
2020-01-08,1166
2020-01-09,1166
2020-01-10,1166
2020-01-11,1166
2020-01-12,1222
2020-01-13,1222
2020-01-14,1222
2020-01-15,1222
2020-01-16,1222
2020-01-17,1222
2020-01-18,1222
2020-01-19,1222
2020-01-20,1283
2020-01-21,1283
2020-01-22,1283
2020-01-23,1283
2020-01-24,1283
2020-01-25,1283
2020-01-26,1283
2020-01-27,1283
2020-01-28,1283
2020-01-29,1300
2020-01-30,1300
2020-01-31,1300
2020-02-01,1300
2020-02-02,1300
2020-02-03,1300
2020-02-04,1300
2020-02-05,1300
2020-02-06,1259
2020-02-07,1259
2020-02-08,1259
2020-02-09,1259
2020-02-10,1259
2020-02-11,1259
2020-02-12,1259
2020-02-13,1287
2020-02-14,1287
2020-02-15,1287
2020-02-16,1287
2020-02-17,1287
2020-02-18,1287
2020-02-19,1287
2020-02-20,1284
2020-02-21,1284
2020-02-22,1284
2020-02-23,1284
2020-02-24,1284
2020-02-25,1284
2020-02-26,1284
2020-02-27,1284
2020-02-28,1292
2020-02-29,1292
2020-03-01,1292
2020-03-02,1292
2020-03-03,1292
2020-03-04,1292
2020-03-05,1292
2020-03-06,1253
2020-03-07,1253
2020-03-08,1253
2020-03-09,1253
2020-03-10,1253
2020-03-11,1253
2020-03-12,1248
2020-03-13,1248
2020-03-14,1248
2020-03-15,1248
2020-03-16,1248
2020-03-17,1248
2020-03-18,1190
2020-03-19,1190
2020-03-20,1190
2020-03-21,1190
2020-03-22,1190
2020-03-23,1148
2020-03-24,1148
2020-03-25,1148
2020-03-26,1148
2020-03-27,1148
2020-03-28,1130
2020-03-29,1130
2020-03-30,1130
2020-03-31,1130
2020-04-01,1170
2020-04-02,1170
2020-04-03,1170
2020-04-04,1170
2020-04-05,1170
2020-04-06,1167
2020-04-07,1167
2020-04-08,1167
2020-04-09,1167
2020-04-10,1167
2020-04-11,1218
2020-04-12,1218
2020-04-13,1218
2020-04-14,1218
2020-04-15,1255
2020-04-16,1255
2020-04-17,1255
2020-04-18,1255
2020-04-19,1255
2020-04-20,1317
2020-04-21,1317
2020-04-22,1317
2020-04-23,1317
2020-04-24,1317
2020-04-25,1361
2020-04-26,1361
2020-04-27,1361
2020-04-28,1361
2020-04-29,1317
2020-04-30,1317
2020-05-01,1317
2020-05-02,1317
2020-05-03,1317
2020-05-04,1307
2020-05-05,1307
2020-05-06,1307
2020-05-07,1307
2020-05-08,1307
2020-05-09,1351
2020-05-10,1351
2020-05-11,1351
2020-05-12,1351
2020-05-13,1351
