date_obj,Big%20fishing%20net price
2019-08-24,299
2019-08-25,299
2019-08-25,299
2019-08-26,299
2019-08-26,299
2019-08-27,299
2019-08-27,299
2019-08-28,296
2019-08-29,299
2019-08-30,299
2019-08-31,299
2019-09-01,295
2019-09-02,295
2019-09-03,295
2019-09-04,294
2019-09-05,294
2019-09-06,294
2019-09-07,294
2019-09-08,296
2019-09-09,296
2019-09-10,291
2019-09-11,286
2019-09-12,271
2019-09-13,271
2019-09-14,277
2019-09-15,285
2019-09-16,286
2019-09-17,282
2019-09-18,285
2019-09-19,282
2019-09-20,282
2019-09-21,285
2019-09-22,292
2019-09-23,290
2019-09-24,290
2019-09-25,287
2019-09-26,297
2019-09-27,297
2019-09-28,302
2019-09-29,302
2019-09-30,311
2019-10-01,319
2019-10-02,319
2019-10-03,326
2019-10-04,329
2019-10-05,332
2019-10-06,338
2019-10-07,350
2019-10-08,361
2019-10-09,361
2019-10-10,368
2019-10-11,368
2019-10-12,381
2019-10-13,389
2019-10-14,394
2019-10-15,394
2019-10-16,396
2019-10-17,396
2019-10-18,396
2019-10-19,399
2019-10-20,413
2019-10-21,416
2019-10-22,430
2019-10-23,451
2019-10-24,455
2019-10-25,438
2019-10-26,452
2019-10-27,451
2019-10-28,447
2019-10-29,447
2019-10-30,466
2019-10-31,475
2019-11-01,483
2019-11-02,498
2019-11-03,504
2019-11-04,509
2019-11-05,509
2019-11-06,511
2019-11-07,504
2019-11-08,492
2019-11-09,472
2019-11-10,471
2019-11-11,487
2019-11-12,499
2019-11-13,490
2019-11-14,488
2019-11-15,495
2019-11-16,495
2019-11-17,495
2019-11-18,506
2019-11-19,506
2019-11-20,496
2019-11-21,496
2019-11-22,516
2019-11-23,513
2019-11-24,514
2019-11-25,528
2019-11-26,542
2019-11-27,542
2019-11-28,553
2019-11-29,553
2019-11-30,558
2019-12-01,570
2019-12-02,572
2019-12-03,585
2019-12-04,560
2019-12-05,560
2019-12-06,549
2019-12-07,543
2019-12-08,543
2019-12-09,551
2019-12-10,540
2019-12-11,528
2019-12-12,528
2019-12-13,535
2019-12-14,540
2019-12-15,537
2019-12-16,550
2019-12-17,555
2019-12-18,555
2019-12-19,556
2019-12-20,537
2019-12-21,529
2019-12-22,511
2019-12-23,511
2019-12-24,508
2019-12-25,500
2019-12-26,500
2019-12-27,486
2019-12-28,487
2019-12-29,479
2019-12-30,481
2019-12-31,481
2020-01-01,474
2020-01-02,470
2020-01-03,470
2020-01-04,465
2020-01-05,457
2020-01-06,443
2020-01-07,431
2020-01-08,431
2020-01-09,436
2020-01-10,428
2020-01-11,414
2020-01-12,410
2020-01-13,410
2020-01-14,410
2020-01-15,401
2020-01-16,406
2020-01-17,405
2020-01-18,405
2020-01-19,394
2020-01-20,390
2020-01-21,390
2020-01-22,387
2020-01-23,389
2020-01-24,393
2020-01-25,401
2020-01-26,402
2020-01-27,390
2020-01-28,373
2020-01-29,374
2020-01-30,379
2020-01-31,390
2020-02-01,400
2020-02-02,399
2020-02-03,404
2020-02-04,398
2020-02-05,398
2020-02-06,409
2020-02-07,403
2020-02-08,399
2020-02-09,411
2020-02-10,400
2020-02-11,403
2020-02-12,412
2020-02-13,412
2020-02-14,423
2020-02-15,430
2020-02-16,427
2020-02-17,437
2020-02-18,452
2020-02-19,443
2020-02-20,436
2020-02-21,436
2020-02-22,445
2020-02-23,459
2020-02-24,461
2020-02-25,469
2020-02-26,470
2020-02-27,467
2020-02-28,481
2020-02-29,481
2020-03-01,490
2020-03-02,489
2020-03-03,502
2020-03-04,502
2020-03-05,496
2020-03-06,499
2020-03-07,506
2020-03-08,502
2020-03-09,477
2020-03-10,464
2020-03-11,447
2020-03-12,455
2020-03-13,461
2020-03-14,458
2020-03-15,467
2020-03-16,473
2020-03-17,465
2020-03-18,455
2020-03-19,454
2020-03-20,458
2020-03-21,451
2020-03-22,452
2020-03-23,452
2020-03-24,458
2020-03-25,467
2020-03-26,470
2020-03-27,483
2020-03-28,488
2020-03-29,490
2020-03-30,492
2020-03-31,483
2020-04-01,487
2020-04-02,476
2020-04-03,489
2020-04-04,501
2020-04-05,504
2020-04-06,521
2020-04-07,546
2020-04-08,561
2020-04-09,557
2020-04-10,545
2020-04-11,535
2020-04-12,510
2020-04-13,496
2020-04-14,473
2020-04-15,449
2020-04-16,426
2020-04-17,404
2020-04-18,396
2020-04-19,412
2020-04-20,412
2020-04-21,423
2020-04-22,436
2020-04-23,441
2020-04-24,449
2020-04-25,452
2020-04-26,450
2020-04-27,452
2020-04-28,464
2020-04-29,468
2020-04-30,468
2020-05-01,476
2020-05-02,487
2020-05-03,501
2020-05-04,479
2020-05-05,490
2020-05-06,505
2020-05-07,512
2020-05-08,521
2020-05-09,528
2020-05-10,545
2020-05-11,552
2020-05-12,544
2020-05-13,544
