date_obj,3rd%20age%20bow price
2018-11-03,357538015
2018-11-04,357538015
2018-11-05,353469149
2018-11-06,353469149
2018-11-07,353469149
2018-11-08,353469149
2018-11-09,353469149
2018-11-10,353469149
2018-11-11,353469149
2018-11-12,353469149
2018-11-13,353469149
2018-11-14,353469149
2018-11-15,353469149
2018-11-16,353469149
2018-11-17,353469149
2018-11-18,353469149
2018-11-19,353469149
2018-11-20,345344217
2018-11-21,345344217
2018-11-22,345344217
2018-11-23,345344217
2018-11-24,345344217
2018-11-25,345344217
2018-11-26,345344217
2018-11-27,345344217
2018-11-28,345344217
2018-11-29,345344217
2018-12-01,345344217
2018-12-02,345344217
2018-12-03,345344217
2018-12-04,329336465
2018-12-05,329336465
2018-12-07,329336465
2018-12-09,329336465
2018-12-10,329336465
2018-12-11,329336465
2018-12-12,329336465
2018-12-13,329336465
2018-12-14,329336465
2018-12-15,329336465
2018-12-16,329336465
2018-12-17,329336465
2018-12-18,329336465
2018-12-19,329336465
2018-12-20,329336465
2018-12-21,329336465
2018-12-22,328586873
2018-12-23,328586873
2018-12-24,328586873
2018-12-25,328586873
2018-12-26,328586873
2018-12-27,328586873
2018-12-28,328586873
2018-12-29,328586873
2018-12-30,328586873
2018-12-31,328586873
2019-01-01,328586873
2019-01-02,328586873
2019-01-03,328586873
2019-01-04,328586873
2019-01-05,328586873
2019-01-06,328586873
2019-01-08,328586873
2019-01-10,331018335
2019-01-11,331018335
2019-01-12,331018335
2019-01-13,331018335
2019-01-14,331018335
2019-01-15,331018335
2019-01-16,331018335
2019-01-17,331018335
2019-01-18,331018335
2019-01-19,331018335
2019-01-20,331018335
2019-01-21,331018335
2019-01-22,331018335
2019-01-23,331018335
2019-01-24,331018335
2019-01-25,331018335
2019-01-26,326099999
2019-01-27,326099999
2019-01-28,326099999
2019-01-29,326099999
2019-01-30,326099999
2019-01-31,326099999
2019-02-01,326099999
2019-02-02,326099999
2019-02-03,326099999
2019-02-04,326099999
2019-02-05,332003019
2019-02-06,332003019
2019-02-07,332003019
2019-02-08,332003019
2019-02-09,332003019
2019-02-10,332003019
2019-02-11,332003019
2019-02-12,332003019
2019-02-13,339226958
2019-02-14,339226958
2019-02-15,339226958
2019-02-16,339226958
2019-02-17,339226958
2019-02-18,339226958
2019-02-19,339226958
2019-02-20,339226958
2019-02-21,339226958
2019-02-22,339226958
2019-02-23,352163034
2019-02-24,352163034
2019-02-25,352163034
2019-02-26,352163034
2019-02-27,352163034
2019-02-28,352163034
2019-03-01,352163034
2019-03-02,352163034
2019-03-03,352163034
2019-03-04,352163034
2019-03-05,352163034
2019-03-06,352163034
2019-03-07,352163034
2019-03-08,352163034
2019-03-09,352163034
2019-03-10,366156751
2019-03-11,366156751
2019-03-12,366156751
2019-03-13,366156751
2019-03-14,366156751
2019-03-15,366156751
2019-03-16,366156751
2019-03-17,366156751
2019-03-18,366156751
2019-03-19,366156751
2019-03-20,366156751
2019-03-21,366156751
2019-03-22,379105403
2019-03-23,379105403
2019-03-24,379105403
2019-03-25,379105403
2019-03-26,379105403
2019-03-27,379105403
2019-03-28,379105403
2019-03-29,379105403
2019-03-30,379105403
2019-03-31,379105403
2019-04-01,388120039
2019-04-02,388120039
2019-04-03,388120039
2019-04-04,388120039
2019-04-05,388120039
2019-04-06,388120039
2019-04-07,388120039
2019-04-08,388120039
2019-04-09,388120039
2019-04-10,388120039
2019-04-11,388120039
2019-04-12,395662930
2019-04-13,395662930
2019-04-14,395662930
2019-04-15,395662930
2019-04-16,395662930
2019-04-17,395662930
2019-04-18,395662930
2019-04-19,395662930
2019-04-20,395662930
2019-04-21,395662930
2019-04-22,410915102
2019-04-23,410915102
2019-04-24,410915102
2019-04-25,410915102
2019-04-26,410915102
2019-04-27,410915102
2019-04-28,410915102
2019-04-29,410915102
2019-04-30,410915102
2019-05-01,410915102
2019-05-02,410915102
2019-05-03,427301018
2019-05-04,427301018
2019-05-05,427301018
2019-05-06,427301018
2019-05-07,427301018
2019-05-08,427301018
2019-05-09,427301018
2019-05-10,427301018
2019-05-11,427301018
2019-05-12,427301018
2019-05-13,427301018
2019-05-14,427301018
2019-05-15,440530350
2019-05-16,440530350
2019-05-17,440530350
2019-05-18,440530350
2019-05-19,440530350
2019-05-20,440530350
2019-05-21,440530350
2019-05-22,440530350
2019-05-23,440530350
2019-05-24,440530350
2019-05-25,440530350
2019-05-26,440530350
2019-05-27,440530350
2019-05-28,440530350
2019-05-29,440530350
2019-05-30,440530350
2019-05-31,440530350
2019-06-01,440530350
2019-06-02,440530350
2019-06-03,440849164
2019-06-04,440849164
2019-06-05,440849164
2019-06-06,440849164
2019-06-07,440849164
2019-06-08,440849164
2019-06-09,440849164
2019-06-10,440849164
2019-06-11,440849164
2019-06-12,440849164
2019-06-13,440849164
2019-06-14,440849164
2019-06-15,440849164
2019-06-16,440849164
2019-06-17,440849164
2019-06-18,440849164
2019-06-19,446907695
2019-06-20,446907695
2019-06-21,446907695
2019-06-22,446907695
2019-06-23,446907695
2019-06-24,446907695
2019-06-25,446907695
2019-06-26,446907695
2019-06-27,446907695
2019-06-28,446907695
2019-06-29,446907695
2019-06-30,446907695
2019-07-01,446907695
2019-07-02,446907695
2019-07-03,458875027
2019-07-04,458875027
2019-07-05,458875027
2019-07-06,458875027
2019-07-07,458875027
2019-07-08,458875027
2019-07-09,458875027
2019-07-10,458875027
2019-07-11,458875027
2019-07-12,458875027
2019-07-13,458875027
2019-07-14,477891496
2019-07-15,477891496
2019-07-16,477891496
2019-07-17,477891496
2019-07-18,477891496
2019-07-19,477891496
2019-07-20,477891496
2019-07-21,477891496
2019-07-22,477891496
2019-07-23,477891496
2019-07-24,477891496
2019-07-25,477891496
2019-07-26,477891496
2019-07-27,477891496
2019-07-28,477891496
2019-07-29,477891496
2019-07-30,477891496
2019-07-31,477891496
2019-08-01,477891496
2019-08-02,488164304
2019-08-03,488164304
2019-08-04,488164304
2019-08-05,488164304
2019-08-06,488164304
2019-08-07,488164304
2019-08-08,488164304
2019-08-09,488164304
2019-08-10,488164304
2019-08-11,488164304
2019-08-12,488164304
2019-08-13,488164304
2019-08-14,488164304
2019-08-15,488164304
2019-08-16,488164304
2019-08-17,488164304
2019-08-18,499721794
2019-08-19,499721794
2019-08-20,499721794
2019-08-21,499721794
2019-08-22,499721794
2019-08-23,499721794
2019-08-24,499721794
2019-08-24,499721794
2019-08-25,499721794
2019-08-25,499721794
2019-08-26,499721794
2019-08-27,499721794
2019-08-27,499721794
2019-08-28,499721794
2019-08-29,499721794
2019-08-30,499721794
2019-08-31,514694300
2019-09-01,514694300
2019-09-02,514694300
2019-09-03,514694300
2019-09-04,514694300
2019-09-05,514694300
2019-09-06,514694300
2019-09-07,514694300
2019-09-08,514694300
2019-09-09,514694300
2019-09-10,514694300
2019-09-11,514694300
2019-09-12,514694300
2019-09-13,534892698
2019-09-14,534892698
2019-09-15,534892698
2019-09-16,534892698
2019-09-17,534892698
2019-09-18,534892698
2019-09-19,534892698
2019-09-20,534892698
2019-09-21,534892698
2019-09-22,534892698
2019-09-23,534892698
2019-09-24,534892698
2019-09-25,558923649
2019-09-26,558923649
2019-09-27,558923649
2019-09-28,558923649
2019-09-29,558923649
2019-09-30,558923649
2019-10-01,558923649
2019-10-02,558923649
2019-10-03,558923649
2019-10-04,558923649
2019-10-05,558923649
2019-10-06,558923649
2019-10-07,558923649
2019-10-08,558923649
2019-10-09,558923649
2019-10-10,558923649
2019-10-11,558923649
2019-10-12,558923649
2019-10-13,559587525
2019-10-14,559587525
2019-10-15,559587525
2019-10-16,559587525
2019-10-17,559587525
2019-10-18,559587525
2019-10-19,559587525
2019-10-20,559587525
2019-10-21,559587525
2019-10-22,559587525
2019-10-23,559587525
2019-10-24,559587525
2019-10-25,559587525
2019-10-26,559587525
2019-10-27,559587525
2019-10-28,559587525
2019-10-29,547290285
2019-10-30,547290285
2019-10-31,547290285
2019-11-01,547290285
2019-11-02,547290285
2019-11-03,547290285
2019-11-04,547290285
2019-11-05,547290285
2019-11-06,547290285
2019-11-07,547290285
2019-11-08,547290285
2019-11-09,547290285
2019-11-10,549458931
2019-11-11,549458931
2019-11-12,549458931
2019-11-13,549458931
2019-11-14,549458931
2019-11-15,549458931
2019-11-16,549458931
2019-11-17,549458931
2019-11-18,549458931
2019-11-19,549458931
2019-11-20,549458931
2019-11-21,549458931
2019-11-22,549458931
2019-11-23,549458931
2019-11-24,549458931
2019-11-25,549458931
2019-11-26,549596287
2019-11-27,549596287
2019-11-28,549596287
2019-11-29,549596287
2019-11-30,549596287
2019-12-01,549596287
2019-12-02,549596287
2019-12-03,549596287
2019-12-04,549596287
2019-12-05,549596287
2019-12-06,549596287
2019-12-07,549596287
2019-12-08,549596287
2019-12-09,549596287
2019-12-10,549596287
2019-12-11,549596287
2019-12-12,549596287
2019-12-13,543543918
2019-12-14,543543918
2019-12-15,543543918
2019-12-16,543543918
2019-12-17,543543918
2019-12-18,543543918
2019-12-19,543543918
2019-12-20,543543918
2019-12-21,543543918
2019-12-22,543543918
2019-12-23,543543918
2019-12-24,543543918
2019-12-25,543543918
2019-12-26,543543918
2019-12-27,543543918
2019-12-28,543543918
2019-12-29,536384562
2019-12-30,536384562
2019-12-31,536384562
2020-01-01,536384562
2020-01-02,536384562
2020-01-03,536384562
2020-01-04,536384562
2020-01-05,536384562
2020-01-06,536384562
2020-01-07,536384562
2020-01-08,536384562
2020-01-09,536384562
2020-01-10,536384562
2020-01-11,536384562
2020-01-12,540977322
2020-01-13,540977322
2020-01-14,540977322
2020-01-15,540977322
2020-01-16,540977322
2020-01-17,540977322
2020-01-18,540977322
2020-01-19,540977322
2020-01-20,540977322
2020-01-21,540977322
2020-01-22,540977322
2020-01-23,540977322
2020-01-24,540977322
2020-01-25,540977322
2020-01-26,540977322
2020-01-27,540977322
2020-01-28,543387441
2020-01-29,543387441
2020-01-30,543387441
2020-01-31,543387441
2020-02-01,543387441
2020-02-02,543387441
2020-02-03,543387441
2020-02-04,543387441
2020-02-05,543387441
2020-02-06,543387441
2020-02-07,543387441
2020-02-08,543387441
2020-02-09,543387441
2020-02-10,544945183
2020-02-11,544945183
2020-02-12,544945183
2020-02-13,544945183
2020-02-14,544945183
2020-02-15,544945183
2020-02-16,544945183
2020-02-17,544945183
2020-02-18,544945183
2020-02-19,544945183
2020-02-20,544945183
2020-02-21,544945183
2020-02-22,544945183
2020-02-23,544945183
2020-02-24,544945183
2020-02-25,544945183
2020-02-26,536438500
2020-02-27,536438500
2020-02-28,536438500
2020-02-29,536438500
2020-03-01,536438500
2020-03-02,536438500
2020-03-03,536438500
2020-03-04,536438500
2020-03-05,536438500
2020-03-06,536438500
2020-03-07,536438500
2020-03-08,536438500
2020-03-09,528782786
2020-03-10,528782786
2020-03-11,528782786
2020-03-12,528782786
2020-03-13,528782786
2020-03-14,528782786
2020-03-15,528782786
2020-03-16,528782786
2020-03-17,528782786
2020-03-18,528782786
2020-03-19,524299684
2020-03-20,524299684
2020-03-21,524299684
2020-03-22,524299684
2020-03-23,524299684
2020-03-24,524299684
2020-03-25,524299684
2020-03-26,524299684
2020-03-27,524299684
2020-03-28,524299684
2020-03-29,521452784
2020-03-30,521452784
2020-03-31,521452784
2020-04-01,521452784
2020-04-02,521452784
2020-04-03,521452784
2020-04-04,521452784
2020-04-05,521452784
2020-04-06,521452784
2020-04-07,521452784
2020-04-08,521452784
2020-04-09,521452784
2020-04-10,521452784
2020-04-11,515622325
2020-04-12,515622325
2020-04-13,515622325
2020-04-14,515622325
2020-04-15,515622325
2020-04-16,515622325
2020-04-17,515622325
2020-04-18,515622325
2020-04-19,515622325
2020-04-20,515622325
2020-04-21,515622325
2020-04-22,515622325
2020-04-23,515622325
2020-04-24,504114279
2020-04-25,504114279
2020-04-26,504114279
2020-04-27,504114279
2020-04-28,504114279
2020-04-29,504114279
2020-04-30,504114279
2020-05-01,504114279
2020-05-02,504114279
2020-05-03,504114279
2020-05-04,495214147
2020-05-05,495214147
2020-05-06,495214147
2020-05-07,495214147
2020-05-08,495214147
2020-05-09,495214147
2020-05-10,495214147
2020-05-11,495214147
2020-05-12,495214147
2020-05-13,495214147
