date_obj,Godsword%20shard%201 price
2019-03-25,157381
2019-03-26,158192
2019-03-27,158192
2019-03-28,158192
2019-03-29,157269
2019-03-30,157269
2019-03-31,157269
2019-04-01,157444
2019-04-02,157444
2019-04-03,155390
2019-04-04,155390
2019-04-05,151752
2019-04-06,151752
2019-04-07,151854
2019-04-08,151854
2019-04-09,151854
2019-04-10,151462
2019-04-11,151462
2019-04-12,151803
2019-04-13,151803
2019-04-14,154084
2019-04-15,154084
2019-04-16,154084
2019-04-17,156457
2019-04-18,156457
2019-04-19,156457
2019-04-20,155976
2019-04-21,155976
2019-04-22,154254
2019-04-23,154254
2019-04-24,157365
2019-04-25,157365
2019-04-26,159815
2019-04-27,159815
2019-04-28,156657
2019-04-29,156657
2019-04-30,157951
2019-05-01,157951
2019-05-02,157951
2019-05-03,157166
2019-05-04,157166
2019-05-05,158201
2019-05-06,158201
2019-05-07,160328
2019-05-08,160328
2019-05-09,160328
2019-05-10,159258
2019-05-11,159258
2019-05-12,156327
2019-05-13,156327
2019-05-14,155348
2019-05-15,155348
2019-05-16,155348
2019-05-17,156161
2019-05-18,156161
2019-05-19,153728
2019-05-20,153728
2019-05-21,154479
2019-05-22,154479
2019-05-23,161344
2019-05-24,161344
2019-05-25,166028
2019-05-26,166028
2019-05-27,170259
2019-05-28,170259
2019-05-29,164280
2019-05-30,164280
2019-05-31,160156
2019-06-01,160156
2019-06-02,155331
2019-06-03,155331
2019-06-04,152306
2019-06-05,152306
2019-06-06,152306
2019-06-07,158704
2019-06-08,158704
2019-06-09,156896
2019-06-10,156896
2019-06-11,156896
2019-06-12,153724
2019-06-13,153724
2019-06-14,151671
2019-06-15,151671
2019-06-16,152933
2019-06-17,152933
2019-06-18,152933
2019-06-19,150980
2019-06-20,150980
2019-06-21,150405
2019-06-22,150405
2019-06-23,150999
2019-06-24,150999
2019-06-25,150999
2019-06-26,153319
2019-06-27,153319
2019-06-28,153319
2019-06-29,155878
2019-06-30,155878
2019-07-01,155869
2019-07-02,155869
2019-07-03,160750
2019-07-04,160750
2019-07-05,160750
2019-07-06,161300
2019-07-07,161300
2019-07-08,161188
2019-07-09,161188
2019-07-10,159774
2019-07-11,159774
2019-07-12,155378
2019-07-13,155378
2019-07-14,152949
2019-07-15,152949
2019-07-16,152949
2019-07-17,151331
2019-07-18,151331
2019-07-19,151331
2019-07-20,151758
2019-07-21,151758
2019-07-22,154642
2019-07-23,154642
2019-07-24,154642
2019-07-25,154002
2019-07-26,154002
2019-07-27,156775
2019-07-28,156775
2019-07-29,160939
2019-07-30,160939
2019-07-31,167759
2019-08-01,167759
2019-08-02,167759
2019-08-03,162746
2019-08-04,162746
2019-08-05,157846
2019-08-06,157846
2019-08-07,156860
2019-08-08,156860
2019-08-09,156860
2019-08-10,154156
2019-08-11,154156
2019-08-12,154156
2019-08-13,153700
2019-08-14,153700
2019-08-15,156220
2019-08-16,156220
2019-08-17,153975
2019-08-18,153975
2019-08-19,153888
2019-08-20,153888
2019-08-21,153888
2019-08-22,155140
2019-08-23,155140
2019-08-24,155082
2019-08-24,155082
2019-08-25,155082
2019-08-25,155082
2019-08-26,155082
2019-08-26,155082
2019-08-27,155226
2019-08-27,155226
2019-08-28,155226
2019-08-29,155088
2019-08-30,155088
2019-08-31,155088
2019-09-01,154960
2019-09-02,154960
2019-09-03,154960
2019-09-04,154203
2019-09-05,154203
2019-09-06,154203
2019-09-07,157947
2019-09-08,157947
2019-09-09,157947
2019-09-10,156531
2019-09-11,156531
2019-09-12,156531
2019-09-13,158100
2019-09-14,158100
2019-09-15,155602
2019-09-16,155602
2019-09-17,155602
2019-09-18,155375
2019-09-19,155375
2019-09-20,155375
2019-09-21,153521
2019-09-22,153521
2019-09-23,156265
2019-09-24,156265
2019-09-25,156265
2019-09-26,153968
2019-09-27,153968
2019-09-28,153968
2019-09-29,153094
2019-09-30,153094
2019-10-01,153094
2019-10-02,153945
2019-10-03,153945
2019-10-04,153945
2019-10-05,157094
2019-10-06,157094
2019-10-07,153351
2019-10-08,153351
2019-10-09,153351
2019-10-10,155659
2019-10-11,155659
2019-10-12,155659
2019-10-13,157533
2019-10-14,157533
2019-10-15,157533
2019-10-16,155461
2019-10-17,155461
2019-10-18,155461
2019-10-19,158486
2019-10-20,158486
2019-10-21,158486
2019-10-22,157180
2019-10-23,157180
2019-10-24,158055
2019-10-25,158055
2019-10-26,157077
2019-10-27,157077
2019-10-28,157898
2019-10-29,157898
2019-10-30,157898
2019-10-31,160416
2019-11-01,160416
2019-11-02,160623
2019-11-03,160623
2019-11-04,160294
2019-11-05,160294
2019-11-06,160294
2019-11-07,160679
2019-11-08,160679
2019-11-09,162113
2019-11-10,162113
2019-11-11,160879
2019-11-12,160879
2019-11-13,160879
2019-11-14,155924
2019-11-15,155924
2019-11-16,154180
2019-11-17,154180
2019-11-18,154180
2019-11-19,154352
2019-11-20,154352
2019-11-21,154352
2019-11-22,152808
2019-11-23,152808
2019-11-24,152808
2019-11-25,152214
2019-11-26,152214
2019-11-27,152214
2019-11-28,154046
2019-11-29,154046
2019-11-30,154046
2019-12-01,153107
2019-12-02,153107
2019-12-03,153107
2019-12-04,152671
2019-12-05,152671
2019-12-06,152671
2019-12-07,156389
2019-12-08,156389
2019-12-09,156389
2019-12-10,153629
2019-12-11,153629
2019-12-12,153629
2019-12-13,154518
2019-12-14,154518
2019-12-15,153962
2019-12-16,153962
2019-12-17,153962
2019-12-18,157162
2019-12-19,157162
2019-12-20,157162
2019-12-21,160401
2019-12-22,160401
2019-12-23,160401
2019-12-24,156332
2019-12-25,156332
2019-12-26,156332
2019-12-27,155807
2019-12-28,155807
2019-12-29,151678
2019-12-30,151678
2019-12-31,151678
2020-01-01,152394
2020-01-02,152394
2020-01-03,155118
2020-01-04,155118
2020-01-05,154093
2020-01-06,154093
2020-01-07,155075
2020-01-08,155075
2020-01-09,155075
2020-01-10,153676
2020-01-11,153676
2020-01-12,151656
2020-01-13,151656
2020-01-14,151656
2020-01-15,153356
2020-01-16,153356
2020-01-17,151544
2020-01-18,151544
2020-01-19,152418
2020-01-20,152418
2020-01-21,152418
2020-01-22,153168
2020-01-23,153168
2020-01-24,153052
2020-01-25,153052
2020-01-26,154961
2020-01-27,154961
2020-01-28,155491
2020-01-29,155491
2020-01-30,157220
2020-01-31,157220
2020-02-01,162030
2020-02-02,162030
2020-02-03,157989
2020-02-04,157989
2020-02-05,157151
2020-02-06,157151
2020-02-07,158360
2020-02-08,158360
2020-02-09,158753
2020-02-10,159192
2020-02-11,159192
2020-02-12,161741
2020-02-13,161741
2020-02-14,161618
2020-02-15,161618
2020-02-16,160594
2020-02-17,160594
2020-02-18,165419
2020-02-19,165419
2020-02-20,165271
2020-02-21,165271
2020-02-22,159441
2020-02-23,159441
2020-02-24,156899
2020-02-25,156899
2020-02-26,156289
2020-02-27,156289
2020-02-28,159877
2020-02-29,159877
2020-03-01,163800
2020-03-02,163800
2020-03-03,164063
2020-03-04,164063
2020-03-05,164842
2020-03-06,164842
2020-03-07,164586
2020-03-08,164586
2020-03-09,161280
2020-03-10,161280
2020-03-11,165562
2020-03-12,165562
2020-03-13,163356
2020-03-14,163356
2020-03-15,165061
2020-03-16,165061
2020-03-17,170177
2020-03-18,170177
2020-03-19,169649
2020-03-20,165949
2020-03-21,165949
2020-03-22,169089
2020-03-23,169089
2020-03-24,167283
2020-03-25,167283
2020-03-26,165636
2020-03-27,165636
2020-03-28,161762
2020-03-29,157998
2020-03-30,158672
2020-03-31,158672
2020-04-01,157312
2020-04-02,154930
2020-04-03,154930
2020-04-04,157901
2020-04-05,157901
2020-04-06,164409
2020-04-07,164409
2020-04-08,163970
2020-04-09,157672
2020-04-10,157672
2020-04-11,157078
2020-04-12,161844
2020-04-13,161844
2020-04-14,158396
2020-04-15,155218
2020-04-16,155218
2020-04-17,153012
2020-04-18,153695
2020-04-19,153188
2020-04-20,153188
2020-04-21,160848
2020-04-22,164670
2020-04-23,164670
2020-04-24,164605
2020-04-25,164605
2020-04-26,168412
2020-04-27,163560
2020-04-28,162994
2020-04-29,162994
2020-04-30,160127
2020-05-01,160127
2020-05-02,166160
2020-05-03,168945
2020-05-04,168945
2020-05-05,168928
2020-05-06,161529
2020-05-07,157247
2020-05-08,157247
2020-05-09,159602
2020-05-10,158099
2020-05-11,158099
2020-05-12,159908
2020-05-13,160527
