date_obj,Green%20cape price
2019-08-22,691
2019-08-23,691
2019-08-24,690
2019-08-24,690
2019-08-25,690
2019-08-25,690
2019-08-26,690
2019-08-26,690
2019-08-27,696
2019-08-27,696
2019-08-28,696
2019-08-29,701
2019-08-30,701
2019-08-31,701
2019-09-01,693
2019-09-02,693
2019-09-03,693
2019-09-04,700
2019-09-05,700
2019-09-06,700
2019-09-07,678
2019-09-08,678
2019-09-09,678
2019-09-10,654
2019-09-11,654
2019-09-12,654
2019-09-13,659
2019-09-14,659
2019-09-15,633
2019-09-16,633
2019-09-17,643
2019-09-18,643
2019-09-19,662
2019-09-20,662
2019-09-21,662
2019-09-22,677
2019-09-23,677
2019-09-24,677
2019-09-25,674
2019-09-26,674
2019-09-27,674
2019-09-28,669
2019-09-29,669
2019-09-30,669
2019-10-01,671
2019-10-02,671
2019-10-03,671
2019-10-04,671
2019-10-05,670
2019-10-06,670
2019-10-07,649
2019-10-08,649
2019-10-09,649
2019-10-10,638
2019-10-11,638
2019-10-12,638
2019-10-13,622
2019-10-14,622
2019-10-15,622
2019-10-16,620
2019-10-17,620
2019-10-18,620
2019-10-19,617
2019-10-20,617
2019-10-21,617
2019-10-22,602
2019-10-23,602
2019-10-24,602
2019-10-25,600
2019-10-26,600
2019-10-27,600
2019-10-28,584
2019-10-29,584
2019-10-30,584
2019-10-31,586
2019-11-01,586
2019-11-02,586
2019-11-03,592
2019-11-04,592
2019-11-05,592
2019-11-06,592
2019-11-07,597
2019-11-08,597
2019-11-09,597
2019-11-10,598
2019-11-11,598
2019-11-12,598
2019-11-13,592
2019-11-14,592
2019-11-15,592
2019-11-16,588
2019-11-17,588
2019-11-18,588
2019-11-19,572
2019-11-20,572
2019-11-21,572
2019-11-22,569
2019-11-23,569
2019-11-24,569
2019-11-25,571
2019-11-26,571
2019-11-27,571
2019-11-28,562
2019-11-29,562
2019-11-30,562
2019-12-01,579
2019-12-02,579
2019-12-03,579
2019-12-04,579
2019-12-05,579
2019-12-06,579
2019-12-07,585
2019-12-08,585
2019-12-09,585
2019-12-10,572
2019-12-11,572
2019-12-12,572
2019-12-13,580
2019-12-14,580
2019-12-15,579
2019-12-16,579
2019-12-17,579
2019-12-18,591
2019-12-19,591
2019-12-20,591
2019-12-21,604
2019-12-22,604
2019-12-23,604
2019-12-24,614
2019-12-25,614
2019-12-26,614
2019-12-27,626
2019-12-28,626
2019-12-29,626
2019-12-30,640
2019-12-31,640
2020-01-01,640
2020-01-02,654
2020-01-03,654
2020-01-04,654
2020-01-05,650
2020-01-06,650
2020-01-07,656
2020-01-08,656
2020-01-09,656
2020-01-10,668
2020-01-11,668
2020-01-12,683
2020-01-13,683
2020-01-14,683
2020-01-15,681
2020-01-16,681
2020-01-17,667
2020-01-18,667
2020-01-19,645
2020-01-20,645
2020-01-21,645
2020-01-22,636
2020-01-23,636
2020-01-24,636
2020-01-25,643
2020-01-26,643
2020-01-27,647
2020-01-28,647
2020-01-29,647
2020-01-30,668
2020-01-31,668
2020-02-01,668
2020-02-02,699
2020-02-03,699
2020-02-04,699
2020-02-05,692
2020-02-06,692
2020-02-07,692
2020-02-08,676
2020-02-09,676
2020-02-10,660
2020-02-11,660
2020-02-12,660
2020-02-13,645
2020-02-14,645
2020-02-15,645
2020-02-16,635
2020-02-17,635
2020-02-18,604
2020-02-19,604
2020-02-20,595
2020-02-21,595
2020-02-22,595
2020-02-23,578
2020-02-24,578
2020-02-25,599
2020-02-26,599
2020-02-27,599
2020-02-28,576
2020-02-29,576
2020-03-01,576
2020-03-02,582
2020-03-03,582
2020-03-04,582
2020-03-05,576
2020-03-06,576
2020-03-07,576
2020-03-08,582
2020-03-09,582
2020-03-10,575
2020-03-11,575
2020-03-12,575
2020-03-13,583
2020-03-14,583
2020-03-15,583
2020-03-16,591
2020-03-17,591
2020-03-18,591
2020-03-19,599
2020-03-20,599
2020-03-21,606
2020-03-22,606
2020-03-23,609
2020-03-24,609
2020-03-25,608
2020-03-26,608
2020-03-27,612
2020-03-28,612
2020-03-29,623
2020-03-30,623
2020-03-31,643
2020-04-01,643
2020-04-02,667
2020-04-03,667
2020-04-04,677
2020-04-05,677
2020-04-06,665
2020-04-07,665
2020-04-08,662
2020-04-09,662
2020-04-10,662
2020-04-11,675
2020-04-12,675
2020-04-13,687
2020-04-14,687
2020-04-15,698
2020-04-16,698
2020-04-17,698
2020-04-18,723
2020-04-19,723
2020-04-20,721
2020-04-21,721
2020-04-22,720
2020-04-23,720
2020-04-24,701
2020-04-25,701
2020-04-26,693
2020-04-27,693
2020-04-28,671
2020-04-29,671
2020-04-30,663
2020-05-01,663
2020-05-02,660
2020-05-03,660
2020-05-04,671
2020-05-05,671
2020-05-06,678
2020-05-07,678
2020-05-08,680
2020-05-09,680
2020-05-10,685
2020-05-11,685
2020-05-12,685
2020-05-13,684
