date_obj,Kyatt%20legs price
2019-04-06,1850
2019-04-07,1782
2019-04-08,1782
2019-04-09,1782
2019-04-10,1782
2019-04-11,1782
2019-04-12,1782
2019-04-13,1782
2019-04-14,1819
2019-04-15,1819
2019-04-16,1819
2019-04-17,1819
2019-04-18,1819
2019-04-19,1819
2019-04-20,1819
2019-04-21,1877
2019-04-22,1877
2019-04-23,1877
2019-04-24,1877
2019-04-25,1877
2019-04-26,1877
2019-04-27,1877
2019-04-28,1897
2019-04-29,1897
2019-04-30,1897
2019-05-01,1897
2019-05-02,1897
2019-05-03,1897
2019-05-04,1897
2019-05-05,1940
2019-05-06,1940
2019-05-07,1940
2019-05-08,1940
2019-05-09,1940
2019-05-10,1940
2019-05-11,1940
2019-05-12,1964
2019-05-13,1964
2019-05-14,1964
2019-05-15,1964
2019-05-16,1964
2019-05-17,1964
2019-05-18,1964
2019-05-19,1977
2019-05-20,1977
2019-05-21,1977
2019-05-22,1977
2019-05-23,1977
2019-05-24,1977
2019-05-25,1977
2019-05-26,1990
2019-05-27,1990
2019-05-28,1990
2019-05-29,1990
2019-05-30,1990
2019-05-31,1990
2019-06-01,1990
2019-06-02,2021
2019-06-03,2021
2019-06-04,2021
2019-06-05,2021
2019-06-06,2021
2019-06-07,2021
2019-06-08,2021
2019-06-09,2043
2019-06-10,2043
2019-06-11,2043
2019-06-12,2043
2019-06-13,2043
2019-06-14,2043
2019-06-15,2043
2019-06-16,2043
2019-06-17,2054
2019-06-18,2054
2019-06-19,2054
2019-06-20,2054
2019-06-21,2054
2019-06-22,2054
2019-06-23,2054
2019-06-24,2103
2019-06-25,2103
2019-06-26,2103
2019-06-27,2103
2019-06-28,2103
2019-06-29,2103
2019-06-30,2103
2019-07-01,2119
2019-07-02,2119
2019-07-03,2119
2019-07-04,2119
2019-07-05,2119
2019-07-06,2119
2019-07-07,2119
2019-07-08,2119
2019-07-09,2119
2019-07-10,2066
2019-07-11,2066
2019-07-12,2066
2019-07-13,2066
2019-07-14,2066
2019-07-15,2066
2019-07-16,2066
2019-07-17,1966
2019-07-18,1966
2019-07-19,1966
2019-07-20,1966
2019-07-21,1966
2019-07-22,1966
2019-07-23,1870
2019-07-24,1810
2019-07-25,1871
2019-07-26,1871
2019-07-27,1871
2019-07-28,1807
2019-07-29,1807
2019-07-30,1807
2019-07-31,1807
2019-08-01,1721
2019-08-02,1721
2019-08-03,1721
2019-08-04,1721
2019-08-05,1721
2019-08-06,1638
2019-08-07,1638
2019-08-08,1638
2019-08-09,1638
2019-08-10,1638
2019-08-11,1638
2019-08-12,1594
2019-08-13,1594
2019-08-14,1594
2019-08-15,1594
2019-08-16,1594
2019-08-17,1594
2019-08-18,1572
2019-08-19,1572
2019-08-20,1572
2019-08-21,1572
2019-08-22,1572
2019-08-23,1572
2019-08-24,1572
2019-08-24,1572
2019-08-25,1572
2019-08-25,1572
2019-08-26,1585
2019-08-26,1585
2019-08-27,1585
2019-08-27,1585
2019-08-28,1585
2019-08-29,1585
2019-08-30,1585
2019-08-31,1585
2019-09-01,1585
2019-09-02,1586
2019-09-03,1586
2019-09-04,1586
2019-09-05,1586
2019-09-06,1586
2019-09-07,1586
2019-09-08,1586
2019-09-09,1586
2019-09-10,1601
2019-09-11,1601
2019-09-12,1601
2019-09-13,1601
2019-09-14,1601
2019-09-15,1601
2019-09-16,1601
2019-09-17,1601
2019-09-18,1607
2019-09-19,1607
2019-09-20,1607
2019-09-21,1607
2019-09-22,1607
2019-09-23,1607
2019-09-24,1607
2019-09-25,1618
2019-09-26,1618
2019-09-27,1618
2019-09-28,1618
2019-09-29,1618
2019-09-30,1618
2019-10-01,1618
2019-10-02,1618
2019-10-03,1656
2019-10-04,1656
2019-10-05,1656
2019-10-06,1656
2019-10-07,1656
2019-10-08,1656
2019-10-09,1656
2019-10-10,1656
2019-10-11,1672
2019-10-12,1672
2019-10-13,1672
2019-10-14,1672
2019-10-15,1672
2019-10-16,1672
2019-10-17,1707
2019-10-18,1707
2019-10-19,1707
2019-10-20,1707
2019-10-21,1707
2019-10-22,1707
2019-10-23,1738
2019-10-24,1738
2019-10-25,1738
2019-10-26,1738
2019-10-27,1738
2019-10-28,1738
2019-10-29,1745
2019-10-30,1745
2019-10-31,1745
2019-11-01,1745
2019-11-02,1745
2019-11-03,1745
2019-11-04,1745
2019-11-05,1769
2019-11-06,1769
2019-11-07,1769
2019-11-08,1769
2019-11-09,1769
2019-11-10,1769
2019-11-11,1804
2019-11-12,1804
2019-11-13,1804
2019-11-14,1804
2019-11-15,1804
2019-11-16,1804
2019-11-17,1804
2019-11-18,1829
2019-11-19,1829
2019-11-20,1829
2019-11-21,1829
2019-11-22,1829
2019-11-23,1829
2019-11-24,1829
2019-11-25,1794
2019-11-26,1794
2019-11-27,1794
2019-11-28,1794
2019-11-29,1794
2019-11-30,1794
2019-12-01,1806
2019-12-02,1806
2019-12-03,1806
2019-12-04,1806
2019-12-05,1806
2019-12-06,1806
2019-12-07,1806
2019-12-08,1823
2019-12-09,1823
2019-12-10,1823
2019-12-11,1823
2019-12-12,1823
2019-12-13,1823
2019-12-14,1823
2019-12-15,1823
2019-12-16,1909
2019-12-17,1909
2019-12-18,1909
2019-12-19,1909
2019-12-20,1909
2019-12-21,1909
2019-12-22,1909
2019-12-23,1909
2019-12-24,1909
2019-12-25,1975
2019-12-26,1975
2019-12-27,1975
2019-12-28,1975
2019-12-29,1975
2019-12-30,1975
2019-12-31,1975
2020-01-01,1975
2020-01-02,1888
2020-01-03,1888
2020-01-04,1888
2020-01-05,1888
2020-01-06,1888
2020-01-07,1888
2020-01-08,1888
2020-01-09,1888
2020-01-10,1894
2020-01-11,1894
2020-01-12,1894
2020-01-13,1894
2020-01-14,1894
2020-01-15,1894
2020-01-16,1812
2020-01-17,1812
2020-01-18,1812
2020-01-19,1812
2020-01-20,1812
2020-01-21,1812
2020-01-22,1812
2020-01-23,1773
2020-01-24,1773
2020-01-25,1773
2020-01-26,1773
2020-01-27,1773
2020-01-28,1773
2020-01-29,1772
2020-01-30,1772
2020-01-31,1772
2020-02-01,1772
2020-02-02,1772
2020-02-03,1795
2020-02-04,1795
2020-02-05,1795
2020-02-06,1795
2020-02-07,1795
2020-02-08,1795
2020-02-09,1719
2020-02-10,1719
2020-02-11,1719
2020-02-12,1719
2020-02-13,1719
2020-02-14,1707
2020-02-15,1707
2020-02-16,1707
2020-02-17,1707
2020-02-18,1707
2020-02-19,1707
2020-02-20,1643
2020-02-21,1643
2020-02-22,1643
2020-02-23,1643
2020-02-24,1643
2020-02-25,1643
2020-02-26,1621
2020-02-27,1621
2020-02-28,1621
2020-02-29,1621
2020-03-01,1621
2020-03-02,1621
2020-03-03,1621
2020-03-04,1663
2020-03-05,1663
2020-03-06,1663
2020-03-07,1663
2020-03-08,1663
2020-03-09,1663
2020-03-10,1622
2020-03-11,1622
2020-03-12,1622
2020-03-13,1622
2020-03-14,1622
2020-03-15,1622
2020-03-16,1622
2020-03-17,1622
2020-03-18,1622
2020-03-19,1622
2020-03-20,1622
2020-03-21,1662
2020-03-22,1662
2020-03-23,1662
2020-03-24,1662
2020-03-25,1647
2020-03-26,1647
2020-03-27,1647
2020-03-28,1647
2020-03-29,1634
2020-03-30,1634
2020-03-31,1634
2020-04-01,1634
2020-04-02,1600
2020-04-03,1600
2020-04-04,1600
2020-04-05,1600
2020-04-06,1582
2020-04-07,1582
2020-04-08,1582
2020-04-09,1580
2020-04-10,1580
2020-04-11,1580
2020-04-12,1580
2020-04-13,1588
2020-04-14,1588
2020-04-15,1588
2020-04-16,1588
2020-04-17,1580
2020-04-18,1580
2020-04-19,1580
2020-04-20,1554
2020-04-21,1554
2020-04-22,1554
2020-04-23,1522
2020-04-24,1522
2020-04-25,1522
2020-04-26,1522
2020-04-27,1511
2020-04-28,1511
2020-04-29,1511
2020-04-30,1552
2020-05-01,1552
2020-05-02,1552
2020-05-03,1552
2020-05-04,1483
2020-05-05,1483
2020-05-06,1483
2020-05-07,1422
2020-05-08,1422
2020-05-09,1422
2020-05-10,1353
2020-05-11,1353
2020-05-12,1353
2020-05-13,1353
