date_obj,Phoenix%20necklace price
2019-04-08,2247
2019-04-09,2237
2019-04-10,2224
2019-04-11,2217
2019-04-12,2221
2019-04-13,2216
2019-04-14,2223
2019-04-15,2230
2019-04-16,2217
2019-04-17,2215
2019-04-18,2231
2019-04-19,2231
2019-04-20,2215
2019-04-21,2196
2019-04-22,2224
2019-04-23,2214
2019-04-24,2234
2019-04-25,2227
2019-04-26,2232
2019-04-27,2250
2019-04-28,2233
2019-04-29,2225
2019-04-30,2212
2019-05-01,2224
2019-05-02,2238
2019-05-03,2262
2019-05-04,2276
2019-05-05,2245
2019-05-06,2226
2019-05-07,2217
2019-05-08,2266
2019-05-09,2236
2019-05-10,2233
2019-05-11,2237
2019-05-12,2233
2019-05-13,2232
2019-05-14,2243
2019-05-15,2247
2019-05-16,2260
2019-05-17,2276
2019-05-18,2229
2019-05-19,2232
2019-05-20,2271
2019-05-21,2265
2019-05-22,2266
2019-05-23,2284
2019-05-24,2242
2019-05-25,2231
2019-05-26,2225
2019-05-27,2219
2019-05-28,2266
2019-05-29,2259
2019-05-30,2233
2019-05-31,2224
2019-06-01,2220
2019-06-02,2216
2019-06-03,2222
2019-06-04,2234
2019-06-05,2224
2019-06-06,2242
2019-06-07,2254
2019-06-08,2268
2019-06-09,2250
2019-06-10,2225
2019-06-11,2236
2019-06-12,2222
2019-06-13,2248
2019-06-14,2263
2019-06-15,2272
2019-06-16,2237
2019-06-17,2258
2019-06-18,2221
2019-06-19,2220
2019-06-20,2239
2019-06-21,2269
2019-06-22,2262
2019-06-23,2231
2019-06-24,2212
2019-06-25,2212
2019-06-26,2224
2019-06-27,2255
2019-06-28,2253
2019-06-29,2243
2019-06-30,2264
2019-07-01,2256
2019-07-02,2277
2019-07-03,2258
2019-07-04,2258
2019-07-05,2279
2019-07-06,2268
2019-07-07,2270
2019-07-08,2266
2019-07-09,2274
2019-07-10,2286
2019-07-11,2295
2019-07-12,2289
2019-07-13,2274
2019-07-14,2266
2019-07-15,2275
2019-07-16,2291
2019-07-17,2278
2019-07-18,2238
2019-07-19,2261
2019-07-20,2246
2019-07-21,2235
2019-07-22,2236
2019-07-23,2208
2019-07-24,2182
2019-07-25,2226
2019-07-26,2208
2019-07-27,2232
2019-07-28,2271
2019-07-29,2252
2019-07-30,2276
2019-07-31,2242
2019-08-01,2213
2019-08-02,2238
2019-08-03,2247
2019-08-04,2235
2019-08-05,2230
2019-08-06,2224
2019-08-07,2209
2019-08-08,2211
2019-08-09,2223
2019-08-10,2234
2019-08-11,2252
2019-08-12,2222
2019-08-13,2202
2019-08-14,2250
2019-08-15,2249
2019-08-16,2248
2019-08-17,2236
2019-08-18,2242
2019-08-19,2243
2019-08-20,2236
2019-08-21,2235
2019-08-22,2235
2019-08-23,2246
2019-08-24,2223
2019-08-24,2223
2019-08-25,2221
2019-08-25,2221
2019-08-26,2214
2019-08-26,2214
2019-08-27,2219
2019-08-27,2219
2019-08-28,2237
2019-08-29,2228
2019-08-30,2222
2019-08-31,2243
2019-09-01,2207
2019-09-02,2202
2019-09-03,2233
2019-09-04,2217
2019-09-05,2193
2019-09-06,2203
2019-09-07,2213
2019-09-08,2237
2019-09-09,2237
2019-09-10,2226
2019-09-11,2162
2019-09-12,2204
2019-09-13,2224
2019-09-14,2234
2019-09-15,2248
2019-09-16,2250
2019-09-17,2246
2019-09-18,2234
2019-09-19,2238
2019-09-20,2233
2019-09-21,2231
2019-09-22,2239
2019-09-23,2241
2019-09-24,2238
2019-09-25,2224
2019-09-26,2219
2019-09-27,2232
2019-09-28,2223
2019-09-29,2209
2019-09-30,2206
2019-10-01,2220
2019-10-02,2212
2019-10-03,2211
2019-10-04,2216
2019-10-05,2234
2019-10-06,2222
2019-10-07,2209
2019-10-08,2198
2019-10-09,2203
2019-10-10,2222
2019-10-11,2211
2019-10-12,2212
2019-10-13,2209
2019-10-14,2199
2019-10-15,2195
2019-10-16,2204
2019-10-17,2233
2019-10-18,2224
2019-10-19,2244
2019-10-20,2205
2019-10-21,2206
2019-10-22,2214
2019-10-23,2229
2019-10-24,2224
2019-10-25,2215
2019-10-26,2198
2019-10-27,2197
2019-10-28,2208
2019-10-29,2207
2019-10-30,2210
2019-10-31,2200
2019-11-01,2190
2019-11-02,2198
2019-11-03,2207
2019-11-04,2196
2019-11-05,2197
2019-11-06,2187
2019-11-07,2188
2019-11-08,2183
2019-11-09,2153
2019-11-10,2184
2019-11-11,2189
2019-11-12,2177
2019-11-13,2180
2019-11-14,2183
2019-11-15,2218
2019-11-16,2247
2019-11-17,2250
2019-11-18,2239
2019-11-19,2234
2019-11-20,2201
2019-11-21,2199
2019-11-22,2204
2019-11-23,2203
2019-11-24,2211
2019-11-25,2196
2019-11-26,2197
2019-11-27,2200
2019-11-28,2197
2019-11-29,2214
2019-11-30,2224
2019-12-01,2203
2019-12-02,2199
2019-12-03,2208
2019-12-04,2182
2019-12-05,2147
2019-12-06,2146
2019-12-07,2172
2019-12-08,2183
2019-12-09,2185
2019-12-10,2190
2019-12-11,2181
2019-12-12,2223
2019-12-13,2208
2019-12-14,2200
2019-12-15,2205
2019-12-16,2203
2019-12-17,2215
2019-12-18,2195
2019-12-19,2180
2019-12-20,2161
2019-12-21,2155
2019-12-22,2162
2019-12-23,2175
2019-12-24,2195
2019-12-25,2179
2019-12-26,2195
2019-12-27,2212
2019-12-28,2217
2019-12-29,2196
2019-12-30,2204
2019-12-31,2206
2020-01-01,2205
2020-01-02,2233
2020-01-03,2212
2020-01-04,2216
2020-01-05,2201
2020-01-06,2235
2020-01-07,2209
2020-01-08,2208
2020-01-09,2215
2020-01-10,2205
2020-01-11,2206
2020-01-12,2183
2020-01-13,2180
2020-01-14,2178
2020-01-15,2191
2020-01-16,2180
2020-01-17,2201
2020-01-18,2190
2020-01-19,2195
2020-01-20,2221
2020-01-21,2212
2020-01-22,2222
2020-01-23,2199
2020-01-24,2190
2020-01-25,2199
2020-01-26,2194
2020-01-27,2204
2020-01-28,2194
2020-01-29,2193
2020-01-30,2190
2020-01-31,2174
2020-02-01,2201
2020-02-02,2201
2020-02-03,2202
2020-02-04,2204
2020-02-05,2223
2020-02-06,2229
2020-02-07,2226
2020-02-08,2198
2020-02-09,2165
2020-02-10,2178
2020-02-11,2164
2020-02-12,2187
2020-02-13,2171
2020-02-14,2151
2020-02-15,2190
2020-02-16,2196
2020-02-17,2166
2020-02-18,2183
2020-02-19,2198
2020-02-20,2209
2020-02-21,2204
2020-02-22,2195
2020-02-23,2184
2020-02-24,2178
2020-02-25,2193
2020-02-26,2188
2020-02-27,2171
2020-02-28,2165
2020-02-29,2183
2020-03-01,2176
2020-03-02,2165
2020-03-03,2161
2020-03-04,2166
2020-03-05,2162
2020-03-06,2173
2020-03-07,2174
2020-03-08,2192
2020-03-09,2171
2020-03-10,2208
2020-03-11,2182
2020-03-12,2175
2020-03-13,2188
2020-03-14,2189
2020-03-15,2196
2020-03-16,2186
2020-03-17,2175
2020-03-18,2177
2020-03-19,2188
2020-03-20,2202
2020-03-21,2182
2020-03-22,2175
2020-03-23,2157
2020-03-24,2144
2020-03-25,2178
2020-03-26,2184
2020-03-27,2172
2020-03-28,2171
2020-03-29,2159
2020-03-30,2157
2020-03-31,2190
2020-04-01,2171
2020-04-02,2156
2020-04-03,2167
2020-04-04,2163
2020-04-05,2193
2020-04-06,2165
2020-04-07,2168
2020-04-08,2165
2020-04-09,2168
2020-04-10,2173
2020-04-11,2192
2020-04-12,2182
2020-04-13,2169
2020-04-14,2163
2020-04-15,2170
2020-04-16,2165
2020-04-17,2162
2020-04-18,2160
2020-04-19,2173
2020-04-20,2186
2020-04-21,2178
2020-04-22,2196
2020-04-23,2199
2020-04-24,2198
2020-04-25,2189
2020-04-26,2185
2020-04-27,2181
2020-04-28,2180
2020-04-29,2178
2020-04-30,2182
2020-05-01,2190
2020-05-02,2198
2020-05-03,2189
2020-05-04,2192
2020-05-05,2193
2020-05-06,2195
2020-05-07,2212
2020-05-08,2205
2020-05-09,2203
2020-05-10,2203
2020-05-11,2182
2020-05-12,2208
2020-05-13,2226
