date_obj,Lumberyard%20teleport price
2019-04-05,18590
2019-04-06,18613
2019-04-07,18306
2019-04-08,18068
2019-04-09,18305
2019-04-10,18684
2019-04-11,18355
2019-04-12,17925
2019-04-13,17592
2019-04-14,16782
2019-04-15,16265
2019-04-16,15764
2019-04-17,15199
2019-04-18,14919
2019-04-19,14772
2019-04-20,14354
2019-04-21,14125
2019-04-22,13578
2019-04-23,13422
2019-04-24,13484
2019-04-25,13085
2019-04-26,12807
2019-04-27,13197
2019-04-28,13839
2019-04-29,14521
2019-04-30,14804
2019-05-01,15318
2019-05-02,15593
2019-05-03,16182
2019-05-04,16446
2019-05-05,15841
2019-05-06,15704
2019-05-07,15651
2019-05-08,15601
2019-05-09,15650
2019-05-10,15611
2019-05-11,15529
2019-05-12,14858
2019-05-13,14384
2019-05-14,13780
2019-05-15,13357
2019-05-16,13034
2019-05-17,12987
2019-05-18,12865
2019-05-19,12693
2019-05-20,12642
2019-05-21,12646
2019-05-22,12831
2019-05-23,12680
2019-05-24,12639
2019-05-25,12638
2019-05-26,12660
2019-05-27,12845
2019-05-28,13121
2019-05-29,13024
2019-05-30,12989
2019-05-31,13001
2019-06-01,13029
2019-06-02,13015
2019-06-03,13258
2019-06-04,13235
2019-06-05,13121
2019-06-06,13072
2019-06-07,13182
2019-06-08,13317
2019-06-09,13697
2019-06-10,13990
2019-06-11,14580
2019-06-12,15161
2019-06-13,15057
2019-06-14,14949
2019-06-15,14888
2019-06-16,14652
2019-06-17,14605
2019-06-18,14023
2019-06-19,13587
2019-06-20,13739
2019-06-21,14405
2019-06-22,15126
2019-06-23,14973
2019-06-24,14895
2019-06-25,14765
2019-06-26,14517
2019-06-27,14555
2019-06-28,14504
2019-06-29,14719
2019-06-30,15270
2019-07-01,15423
2019-07-02,15384
2019-07-03,15740
2019-07-04,15843
2019-07-05,15256
2019-07-06,14931
2019-07-07,15183
2019-07-08,15425
2019-07-09,15353
2019-07-10,15054
2019-07-11,14876
2019-07-12,14876
2019-07-13,15359
2019-07-14,15859
2019-07-15,16650
2019-07-16,16335
2019-07-17,15781
2019-07-18,15871
2019-07-19,15705
2019-07-20,15720
2019-07-21,16178
2019-07-22,16454
2019-07-23,16341
2019-07-24,15724
2019-07-25,15613
2019-07-26,15657
2019-07-27,15905
2019-07-28,16655
2019-07-29,16509
2019-07-30,16064
2019-07-31,15737
2019-08-01,15839
2019-08-02,16160
2019-08-03,16638
2019-08-04,17293
2019-08-05,17749
2019-08-06,17331
2019-08-07,17171
2019-08-08,17103
2019-08-09,16603
2019-08-10,16728
2019-08-11,17477
2019-08-12,17866
2019-08-13,18727
2019-08-14,18767
2019-08-15,18107
2019-08-16,18230
2019-08-17,18959
2019-08-18,19381
2019-08-19,19822
2019-08-20,20356
2019-08-21,20816
2019-08-22,21511
2019-08-23,22450
2019-08-24,23202
2019-08-24,23202
2019-08-25,23327
2019-08-25,23327
2019-08-26,23799
2019-08-26,23799
2019-08-27,24240
2019-08-27,24240
2019-08-28,23992
2019-08-29,24476
2019-08-30,23662
2019-08-31,22889
2019-09-01,22928
2019-09-02,22659
2019-09-03,22001
2019-09-04,21267
2019-09-05,20760
2019-09-06,20471
2019-09-07,20565
2019-09-08,19727
2019-09-09,18832
2019-09-10,18382
2019-09-11,18278
2019-09-12,17759
2019-09-13,16913
2019-09-14,16649
2019-09-15,16313
2019-09-16,15770
2019-09-17,15210
2019-09-18,14535
2019-09-19,14224
2019-09-20,14233
2019-09-21,14122
2019-09-22,13990
2019-09-23,14277
2019-09-24,14196
2019-09-25,14125
2019-09-26,14441
2019-09-27,14498
2019-09-28,14637
2019-09-29,15212
2019-09-30,15539
2019-10-01,15796
2019-10-02,15800
2019-10-03,15838
2019-10-04,16271
2019-10-05,16790
2019-10-06,16571
2019-10-07,16386
2019-10-08,16128
2019-10-09,16110
2019-10-10,16083
2019-10-11,15944
2019-10-12,16234
2019-10-13,15744
2019-10-14,14982
2019-10-15,15073
2019-10-16,14918
2019-10-17,14394
2019-10-18,14641
2019-10-19,14215
2019-10-20,14011
2019-10-21,13948
2019-10-22,13741
2019-10-23,13609
2019-10-24,13908
2019-10-25,14307
2019-10-26,14042
2019-10-27,14027
2019-10-28,14087
2019-10-29,14219
2019-10-30,14176
2019-10-31,13993
2019-11-01,13783
2019-11-02,13860
2019-11-03,13722
2019-11-04,13782
2019-11-05,13664
2019-11-06,13718
2019-11-07,13455
2019-11-08,12881
2019-11-09,12707
2019-11-10,12426
2019-11-11,12416
2019-11-12,12620
2019-11-13,12669
2019-11-14,12565
2019-11-15,12369
2019-11-16,11993
2019-11-17,12152
2019-11-18,12457
2019-11-19,12556
2019-11-20,12738
2019-11-21,13232
2019-11-22,13062
2019-11-23,12839
2019-11-24,13039
2019-11-25,13405
2019-11-26,13175
2019-11-27,13112
2019-11-28,13183
2019-11-29,13350
2019-11-30,13339
2019-12-01,13084
2019-12-02,12884
2019-12-03,12531
2019-12-04,12064
2019-12-05,11681
2019-12-06,11712
2019-12-07,12296
2019-12-08,12605
2019-12-09,12596
2019-12-10,12189
2019-12-11,12767
2019-12-12,13406
2019-12-13,14065
2019-12-14,14071
2019-12-15,13865
2019-12-16,13864
2019-12-17,13867
2019-12-18,14037
2019-12-19,13904
2019-12-20,13804
2019-12-21,13588
2019-12-22,13535
2019-12-23,13475
2019-12-24,13658
2019-12-25,14086
2019-12-26,13866
2019-12-27,13874
2019-12-28,14108
2019-12-29,14460
2019-12-30,14516
2019-12-31,14581
2020-01-01,14556
2020-01-02,14379
2020-01-03,14230
2020-01-04,14933
2020-01-05,15448
2020-01-06,14946
2020-01-07,14979
2020-01-08,15606
2020-01-09,15361
2020-01-10,15580
2020-01-11,15987
2020-01-12,15736
2020-01-13,15508
2020-01-14,15951
2020-01-15,16071
2020-01-16,16333
2020-01-17,17150
2020-01-18,17917
2020-01-19,18028
2020-01-20,17819
2020-01-21,18029
2020-01-22,17939
2020-01-23,17794
2020-01-24,17603
2020-01-25,17366
2020-01-26,16919
2020-01-27,16128
2020-01-28,15549
2020-01-29,14778
2020-01-30,14259
2020-01-31,13935
2020-02-01,13670
2020-02-02,14019
2020-02-03,14306
2020-02-04,14083
2020-02-05,14024
2020-02-06,13598
2020-02-07,13018
2020-02-08,12801
2020-02-09,12883
2020-02-10,12794
2020-02-11,12447
2020-02-12,12332
2020-02-13,12328
2020-02-14,12025
2020-02-15,11733
2020-02-16,12117
2020-02-17,12284
2020-02-18,12307
2020-02-19,12126
2020-02-20,12185
2020-02-21,12386
2020-02-22,12938
2020-02-23,13585
2020-02-24,13939
2020-02-25,14494
2020-02-26,14267
2020-02-27,13750
2020-02-28,13757
2020-02-29,14238
2020-03-01,13978
2020-03-02,13654
2020-03-03,13411
2020-03-04,12955
2020-03-05,13052
2020-03-06,13146
2020-03-07,13065
2020-03-08,12703
2020-03-09,12807
2020-03-10,12798
2020-03-11,13081
2020-03-12,13556
2020-03-13,13777
2020-03-14,13618
2020-03-15,13666
2020-03-16,13507
2020-03-17,13340
2020-03-18,13730
2020-03-19,13818
2020-03-20,13337
2020-03-21,13104
2020-03-22,13100
2020-03-23,13015
2020-03-24,12836
2020-03-25,13005
2020-03-26,13470
2020-03-27,13635
2020-03-28,13815
2020-03-29,13633
2020-03-30,13835
2020-03-31,14527
2020-04-01,15254
2020-04-02,16017
2020-04-03,16814
2020-04-04,17600
2020-04-05,18480
2020-04-06,19404
2020-04-07,20375
2020-04-08,20288
2020-04-09,19296
2020-04-10,18617
2020-04-11,18027
2020-04-12,17126
2020-04-13,16881
2020-04-14,16571
2020-04-15,16011
2020-04-16,15547
2020-04-17,15446
2020-04-18,15389
2020-04-19,15336
2020-04-20,15296
2020-04-21,15326
2020-04-22,14889
2020-04-23,14161
2020-04-24,13822
2020-04-25,13673
2020-04-26,13867
2020-04-27,13899
2020-04-28,14514
2020-04-29,15238
2020-04-30,16000
2020-05-01,16680
2020-05-02,16675
2020-05-03,16613
2020-05-04,16097
2020-05-05,15515
2020-05-06,15237
2020-05-07,15312
2020-05-08,15151
2020-05-09,14442
2020-05-10,14841
2020-05-11,14593
2020-05-12,14253
2020-05-13,14215
