date_obj,Shirt%20(yellow) price
2019-01-04,1674
2019-01-05,1674
2019-01-06,1674
2019-01-08,1674
2019-01-10,1674
2019-01-11,1674
2019-01-12,1674
2019-01-13,1674
2019-01-14,1594
2019-01-15,1594
2019-01-16,1594
2019-01-17,1594
2019-01-18,1594
2019-01-19,1594
2019-01-20,1594
2019-01-21,1594
2019-01-22,1594
2019-01-23,1594
2019-01-24,1594
2019-01-25,1546
2019-01-26,1546
2019-01-27,1546
2019-01-28,1546
2019-01-29,1546
2019-01-30,1546
2019-01-31,1546
2019-02-01,1546
2019-02-02,1546
2019-02-03,1546
2019-02-04,1546
2019-02-05,1538
2019-02-06,1538
2019-02-07,1538
2019-02-08,1538
2019-02-09,1538
2019-02-10,1538
2019-02-11,1538
2019-02-12,1538
2019-02-13,1538
2019-02-14,1538
2019-02-15,1538
2019-02-16,1538
2019-02-17,1593
2019-02-18,1593
2019-02-19,1593
2019-02-20,1593
2019-02-21,1593
2019-02-22,1593
2019-02-23,1593
2019-02-24,1593
2019-02-25,1593
2019-02-26,1593
2019-02-27,1593
2019-02-28,1593
2019-03-01,1593
2019-03-02,1593
2019-03-03,1593
2019-03-04,1593
2019-03-05,1593
2019-03-06,1593
2019-03-07,1593
2019-03-08,1593
2019-03-09,1593
2019-03-10,1575
2019-03-11,1575
2019-03-12,1575
2019-03-13,1575
2019-03-14,1575
2019-03-15,1575
2019-03-16,1575
2019-03-17,1575
2019-03-18,1575
2019-03-19,1575
2019-03-20,1575
2019-03-21,1575
2019-03-22,1508
2019-03-23,1508
2019-03-24,1508
2019-03-25,1508
2019-03-26,1508
2019-03-27,1508
2019-03-28,1508
2019-03-29,1508
2019-03-30,1508
2019-03-31,1508
2019-04-01,1508
2019-04-02,1435
2019-04-03,1435
2019-04-04,1435
2019-04-05,1435
2019-04-06,1435
2019-04-07,1435
2019-04-08,1435
2019-04-09,1435
2019-04-10,1435
2019-04-11,1435
2019-04-12,1454
2019-04-13,1454
2019-04-14,1454
2019-04-15,1454
2019-04-16,1454
2019-04-17,1454
2019-04-18,1454
2019-04-19,1454
2019-04-20,1454
2019-04-21,1454
2019-04-22,1454
2019-04-23,1454
2019-04-24,1478
2019-04-25,1478
2019-04-26,1478
2019-04-27,1478
2019-04-28,1478
2019-04-29,1478
2019-04-30,1478
2019-05-01,1478
2019-05-02,1478
2019-05-03,1478
2019-05-04,1478
2019-05-05,1478
2019-05-06,1478
2019-05-07,1445
2019-05-08,1445
2019-05-09,1445
2019-05-10,1445
2019-05-11,1445
2019-05-12,1445
2019-05-13,1445
2019-05-14,1445
2019-05-15,1445
2019-05-16,1445
2019-05-17,1445
2019-05-18,1445
2019-05-19,1445
2019-05-20,1424
2019-05-21,1424
2019-05-22,1424
2019-05-23,1424
2019-05-24,1424
2019-05-25,1424
2019-05-26,1424
2019-05-27,1424
2019-05-28,1424
2019-05-29,1424
2019-05-30,1424
2019-05-31,1424
2019-06-01,1424
2019-06-02,1424
2019-06-03,1424
2019-06-04,1384
2019-06-05,1384
2019-06-06,1384
2019-06-07,1384
2019-06-08,1384
2019-06-09,1384
2019-06-10,1384
2019-06-11,1384
2019-06-12,1384
2019-06-13,1384
2019-06-14,1384
2019-06-15,1384
2019-06-16,1384
2019-06-17,1384
2019-06-18,1360
2019-06-19,1360
2019-06-20,1360
2019-06-21,1360
2019-06-22,1360
2019-06-23,1360
2019-06-24,1360
2019-06-25,1360
2019-06-26,1360
2019-06-27,1360
2019-06-28,1360
2019-06-29,1360
2019-06-30,1360
2019-07-01,1360
2019-07-02,1360
2019-07-03,1367
2019-07-04,1367
2019-07-05,1367
2019-07-06,1367
2019-07-07,1367
2019-07-08,1367
2019-07-09,1367
2019-07-10,1367
2019-07-11,1367
2019-07-12,1367
2019-07-13,1367
2019-07-14,1367
2019-07-15,1367
2019-07-16,1367
2019-07-17,1367
2019-07-18,1367
2019-07-19,1356
2019-07-20,1356
2019-07-21,1356
2019-07-22,1356
2019-07-23,1356
2019-07-24,1356
2019-07-25,1356
2019-07-26,1356
2019-07-27,1356
2019-07-28,1356
2019-07-29,1356
2019-07-30,1356
2019-07-31,1356
2019-08-01,1356
2019-08-02,1356
2019-08-03,1389
2019-08-04,1389
2019-08-05,1389
2019-08-06,1389
2019-08-07,1389
2019-08-08,1389
2019-08-09,1389
2019-08-10,1389
2019-08-11,1389
2019-08-12,1389
2019-08-13,1389
2019-08-14,1389
2019-08-15,1389
2019-08-16,1389
2019-08-17,1389
2019-08-18,1397
2019-08-19,1397
2019-08-20,1397
2019-08-21,1397
2019-08-22,1397
2019-08-23,1397
2019-08-24,1397
2019-08-24,1397
2019-08-25,1397
2019-08-25,1397
2019-08-26,1397
2019-08-26,1397
2019-08-27,1397
2019-08-27,1397
2019-08-28,1397
2019-08-29,1397
2019-08-30,1397
2019-08-31,1397
2019-09-01,1397
2019-09-02,1397
2019-09-03,1404
2019-09-04,1404
2019-09-05,1404
2019-09-06,1404
2019-09-07,1404
2019-09-08,1404
2019-09-09,1404
2019-09-10,1404
2019-09-11,1404
2019-09-12,1404
2019-09-13,1404
2019-09-14,1404
2019-09-15,1404
2019-09-16,1404
2019-09-17,1404
2019-09-18,1404
2019-09-19,1404
2019-09-20,1404
2019-09-21,1342
2019-09-22,1342
2019-09-23,1342
2019-09-24,1342
2019-09-25,1342
2019-09-26,1342
2019-09-27,1342
2019-09-28,1342
2019-09-29,1342
2019-09-30,1342
2019-10-01,1342
2019-10-02,1342
2019-10-03,1342
2019-10-04,1342
2019-10-05,1342
2019-10-06,1342
2019-10-07,1342
2019-10-08,1338
2019-10-09,1338
2019-10-10,1338
2019-10-11,1338
2019-10-12,1338
2019-10-13,1338
2019-10-14,1338
2019-10-15,1338
2019-10-16,1338
2019-10-17,1338
2019-10-18,1338
2019-10-19,1338
2019-10-20,1338
2019-10-21,1338
2019-10-22,1338
2019-10-23,1338
2019-10-24,1338
2019-10-25,1338
2019-10-26,1305
2019-10-27,1305
2019-10-28,1305
2019-10-29,1305
2019-10-30,1305
2019-10-31,1305
2019-11-01,1305
2019-11-02,1305
2019-11-03,1305
2019-11-04,1305
2019-11-05,1305
2019-11-06,1305
2019-11-07,1305
2019-11-08,1305
2019-11-09,1305
2019-11-10,1305
2019-11-11,1305
2019-11-12,1305
2019-11-13,1305
2019-11-14,1278
2019-11-15,1278
2019-11-16,1278
2019-11-17,1278
2019-11-18,1278
2019-11-19,1278
2019-11-20,1278
2019-11-21,1278
2019-11-22,1278
2019-11-23,1278
2019-11-24,1278
2019-11-25,1278
2019-11-26,1278
2019-11-27,1278
2019-11-28,1278
2019-11-29,1278
2019-11-30,1278
2019-12-01,1252
2019-12-02,1252
2019-12-03,1252
2019-12-04,1252
2019-12-05,1252
2019-12-06,1252
2019-12-07,1252
2019-12-08,1252
2019-12-09,1252
2019-12-10,1252
2019-12-11,1252
2019-12-12,1252
2019-12-13,1252
2019-12-14,1252
2019-12-15,1252
2019-12-16,1252
2019-12-17,1252
2019-12-18,1252
2019-12-19,1252
2019-12-20,1252
2019-12-21,1252
2019-12-22,1204
2019-12-23,1204
2019-12-24,1204
2019-12-25,1204
2019-12-26,1204
2019-12-27,1204
2019-12-28,1204
2019-12-29,1204
2019-12-30,1204
2019-12-31,1204
2020-01-01,1204
2020-01-02,1204
2020-01-03,1204
2020-01-04,1204
2020-01-05,1204
2020-01-06,1204
2020-01-07,1204
2020-01-08,1204
2020-01-09,1186
2020-01-10,1186
2020-01-11,1186
2020-01-12,1186
2020-01-13,1186
2020-01-14,1186
2020-01-15,1186
2020-01-16,1186
2020-01-17,1186
2020-01-18,1186
2020-01-19,1186
2020-01-20,1186
2020-01-21,1186
2020-01-22,1186
2020-01-23,1186
2020-01-24,1186
2020-01-25,1186
2020-01-26,1203
2020-01-27,1203
2020-01-28,1203
2020-01-29,1203
2020-01-30,1203
2020-01-31,1203
2020-02-01,1203
2020-02-02,1203
2020-02-03,1203
2020-02-04,1203
2020-02-05,1203
2020-02-06,1203
2020-02-07,1203
2020-02-08,1203
2020-02-09,1203
2020-02-10,1219
2020-02-11,1219
2020-02-12,1219
2020-02-13,1219
2020-02-14,1219
2020-02-15,1219
2020-02-16,1219
2020-02-17,1219
2020-02-18,1219
2020-02-19,1219
2020-02-20,1219
2020-02-21,1219
2020-02-22,1219
2020-02-23,1219
2020-02-24,1235
2020-02-25,1235
2020-02-26,1235
2020-02-27,1235
2020-02-28,1235
2020-02-29,1235
2020-03-01,1235
2020-03-02,1235
2020-03-03,1235
2020-03-04,1235
2020-03-05,1235
2020-03-06,1235
2020-03-07,1235
2020-03-08,1235
2020-03-09,1235
2020-03-10,1235
2020-03-11,1210
2020-03-12,1210
2020-03-13,1210
2020-03-14,1210
2020-03-15,1210
2020-03-16,1210
2020-03-17,1210
2020-03-18,1210
2020-03-19,1210
2020-03-20,1210
2020-03-21,1210
2020-03-22,1210
2020-03-23,1210
2020-03-24,1210
2020-03-25,1210
2020-03-26,1186
2020-03-27,1186
2020-03-28,1186
2020-03-29,1186
2020-03-30,1186
2020-03-31,1186
2020-04-01,1186
2020-04-02,1186
2020-04-03,1186
2020-04-04,1186
2020-04-05,1186
2020-04-06,1150
2020-04-07,1150
2020-04-08,1150
2020-04-09,1150
2020-04-10,1150
2020-04-11,1150
2020-04-12,1150
2020-04-13,1150
2020-04-14,1150
2020-04-15,1100
2020-04-16,1100
2020-04-17,1100
2020-04-18,1100
2020-04-19,1100
2020-04-20,1100
2020-04-21,1100
2020-04-22,1100
2020-04-23,1049
2020-04-24,1049
2020-04-25,1049
2020-04-26,1049
2020-04-27,1049
2020-04-28,1049
2020-04-29,1049
2020-04-30,1001
2020-05-01,1001
2020-05-02,1001
2020-05-03,1001
2020-05-04,1001
2020-05-05,1001
2020-05-06,1001
2020-05-07,1001
2020-05-08,1001
2020-05-09,957
2020-05-10,957
2020-05-11,957
2020-05-12,957
2020-05-13,957
