date_obj,Chef's%20delight price
2019-03-28,2835
2019-03-29,2870
2019-03-30,2870
2019-03-31,2910
2019-04-01,3026
2019-04-02,3066
2019-04-03,3092
2019-04-04,3113
2019-04-05,3116
2019-04-06,3113
2019-04-07,3105
2019-04-08,3185
2019-04-09,3214
2019-04-10,3265
2019-04-11,3205
2019-04-12,3114
2019-04-13,3062
2019-04-14,2988
2019-04-15,2860
2019-04-16,2717
2019-04-17,2581
2019-04-18,2451
2019-04-19,2328
2019-04-20,2211
2019-04-21,2100
2019-04-22,1995
2019-04-23,1895
2019-04-24,1800
2019-04-25,1710
2019-04-26,1624
2019-04-27,1542
2019-04-28,1464
2019-04-29,1390
2019-04-30,1320
2019-05-01,1254
2019-05-02,1191
2019-05-03,1137
2019-05-04,1080
2019-05-05,1026
2019-05-06,1063
2019-05-07,1094
2019-05-08,1127
2019-05-09,1145
2019-05-10,1178
2019-05-11,1202
2019-05-12,1215
2019-05-13,1210
2019-05-14,1255
2019-05-15,1317
2019-05-16,1375
2019-05-17,1426
2019-05-18,1482
2019-05-19,1533
2019-05-20,1599
2019-05-21,1636
2019-05-22,1609
2019-05-23,1615
2019-05-24,1627
2019-05-25,1649
2019-05-26,1586
2019-05-27,1614
2019-05-28,1611
2019-05-29,1624
2019-05-30,1663
2019-05-31,1651
2019-06-01,1569
2019-06-02,1617
2019-06-03,1609
2019-06-04,1567
2019-06-05,1528
2019-06-06,1516
2019-06-07,1481
2019-06-08,1482
2019-06-09,1462
2019-06-10,1462
2019-06-11,1397
2019-06-12,1347
2019-06-13,1332
2019-06-14,1339
2019-06-15,1331
2019-06-16,1354
2019-06-17,1336
2019-06-18,1326
2019-06-19,1304
2019-06-20,1314
2019-06-21,1275
2019-06-22,1234
2019-06-23,1190
2019-06-24,1146
2019-06-25,1172
2019-06-26,1184
2019-06-27,1225
2019-06-28,1225
2019-06-29,1229
2019-06-30,1259
2019-07-01,1289
2019-07-02,1313
2019-07-03,1318
2019-07-04,1351
2019-07-05,1371
2019-07-06,1390
2019-07-07,1401
2019-07-08,1378
2019-07-09,1398
2019-07-10,1394
2019-07-11,1349
2019-07-12,1353
2019-07-13,1353
2019-07-14,1354
2019-07-15,1298
2019-07-16,1252
2019-07-17,1223
2019-07-18,1193
2019-07-19,1164
2019-07-20,1186
2019-07-21,1154
2019-07-22,1173
2019-07-23,1186
2019-07-24,1193
2019-07-25,1196
2019-07-26,1174
2019-07-27,1185
2019-07-28,1169
2019-07-29,1164
2019-07-30,1167
2019-07-31,1157
2019-08-01,1163
2019-08-02,1186
2019-08-03,1189
2019-08-04,1180
2019-08-05,1193
2019-08-06,1200
2019-08-07,1202
2019-08-08,1233
2019-08-09,1231
2019-08-10,1203
2019-08-11,1190
2019-08-12,1160
2019-08-13,1121
2019-08-14,1064
2019-08-15,1060
2019-08-16,1057
2019-08-17,1057
2019-08-18,1059
2019-08-19,1077
2019-08-20,1093
2019-08-21,1109
2019-08-22,1089
2019-08-23,1075
2019-08-24,1068
2019-08-24,1068
2019-08-25,1083
2019-08-25,1083
2019-08-26,1098
2019-08-27,1072
2019-08-27,1072
2019-08-28,1089
2019-08-29,1099
2019-08-30,1087
2019-08-31,1087
2019-09-01,1072
2019-09-02,1072
2019-09-03,1048
2019-09-04,1061
2019-09-05,1072
2019-09-06,1072
2019-09-07,1052
2019-09-08,1035
2019-09-09,1035
2019-09-10,1027
2019-09-11,1027
2019-09-12,1048
2019-09-13,1060
2019-09-14,1067
2019-09-15,1067
2019-09-16,1059
2019-09-17,1061
2019-09-18,1055
2019-09-19,1094
2019-09-20,1127
2019-09-21,1103
2019-09-22,1107
2019-09-23,1111
2019-09-24,1111
2019-09-25,1118
2019-09-26,1117
2019-09-27,1117
2019-09-28,1115
2019-09-29,1115
2019-09-30,1150
2019-10-01,1187
2019-10-02,1187
2019-10-03,1211
2019-10-04,1221
2019-10-05,1254
2019-10-06,1262
2019-10-07,1314
2019-10-08,1345
2019-10-09,1345
2019-10-10,1349
2019-10-11,1349
2019-10-12,1400
2019-10-13,1414
2019-10-14,1403
2019-10-15,1402
2019-10-16,1405
2019-10-17,1405
2019-10-18,1425
2019-10-19,1456
2019-10-20,1476
2019-10-21,1522
2019-10-22,1582
2019-10-23,1610
2019-10-24,1628
2019-10-25,1609
2019-10-26,1601
2019-10-27,1599
2019-10-28,1570
2019-10-29,1570
2019-10-30,1543
2019-10-31,1541
2019-11-01,1510
2019-11-02,1506
2019-11-03,1503
2019-11-04,1488
2019-11-05,1488
2019-11-06,1481
2019-11-07,1494
2019-11-08,1509
2019-11-09,1496
2019-11-10,1517
2019-11-11,1507
2019-11-12,1483
2019-11-13,1478
2019-11-14,1448
2019-11-15,1440
2019-11-16,1450
2019-11-17,1450
2019-11-18,1470
2019-11-19,1454
2019-11-20,1417
2019-11-21,1417
2019-11-22,1406
2019-11-23,1419
2019-11-24,1371
2019-11-25,1365
2019-11-26,1332
2019-11-27,1332
2019-11-28,1327
2019-11-29,1327
2019-11-30,1336
2019-12-01,1338
2019-12-02,1308
2019-12-03,1267
2019-12-04,1242
2019-12-05,1242
2019-12-06,1247
2019-12-07,1221
2019-12-08,1215
2019-12-09,1213
2019-12-10,1204
2019-12-11,1168
2019-12-12,1168
2019-12-13,1156
2019-12-14,1144
2019-12-15,1111
2019-12-16,1086
2019-12-17,1094
2019-12-18,1094
2019-12-19,1088
2019-12-20,1125
2019-12-21,1129
2019-12-22,1166
2019-12-23,1165
2019-12-24,1198
2019-12-25,1211
2019-12-26,1225
2019-12-27,1204
2019-12-28,1186
2019-12-29,1203
2019-12-30,1229
2019-12-31,1237
2020-01-01,1231
2020-01-02,1254
2020-01-03,1290
2020-01-04,1318
2020-01-05,1323
2020-01-06,1303
2020-01-07,1316
2020-01-08,1316
2020-01-09,1345
2020-01-10,1382
2020-01-11,1448
2020-01-12,1495
2020-01-13,1495
2020-01-14,1497
2020-01-15,1525
2020-01-16,1552
2020-01-17,1579
2020-01-18,1658
2020-01-19,1703
2020-01-20,1674
2020-01-21,1674
2020-01-22,1646
2020-01-23,1627
2020-01-24,1639
2020-01-25,1625
2020-01-26,1675
2020-01-27,1716
2020-01-28,1692
2020-01-29,1674
2020-01-30,1656
2020-01-31,1696
2020-02-01,1729
2020-02-02,1738
2020-02-03,1774
2020-02-04,1792
2020-02-05,1768
2020-02-06,1813
2020-02-07,1901
2020-02-08,1997
2020-02-09,2067
2020-02-10,2118
2020-02-11,2213
2020-02-12,2305
2020-02-13,2421
2020-02-14,2543
2020-02-15,2671
2020-02-16,2805
2020-02-17,2792
2020-02-18,2791
2020-02-19,2651
2020-02-20,2518
2020-02-21,2518
2020-02-22,2417
2020-02-23,2307
2020-02-24,2338
2020-02-25,2334
2020-02-26,2318
2020-02-27,2255
2020-02-28,2208
2020-02-29,2201
2020-03-01,2232
2020-03-02,2277
2020-03-03,2306
2020-03-04,2408
2020-03-05,2444
2020-03-06,2567
2020-03-07,2696
2020-03-08,2830
2020-03-09,2957
2020-03-10,3018
2020-03-11,2975
2020-03-12,2924
2020-03-13,2840
2020-03-14,2721
2020-03-15,2717
2020-03-16,2727
2020-03-17,2695
2020-03-18,2705
2020-03-19,2651
2020-03-20,2624
2020-03-21,2620
2020-03-22,2640
2020-03-23,2552
2020-03-24,2436
2020-03-25,2360
2020-03-26,2332
2020-03-27,2361
2020-03-28,2444
2020-03-29,2567
2020-03-30,2598
2020-03-31,2602
2020-04-01,2629
2020-04-02,2653
2020-04-03,2755
2020-04-04,2764
2020-04-05,2712
2020-04-06,2674
2020-04-07,2616
2020-04-08,2695
2020-04-09,2753
2020-04-10,2762
2020-04-11,2834
2020-04-12,2888
2020-04-13,2900
2020-04-14,2948
2020-04-15,2976
2020-04-16,3010
2020-04-17,3017
2020-04-18,3008
2020-04-19,3011
2020-04-20,2939
2020-04-21,2826
2020-04-22,2748
2020-04-23,2735
2020-04-24,2661
2020-04-25,2619
2020-04-26,2540
2020-04-27,2507
2020-04-28,2491
2020-04-29,2478
2020-04-30,2512
2020-05-01,2509
2020-05-02,2587
2020-05-03,2633
2020-05-04,2744
2020-05-05,2800
2020-05-06,2847
2020-05-07,2902
2020-05-08,2833
2020-05-09,2819
2020-05-10,2895
2020-05-11,2985
2020-05-12,3033
2020-05-13,3020
