date_obj,Adamant%20helm%20(h5) price
2019-03-15,2831
2019-03-16,2792
2019-03-17,2932
2019-03-18,2932
2019-03-19,3023
2019-03-20,2882
2019-03-21,2976
2019-03-22,2976
2019-03-23,3109
2019-03-24,2998
2019-03-25,2998
2019-03-26,3106
2019-03-27,3106
2019-03-28,3121
2019-03-29,3113
2019-03-30,3113
2019-03-31,3131
2019-04-01,3128
2019-04-02,3128
2019-04-03,3112
2019-04-04,3112
2019-04-05,2977
2019-04-06,2977
2019-04-07,3064
2019-04-08,3064
2019-04-09,2963
2019-04-10,2963
2019-04-11,3017
2019-04-12,2893
2019-04-13,2771
2019-04-14,2641
2019-04-15,2762
2019-04-16,2901
2019-04-17,3011
2019-04-18,3086
2019-04-19,3114
2019-04-20,3105
2019-04-21,3112
2019-04-22,3132
2019-04-23,2992
2019-04-24,2865
2019-04-25,2750
2019-04-26,2749
2019-04-27,2627
2019-04-28,2507
2019-04-29,2507
2019-04-30,2497
2019-05-01,2497
2019-05-02,2460
2019-05-03,2583
2019-05-04,2713
2019-05-05,2713
2019-05-06,2849
2019-05-07,2991
2019-05-08,2991
2019-05-09,3116
2019-05-10,3226
2019-05-11,3226
2019-05-12,3158
2019-05-13,3125
2019-05-14,3125
2019-05-15,3125
2019-05-16,3153
2019-05-17,3153
2019-05-18,3163
2019-05-19,3163
2019-05-20,3260
2019-05-21,3260
2019-05-22,3200
2019-05-23,3226
2019-05-24,3226
2019-05-25,3166
2019-05-26,3166
2019-05-27,3172
2019-05-28,3172
2019-05-29,3199
2019-05-30,3199
2019-05-31,3182
2019-06-01,3182
2019-06-02,3191
2019-06-03,3191
2019-06-04,3184
2019-06-05,3125
2019-06-06,3125
2019-06-07,3087
2019-06-08,3165
2019-06-09,3132
2019-06-10,3132
2019-06-11,3191
2019-06-12,3191
2019-06-13,3127
2019-06-14,3127
2019-06-15,3078
2019-06-16,3126
2019-06-17,3126
2019-06-18,3153
2019-06-19,3153
2019-06-20,3036
2019-06-21,3036
2019-06-22,2899
2019-06-23,2769
2019-06-24,2769
2019-06-25,2652
2019-06-26,2652
2019-06-27,2637
2019-06-28,2637
2019-06-29,2517
2019-06-30,2430
2019-07-01,2430
2019-07-02,2420
2019-07-03,2420
2019-07-04,2348
2019-07-05,2348
2019-07-06,2241
2019-07-07,2241
2019-07-08,2221
2019-07-09,2221
2019-07-10,2129
2019-07-11,2129
2019-07-12,2125
2019-07-13,2125
2019-07-14,2137
2019-07-15,2137
2019-07-16,2212
2019-07-17,2212
2019-07-18,2229
2019-07-19,2229
2019-07-20,2172
2019-07-21,2172
2019-07-22,2081
2019-07-23,2081
2019-07-24,2032
2019-07-25,2032
2019-07-26,2028
2019-07-27,2028
2019-07-28,2020
2019-07-29,2020
2019-07-30,2054
2019-07-31,2054
2019-08-01,2022
2019-08-02,2022
2019-08-03,2023
2019-08-04,2023
2019-08-05,2012
2019-08-06,2012
2019-08-07,1918
2019-08-08,1918
2019-08-09,1939
2019-08-10,2009
2019-08-11,2009
2019-08-12,2023
2019-08-13,2023
2019-08-14,2122
2019-08-15,2122
2019-08-16,2058
2019-08-17,2058
2019-08-18,1974
2019-08-19,1974
2019-08-20,1918
2019-08-21,1918
2019-08-22,1882
2019-08-23,1882
2019-08-24,1941
2019-08-24,1941
2019-08-25,1941
2019-08-25,1941
2019-08-26,2007
2019-08-27,2007
2019-08-27,2007
2019-08-28,2021
2019-08-29,2021
2019-08-30,2010
2019-08-31,2010
2019-09-01,2063
2019-09-02,2063
2019-09-03,2015
2019-09-04,2015
2019-09-05,2059
2019-09-06,2059
2019-09-07,2094
2019-09-08,2094
2019-09-09,2180
2019-09-10,2180
2019-09-11,2254
2019-09-12,2254
2019-09-13,2273
2019-09-14,2300
2019-09-15,2300
2019-09-16,2292
2019-09-17,2292
2019-09-18,2225
2019-09-19,2225
2019-09-20,2240
2019-09-21,2240
2019-09-22,2226
2019-09-23,2226
2019-09-24,2333
2019-09-25,2333
2019-09-26,2255
2019-09-27,2255
2019-09-28,2310
2019-09-29,2310
2019-09-30,2425
2019-10-01,2546
2019-10-02,2546
2019-10-03,2546
2019-10-04,2445
2019-10-05,2445
2019-10-06,2329
2019-10-07,2329
2019-10-08,2212
2019-10-09,2212
2019-10-10,2125
2019-10-11,2125
2019-10-12,2076
2019-10-13,2029
2019-10-14,2029
2019-10-15,2013
2019-10-16,2013
2019-10-17,2033
2019-10-18,2033
2019-10-19,2020
2019-10-20,2020
2019-10-21,2014
2019-10-22,2014
2019-10-23,2043
2019-10-24,2043
2019-10-25,2058
2019-10-26,2058
2019-10-27,2023
2019-10-28,2049
2019-10-29,2049
2019-10-30,2049
2019-10-31,2038
2019-11-01,2038
2019-11-02,2100
2019-11-03,2100
2019-11-04,2048
2019-11-05,2048
2019-11-06,2048
2019-11-07,2027
2019-11-08,2027
2019-11-09,1967
2019-11-10,1967
2019-11-11,1963
2019-11-12,1963
2019-11-13,1963
2019-11-14,2062
2019-11-15,2062
2019-11-16,2090
2019-11-17,2090
2019-11-18,2121
2019-11-19,2121
2019-11-20,2121
2019-11-21,2130
2019-11-22,2130
2019-11-23,2194
2019-11-24,2194
2019-11-25,2110
2019-11-26,2110
2019-11-27,2115
2019-11-28,2115
2019-11-29,2091
2019-11-30,2091
2019-12-01,2122
2019-12-02,2122
2019-12-03,2182
2019-12-04,2182
2019-12-05,2182
2019-12-06,2173
2019-12-07,2173
2019-12-08,2173
2019-12-09,2173
2019-12-10,2108
2019-12-11,2108
2019-12-12,2108
2019-12-13,2150
2019-12-14,2150
2019-12-15,2198
2019-12-16,2198
2019-12-17,2306
2019-12-18,2306
2019-12-19,2306
2019-12-20,2315
2019-12-21,2315
2019-12-22,2224
2019-12-23,2224
2019-12-24,2153
2019-12-25,2153
2019-12-26,2107
2019-12-27,2107
2019-12-28,2157
2019-12-29,2157
2019-12-30,2092
2019-12-31,2092
2020-01-01,2092
2020-01-02,2079
2020-01-03,2079
2020-01-04,2079
2020-01-05,2024
2020-01-06,2024
2020-01-07,1994
2020-01-08,1994
2020-01-09,1994
2020-01-10,1971
2020-01-11,1971
2020-01-12,2004
2020-01-13,2004
2020-01-14,2004
2020-01-15,2024
2020-01-16,2024
2020-01-17,1980
2020-01-18,1980
2020-01-19,1906
2020-01-20,1906
2020-01-21,1962
2020-01-22,1962
2020-01-23,1976
2020-01-24,1976
2020-01-25,1964
2020-01-26,1964
2020-01-27,1991
2020-01-28,1991
2020-01-29,1974
2020-01-30,1974
2020-01-31,1974
2020-02-01,1983
2020-02-02,1972
2020-02-03,1972
2020-02-04,1925
2020-02-05,1925
2020-02-06,2022
2020-02-07,2022
2020-02-08,2042
2020-02-09,2042
2020-02-10,1953
2020-02-11,1953
2020-02-12,1882
2020-02-13,1882
2020-02-14,1838
2020-02-15,1838
2020-02-16,1838
2020-02-17,1778
2020-02-18,1778
2020-02-19,1790
2020-02-20,1790
2020-02-21,1867
2020-02-22,1867
2020-02-23,1931
2020-02-24,2017
2020-02-25,2017
2020-02-26,2009
2020-02-27,2009
2020-02-28,1971
2020-02-29,1971
2020-03-01,1937
2020-03-02,1937
2020-03-03,1996
2020-03-04,1996
2020-03-05,1936
2020-03-06,2006
2020-03-07,2006
2020-03-08,1924
2020-03-09,1924
2020-03-10,1876
2020-03-11,1876
2020-03-12,1797
2020-03-13,1797
2020-03-14,1820
2020-03-15,1820
2020-03-16,1789
2020-03-17,1789
2020-03-18,1784
2020-03-19,1784
2020-03-20,1763
2020-03-21,1763
2020-03-22,1712
2020-03-23,1712
2020-03-24,1701
2020-03-25,1668
2020-03-26,1681
2020-03-27,1681
2020-03-28,1728
2020-03-29,1732
2020-03-30,1733
2020-03-31,1733
2020-04-01,1755
2020-04-02,1745
2020-04-03,1745
2020-04-04,1750
2020-04-05,1750
2020-04-06,1834
2020-04-07,1834
2020-04-08,1926
2020-04-09,2010
2020-04-10,2010
2020-04-11,2025
2020-04-12,2007
2020-04-13,2007
2020-04-14,2047
2020-04-15,1979
2020-04-16,1979
2020-04-17,1922
2020-04-18,1864
2020-04-19,1825
2020-04-20,1798
2020-04-21,1729
2020-04-22,1707
2020-04-23,1738
2020-04-24,1724
2020-04-25,1740
2020-04-26,1776
2020-04-27,1751
2020-04-28,1796
2020-04-29,1796
2020-04-30,1761
2020-05-01,1761
2020-05-02,1818
2020-05-03,1816
2020-05-04,1816
2020-05-05,1840
2020-05-06,1763
2020-05-07,1763
2020-05-08,1802
2020-05-09,1823
2020-05-10,1801
2020-05-11,1801
2020-05-12,1861
2020-05-13,1955
