date_obj,Eclectic%20impling%20jar price
2019-04-01,3938
2019-04-02,3963
2019-04-03,4084
2019-04-04,4283
2019-04-05,4357
2019-04-06,4435
2019-04-07,4420
2019-04-08,4262
2019-04-09,4162
2019-04-10,4336
2019-04-11,4314
2019-04-12,4357
2019-04-13,4575
2019-04-14,4804
2019-04-15,5045
2019-04-16,4949
2019-04-17,4720
2019-04-18,4875
2019-04-19,5117
2019-04-20,5232
2019-04-21,4995
2019-04-22,4886
2019-04-23,4749
2019-04-24,4552
2019-04-25,4324
2019-04-26,4107
2019-04-27,3926
2019-04-28,3811
2019-04-29,3878
2019-04-30,3865
2019-05-01,3816
2019-05-02,3741
2019-05-03,3624
2019-05-04,3442
2019-05-05,3366
2019-05-06,3386
2019-05-07,3378
2019-05-08,3344
2019-05-09,3284
2019-05-10,3260
2019-05-11,3236
2019-05-12,3220
2019-05-13,3218
2019-05-14,3175
2019-05-15,3146
2019-05-16,3048
2019-05-17,3037
2019-05-18,3075
2019-05-19,3102
2019-05-20,3160
2019-05-21,3104
2019-05-22,3082
2019-05-23,3044
2019-05-24,3033
2019-05-25,3024
2019-05-26,3078
2019-05-27,3076
2019-05-28,3069
2019-05-29,3036
2019-05-30,3017
2019-05-31,2984
2019-06-01,2979
2019-06-02,2954
2019-06-03,2932
2019-06-04,2925
2019-06-05,2958
2019-06-06,2956
2019-06-07,2953
2019-06-08,2980
2019-06-09,3009
2019-06-10,2991
2019-06-11,2982
2019-06-12,2997
2019-06-13,3007
2019-06-14,2974
2019-06-15,2953
2019-06-16,2936
2019-06-17,2887
2019-06-18,2838
2019-06-19,2812
2019-06-20,2793
2019-06-21,2803
2019-06-22,2783
2019-06-23,2787
2019-06-24,2750
2019-06-25,2759
2019-06-26,2791
2019-06-27,2772
2019-06-28,2756
2019-06-29,2700
2019-06-30,2704
2019-07-01,2714
2019-07-02,2714
2019-07-03,2728
2019-07-04,2769
2019-07-05,2865
2019-07-06,2901
2019-07-07,2845
2019-07-08,2815
2019-07-09,2788
2019-07-10,2720
2019-07-11,2690
2019-07-12,2711
2019-07-13,2697
2019-07-14,2644
2019-07-15,2575
2019-07-16,2652
2019-07-17,2668
2019-07-18,2678
2019-07-19,2663
2019-07-20,2639
2019-07-21,2639
2019-07-22,2650
2019-07-23,2738
2019-07-24,2780
2019-07-25,2792
2019-07-26,2851
2019-07-27,2765
2019-07-28,2742
2019-07-29,2676
2019-07-30,2649
2019-07-31,2655
2019-08-01,2659
2019-08-02,2656
2019-08-03,2737
2019-08-04,2778
2019-08-05,2836
2019-08-06,2802
2019-08-07,2791
2019-08-08,2752
2019-08-09,2744
2019-08-10,2684
2019-08-11,2675
2019-08-12,2656
2019-08-13,2628
2019-08-14,2579
2019-08-15,2582
2019-08-16,2572
2019-08-17,2605
2019-08-18,2697
2019-08-19,2736
2019-08-20,2721
2019-08-21,2697
2019-08-22,2696
2019-08-23,2658
2019-08-24,2732
2019-08-24,2732
2019-08-25,2714
2019-08-25,2714
2019-08-26,2707
2019-08-26,2707
2019-08-27,2679
2019-08-27,2679
2019-08-28,2666
2019-08-29,2654
2019-08-30,2634
2019-08-31,2619
2019-09-01,2622
2019-09-02,2642
2019-09-03,2632
2019-09-04,2627
2019-09-05,2619
2019-09-06,2621
2019-09-07,2632
2019-09-08,2664
2019-09-09,2659
2019-09-10,2640
2019-09-11,2650
2019-09-12,2657
2019-09-13,2680
2019-09-14,2711
2019-09-15,2844
2019-09-16,2917
2019-09-17,2949
2019-09-18,2924
2019-09-19,2868
2019-09-20,2909
2019-09-21,2946
2019-09-22,2960
2019-09-23,2959
2019-09-24,2959
2019-09-25,2962
2019-09-26,2886
2019-09-27,2870
2019-09-28,2846
2019-09-29,2844
2019-09-30,2801
2019-10-01,2809
2019-10-02,2865
2019-10-03,2861
2019-10-04,2836
2019-10-05,2821
2019-10-06,2863
2019-10-07,2907
2019-10-08,2908
2019-10-09,2879
2019-10-10,2896
2019-10-11,2907
2019-10-12,2897
2019-10-13,2890
2019-10-14,2896
2019-10-15,2880
2019-10-16,2929
2019-10-17,2950
2019-10-18,2935
2019-10-19,2988
2019-10-20,2985
2019-10-21,3025
2019-10-22,3014
2019-10-23,2999
2019-10-24,2935
2019-10-25,2933
2019-10-26,2948
2019-10-27,2982
2019-10-28,3055
2019-10-29,3035
2019-10-30,3014
2019-10-31,2993
2019-11-01,2968
2019-11-02,2964
2019-11-03,3038
2019-11-04,3041
2019-11-05,3025
2019-11-06,3038
2019-11-07,3029
2019-11-08,3012
2019-11-09,3032
2019-11-10,3033
2019-11-11,3038
2019-11-12,3058
2019-11-13,3098
2019-11-14,3188
2019-11-15,3186
2019-11-16,3180
2019-11-17,3163
2019-11-18,3140
2019-11-19,3048
2019-11-20,3043
2019-11-21,3013
2019-11-22,3024
2019-11-23,3127
2019-11-24,3232
2019-11-25,3226
2019-11-26,3135
2019-11-27,3081
2019-11-28,3025
2019-11-29,2989
2019-11-30,3033
2019-12-01,3094
2019-12-02,3177
2019-12-03,3263
2019-12-04,3252
2019-12-05,3130
2019-12-06,3109
2019-12-07,3074
2019-12-08,3084
2019-12-09,3094
2019-12-10,3232
2019-12-11,3292
2019-12-12,3245
2019-12-13,3317
2019-12-14,3352
2019-12-15,3350
2019-12-16,3321
2019-12-17,3314
2019-12-18,3288
2019-12-19,3251
2019-12-20,3217
2019-12-21,3203
2019-12-22,3213
2019-12-23,3281
2019-12-24,3294
2019-12-25,3353
2019-12-26,3369
2019-12-27,3393
2019-12-28,3404
2019-12-29,3410
2019-12-30,3390
2019-12-31,3367
2020-01-01,3411
2020-01-02,3404
2020-01-03,3380
2020-01-04,3383
2020-01-05,3447
2020-01-06,3423
2020-01-07,3372
2020-01-08,3311
2020-01-09,3254
2020-01-10,3230
2020-01-11,3243
2020-01-12,3247
2020-01-13,3243
2020-01-14,3242
2020-01-15,3227
2020-01-16,3195
2020-01-17,3163
2020-01-18,3117
2020-01-19,3173
2020-01-20,3193
2020-01-21,3176
2020-01-22,3167
2020-01-23,3194
2020-01-24,3212
2020-01-25,3186
2020-01-26,3257
2020-01-27,3327
2020-01-28,3341
2020-01-29,3349
2020-01-30,3358
2020-01-31,3395
2020-02-01,3474
2020-02-02,3488
2020-02-03,3507
2020-02-04,3590
2020-02-05,3526
2020-02-06,3391
2020-02-07,3380
2020-02-08,3470
2020-02-09,3580
2020-02-10,3585
2020-02-11,3516
2020-02-12,3418
2020-02-13,3395
2020-02-14,3342
2020-02-15,3364
2020-02-16,3356
2020-02-17,3346
2020-02-18,3287
2020-02-19,3259
2020-02-20,3197
2020-02-21,3204
2020-02-22,3243
2020-02-23,3282
2020-02-24,3272
2020-02-25,3259
2020-02-26,3248
2020-02-27,3235
2020-02-28,3227
2020-02-29,3250
2020-03-01,3361
2020-03-02,3455
2020-03-03,3437
2020-03-04,3435
2020-03-05,3450
2020-03-06,3447
2020-03-07,3425
2020-03-08,3439
2020-03-09,3437
2020-03-10,3422
2020-03-11,3417
2020-03-12,3410
2020-03-13,3396
2020-03-14,3491
2020-03-15,3658
2020-03-16,3635
2020-03-17,3591
2020-03-18,3563
2020-03-19,3563
2020-03-20,3570
2020-03-21,3633
2020-03-22,3670
2020-03-23,3661
2020-03-24,3641
2020-03-25,3784
2020-03-26,3967
2020-03-27,4142
2020-03-28,4102
2020-03-29,4247
2020-03-30,4459
2020-03-31,4545
2020-04-01,4514
2020-04-02,4370
2020-04-03,4223
2020-04-04,4122
2020-04-05,4058
2020-04-06,3960
2020-04-07,3926
2020-04-08,3883
2020-04-09,3851
2020-04-10,3788
2020-04-11,3788
2020-04-12,3754
2020-04-13,3753
2020-04-14,3740
2020-04-15,3737
2020-04-16,3726
2020-04-17,3707
2020-04-18,3725
2020-04-19,3785
2020-04-20,3749
2020-04-21,3706
2020-04-22,3650
2020-04-23,3620
2020-04-24,3590
2020-04-25,3532
2020-04-26,3455
2020-04-27,3440
2020-04-28,3426
2020-04-29,3467
2020-04-30,3505
2020-05-01,3521
2020-05-02,3569
2020-05-03,3656
2020-05-04,3674
2020-05-05,3641
2020-05-06,3603
2020-05-07,3552
2020-05-08,3444
2020-05-09,3387
2020-05-10,3382
2020-05-11,3364
2020-05-12,3346
2020-05-13,3317
