date_obj,Toktz-mej-tal price
2019-04-07,519200
2019-04-08,519200
2019-04-09,519200
2019-04-10,519200
2019-04-11,519200
2019-04-12,519200
2019-04-13,508926
2019-04-14,508926
2019-04-15,508926
2019-04-16,508926
2019-04-17,508926
2019-04-18,508926
2019-04-19,508926
2019-04-20,519293
2019-04-21,519293
2019-04-22,519293
2019-04-23,519293
2019-04-24,519293
2019-04-25,519293
2019-04-26,519293
2019-04-27,519293
2019-04-28,519293
2019-04-29,516573
2019-04-30,516573
2019-05-01,516573
2019-05-02,516573
2019-05-03,516573
2019-05-04,516573
2019-05-05,516573
2019-05-06,516573
2019-05-07,522484
2019-05-08,522484
2019-05-09,522484
2019-05-10,522484
2019-05-11,522484
2019-05-12,522484
2019-05-13,522484
2019-05-14,522484
2019-05-15,522484
2019-05-16,519591
2019-05-17,519591
2019-05-18,519591
2019-05-19,519591
2019-05-20,519591
2019-05-21,519591
2019-05-22,519591
2019-05-23,519591
2019-05-24,531558
2019-05-25,531558
2019-05-26,531558
2019-05-27,531558
2019-05-28,531558
2019-05-29,531558
2019-05-30,531558
2019-05-31,531558
2019-06-01,534622
2019-06-02,534622
2019-06-03,534622
2019-06-04,534622
2019-06-05,534622
2019-06-06,534622
2019-06-07,534622
2019-06-08,534622
2019-06-09,533911
2019-06-10,533911
2019-06-11,533911
2019-06-12,533911
2019-06-13,533911
2019-06-14,533911
2019-06-15,533911
2019-06-16,533911
2019-06-17,532785
2019-06-18,532785
2019-06-19,532785
2019-06-20,532785
2019-06-21,532785
2019-06-22,532785
2019-06-23,532785
2019-06-24,532785
2019-06-25,532785
2019-06-26,508782
2019-06-27,508782
2019-06-28,508782
2019-06-29,508782
2019-06-30,508782
2019-07-01,508782
2019-07-02,516589
2019-07-03,516589
2019-07-04,516589
2019-07-05,516589
2019-07-06,516589
2019-07-07,516589
2019-07-08,516589
2019-07-09,516589
2019-07-10,516589
2019-07-11,512882
2019-07-12,512882
2019-07-13,512882
2019-07-14,512882
2019-07-15,512882
2019-07-16,512882
2019-07-17,512882
2019-07-18,512882
2019-07-19,513072
2019-07-20,513072
2019-07-21,513072
2019-07-22,513072
2019-07-23,513072
2019-07-24,513072
2019-07-25,513072
2019-07-26,513072
2019-07-27,504102
2019-07-28,504102
2019-07-29,504102
2019-07-30,504102
2019-07-31,504102
2019-08-01,504102
2019-08-02,504102
2019-08-03,497124
2019-08-04,497124
2019-08-05,497124
2019-08-06,497124
2019-08-07,497124
2019-08-08,497124
2019-08-09,497124
2019-08-10,479204
2019-08-11,479204
2019-08-12,479204
2019-08-13,479204
2019-08-14,479204
2019-08-15,479204
2019-08-16,479204
2019-08-17,479204
2019-08-18,462538
2019-08-19,462538
2019-08-20,462538
2019-08-21,462538
2019-08-22,462538
2019-08-23,462538
2019-08-24,462538
2019-08-24,462538
2019-08-25,462538
2019-08-25,462538
2019-08-26,440732
2019-08-26,440732
2019-08-27,440732
2019-08-27,440732
2019-08-28,440732
2019-08-29,440732
2019-08-30,440732
2019-08-31,440732
2019-09-01,440732
2019-09-02,432875
2019-09-03,432875
2019-09-04,432875
2019-09-05,432875
2019-09-06,432875
2019-09-07,432875
2019-09-08,432875
2019-09-09,432875
2019-09-10,432875
2019-09-11,430853
2019-09-12,430853
2019-09-13,430853
2019-09-14,430853
2019-09-15,430853
2019-09-16,430853
2019-09-17,430853
2019-09-18,430853
2019-09-19,444789
2019-09-20,444789
2019-09-21,444789
2019-09-22,444789
2019-09-23,444789
2019-09-24,444789
2019-09-25,444789
2019-09-26,444789
2019-09-27,444789
2019-09-28,444789
2019-09-29,444789
2019-09-30,441358
2019-10-01,441358
2019-10-02,441358
2019-10-03,441358
2019-10-04,441358
2019-10-05,441358
2019-10-06,441358
2019-10-07,441358
2019-10-08,452310
2019-10-09,452310
2019-10-10,452310
2019-10-11,452310
2019-10-12,452310
2019-10-13,452310
2019-10-14,452310
2019-10-15,452310
2019-10-16,452310
2019-10-17,462582
2019-10-18,462582
2019-10-19,462582
2019-10-20,462582
2019-10-21,462582
2019-10-22,462582
2019-10-23,462582
2019-10-24,462582
2019-10-25,462582
2019-10-26,444518
2019-10-27,444518
2019-10-28,444518
2019-10-29,444518
2019-10-30,444518
2019-10-31,444518
2019-11-01,444518
2019-11-02,444518
2019-11-03,424484
2019-11-04,424484
2019-11-05,424484
2019-11-06,424484
2019-11-07,424484
2019-11-08,424484
2019-11-09,424484
2019-11-10,424484
2019-11-11,406962
2019-11-12,406962
2019-11-13,406962
2019-11-14,406962
2019-11-15,406962
2019-11-16,406962
2019-11-17,406962
2019-11-18,406962
2019-11-19,406962
2019-11-20,406962
2019-11-21,402562
2019-11-22,402562
2019-11-23,402562
2019-11-24,402562
2019-11-25,402562
2019-11-26,402562
2019-11-27,402562
2019-11-28,402562
2019-11-29,402562
2019-11-30,403555
2019-12-01,403555
2019-12-02,403555
2019-12-03,403555
2019-12-04,403555
2019-12-05,403555
2019-12-06,403555
2019-12-07,403555
2019-12-08,403555
2019-12-09,403555
2019-12-10,404077
2019-12-11,404077
2019-12-12,404077
2019-12-13,404077
2019-12-14,404077
2019-12-15,404077
2019-12-16,404077
2019-12-17,404077
2019-12-18,404077
2019-12-19,404077
2019-12-20,404077
2019-12-21,397526
2019-12-22,397526
2019-12-23,397526
2019-12-24,397526
2019-12-25,397526
2019-12-26,397526
2019-12-27,397526
2019-12-28,397526
2019-12-29,397526
2019-12-30,392403
2019-12-31,392403
2020-01-01,392403
2020-01-02,392403
2020-01-03,392403
2020-01-04,392403
2020-01-05,392403
2020-01-06,392403
2020-01-07,384883
2020-01-08,384883
2020-01-09,384883
2020-01-10,384883
2020-01-11,384883
2020-01-12,384883
2020-01-13,384883
2020-01-14,372149
2020-01-15,372149
2020-01-16,372149
2020-01-17,372149
2020-01-18,372149
2020-01-19,372149
2020-01-20,381413
2020-01-21,381413
2020-01-22,381413
2020-01-23,381413
2020-01-24,381413
2020-01-25,381413
2020-01-26,381413
2020-01-27,381413
2020-01-28,381407
2020-01-29,381407
2020-01-30,381407
2020-01-31,381407
2020-02-01,381407
2020-02-02,381407
2020-02-03,381407
2020-02-04,392741
2020-02-05,392741
2020-02-06,392741
2020-02-07,392741
2020-02-08,392741
2020-02-09,392741
2020-02-10,395854
2020-02-11,395854
2020-02-12,395854
2020-02-13,395854
2020-02-14,395854
2020-02-15,395854
2020-02-16,395854
2020-02-17,404911
2020-02-18,404911
2020-02-19,404911
2020-02-20,404911
2020-02-21,404911
2020-02-22,404911
2020-02-23,404911
2020-02-24,409900
2020-02-25,409900
2020-02-26,409900
2020-02-27,409900
2020-02-28,409900
2020-02-29,409900
2020-03-01,409900
2020-03-02,413406
2020-03-03,413406
2020-03-04,413406
2020-03-05,413406
2020-03-06,413406
2020-03-07,413406
2020-03-08,413406
2020-03-09,423473
2020-03-10,423473
2020-03-11,423473
2020-03-12,423473
2020-03-13,423473
2020-03-14,423473
2020-03-15,423473
2020-03-16,421258
2020-03-17,421258
2020-03-18,421258
2020-03-19,421258
2020-03-20,421258
2020-03-21,421258
2020-03-22,421258
2020-03-23,429373
2020-03-24,429373
2020-03-25,429373
2020-03-26,429373
2020-03-27,429373
2020-03-28,429373
2020-03-29,433372
2020-03-30,433372
2020-03-31,433372
2020-04-01,433372
2020-04-02,433372
2020-04-03,433372
2020-04-04,452164
2020-04-05,452164
2020-04-06,452164
2020-04-07,452164
2020-04-08,452164
2020-04-09,469842
2020-04-10,469842
2020-04-11,469842
2020-04-12,469842
2020-04-13,469842
2020-04-14,485006
2020-04-15,485006
2020-04-16,485006
2020-04-17,485006
2020-04-18,485006
2020-04-19,494498
2020-04-20,494498
2020-04-21,494498
2020-04-22,494498
2020-04-23,494498
2020-04-24,499453
2020-04-25,499453
2020-04-26,499453
2020-04-27,499453
2020-04-28,513406
2020-04-29,513406
2020-04-30,513406
2020-05-01,513406
2020-05-02,513406
2020-05-03,505232
2020-05-04,505232
2020-05-05,505232
2020-05-06,505232
2020-05-07,505232
2020-05-08,505232
2020-05-09,504944
2020-05-10,504944
2020-05-11,504944
2020-05-12,504944
2020-05-13,504944
