date_obj,Gilded%20armour%20set%20(sk) price
2018-11-26,6141626
2018-11-27,6141626
2018-11-28,6141626
2018-11-29,6371389
2018-12-01,6371389
2018-12-02,6371389
2018-12-03,6371389
2018-12-04,6611973
2018-12-05,6611973
2018-12-07,6611973
2018-12-09,6611973
2018-12-10,6851055
2018-12-11,6851055
2018-12-12,6851055
2018-12-13,6851055
2018-12-14,6851055
2018-12-15,6851055
2018-12-16,7091482
2018-12-17,7091482
2018-12-18,7091482
2018-12-19,7091482
2018-12-20,7091482
2018-12-21,7091482
2018-12-22,7091482
2018-12-23,7328537
2018-12-24,7328537
2018-12-25,7328537
2018-12-26,7328537
2018-12-27,7328537
2018-12-28,7328537
2018-12-29,7438276
2018-12-30,7438276
2018-12-31,7438276
2019-01-01,7438276
2019-01-02,7438276
2019-01-03,7438276
2019-01-04,7438276
2019-01-05,7438276
2019-01-06,7447843
2019-01-08,7447843
2019-01-10,7447843
2019-01-11,7447843
2019-01-12,7447843
2019-01-13,7212046
2019-01-14,7212046
2019-01-15,7212046
2019-01-17,7212046
2019-01-18,7212046
2019-01-19,7212046
2019-01-20,6893717
2019-01-21,6893717
2019-01-22,6893717
2019-01-23,6893717
2019-01-24,6893717
2019-01-25,6893717
2019-01-26,6631899
2019-01-27,6631899
2019-01-28,6631899
2019-01-29,6631899
2019-01-30,6631899
2019-01-31,6511854
2019-02-01,6511854
2019-02-02,6511854
2019-02-03,6511854
2019-02-04,6511854
2019-02-05,6511854
2019-02-06,6511854
2019-02-07,6511854
2019-02-08,6511854
2019-02-09,6511854
2019-02-10,6511854
2019-02-11,6681939
2019-02-12,6681939
2019-02-13,6681939
2019-02-14,6681939
2019-02-15,6681939
2019-02-16,6681939
2019-02-17,6681939
2019-02-18,6693096
2019-02-19,6693096
2019-02-20,6693096
2019-02-21,6693096
2019-02-22,6693096
2019-02-23,6693096
2019-02-24,6739462
2019-02-25,6739462
2019-02-26,6739462
2019-02-27,6739462
2019-02-28,6739462
2019-03-01,6739462
2019-03-02,6739462
2019-03-03,6739462
2019-03-04,6739462
2019-03-05,6604998
2019-03-06,6604998
2019-03-07,6604998
2019-03-08,6604998
2019-03-09,6604998
2019-03-10,6604998
2019-03-11,6604998
2019-03-12,6509025
2019-03-13,6509025
2019-03-14,6509025
2019-03-15,6509025
2019-03-16,6509025
2019-03-17,6509025
2019-03-18,6330365
2019-03-19,6330365
2019-03-20,6330365
2019-03-21,6330365
2019-03-22,6330365
2019-03-23,6433437
2019-03-24,6433437
2019-03-25,6433437
2019-03-26,6433437
2019-03-27,6433437
2019-03-28,6433437
2019-03-29,6527717
2019-03-30,6527717
2019-03-31,6527717
2019-04-01,6527717
2019-04-02,6527717
2019-04-03,6527717
2019-04-04,6527717
2019-04-05,6627531
2019-04-06,6627531
2019-04-07,6627531
2019-04-08,6627531
2019-04-09,6627531
2019-04-10,6627531
2019-04-11,6618266
2019-04-12,6618266
2019-04-13,6618266
2019-04-14,6618266
2019-04-15,6618266
2019-04-16,6618266
2019-04-17,6618266
2019-04-18,6645531
2019-04-19,6645531
2019-04-20,6645531
2019-04-21,6645531
2019-04-22,6645531
2019-04-23,6645531
2019-04-24,6645531
2019-04-25,6712943
2019-04-26,6712943
2019-04-27,6712943
2019-04-28,6712943
2019-04-29,6712943
2019-04-30,6712943
2019-05-01,6712943
2019-05-02,6630106
2019-05-03,6630106
2019-05-04,6630106
2019-05-05,6630106
2019-05-06,6630106
2019-05-07,6630106
2019-05-08,6521763
2019-05-09,6521763
2019-05-10,6521763
2019-05-11,6521763
2019-05-12,6521763
2019-05-13,6479957
2019-05-14,6479957
2019-05-15,6479957
2019-05-16,6479957
2019-05-17,6411940
2019-05-18,6411940
2019-05-19,6411940
2019-05-20,6411940
2019-05-21,6411940
2019-05-22,6411940
2019-05-23,6411940
2019-05-24,6411940
2019-05-25,6411754
2019-05-26,6411754
2019-05-27,6411754
2019-05-28,6411754
2019-05-29,6411754
2019-05-30,6324977
2019-05-31,6324977
2019-06-01,6324977
2019-06-02,6324977
2019-06-03,6324977
2019-06-04,6312715
2019-06-05,6312715
2019-06-06,6312715
2019-06-07,6312715
2019-06-08,6312715
2019-06-09,6312715
2019-06-10,6336262
2019-06-11,6336262
2019-06-12,6336262
2019-06-13,6336262
2019-06-14,6336262
2019-06-15,6276547
2019-06-16,6276547
2019-06-17,6276547
2019-06-18,6276547
2019-06-19,6276547
2019-06-20,6276547
2019-06-21,6300875
2019-06-22,6300875
2019-06-23,6300875
2019-06-24,6300875
2019-06-25,6300875
2019-06-26,6300875
2019-06-27,6300875
2019-06-28,6422970
2019-06-29,6422970
2019-06-30,6422970
2019-07-01,6422970
2019-07-02,6422970
2019-07-03,6422970
2019-07-04,6422970
2019-07-05,6603499
2019-07-06,6603499
2019-07-07,6603499
2019-07-08,6603499
2019-07-09,6603499
2019-07-10,6603499
2019-07-11,6603499
2019-07-12,6822700
2019-07-13,6822700
2019-07-14,6822700
2019-07-15,6822700
2019-07-16,6822700
2019-07-17,6822700
2019-07-18,6822700
2019-07-19,6822700
2019-07-20,6822700
2019-07-21,7021245
2019-07-22,7021245
2019-07-23,7021245
2019-07-24,7021245
2019-07-25,7021245
2019-07-26,7021245
2019-07-27,7021245
2019-07-28,7021245
2019-07-29,7021245
2019-07-30,7230501
2019-07-31,7230501
2019-08-01,7230501
2019-08-02,7230501
2019-08-03,7230501
2019-08-04,7230501
2019-08-05,7230501
2019-08-06,7230501
2019-08-07,7314535
2019-08-08,7314535
2019-08-09,7314535
2019-08-10,7314535
2019-08-11,7314535
2019-08-12,7314535
2019-08-13,7314535
2019-08-14,7314535
2019-08-15,7266503
2019-08-16,7266503
2019-08-17,7266503
2019-08-18,7266503
2019-08-19,7266503
2019-08-20,7266503
2019-08-21,7183892
2019-08-22,7183892
2019-08-23,7183892
2019-08-24,7183892
2019-08-24,7183892
2019-08-25,7183892
2019-08-25,7183892
2019-08-26,7183892
2019-08-26,7183892
2019-08-27,7183892
2019-08-27,7183892
2019-08-28,7183892
2019-08-29,7134156
2019-08-30,7134156
2019-08-31,7134156
2019-09-01,7134156
2019-09-02,7134156
2019-09-03,7134156
2019-09-04,7134156
2019-09-05,7138529
2019-09-06,7138529
2019-09-07,7138529
2019-09-08,7138529
2019-09-09,7138529
2019-09-10,7138529
2019-09-11,7138529
2019-09-12,7138529
2019-09-13,7136124
2019-09-14,7136124
2019-09-15,7136124
2019-09-16,7136124
2019-09-17,7136124
2019-09-18,7136124
2019-09-19,7136124
2019-09-20,7136124
2019-09-21,7136124
2019-09-22,7288752
2019-09-23,7288752
2019-09-24,7288752
2019-09-25,7288752
2019-09-26,7288752
2019-09-27,7288752
2019-09-28,7288752
2019-09-29,7288752
2019-09-30,7288752
2019-10-01,7381997
2019-10-02,7381997
2019-10-03,7381997
2019-10-04,7381997
2019-10-05,7381997
2019-10-06,7381997
2019-10-07,7381997
2019-10-08,7463537
2019-10-09,7463537
2019-10-10,7463537
2019-10-11,7463537
2019-10-12,7463537
2019-10-13,7463537
2019-10-14,7303348
2019-10-15,7303348
2019-10-16,7303348
2019-10-17,7303348
2019-10-18,7303348
2019-10-19,7303348
2019-10-20,7278973
2019-10-21,7278973
2019-10-22,7278973
2019-10-23,7278973
2019-10-24,7278973
2019-10-25,7278973
2019-10-26,7278973
2019-10-27,7278973
2019-10-28,7179054
2019-10-29,7179054
2019-10-30,7179054
2019-10-31,7179054
2019-11-01,7179054
2019-11-02,7179054
2019-11-03,7179054
2019-11-04,7179054
2019-11-05,7179054
2019-11-06,7179054
2019-11-07,7179054
2019-11-08,7179054
2019-11-09,7223072
2019-11-10,7223072
2019-11-11,7223072
2019-11-12,7223072
2019-11-13,7223072
2019-11-14,7223072
2019-11-15,7223072
2019-11-16,7223072
2019-11-17,7223072
2019-11-18,7223072
2019-11-19,7221715
2019-11-20,7221715
2019-11-21,7221715
2019-11-22,7221715
2019-11-23,7221715
2019-11-24,7221715
2019-11-25,7221715
2019-11-26,7221715
2019-11-27,7221715
2019-11-28,7221715
2019-11-29,7221715
2019-11-30,7289997
2019-12-01,7289997
2019-12-02,7289997
2019-12-03,7289997
2019-12-04,7289997
2019-12-05,7289997
2019-12-06,7289997
2019-12-07,7289997
2019-12-08,7289997
2019-12-09,7289997
2019-12-10,7289997
2019-12-11,7289997
2019-12-12,7289997
2019-12-13,7430936
2019-12-14,7430936
2019-12-15,7430936
2019-12-16,7430936
2019-12-17,7430936
2019-12-18,7430936
2019-12-19,7430936
2019-12-20,7430936
2019-12-21,7430936
2019-12-22,7453007
2019-12-23,7453007
2019-12-24,7453007
2019-12-25,7453007
2019-12-26,7453007
2019-12-27,7453007
2019-12-28,7453007
2019-12-29,7453007
2019-12-30,7568873
2019-12-31,7568873
2020-01-01,7568873
2020-01-02,7568873
2020-01-03,7568873
2020-01-04,7568873
2020-01-05,7568873
2020-01-06,7568873
2020-01-07,7386942
2020-01-08,7386942
2020-01-09,7386942
2020-01-10,7386942
2020-01-11,7386942
2020-01-12,7386942
2020-01-13,7386942
2020-01-14,7283499
2020-01-15,7283499
2020-01-16,7283499
2020-01-17,7283499
2020-01-18,7283499
2020-01-19,7283499
2020-01-20,7283499
2020-01-21,7360612
2020-01-22,7360612
2020-01-23,7360612
2020-01-24,7360612
2020-01-25,7360612
2020-01-26,7360612
2020-01-27,7201910
2020-01-28,7201910
2020-01-29,7201910
2020-01-30,7201910
2020-01-31,7201910
2020-02-01,7201910
2020-02-02,7201910
2020-02-03,7201910
2020-02-04,7184239
2020-02-05,7184239
2020-02-06,7184239
2020-02-07,7184239
2020-02-08,7184239
2020-02-09,7184239
2020-02-10,7184239
2020-02-11,7070760
2020-02-12,7070760
2020-02-13,7070760
2020-02-14,7070760
2020-02-15,7070760
2020-02-16,7070760
2020-02-17,6893541
2020-02-18,6893541
2020-02-19,6893541
2020-02-20,6893541
2020-02-21,6893541
2020-02-22,6893541
2020-02-23,6893541
2020-02-24,6857957
2020-02-25,6857957
2020-02-26,6857957
2020-02-27,6857957
2020-02-28,6857957
2020-02-29,6857957
2020-03-01,6857957
2020-03-02,6809975
2020-03-03,6809975
2020-03-04,6809975
2020-03-05,6809975
2020-03-06,6809975
2020-03-07,6809975
2020-03-08,6711487
2020-03-09,6711487
2020-03-10,6711487
2020-03-11,6711487
2020-03-12,6711487
2020-03-13,6711487
2020-03-14,6766057
2020-03-15,6766057
2020-03-16,6766057
2020-03-17,6766057
2020-03-18,6766057
2020-03-19,6766057
2020-03-20,6766057
2020-03-21,6749912
2020-03-22,6749912
2020-03-23,6749912
2020-03-24,6749912
2020-03-25,6749912
2020-03-26,6715170
2020-03-27,6715170
2020-03-28,6715170
2020-03-29,6715170
2020-03-30,6715170
2020-03-31,6715170
2020-04-01,6653610
2020-04-02,6653610
2020-04-03,6653610
2020-04-04,6653610
2020-04-05,6653610
2020-04-06,6653610
2020-04-07,6550181
2020-04-08,6550181
2020-04-09,6550181
2020-04-10,6550181
2020-04-11,6550181
2020-04-12,6550181
2020-04-13,6467674
2020-04-14,6467674
2020-04-15,6467674
2020-04-16,6467674
2020-04-17,6467674
2020-04-18,6444585
2020-04-19,6444585
2020-04-20,6444585
2020-04-21,6444585
2020-04-22,6444585
2020-04-23,6370521
2020-04-24,6370521
2020-04-25,6370521
2020-04-26,6370521
2020-04-27,6278115
2020-04-28,6278115
2020-04-29,6278115
2020-04-30,6278115
2020-05-01,6278115
2020-05-02,6278115
2020-05-03,6292347
2020-05-04,6292347
2020-05-05,6292347
2020-05-06,6292347
2020-05-07,6292347
2020-05-08,6292347
2020-05-09,6249437
2020-05-10,6249437
2020-05-11,6249437
2020-05-12,6249437
2020-05-13,6249437
