date_obj,Torstol%20potion%20(unf) price
2019-04-07,6866
2019-04-08,6866
2019-04-09,6866
2019-04-10,6866
2019-04-11,6866
2019-04-12,6866
2019-04-13,7039
2019-04-14,7039
2019-04-15,7039
2019-04-16,7039
2019-04-17,7039
2019-04-18,7039
2019-04-19,6945
2019-04-20,6945
2019-04-21,6945
2019-04-22,6945
2019-04-23,6945
2019-04-24,6945
2019-04-25,6633
2019-04-26,6633
2019-04-27,6633
2019-04-28,6633
2019-04-29,6633
2019-04-30,6633
2019-05-01,6633
2019-05-02,6672
2019-05-03,6672
2019-05-04,6672
2019-05-05,6672
2019-05-06,6672
2019-05-07,6672
2019-05-08,6779
2019-05-09,6779
2019-05-10,6779
2019-05-11,6779
2019-05-12,6779
2019-05-13,6779
2019-05-14,6921
2019-05-15,6921
2019-05-16,6921
2019-05-17,6921
2019-05-18,6921
2019-05-19,6921
2019-05-20,7210
2019-05-21,7210
2019-05-22,7210
2019-05-23,7210
2019-05-24,7210
2019-05-25,7210
2019-05-26,7368
2019-05-27,7368
2019-05-28,7368
2019-05-29,7368
2019-05-30,7368
2019-05-31,7368
2019-06-01,7342
2019-06-02,7342
2019-06-03,7342
2019-06-04,7342
2019-06-05,7342
2019-06-06,7342
2019-06-07,7207
2019-06-08,7207
2019-06-09,7207
2019-06-10,7207
2019-06-11,7207
2019-06-12,7207
2019-06-13,7133
2019-06-14,7133
2019-06-15,7133
2019-06-16,7133
2019-06-17,7133
2019-06-18,7133
2019-06-19,6975
2019-06-20,6975
2019-06-21,6975
2019-06-22,6975
2019-06-23,6975
2019-06-24,6649
2019-06-25,6649
2019-06-26,6649
2019-06-27,6649
2019-06-28,6649
2019-06-29,6649
2019-06-30,6854
2019-07-01,6854
2019-07-02,6854
2019-07-03,6854
2019-07-04,6854
2019-07-05,7107
2019-07-06,7107
2019-07-07,7107
2019-07-08,7107
2019-07-09,7221
2019-07-10,7221
2019-07-11,7221
2019-07-12,7221
2019-07-13,7221
2019-07-14,7299
2019-07-15,7299
2019-07-16,7299
2019-07-17,7299
2019-07-18,7299
2019-07-19,7299
2019-07-20,7370
2019-07-21,7370
2019-07-22,7370
2019-07-23,7370
2019-07-24,7370
2019-07-25,7540
2019-07-26,7540
2019-07-27,7540
2019-07-28,7540
2019-07-29,7540
2019-07-30,7543
2019-07-31,7543
2019-08-01,7543
2019-08-02,7543
2019-08-03,7543
2019-08-04,7404
2019-08-05,7404
2019-08-06,7404
2019-08-07,7404
2019-08-08,7404
2019-08-09,7404
2019-08-10,7673
2019-08-11,7673
2019-08-12,7673
2019-08-13,7673
2019-08-14,7673
2019-08-15,7673
2019-08-16,7863
2019-08-17,7863
2019-08-18,7863
2019-08-19,7863
2019-08-20,7863
2019-08-21,7838
2019-08-22,7838
2019-08-23,7838
2019-08-24,7838
2019-08-24,7838
2019-08-25,7741
2019-08-25,7741
2019-08-26,7741
2019-08-26,7741
2019-08-27,7741
2019-08-27,7741
2019-08-28,7741
2019-08-29,7741
2019-08-30,7640
2019-08-31,7640
2019-09-01,7640
2019-09-02,7640
2019-09-03,7602
2019-09-04,7602
2019-09-05,7602
2019-09-06,7602
2019-09-07,7602
2019-09-08,7807
2019-09-09,7807
2019-09-10,7807
2019-09-11,7807
2019-09-12,7807
2019-09-13,7807
2019-09-14,7640
2019-09-15,7640
2019-09-16,7640
2019-09-17,7640
2019-09-18,7640
2019-09-19,7628
2019-09-20,7628
2019-09-21,7628
2019-09-22,7628
2019-09-23,7628
2019-09-24,7745
2019-09-25,7745
2019-09-26,7745
2019-09-27,7745
2019-09-28,7745
2019-09-29,7745
2019-09-30,7754
2019-10-01,7754
2019-10-02,7754
2019-10-03,7754
2019-10-04,7754
2019-10-05,7585
2019-10-06,7585
2019-10-07,7585
2019-10-08,7585
2019-10-09,7620
2019-10-10,7620
2019-10-11,7620
2019-10-12,7620
2019-10-13,7620
2019-10-14,7565
2019-10-15,7565
2019-10-16,7565
2019-10-17,7565
2019-10-18,7565
2019-10-19,7470
2019-10-20,7470
2019-10-21,7470
2019-10-22,7470
2019-10-23,7470
2019-10-24,7470
2019-10-25,7705
2019-10-26,7705
2019-10-27,7705
2019-10-28,7705
2019-10-29,7705
2019-10-30,7624
2019-10-31,7624
2019-11-01,7624
2019-11-02,7624
2019-11-03,7624
2019-11-04,7873
2019-11-05,7873
2019-11-06,7873
2019-11-07,7873
2019-11-08,7873
2019-11-09,7873
2019-11-10,7672
2019-11-11,7672
2019-11-12,7672
2019-11-13,7672
2019-11-14,7672
2019-11-15,7672
2019-11-16,7672
2019-11-17,7827
2019-11-18,7827
2019-11-19,7827
2019-11-20,7827
2019-11-21,7827
2019-11-22,7827
2019-11-23,7827
2019-11-24,7891
2019-11-25,7891
2019-11-26,7891
2019-11-27,7891
2019-11-28,7891
2019-11-29,7891
2019-11-30,7891
2019-12-01,8066
2019-12-02,8066
2019-12-03,8066
2019-12-04,8066
2019-12-05,8066
2019-12-06,8066
2019-12-07,8212
2019-12-08,8212
2019-12-09,8212
2019-12-10,8212
2019-12-11,8212
2019-12-12,8212
2019-12-13,8295
2019-12-14,8295
2019-12-15,8295
2019-12-16,8295
2019-12-17,7883
2019-12-18,7883
2019-12-19,7883
2019-12-20,7883
2019-12-21,7883
2019-12-22,7989
2019-12-23,7989
2019-12-24,7989
2019-12-25,7989
2019-12-26,7989
2019-12-27,8167
2019-12-28,8167
2019-12-29,8167
2019-12-30,8167
2019-12-31,8167
2020-01-01,8167
2020-01-02,8359
2020-01-03,8359
2020-01-04,8359
2020-01-05,8359
2020-01-06,8359
2020-01-07,8208
2020-01-08,8208
2020-01-09,8208
2020-01-10,8208
2020-01-11,8208
2020-01-12,8035
2020-01-13,8035
2020-01-14,8035
2020-01-15,8035
2020-01-16,8035
2020-01-17,8166
2020-01-18,8166
2020-01-19,8166
2020-01-20,8166
2020-01-21,8166
2020-01-22,8349
2020-01-23,8349
2020-01-24,8349
2020-01-25,8349
2020-01-26,8189
2020-01-27,8189
2020-01-28,8189
2020-01-29,8189
2020-01-30,8079
2020-01-31,8079
2020-02-01,8079
2020-02-02,8079
2020-02-03,8221
2020-02-04,8221
2020-02-05,8221
2020-02-06,8221
2020-02-07,8046
2020-02-08,8046
2020-02-09,8046
2020-02-10,8046
2020-02-11,8247
2020-02-12,8247
2020-02-13,8247
2020-02-14,8247
2020-02-15,8177
2020-02-16,8177
2020-02-17,8177
2020-02-18,8177
2020-02-19,8177
2020-02-20,8146
2020-02-21,8146
2020-02-22,8146
2020-02-23,8146
2020-02-24,8146
2020-02-25,8113
2020-02-26,8113
2020-02-27,8113
2020-02-28,8113
2020-02-29,8113
2020-03-01,8051
2020-03-02,8051
2020-03-03,8051
2020-03-04,8051
2020-03-05,8051
2020-03-06,8020
2020-03-07,8020
2020-03-08,8020
2020-03-09,8020
2020-03-10,7851
2020-03-11,7851
2020-03-12,7851
2020-03-13,7851
2020-03-14,7794
2020-03-15,7794
2020-03-16,7794
2020-03-17,7794
2020-03-18,7794
2020-03-19,7968
2020-03-20,7968
2020-03-21,7968
2020-03-22,7968
2020-03-23,7902
2020-03-24,7902
2020-03-25,7902
2020-03-26,7994
2020-03-27,7994
2020-03-28,7994
2020-03-29,8115
2020-03-30,8115
2020-03-31,8115
2020-04-01,8370
2020-04-02,8370
2020-04-03,8370
2020-04-04,8370
2020-04-05,8536
2020-04-06,8536
2020-04-07,8536
2020-04-08,8490
2020-04-09,8490
2020-04-10,8490
2020-04-11,8267
2020-04-12,8267
2020-04-13,8267
2020-04-14,7975
2020-04-15,7975
2020-04-16,7975
2020-04-17,8170
2020-04-18,8170
2020-04-19,8264
2020-04-20,8264
2020-04-21,8264
2020-04-22,8302
2020-04-23,8302
2020-04-24,8302
2020-04-25,8227
2020-04-26,8227
2020-04-27,8491
2020-04-28,8491
2020-04-29,8491
2020-04-30,8263
2020-05-01,8263
2020-05-02,8263
2020-05-03,8263
2020-05-04,8527
2020-05-05,8527
2020-05-06,8527
2020-05-07,8497
2020-05-08,8497
2020-05-09,8497
2020-05-10,8479
2020-05-11,8479
2020-05-12,8479
2020-05-13,8479
