date_obj,Teak%20dining%20bench%20(flatpack) price
2019-03-30,1012
2019-03-31,1012
2019-04-01,1012
2019-04-02,1012
2019-04-03,1012
2019-04-04,1012
2019-04-05,1012
2019-04-06,1012
2019-04-07,965
2019-04-08,965
2019-04-09,965
2019-04-10,965
2019-04-11,965
2019-04-12,965
2019-04-13,965
2019-04-14,965
2019-04-15,965
2019-04-16,965
2019-04-17,965
2019-04-18,965
2019-04-19,965
2019-04-20,965
2019-04-21,965
2019-04-22,965
2019-04-23,965
2019-04-24,965
2019-04-25,965
2019-04-26,965
2019-04-27,965
2019-04-28,965
2019-04-29,965
2019-04-30,918
2019-05-01,918
2019-05-02,918
2019-05-03,918
2019-05-04,918
2019-05-05,918
2019-05-06,918
2019-05-07,918
2019-05-08,918
2019-05-09,918
2019-05-10,918
2019-05-11,918
2019-05-12,918
2019-05-13,918
2019-05-14,918
2019-05-15,918
2019-05-16,918
2019-05-17,918
2019-05-18,918
2019-05-19,918
2019-05-20,918
2019-05-21,918
2019-05-22,918
2019-05-23,918
2019-05-24,918
2019-05-25,875
2019-05-26,875
2019-05-27,875
2019-05-28,875
2019-05-29,875
2019-05-30,875
2019-05-31,875
2019-06-01,875
2019-06-02,875
2019-06-03,875
2019-06-04,875
2019-06-05,875
2019-06-06,875
2019-06-07,875
2019-06-08,875
2019-06-09,875
2019-06-10,875
2019-06-11,875
2019-06-12,875
2019-06-13,875
2019-06-14,875
2019-06-15,875
2019-06-16,875
2019-06-17,875
2019-06-18,875
2019-06-19,875
2019-06-20,832
2019-06-21,832
2019-06-22,832
2019-06-23,832
2019-06-24,832
2019-06-25,832
2019-06-26,832
2019-06-27,832
2019-06-28,832
2019-06-29,832
2019-06-30,832
2019-07-01,832
2019-07-02,832
2019-07-03,832
2019-07-04,832
2019-07-05,832
2019-07-06,832
2019-07-07,832
2019-07-08,832
2019-07-09,832
2019-07-10,832
2019-07-11,832
2019-07-12,791
2019-07-13,791
2019-07-14,791
2019-07-15,791
2019-07-16,791
2019-07-17,791
2019-07-18,791
2019-07-19,791
2019-07-20,791
2019-07-21,791
2019-07-22,791
2019-07-23,791
2019-07-24,791
2019-07-25,791
2019-07-26,791
2019-07-27,791
2019-07-28,791
2019-07-29,791
2019-07-30,791
2019-07-31,791
2019-08-01,791
2019-08-02,791
2019-08-03,791
2019-08-04,791
2019-08-05,753
2019-08-06,753
2019-08-07,753
2019-08-08,753
2019-08-09,753
2019-08-10,753
2019-08-11,753
2019-08-12,753
2019-08-13,753
2019-08-14,753
2019-08-15,753
2019-08-16,753
2019-08-17,753
2019-08-18,753
2019-08-19,753
2019-08-20,753
2019-08-21,753
2019-08-22,753
2019-08-23,753
2019-08-24,753
2019-08-24,753
2019-08-25,716
2019-08-25,716
2019-08-26,716
2019-08-26,716
2019-08-27,716
2019-08-27,716
2019-08-28,716
2019-08-29,716
2019-08-30,716
2019-08-31,716
2019-09-01,716
2019-09-02,716
2019-09-03,716
2019-09-04,716
2019-09-05,716
2019-09-06,716
2019-09-07,716
2019-09-08,716
2019-09-09,716
2019-09-10,716
2019-09-11,716
2019-09-12,716
2019-09-13,716
2019-09-14,716
2019-09-15,716
2019-09-16,716
2019-09-17,716
2019-09-18,716
2019-09-19,716
2019-09-20,716
2019-09-21,716
2019-09-22,716
2019-09-23,716
2019-09-24,716
2019-09-25,716
2019-09-26,716
2019-09-27,681
2019-09-28,681
2019-09-29,681
2019-09-30,681
2019-10-01,681
2019-10-02,681
2019-10-03,681
2019-10-04,681
2019-10-05,681
2019-10-06,681
2019-10-07,681
2019-10-08,681
2019-10-09,681
2019-10-10,681
2019-10-11,681
2019-10-12,681
2019-10-13,681
2019-10-14,681
2019-10-15,681
2019-10-16,681
2019-10-17,681
2019-10-18,681
2019-10-19,681
2019-10-20,681
2019-10-21,681
2019-10-22,681
2019-10-23,681
2019-10-24,681
2019-10-25,681
2019-10-26,681
2019-10-27,681
2019-10-28,681
2019-10-29,681
2019-10-30,681
2019-10-31,649
2019-11-01,649
2019-11-02,649
2019-11-03,649
2019-11-04,649
2019-11-05,649
2019-11-06,649
2019-11-07,649
2019-11-08,649
2019-11-09,649
2019-11-10,649
2019-11-11,649
2019-11-12,649
2019-11-13,649
2019-11-14,649
2019-11-15,649
2019-11-16,649
2019-11-17,649
2019-11-18,649
2019-11-19,649
2019-11-20,649
2019-11-21,649
2019-11-22,649
2019-11-23,649
2019-11-24,649
2019-11-25,649
2019-11-26,649
2019-11-27,649
2019-11-28,649
2019-11-29,649
2019-11-30,649
2019-12-01,649
2019-12-02,649
2019-12-03,649
2019-12-04,649
2019-12-05,617
2019-12-06,617
2019-12-07,617
2019-12-08,617
2019-12-09,617
2019-12-10,617
2019-12-11,617
2019-12-12,617
2019-12-13,617
2019-12-14,617
2019-12-15,617
2019-12-16,617
2019-12-17,617
2019-12-18,617
2019-12-19,617
2019-12-20,617
2019-12-21,617
2019-12-22,617
2019-12-23,617
2019-12-24,617
2019-12-25,617
2019-12-26,617
2019-12-27,617
2019-12-28,617
2019-12-29,617
2019-12-30,617
2019-12-31,617
2020-01-01,617
2020-01-02,617
2020-01-03,617
2020-01-04,617
2020-01-05,617
2020-01-06,617
2020-01-07,617
2020-01-08,617
2020-01-09,591
2020-01-10,591
2020-01-11,591
2020-01-12,591
2020-01-13,591
2020-01-14,591
2020-01-15,591
2020-01-16,591
2020-01-17,591
2020-01-18,591
2020-01-19,591
2020-01-20,591
2020-01-21,591
2020-01-22,591
2020-01-23,591
2020-01-24,591
2020-01-25,591
2020-01-26,591
2020-01-27,591
2020-01-28,591
2020-01-29,591
2020-01-30,591
2020-01-31,591
2020-02-01,591
2020-02-02,591
2020-02-03,591
2020-02-04,561
2020-02-05,561
2020-02-06,561
2020-02-07,561
2020-02-08,561
2020-02-09,561
2020-02-10,561
2020-02-11,561
2020-02-12,561
2020-02-13,561
2020-02-14,561
2020-02-15,561
2020-02-16,561
2020-02-17,561
2020-02-18,561
2020-02-19,561
2020-02-20,561
2020-02-21,561
2020-02-22,561
2020-02-23,561
2020-02-24,561
2020-02-25,561
2020-02-26,561
2020-02-27,561
2020-02-28,561
2020-02-29,561
2020-03-01,561
2020-03-02,561
2020-03-03,533
2020-03-04,533
2020-03-05,533
2020-03-06,533
2020-03-07,533
2020-03-08,533
2020-03-09,533
2020-03-10,533
2020-03-11,533
2020-03-12,533
2020-03-13,533
2020-03-14,533
2020-03-15,533
2020-03-16,533
2020-03-17,533
2020-03-18,533
2020-03-19,533
2020-03-20,533
2020-03-21,533
2020-03-22,533
2020-03-23,533
2020-03-24,533
2020-03-25,533
2020-03-26,508
2020-03-27,508
2020-03-28,508
2020-03-29,508
2020-03-30,508
2020-03-31,508
2020-04-01,508
2020-04-02,508
2020-04-03,508
2020-04-04,508
2020-04-05,508
2020-04-06,508
2020-04-07,508
2020-04-08,508
2020-04-09,508
2020-04-10,508
2020-04-11,508
2020-04-12,508
2020-04-13,508
2020-04-14,508
2020-04-15,508
2020-04-16,508
2020-04-17,508
2020-04-18,483
2020-04-19,483
2020-04-20,483
2020-04-21,483
2020-04-22,483
2020-04-23,483
2020-04-24,483
2020-04-25,483
2020-04-26,483
2020-04-27,483
2020-04-28,483
2020-04-29,483
2020-04-30,487
2020-05-01,487
2020-05-02,487
2020-05-03,487
2020-05-04,487
2020-05-05,487
2020-05-06,487
2020-05-07,487
2020-05-08,487
2020-05-09,487
2020-05-10,487
2020-05-11,487
2020-05-12,487
2020-05-13,487
