date_obj,3rd%20age%20kiteshield price
2018-11-05,27608612
2018-11-06,27473232
2018-11-07,27473232
2018-11-08,27473232
2018-11-09,27083281
2018-11-10,27083281
2018-11-11,26637341
2018-11-12,26020062
2018-11-13,26020062
2018-11-14,25243414
2018-11-15,24450554
2018-11-16,24450554
2018-11-17,24556335
2018-11-18,24556335
2018-11-19,24597497
2018-11-20,24597497
2018-11-21,24359503
2018-11-22,25012652
2018-11-23,25012652
2018-11-24,25882102
2018-11-25,25882102
2018-11-26,27072072
2018-11-27,27072072
2018-11-28,26297891
2018-11-29,26297891
2018-12-01,26188242
2018-12-02,25899918
2018-12-03,25899918
2018-12-04,25641287
2018-12-05,25641287
2018-12-07,25619974
2018-12-09,25508959
2018-12-10,25383216
2018-12-11,25383216
2018-12-12,25231177
2018-12-13,25075806
2018-12-14,25075806
2018-12-15,24959430
2018-12-16,24303727
2018-12-17,24303727
2018-12-18,24064086
2018-12-19,24064086
2018-12-20,24116392
2018-12-21,24116392
2018-12-22,24000740
2018-12-23,24000740
2018-12-24,23858784
2018-12-25,23858784
2018-12-26,23746795
2018-12-27,23717291
2018-12-28,23717291
2018-12-29,23956672
2018-12-30,23956672
2018-12-31,23966472
2019-01-01,23966472
2019-01-02,24052106
2019-01-03,24052106
2019-01-04,24186273
2019-01-05,24186273
2019-01-06,24294479
2019-01-08,24202479
2019-01-10,24001471
2019-01-11,24001471
2019-01-12,23591818
2019-01-13,23591818
2019-01-14,22798466
2019-01-15,22798466
2019-01-16,22709097
2019-01-17,22709097
2019-01-18,23354657
2019-01-19,23354657
2019-01-20,23451649
2019-01-21,23451649
2019-01-22,23275450
2019-01-23,23275450
2019-01-24,23127412
2019-01-25,23127412
2019-01-26,22903791
2019-01-27,22903791
2019-01-28,22892579
2019-01-29,22892579
2019-01-30,22658325
2019-01-31,22658325
2019-02-01,22381605
2019-02-02,22381605
2019-02-03,22256917
2019-02-04,22256917
2019-02-05,22550592
2019-02-06,22550592
2019-02-07,23007052
2019-02-08,23007052
2019-02-09,23386992
2019-02-10,23386992
2019-02-11,23155126
2019-02-12,23155126
2019-02-13,22884427
2019-02-14,22884427
2019-02-15,22884427
2019-02-16,22341776
2019-02-17,22341776
2019-02-18,22166534
2019-02-19,22166534
2019-02-20,22166534
2019-02-21,22303353
2019-02-22,22303353
2019-02-23,22501388
2019-02-24,22501388
2019-02-25,22677902
2019-02-26,22677902
2019-02-27,22630703
2019-02-28,22630703
2019-03-01,23300140
2019-03-02,23300140
2019-03-03,23381282
2019-03-04,23381282
2019-03-05,23601152
2019-03-06,23860042
2019-03-07,23860042
2019-03-08,23860042
2019-03-09,23672707
2019-03-10,23672707
2019-03-11,23660914
2019-03-12,24034474
2019-03-13,24034474
2019-03-14,23879955
2019-03-15,23879955
2019-03-16,23972997
2019-03-17,23731318
2019-03-18,23731318
2019-03-19,23731318
2019-03-20,24380951
2019-03-21,24380951
2019-03-22,24263712
2019-03-23,24087562
2019-03-24,24087562
2019-03-25,23895204
2019-03-26,23895204
2019-03-27,23666123
2019-03-28,23666123
2019-03-29,23355191
2019-03-30,23355191
2019-03-31,23355191
2019-04-01,23225643
2019-04-02,23225643
2019-04-03,23355263
2019-04-04,23355263
2019-04-05,23264945
2019-04-06,23264945
2019-04-07,22961577
2019-04-08,22961577
2019-04-09,22729532
2019-04-10,22729532
2019-04-11,22722510
2019-04-12,22722510
2019-04-13,22679518
2019-04-14,22830630
2019-04-15,22830630
2019-04-16,23509923
2019-04-17,24512063
2019-04-18,24512063
2019-04-19,25313926
2019-04-20,25313926
2019-04-21,25147182
2019-04-22,25147182
2019-04-23,25232609
2019-04-24,25232609
2019-04-25,25465053
2019-04-26,25465053
2019-04-27,25225000
2019-04-28,25225000
2019-04-29,25286608
2019-04-30,25286608
2019-05-01,25190983
2019-05-02,25190983
2019-05-03,25027669
2019-05-04,25027669
2019-05-05,24835958
2019-05-06,24835958
2019-05-07,24464861
2019-05-08,24464861
2019-05-09,24457897
2019-05-10,25420248
2019-05-11,25420248
2019-05-12,25696712
2019-05-13,25696712
2019-05-14,25526180
2019-05-15,25526180
2019-05-16,25372153
2019-05-17,25372153
2019-05-18,25097765
2019-05-19,25097765
2019-05-20,25136095
2019-05-21,25136095
2019-05-22,25655571
2019-05-23,25655571
2019-05-24,26138392
2019-05-25,26138392
2019-05-26,25967454
2019-05-27,25967454
2019-05-28,26113319
2019-05-29,27241710
2019-05-30,27241710
2019-05-31,28426680
2019-06-01,28426680
2019-06-02,29657685
2019-06-03,30990856
2019-06-04,30990856
2019-06-05,32426211
2019-06-06,32426211
2019-06-07,33680757
2019-06-08,33680757
2019-06-09,35118053
2019-06-10,35118053
2019-06-11,36668064
2019-06-12,36668064
2019-06-13,38153606
2019-06-14,38153606
2019-06-15,38153606
2019-06-16,38956710
2019-06-17,38956710
2019-06-18,38956710
2019-06-19,38676502
2019-06-20,38026188
2019-06-21,38026188
2019-06-22,36124878
2019-06-23,34454097
2019-06-24,34454097
2019-06-25,32731392
2019-06-26,32731392
2019-06-27,31094822
2019-06-28,31094822
2019-06-29,29628934
2019-06-30,29628934
2019-07-01,28350640
2019-07-02,28350640
2019-07-03,28248274
2019-07-04,28248274
2019-07-05,27657954
2019-07-06,27657954
2019-07-07,27000219
2019-07-08,27000219
2019-07-09,25907009
2019-07-10,25907009
2019-07-11,24668182
2019-07-12,24668182
2019-07-13,24420746
2019-07-14,25102194
2019-07-15,25102194
2019-07-16,26158980
2019-07-17,26158980
2019-07-18,26176471
2019-07-19,26176471
2019-07-20,26483244
2019-07-21,26483244
2019-07-22,26876441
2019-07-23,26876441
2019-07-24,26876441
2019-07-25,27001532
2019-07-26,27001532
2019-07-27,27577713
2019-07-28,27577713
2019-07-29,27625031
2019-07-30,28652856
2019-07-31,28652856
2019-08-01,29221947
2019-08-02,29221947
2019-08-03,29118181
2019-08-04,29118181
2019-08-05,29006603
2019-08-06,29006603
2019-08-07,28543951
2019-08-08,28543951
2019-08-09,28543951
2019-08-10,27859626
2019-08-11,27859626
2019-08-12,28148837
2019-08-13,28148837
2019-08-14,28148837
2019-08-15,29383754
2019-08-16,30733679
2019-08-17,30733679
2019-08-18,32007453
2019-08-19,32007453
2019-08-20,33432593
2019-08-21,33432593
2019-08-22,34930998
2019-08-23,34930998
2019-08-24,36393418
2019-08-24,36393418
2019-08-25,36393418
2019-08-25,36393418
2019-08-26,36415450
2019-08-27,36415450
2019-08-27,36415450
2019-08-28,34647133
2019-08-29,34647133
2019-08-30,33286536
2019-08-31,33286536
2019-09-01,31702095
2019-09-02,31702095
2019-09-03,31487890
2019-09-04,31487890
2019-09-05,31326113
2019-09-06,31326113
2019-09-07,31852534
2019-09-08,33099773
2019-09-09,33099773
2019-09-10,33099773
2019-09-11,34579950
2019-09-12,34579950
2019-09-13,34579950
2019-09-14,36224628
2019-09-15,36224628
2019-09-16,37580985
2019-09-17,37580985
2019-09-18,38795146
2019-09-19,38795146
2019-09-20,40339811
2019-09-21,40339811
2019-09-22,40339811
2019-09-23,39728727
2019-09-24,39728727
2019-09-25,39728727
2019-09-26,38850957
2019-09-27,38850957
2019-09-28,37133814
2019-09-29,37133814
2019-09-30,35278434
2019-10-01,35514700
2019-10-02,35514700
2019-10-03,35514700
2019-10-04,34539776
2019-10-05,33055974
2019-10-06,33055974
2019-10-07,31815147
2019-10-08,31815147
2019-10-09,31804527
2019-10-10,31804527
2019-10-11,32295399
2019-10-12,32295399
2019-10-13,32656421
2019-10-14,32656421
2019-10-15,32929317
2019-10-16,32929317
2019-10-17,33806496
2019-10-18,33806496
2019-10-19,35047707
2019-10-20,35047707
2019-10-21,35269476
2019-10-22,35269476
2019-10-23,34783192
2019-10-24,34783192
2019-10-25,33879948
2019-10-26,33879948
2019-10-27,33879948
2019-10-28,33680725
2019-10-29,33680725
2019-10-30,33680725
2019-10-31,33198710
2019-11-01,33198710
2019-11-02,33427428
2019-11-03,33427428
2019-11-04,33430904
2019-11-05,33430904
2019-11-06,33430904
2019-11-07,33396045
2019-11-08,33396045
2019-11-09,33714629
2019-11-10,33714629
2019-11-11,33159828
2019-11-12,33159828
2019-11-13,32295141
2019-11-14,32295141
2019-11-15,31695269
2019-11-16,31695269
2019-11-17,31355264
2019-11-18,31355264
2019-11-19,30525944
2019-11-20,30525944
2019-11-21,30525944
2019-11-22,30413434
2019-11-23,30413434
2019-11-24,30065520
2019-11-25,30065520
2019-11-26,30043912
2019-11-27,30043912
2019-11-28,30043912
2019-11-29,30185827
2019-11-30,30185827
2019-12-01,30185827
2019-12-02,30094646
2019-12-03,30094646
2019-12-04,30275431
2019-12-05,30275431
2019-12-06,30275431
2019-12-07,30189742
2019-12-08,30189742
2019-12-09,30537547
2019-12-10,30537547
2019-12-11,30916559
2019-12-12,30916559
2019-12-13,30916559
2019-12-14,31368956
2019-12-15,31368956
2019-12-16,31906982
2019-12-17,31906982
2019-12-18,31906982
2019-12-19,31821986
2019-12-20,31821986
2019-12-21,31507200
2019-12-22,31507200
2019-12-23,31268210
2019-12-24,31268210
2019-12-25,31080719
2019-12-26,31080719
2019-12-27,30872157
2019-12-28,30872157
2019-12-29,30665361
2019-12-30,29557121
2019-12-31,29557121
2020-01-01,28871564
2020-01-02,28871564
2020-01-03,29325315
2020-01-04,29325315
2020-01-05,29156653
2020-01-06,29156653
2020-01-07,28941257
2020-01-08,28941257
2020-01-09,28941257
2020-01-10,28374710
2020-01-11,28374460
2020-01-12,28374460
2020-01-13,28111995
2020-01-14,28111995
2020-01-15,27907902
2020-01-16,27907902
2020-01-17,27877745
2020-01-18,27877745
2020-01-19,28009184
2020-01-20,28009184
2020-01-21,28009184
2020-01-22,27893194
2020-01-23,27893194
2020-01-24,27627971
2020-01-25,27627971
2020-01-26,27834547
2020-01-27,27834547
2020-01-28,28011981
2020-01-29,28011981
2020-01-30,27796553
2020-01-31,27796553
2020-02-01,27911052
2020-02-02,27911052
2020-02-03,28109531
2020-02-04,28109531
2020-02-05,28497432
2020-02-06,28497432
2020-02-07,28055137
2020-02-08,28055137
2020-02-09,27446877
2020-02-10,26900491
2020-02-11,26900491
2020-02-12,25932871
2020-02-13,25932871
2020-02-14,25747714
2020-02-15,25747714
2020-02-16,26568562
2020-02-17,26509105
2020-02-18,26509105
2020-02-19,26185766
2020-02-20,26185766
2020-02-21,26360306
2020-02-22,26402261
2020-02-23,26402261
2020-02-24,26339441
2020-02-25,26339441
2020-02-26,26336534
2020-02-27,26336534
2020-02-28,26562098
2020-02-29,26562098
2020-03-01,27107170
2020-03-02,27107170
2020-03-03,27963936
2020-03-04,27963936
2020-03-05,28407160
2020-03-06,28407160
2020-03-07,28421097
2020-03-08,28421097
2020-03-09,29179594
2020-03-10,29179594
2020-03-11,28954108
2020-03-12,28954108
2020-03-13,29158406
2020-03-14,29158406
2020-03-15,29089640
2020-03-16,29089640
2020-03-17,28790333
2020-03-18,28790333
2020-03-19,28671874
2020-03-20,28538110
2020-03-21,28538110
2020-03-22,28389897
2020-03-23,28389897
2020-03-24,28139495
2020-03-25,28139495
2020-03-26,27692083
2020-03-27,27692083
2020-03-28,27370859
2020-03-29,26989457
2020-03-30,26989457
2020-03-31,26688112
2020-04-01,26485897
2020-04-02,26317004
2020-04-03,26317004
2020-04-04,25690271
2020-04-05,25690271
2020-04-06,25599270
2020-04-07,25599270
2020-04-08,25983342
2020-04-09,25983342
2020-04-10,27063160
2020-04-11,27764885
2020-04-12,27764885
2020-04-13,27605021
2020-04-14,28059813
2020-04-15,27990353
2020-04-16,27990353
2020-04-17,28522885
2020-04-18,28800425
2020-04-19,29086940
2020-04-20,28473995
2020-04-21,28473995
2020-04-22,27100817
2020-04-23,27100817
2020-04-24,26501832
2020-04-25,26276269
2020-04-26,25964067
2020-04-27,25546665
2020-04-28,25050456
2020-04-29,25505212
2020-04-30,25860037
2020-05-01,25860037
2020-05-02,25964951
2020-05-03,26187251
2020-05-04,26187251
2020-05-05,26237390
2020-05-06,26640924
2020-05-07,26640924
2020-05-08,26569312
2020-05-09,25861585
2020-05-10,25861585
2020-05-11,25890637
2020-05-12,25890637
2020-05-13,25991967
