date_obj,Guthix%20armour%20set%20(sk) price
2019-03-25,168586
2019-03-26,168586
2019-03-27,168586
2019-03-28,168586
2019-03-29,169019
2019-03-30,169019
2019-03-31,169019
2019-04-01,169019
2019-04-02,169019
2019-04-03,169019
2019-04-04,169290
2019-04-05,169290
2019-04-06,169290
2019-04-07,169290
2019-04-08,169290
2019-04-09,169290
2019-04-10,165379
2019-04-11,165379
2019-04-12,165379
2019-04-13,165379
2019-04-14,165379
2019-04-15,165396
2019-04-16,165396
2019-04-17,165396
2019-04-18,165396
2019-04-19,165396
2019-04-20,165396
2019-04-21,165396
2019-04-22,166575
2019-04-23,166575
2019-04-24,166575
2019-04-25,166575
2019-04-26,166575
2019-04-27,166575
2019-04-28,166575
2019-04-29,166575
2019-04-30,163721
2019-05-01,163721
2019-05-02,163721
2019-05-03,163721
2019-05-04,163721
2019-05-05,163721
2019-05-06,163721
2019-05-07,161991
2019-05-08,161991
2019-05-09,161991
2019-05-10,161991
2019-05-11,161991
2019-05-12,161991
2019-05-13,161401
2019-05-14,161401
2019-05-15,161401
2019-05-16,161401
2019-05-17,161401
2019-05-18,161401
2019-05-19,161401
2019-05-20,163819
2019-05-21,163819
2019-05-22,163819
2019-05-23,163819
2019-05-24,163819
2019-05-25,163819
2019-05-26,163819
2019-05-27,163819
2019-05-28,165544
2019-05-29,165544
2019-05-30,165544
2019-05-31,165544
2019-06-01,165544
2019-06-02,165544
2019-06-03,165544
2019-06-04,166575
2019-06-05,166575
2019-06-06,166575
2019-06-07,166575
2019-06-08,166575
2019-06-09,166575
2019-06-10,166575
2019-06-11,166575
2019-06-12,166575
2019-06-13,169990
2019-06-14,169990
2019-06-15,169990
2019-06-16,169990
2019-06-17,169990
2019-06-18,169990
2019-06-19,169990
2019-06-20,168590
2019-06-21,168590
2019-06-22,168590
2019-06-23,168590
2019-06-24,168590
2019-06-25,168590
2019-06-26,168590
2019-06-27,168590
2019-06-28,168590
2019-06-29,167876
2019-06-30,167876
2019-07-01,167876
2019-07-02,167876
2019-07-03,167876
2019-07-04,167876
2019-07-05,167876
2019-07-06,165724
2019-07-07,165724
2019-07-08,165724
2019-07-09,165724
2019-07-10,165724
2019-07-11,165724
2019-07-12,165724
2019-07-13,165724
2019-07-14,165724
2019-07-15,167574
2019-07-16,167574
2019-07-17,167574
2019-07-18,167574
2019-07-19,167574
2019-07-20,167574
2019-07-21,167574
2019-07-22,167574
2019-07-23,169870
2019-07-24,169870
2019-07-25,169870
2019-07-26,169870
2019-07-27,169870
2019-07-28,169870
2019-07-29,169870
2019-07-30,169919
2019-07-31,169919
2019-08-01,169919
2019-08-02,169919
2019-08-03,169919
2019-08-04,169919
2019-08-05,169919
2019-08-06,166656
2019-08-07,166656
2019-08-08,166656
2019-08-09,166656
2019-08-10,166656
2019-08-11,166656
2019-08-12,171671
2019-08-13,171671
2019-08-14,171671
2019-08-15,171671
2019-08-16,171671
2019-08-17,171671
2019-08-18,171671
2019-08-19,173441
2019-08-20,173441
2019-08-21,173441
2019-08-22,173441
2019-08-23,173441
2019-08-24,173441
2019-08-24,173441
2019-08-25,173441
2019-08-25,173441
2019-08-26,175973
2019-08-26,175973
2019-08-27,175973
2019-08-27,175973
2019-08-28,175973
2019-08-29,175973
2019-08-30,175973
2019-08-31,175973
2019-09-01,177382
2019-09-02,177382
2019-09-03,177382
2019-09-04,177382
2019-09-05,177382
2019-09-06,177382
2019-09-07,177382
2019-09-08,176422
2019-09-09,176422
2019-09-10,176422
2019-09-11,176422
2019-09-12,176422
2019-09-13,176422
2019-09-14,176422
2019-09-15,174572
2019-09-16,174572
2019-09-17,174572
2019-09-18,174572
2019-09-19,174572
2019-09-20,174572
2019-09-21,174572
2019-09-22,176236
2019-09-23,176236
2019-09-24,176236
2019-09-25,176236
2019-09-26,176236
2019-09-27,176236
2019-09-28,176236
2019-09-29,176236
2019-09-30,176236
2019-10-01,179221
2019-10-02,179221
2019-10-03,179221
2019-10-04,179221
2019-10-05,179221
2019-10-06,179221
2019-10-07,179221
2019-10-08,179221
2019-10-09,179221
2019-10-10,178138
2019-10-11,178138
2019-10-12,178138
2019-10-13,178138
2019-10-14,178138
2019-10-15,178138
2019-10-16,178138
2019-10-17,178138
2019-10-18,178138
2019-10-19,174173
2019-10-20,174173
2019-10-21,174173
2019-10-22,174173
2019-10-23,174173
2019-10-24,174173
2019-10-25,174173
2019-10-26,174173
2019-10-27,169448
2019-10-28,169448
2019-10-29,169448
2019-10-30,169448
2019-10-31,169448
2019-11-01,169448
2019-11-02,169448
2019-11-03,165894
2019-11-04,165894
2019-11-05,165894
2019-11-06,165894
2019-11-07,165894
2019-11-08,165894
2019-11-09,165894
2019-11-10,164379
2019-11-11,164379
2019-11-12,164379
2019-11-13,164379
2019-11-14,164379
2019-11-15,164379
2019-11-16,164379
2019-11-17,164379
2019-11-18,161379
2019-11-19,161379
2019-11-20,161379
2019-11-21,161379
2019-11-22,161379
2019-11-23,161379
2019-11-24,161379
2019-11-25,160368
2019-11-26,160368
2019-11-27,160368
2019-11-28,160368
2019-11-29,160368
2019-11-30,160368
2019-12-01,156826
2019-12-02,156826
2019-12-03,156826
2019-12-04,156826
2019-12-05,156826
2019-12-06,156826
2019-12-07,153804
2019-12-08,153804
2019-12-09,153804
2019-12-10,153804
2019-12-11,153804
2019-12-12,151403
2019-12-13,151403
2019-12-14,151403
2019-12-15,151403
2019-12-16,151403
2019-12-17,151403
2019-12-18,151403
2019-12-19,148198
2019-12-20,148198
2019-12-21,148198
2019-12-22,148198
2019-12-23,148198
2019-12-24,147764
2019-12-25,147764
2019-12-26,147764
2019-12-27,147764
2019-12-28,147764
2019-12-29,147764
2019-12-30,149156
2019-12-31,149156
2020-01-01,149156
2020-01-02,149156
2020-01-03,149156
2020-01-04,149156
2020-01-05,149156
2020-01-06,149952
2020-01-07,149952
2020-01-08,149952
2020-01-09,149952
2020-01-10,149952
2020-01-11,149952
2020-01-12,149952
2020-01-13,153565
2020-01-14,153565
2020-01-15,153565
2020-01-16,153565
2020-01-17,153565
2020-01-18,153565
2020-01-19,153565
2020-01-20,152974
2020-01-21,152974
2020-01-22,152974
2020-01-23,152974
2020-01-24,152974
2020-01-25,152974
2020-01-26,152974
2020-01-27,156127
2020-01-28,156127
2020-01-29,156127
2020-01-30,156127
2020-01-31,156127
2020-02-01,156127
2020-02-02,156127
2020-02-03,159025
2020-02-04,159025
2020-02-05,159025
2020-02-06,159025
2020-02-07,159025
2020-02-08,159025
2020-02-09,159025
2020-02-10,159807
2020-02-11,159807
2020-02-12,159807
2020-02-13,159807
2020-02-14,159807
2020-02-15,159807
2020-02-16,159807
2020-02-17,158643
2020-02-18,158643
2020-02-19,158643
2020-02-20,158643
2020-02-21,158643
2020-02-22,158643
2020-02-23,161346
2020-02-24,161346
2020-02-25,161346
2020-02-26,161346
2020-02-27,161346
2020-02-28,160727
2020-02-29,160727
2020-03-01,160727
2020-03-02,160727
2020-03-03,160727
2020-03-04,160727
2020-03-05,157291
2020-03-06,157291
2020-03-07,157291
2020-03-08,157291
2020-03-09,157291
2020-03-10,157291
2020-03-11,157111
2020-03-12,157111
2020-03-13,157111
2020-03-14,157111
2020-03-15,157111
2020-03-16,157111
2020-03-17,158497
2020-03-18,158497
2020-03-19,158497
2020-03-20,158497
2020-03-21,158497
2020-03-22,158497
2020-03-23,156331
2020-03-24,156331
2020-03-25,156331
2020-03-26,156331
2020-03-27,155088
2020-03-28,155088
2020-03-29,155088
2020-03-30,155088
2020-03-31,155088
2020-04-01,156041
2020-04-02,156041
2020-04-03,156041
2020-04-04,156041
2020-04-05,156041
2020-04-06,155571
2020-04-07,155571
2020-04-08,155571
2020-04-09,155571
2020-04-10,156144
2020-04-11,156144
2020-04-12,156144
2020-04-13,152881
2020-04-14,152881
2020-04-15,152881
2020-04-16,152881
2020-04-17,152881
2020-04-18,148267
2020-04-19,148267
2020-04-20,148267
2020-04-21,148267
2020-04-22,145686
2020-04-23,145686
2020-04-24,145686
2020-04-25,145686
2020-04-26,145037
2020-04-27,145037
2020-04-28,145037
2020-04-29,145037
2020-04-30,147244
2020-05-01,147244
2020-05-02,147244
2020-05-03,147244
2020-05-04,147244
2020-05-05,147244
2020-05-06,147244
2020-05-07,147244
2020-05-08,147244
2020-05-09,147244
2020-05-10,147824
2020-05-11,147824
2020-05-12,147824
2020-05-13,147824
