date_obj,Dagannoth%20hide price
2019-08-25,559
2019-08-25,559
2019-08-26,559
2019-08-27,559
2019-08-27,559
2019-08-28,574
2019-08-29,574
2019-08-30,560
2019-08-31,560
2019-09-01,563
2019-09-02,563
2019-09-03,556
2019-09-04,556
2019-09-05,563
2019-09-06,563
2019-09-07,562
2019-09-08,556
2019-09-09,556
2019-09-10,556
2019-09-11,530
2019-09-12,533
2019-09-13,533
2019-09-14,549
2019-09-15,549
2019-09-16,533
2019-09-17,528
2019-09-18,502
2019-09-19,502
2019-09-20,479
2019-09-21,455
2019-09-22,439
2019-09-23,418
2019-09-24,418
2019-09-25,407
2019-09-26,390
2019-09-27,372
2019-09-28,361
2019-09-29,361
2019-09-30,343
2019-10-01,327
2019-10-02,327
2019-10-03,311
2019-10-04,311
2019-10-05,297
2019-10-06,283
2019-10-07,283
2019-10-08,277
2019-10-09,277
2019-10-10,289
2019-10-11,289
2019-10-12,294
2019-10-13,294
2019-10-14,306
2019-10-15,306
2019-10-16,309
2019-10-17,309
2019-10-18,301
2019-10-19,301
2019-10-20,300
2019-10-21,300
2019-10-22,306
2019-10-23,306
2019-10-24,303
2019-10-25,303
2019-10-26,306
2019-10-27,306
2019-10-28,298
2019-10-29,298
2019-10-30,298
2019-10-31,305
2019-11-01,305
2019-11-02,321
2019-11-03,321
2019-11-04,325
2019-11-05,325
2019-11-06,325
2019-11-07,336
2019-11-08,336
2019-11-09,353
2019-11-10,353
2019-11-11,371
2019-11-12,371
2019-11-13,371
2019-11-14,390
2019-11-15,390
2019-11-16,404
2019-11-17,404
2019-11-18,403
2019-11-19,403
2019-11-20,404
2019-11-21,404
2019-11-22,404
2019-11-23,405
2019-11-24,405
2019-11-25,405
2019-11-26,405
2019-11-27,403
2019-11-28,403
2019-11-29,403
2019-11-30,403
2019-12-01,403
2019-12-02,403
2019-12-03,403
2019-12-04,403
2019-12-05,403
2019-12-06,403
2019-12-07,403
2019-12-08,406
2019-12-09,406
2019-12-10,410
2019-12-11,410
2019-12-12,410
2019-12-13,413
2019-12-14,413
2019-12-15,406
2019-12-16,406
2019-12-17,407
2019-12-18,407
2019-12-19,407
2019-12-20,406
2019-12-21,406
2019-12-22,393
2019-12-23,393
2019-12-24,375
2019-12-25,360
2019-12-26,360
2019-12-27,343
2019-12-28,326
2019-12-29,312
2019-12-30,298
2019-12-31,287
2020-01-01,282
2020-01-02,292
2020-01-03,292
2020-01-04,292
2020-01-05,294
2020-01-06,294
2020-01-07,284
2020-01-08,284
2020-01-09,284
2020-01-10,286
2020-01-11,286
2020-01-12,275
2020-01-13,275
2020-01-14,275
2020-01-15,278
2020-01-16,278
2020-01-17,270
2020-01-18,270
2020-01-19,270
2020-01-20,270
2020-01-21,270
2020-01-22,261
2020-01-23,248
2020-01-24,237
2020-01-25,237
2020-01-26,225
2020-01-27,225
2020-01-28,214
2020-01-29,205
2020-01-30,205
2020-01-31,206
2020-02-01,206
2020-02-02,217
2020-02-03,217
2020-02-04,228
2020-02-05,228
2020-02-06,240
2020-02-07,240
2020-02-08,250
2020-02-09,250
2020-02-10,257
2020-02-11,257
2020-02-12,253
2020-02-13,253
2020-02-14,257
2020-02-15,257
2020-02-16,260
2020-02-17,260
2020-02-18,260
2020-02-19,260
2020-02-20,262
2020-02-21,262
2020-02-22,254
2020-02-23,242
2020-02-24,231
2020-02-25,220
2020-02-26,209
2020-02-27,209
2020-02-28,212
2020-02-29,212
2020-03-01,223
2020-03-02,223
2020-03-03,235
2020-03-04,235
2020-03-05,247
2020-03-06,247
2020-03-07,244
2020-03-08,232
2020-03-09,232
2020-03-10,244
2020-03-11,244
2020-03-12,244
2020-03-13,244
2020-03-14,255
2020-03-15,255
2020-03-16,268
2020-03-17,268
2020-03-18,277
2020-03-19,277
2020-03-20,291
2020-03-21,291
2020-03-22,306
2020-03-23,306
2020-03-24,293
2020-03-25,281
2020-03-26,267
2020-03-27,254
2020-03-28,243
2020-03-29,231
2020-03-30,220
2020-03-31,219
2020-04-01,209
2020-04-02,200
2020-04-03,200
2020-04-04,203
2020-04-05,203
2020-04-06,214
2020-04-07,223
2020-04-08,216
2020-04-09,207
2020-04-10,216
2020-04-11,223
2020-04-12,233
2020-04-13,233
2020-04-14,244
2020-04-15,257
2020-04-16,257
2020-04-17,270
2020-04-18,283
2020-04-19,298
2020-04-20,298
2020-04-21,311
2020-04-22,323
2020-04-23,323
2020-04-24,332
2020-04-25,339
2020-04-26,356
2020-04-27,374
2020-04-28,366
2020-04-29,364
2020-04-30,369
2020-05-01,369
2020-05-02,359
2020-05-03,343
2020-05-04,342
2020-05-05,339
2020-05-06,341
2020-05-07,335
2020-05-08,335
2020-05-09,332
2020-05-10,316
2020-05-11,303
2020-05-12,289
2020-05-13,276
