date_obj,Bagged%20plant%203 price
2017-03-04,13219
2017-03-05,13219
2017-03-06,13219
2017-03-07,13219
2017-03-08,13219
2017-03-09,13219
2017-03-10,13219
2017-03-11,13219
2017-03-12,13219
2017-03-13,13219
2017-03-14,13066
2017-03-15,13066
2017-03-16,13066
2017-03-17,13066
2017-03-18,13066
2017-03-19,13066
2017-03-20,13066
2017-03-21,13066
2017-03-22,13066
2017-03-23,13066
2017-03-24,13066
2017-03-25,13066
2017-03-26,13066
2017-03-27,13066
2017-03-28,13066
2017-03-29,13066
2017-03-30,13066
2017-03-31,13066
2017-04-01,13066
2017-04-02,13066
2017-04-03,12856
2017-04-04,12856
2017-04-05,12856
2017-04-12,12856
2017-04-13,12856
2017-04-14,12856
2017-04-15,12856
2017-04-16,12856
2017-04-17,12856
2017-04-18,12856
2017-04-19,12856
2017-04-20,12856
2017-04-21,12856
2017-04-22,12856
2017-04-23,12776
2017-04-24,12776
2017-04-25,12776
2017-04-26,12776
2017-04-27,12776
2017-04-28,12776
2017-04-29,12776
2017-04-30,12776
2017-05-01,12776
2017-05-02,12776
2017-05-03,12776
2017-05-04,12776
2017-05-05,12776
2017-05-06,12776
2017-05-07,12776
2017-05-08,12776
2017-05-09,12776
2017-05-10,12776
2017-05-11,12776
2017-05-12,13042
2017-05-13,13042
2017-05-14,13042
2017-05-15,13042
2017-05-16,13042
2017-05-17,13042
2017-05-18,13042
2017-05-19,13042
2017-05-20,13042
2017-05-21,13042
2017-05-22,13042
2017-05-23,13042
2017-05-24,13042
2017-05-25,13042
2017-05-26,13042
2017-05-27,13042
2017-05-28,13042
2017-05-29,13042
2017-05-30,13042
2017-05-31,13142
2017-06-01,13142
2017-06-02,13142
2017-06-03,13142
2017-06-04,13142
2017-06-05,13142
2017-06-06,13142
2017-06-07,13142
2017-06-08,13142
2017-06-09,13142
2017-06-10,13142
2017-06-11,13142
2017-06-12,13142
2017-06-13,13142
2017-06-14,13142
2017-06-15,13142
2017-06-16,13142
2017-06-17,13142
2017-06-18,13126
2017-06-19,13126
2017-06-20,13126
2017-06-21,13126
2017-06-22,13126
2017-06-23,13126
2017-06-24,13126
2017-06-25,13126
2017-06-26,13126
2017-06-27,13126
2017-06-28,13126
2017-06-29,13126
2017-06-30,13126
2017-07-01,13126
2017-07-02,13126
2017-07-03,13126
2017-07-04,13126
2017-07-05,13126
2017-07-06,13126
2017-07-07,13126
2017-07-08,13126
2017-07-09,13220
2017-07-13,13220
2017-07-14,13220
2017-07-15,13220
2017-07-16,13220
2017-07-17,13220
2017-07-18,13220
2017-07-19,13220
2017-07-20,13220
2017-07-21,13220
2017-07-22,13220
2017-07-23,13220
2017-07-24,13220
2017-07-25,13220
2017-07-26,13220
2017-07-27,13220
2017-07-28,13109
2017-07-29,13109
2017-07-30,13109
2017-07-31,13109
2017-08-01,13109
2017-08-02,13109
2017-08-03,13109
2017-08-04,13109
2017-08-05,13109
2017-08-06,13109
2017-08-07,13109
2017-08-08,13109
2017-08-09,13109
2017-08-10,13109
2017-08-11,13109
2017-08-12,13109
2017-08-13,13109
2017-08-14,13109
2017-08-15,13109
2017-08-16,13062
2017-08-17,13062
2017-08-18,13062
2017-08-19,13062
2017-08-20,13062
2017-08-21,13062
2017-08-22,13062
2017-08-23,13062
2017-08-24,13062
2017-08-25,13062
2017-08-26,13062
2017-08-27,13062
2017-08-28,13062
2017-08-29,13062
2017-08-30,13062
2017-08-31,13062
2017-09-01,13062
2017-09-02,13062
2017-09-03,13062
2017-09-04,13221
2017-09-05,13221
2017-09-06,13221
2017-09-07,13221
2017-09-08,13221
2017-09-09,13221
2017-09-10,13221
2017-09-11,13221
2017-09-12,13221
2017-09-13,13221
2017-09-14,13221
2017-09-15,13221
2017-09-16,13221
2017-09-17,13221
2017-09-18,13221
2017-09-19,13221
2017-09-20,13221
2017-09-22,13221
2017-09-23,13221
2017-09-24,12786
2017-09-25,12786
2017-09-26,12786
2017-09-27,12786
2017-09-28,12786
2017-09-29,12786
2017-09-30,12786
2017-10-01,12786
2017-10-02,12786
2017-10-03,12786
2017-10-04,12786
2017-10-05,12786
2017-10-06,12786
2017-10-07,12786
2017-10-08,12786
2017-10-09,12786
2017-10-10,12786
2017-10-11,12786
2017-10-12,12786
2017-10-13,12786
2017-10-14,12861
2017-10-15,12861
2017-10-16,12861
2017-10-17,12861
2017-10-18,12861
2017-10-19,12861
2017-10-20,12861
2017-10-21,12861
2017-10-22,12861
2017-10-23,12861
2017-10-24,12861
2017-10-25,12861
2017-10-26,12861
2017-10-27,12861
2017-10-28,12861
2017-10-29,12861
2017-10-30,12861
2017-10-31,12861
2017-11-01,12861
2017-11-02,12861
2017-11-03,12861
2017-11-04,12958
2017-11-05,12958
2017-11-06,12958
2017-11-07,12958
2017-11-08,12958
2017-11-09,12958
2017-11-10,12958
2017-11-11,12958
2017-11-12,12958
2017-11-13,12958
2017-11-14,12958
2017-11-15,12958
2017-11-16,12958
2017-11-17,12958
2017-11-18,12958
2017-11-19,12958
2017-11-20,12958
2017-11-21,12958
2017-11-22,12958
2017-11-23,12958
2017-11-24,12958
2017-11-25,12779
2017-11-26,12779
2017-11-27,12779
2017-11-28,12779
2017-11-29,12779
2017-11-30,12779
2017-12-01,12779
2017-12-02,12779
2017-12-03,12779
2017-12-04,12779
2017-12-05,12779
2017-12-06,12779
2017-12-07,12779
2017-12-08,12779
2017-12-09,12779
2017-12-10,12779
2017-12-11,12779
2017-12-12,12779
2017-12-13,12779
2017-12-14,12779
2017-12-15,12779
2017-12-16,12779
2017-12-17,12611
2017-12-18,12611
2017-12-19,12611
2017-12-20,12611
2017-12-21,12611
2017-12-22,12611
2017-12-23,12611
2017-12-24,12611
2017-12-25,12611
2017-12-26,12611
2017-12-27,12611
2017-12-28,12611
2017-12-29,12611
2017-12-30,12611
2017-12-31,12611
2018-01-01,12611
2018-01-02,12611
2018-01-03,12611
2018-01-04,12611
2018-01-05,12528
2018-01-06,12528
2018-01-07,12528
2018-01-08,12528
2018-01-09,12528
2018-01-10,12528
2018-01-11,12528
2018-01-12,12528
2018-01-13,12528
2018-01-14,12528
2018-01-15,12528
2018-01-16,12528
2018-01-17,12528
2018-01-18,12528
2018-01-19,12528
2018-01-20,12528
2018-01-21,12528
2018-01-22,12737
2018-01-23,12737
2018-01-24,12737
2018-01-25,12737
2018-01-26,12737
2018-01-27,12737
2018-01-28,12737
2018-01-29,12737
2018-01-30,12737
2018-01-31,12737
2018-02-01,12737
2018-02-02,12737
2018-02-03,12737
2018-02-04,12737
2018-02-05,12737
2018-02-06,12787
2018-02-07,12787
2018-02-08,12787
2018-02-09,12787
2018-02-10,12787
2018-02-11,12787
2018-02-12,12787
2018-02-13,12787
2018-02-14,12787
2018-02-15,12787
2018-02-16,12787
2018-02-17,12787
2018-02-18,12787
2018-02-19,12787
2018-02-20,12787
2018-02-21,12899
2018-02-22,12899
2018-02-23,12899
2018-02-24,12899
2018-02-25,12899
2018-02-26,12899
2018-02-27,12899
2018-02-28,12899
2018-03-01,12899
2018-03-02,12899
2018-03-03,12899
2018-03-04,12899
2018-03-05,12899
2018-03-06,12899
2018-03-07,12842
2018-03-08,12842
2018-03-09,12842
2018-03-10,12842
2018-03-11,12842
2018-03-12,12842
2018-03-13,12842
2018-03-14,12842
2018-03-15,12842
2018-03-16,12842
2018-03-17,12842
2018-03-18,12842
2018-03-20,12842
2018-03-22,12842
2018-03-23,12787
2018-03-24,12787
2018-03-25,12787
2018-03-26,12787
2018-03-27,12787
2018-03-28,12787
2018-03-29,12787
2018-03-30,12787
2018-03-31,12787
2018-04-01,12787
2018-04-02,12787
2018-04-03,12787
2018-04-04,12787
2018-04-05,12787
2018-04-06,12787
2018-04-07,12787
2018-04-08,12704
2018-04-09,12704
2018-04-10,12704
2018-04-11,12704
2018-04-12,12704
2018-04-13,12704
2018-04-14,12704
2018-04-15,12704
2018-04-16,12704
2018-04-17,12704
2018-04-18,12704
2018-04-19,12704
2018-04-20,12704
2018-04-21,12704
2018-04-22,12704
2018-04-23,12704
2018-04-24,12561
2018-04-25,12561
2018-04-26,12561
2018-04-27,12561
2018-04-28,12561
2018-04-29,12561
2018-04-30,12561
2018-05-01,12561
2018-05-02,12561
2018-05-03,12561
2018-05-04,12561
2018-05-05,12561
2018-05-06,12561
2018-05-07,12561
2018-05-08,12561
2018-05-09,12561
2018-05-10,12778
2018-05-11,12778
2018-05-12,12778
2018-05-13,12778
2018-05-14,12778
2018-05-15,12778
2018-05-16,12778
2018-05-17,12778
2018-05-18,12778
2018-05-19,12778
2018-05-20,12778
2018-05-21,12778
2018-05-22,12778
2018-05-23,12778
2018-05-24,12778
2018-05-25,12673
2018-05-26,12673
2018-05-27,12673
2018-05-28,12673
2018-05-29,12673
2018-05-30,12673
2018-05-31,12673
2018-06-01,12673
2018-06-02,12673
2018-06-03,12673
2018-06-04,12673
2018-06-05,12673
2018-06-06,12673
2018-06-07,12673
2018-06-08,12636
2018-06-09,12636
2018-06-10,12636
2018-06-11,12636
2018-06-12,12636
2018-06-13,12636
2018-06-14,12636
2018-06-15,12636
2018-06-16,12636
2018-06-17,12636
2018-06-18,12636
2018-06-19,12636
2018-06-20,12636
2018-06-21,12636
2018-06-22,12636
2018-06-23,12636
2018-06-24,12574
2018-06-25,12574
2018-06-26,12574
2018-06-27,12574
2018-06-28,12574
2018-06-29,12574
2018-06-30,12574
2018-07-01,12574
2018-07-02,12574
2018-07-03,12574
2018-07-04,12574
2018-07-05,12574
2018-07-06,12574
2018-07-07,12574
2018-07-08,12574
2018-07-09,12574
2018-07-10,12574
2018-07-11,12583
2018-07-12,12583
2018-07-13,12583
2018-07-14,12583
2018-07-15,12583
2018-07-16,12583
2018-07-17,12583
2018-07-18,12583
2018-07-19,12583
2018-07-20,12583
2018-07-21,12583
2018-07-22,12583
2018-07-23,12583
2018-07-24,12583
2018-07-25,12692
2018-07-26,12692
2018-07-27,12692
2018-07-28,12692
2018-07-29,12692
2018-07-30,12692
2018-07-31,12692
2018-08-01,12692
2018-08-02,12692
2018-08-03,12692
2018-08-04,12692
2018-08-05,12692
2018-08-06,12692
2018-08-07,13052
2018-08-08,13052
2018-08-09,13052
2018-08-10,13052
2018-08-11,13052
2018-08-12,13052
2018-08-14,13052
2018-08-16,13052
2018-08-17,13052
2018-08-18,13052
2018-08-19,13052
2018-08-20,13140
2018-08-21,13140
2018-08-22,13140
2018-08-23,13140
2018-08-24,13140
2018-08-25,13140
2018-08-26,13140
2018-08-27,13140
2018-08-28,13140
2018-08-29,13140
2018-08-30,13140
2018-08-31,13140
2018-09-01,13310
2018-09-02,13310
2018-09-03,13310
2018-09-04,13310
2018-09-05,13310
2018-09-06,13310
2018-09-07,13310
2018-09-08,13310
2018-09-09,13310
2018-09-10,13310
2018-09-11,13310
2018-09-12,13310
2018-09-13,12926
2018-09-14,12926
2018-09-15,12926
2018-09-16,12926
2018-09-17,12926
2018-09-18,12926
2018-09-19,12926
2018-09-20,12926
2018-09-21,12926
2018-09-22,12926
2018-09-23,12926
2018-09-24,12926
2018-09-25,12926
2018-09-26,12983
2018-09-27,12983
2018-09-28,12983
2018-09-29,12983
2018-09-30,12983
2018-10-01,12983
2018-10-02,12983
2018-10-03,12983
2018-10-04,12983
2018-10-05,12983
2018-10-06,12983
2018-10-07,12983
2018-10-08,13104
2018-10-09,13104
2018-10-10,13104
2018-10-11,13104
2018-10-12,13104
2018-10-13,13104
2018-10-14,13104
2018-10-15,13104
2018-10-16,13104
2018-10-17,13104
2018-10-18,13104
2018-10-19,13104
2018-10-20,13104
2018-10-21,12488
2018-10-22,12488
2018-10-23,12488
2018-10-24,12488
2018-10-25,12488
2018-10-26,12488
2018-10-27,12488
2018-10-28,12488
2018-10-29,12488
2018-10-30,12488
2018-10-31,12488
2018-11-01,12398
2018-11-03,12398
2018-11-04,12398
2018-11-05,12398
2018-11-06,12398
2018-11-07,12398
2018-11-08,12398
2018-11-09,12398
2018-11-10,12644
2018-11-11,12644
2018-11-12,12644
2018-11-13,12644
2018-11-14,12644
2018-11-15,12644
2018-11-16,12644
2018-11-17,12644
2018-11-18,12791
2018-11-19,12791
2018-11-20,12791
2018-11-21,12791
2018-11-22,12791
2018-11-23,12791
2018-11-24,12791
2018-11-25,12791
2018-11-26,12925
2018-11-27,12925
2018-11-28,12925
2018-11-29,12925
2018-12-01,12925
2018-12-02,12925
2018-12-03,12925
2018-12-04,12687
2018-12-05,12687
2018-12-07,12687
2018-12-09,12687
2018-12-10,12687
2018-12-11,12687
2018-12-12,12818
2018-12-13,12818
2018-12-14,12818
2018-12-15,12818
2018-12-16,12818
2018-12-17,12818
2018-12-18,12818
2018-12-19,12818
2018-12-20,12952
2018-12-21,12952
2018-12-22,12952
2018-12-23,12952
2018-12-24,12952
2018-12-25,12952
2018-12-26,12952
2018-12-27,12952
2018-12-28,12741
2018-12-29,12741
2018-12-30,12741
2018-12-31,12741
2019-01-01,12741
2019-01-02,12741
2019-01-03,12741
2019-01-04,12741
2019-01-05,12662
2019-01-06,12662
2019-01-08,12662
2019-01-10,12662
2019-01-11,12662
2019-01-12,12662
2019-01-13,12600
2019-01-14,12600
2019-01-15,12600
2019-01-16,12600
2019-01-17,12600
2019-01-18,12600
2019-01-19,12600
2019-01-20,12685
2019-01-21,12685
2019-01-22,12685
2019-01-23,12685
2019-01-24,12685
2019-01-25,12685
2019-01-26,12685
2019-01-27,12766
2019-01-28,12766
2019-01-29,12766
2019-01-30,12766
2019-01-31,12766
2019-02-01,12766
2019-02-02,12766
2019-02-03,12536
2019-02-04,12536
2019-02-05,12536
2019-02-06,12536
2019-02-07,12536
2019-02-08,12536
2019-02-09,12536
2019-02-10,12536
2019-02-11,12559
2019-02-12,12559
2019-02-13,12559
2019-02-14,12559
2019-02-15,12559
2019-02-16,12559
2019-02-17,12559
2019-02-18,12559
2019-02-19,12392
2019-02-20,12392
2019-02-21,12392
2019-02-22,12392
2019-02-23,12392
2019-02-24,12392
2019-02-25,12392
2019-02-26,12392
2019-02-27,12401
2019-02-28,12401
2019-03-01,12401
2019-03-02,12401
2019-03-03,12401
2019-03-04,12401
2019-03-05,12401
2019-03-06,12401
2019-03-07,12570
2019-03-08,12570
2019-03-09,12570
2019-03-10,12570
2019-03-11,12570
2019-03-12,12570
2019-03-13,12570
2019-03-14,12570
2019-03-15,12570
2019-03-16,12754
2019-03-17,12754
2019-03-18,12754
2019-03-19,12754
2019-03-20,12754
