date_obj,Rune%20trimmed%20set%20(sk) price
2019-04-04,168376
2019-04-05,168376
2019-04-06,168376
2019-04-07,168376
2019-04-08,168376
2019-04-09,168429
2019-04-10,168429
2019-04-11,168429
2019-04-12,168429
2019-04-13,168429
2019-04-14,168429
2019-04-15,168429
2019-04-16,168264
2019-04-17,168264
2019-04-18,168264
2019-04-19,168264
2019-04-20,168264
2019-04-21,168264
2019-04-22,168264
2019-04-23,168264
2019-04-24,168264
2019-04-25,165711
2019-04-26,165711
2019-04-27,165711
2019-04-28,165711
2019-04-29,165711
2019-04-30,165711
2019-05-01,165711
2019-05-02,165711
2019-05-03,165711
2019-05-04,168129
2019-05-05,168129
2019-05-06,168129
2019-05-07,168129
2019-05-08,168129
2019-05-09,168129
2019-05-10,168129
2019-05-11,168129
2019-05-12,168129
2019-05-13,165701
2019-05-14,165701
2019-05-15,165701
2019-05-16,165701
2019-05-17,165701
2019-05-18,165701
2019-05-19,165701
2019-05-20,162420
2019-05-21,162420
2019-05-22,162420
2019-05-23,162420
2019-05-24,162420
2019-05-25,162420
2019-05-26,162420
2019-05-27,165492
2019-05-28,165492
2019-05-29,165492
2019-05-30,165492
2019-05-31,165492
2019-06-01,165492
2019-06-02,165492
2019-06-03,165492
2019-06-04,167865
2019-06-05,167865
2019-06-06,167865
2019-06-07,167865
2019-06-08,167865
2019-06-09,167865
2019-06-10,167865
2019-06-11,169566
2019-06-12,169566
2019-06-13,169566
2019-06-14,169566
2019-06-15,169566
2019-06-16,169566
2019-06-17,169566
2019-06-18,169566
2019-06-19,169566
2019-06-20,167660
2019-06-21,167660
2019-06-22,167660
2019-06-23,167660
2019-06-24,167660
2019-06-25,167660
2019-06-26,167660
2019-06-27,167660
2019-06-28,163528
2019-06-29,163528
2019-06-30,163528
2019-07-01,163528
2019-07-02,163528
2019-07-03,163528
2019-07-04,163528
2019-07-05,169282
2019-07-06,169282
2019-07-07,169282
2019-07-08,169282
2019-07-09,169282
2019-07-10,169282
2019-07-11,169282
2019-07-12,169282
2019-07-13,169282
2019-07-14,169282
2019-07-15,168088
2019-07-16,168088
2019-07-17,168088
2019-07-18,168088
2019-07-19,168088
2019-07-20,168088
2019-07-21,168088
2019-07-22,173323
2019-07-23,173323
2019-07-24,173323
2019-07-25,173323
2019-07-26,173323
2019-07-27,173323
2019-07-28,173323
2019-07-29,173323
2019-07-30,173323
2019-07-31,173323
2019-08-01,169377
2019-08-02,169377
2019-08-03,169377
2019-08-04,169377
2019-08-05,169377
2019-08-06,169377
2019-08-07,169377
2019-08-08,169377
2019-08-09,171494
2019-08-10,171494
2019-08-11,171494
2019-08-12,171494
2019-08-13,171494
2019-08-14,171494
2019-08-15,171494
2019-08-16,171494
2019-08-17,171494
2019-08-18,173279
2019-08-19,173279
2019-08-20,173279
2019-08-21,173279
2019-08-22,173279
2019-08-23,173279
2019-08-24,173279
2019-08-24,173279
2019-08-25,173279
2019-08-25,173279
2019-08-26,173279
2019-08-26,173279
2019-08-27,171877
2019-08-27,171877
2019-08-28,171877
2019-08-29,171877
2019-08-30,171877
2019-08-31,171877
2019-09-01,171877
2019-09-02,171877
2019-09-03,171877
2019-09-04,171877
2019-09-05,174531
2019-09-06,174531
2019-09-07,174531
2019-09-08,174531
2019-09-09,174531
2019-09-10,174531
2019-09-11,174531
2019-09-12,174531
2019-09-13,174531
2019-09-14,173125
2019-09-15,173125
2019-09-16,173125
2019-09-17,173125
2019-09-18,173125
2019-09-19,173125
2019-09-20,173125
2019-09-21,173125
2019-09-22,175733
2019-09-23,175733
2019-09-24,175733
2019-09-25,175733
2019-09-26,175733
2019-09-27,175733
2019-09-28,175733
2019-09-29,175733
2019-09-30,176124
2019-10-01,176124
2019-10-02,176124
2019-10-03,176124
2019-10-04,176124
2019-10-05,176124
2019-10-06,176124
2019-10-07,176124
2019-10-08,176124
2019-10-09,176124
2019-10-10,177063
2019-10-11,177063
2019-10-12,177063
2019-10-13,177063
2019-10-14,177063
2019-10-15,177063
2019-10-16,177063
2019-10-17,177063
2019-10-18,177063
2019-10-19,175605
2019-10-20,175605
2019-10-21,175605
2019-10-22,175605
2019-10-23,175605
2019-10-24,175605
2019-10-25,175605
2019-10-26,175605
2019-10-27,175605
2019-10-28,175605
2019-10-29,169445
2019-10-30,169445
2019-10-31,169445
2019-11-01,169445
2019-11-02,169445
2019-11-03,169445
2019-11-04,169445
2019-11-05,169445
2019-11-06,169445
2019-11-07,164115
2019-11-08,164115
2019-11-09,164115
2019-11-10,164115
2019-11-11,164115
2019-11-12,164115
2019-11-13,164115
2019-11-14,164115
2019-11-15,163833
2019-11-16,163833
2019-11-17,163833
2019-11-18,163833
2019-11-19,163833
2019-11-20,163833
2019-11-21,163833
2019-11-22,163833
2019-11-23,163833
2019-11-24,164652
2019-11-25,164652
2019-11-26,164652
2019-11-27,164652
2019-11-28,164652
2019-11-29,164652
2019-11-30,164652
2019-12-01,164022
2019-12-02,164022
2019-12-03,164022
2019-12-04,164022
2019-12-05,164022
2019-12-06,164022
2019-12-07,164022
2019-12-08,164022
2019-12-09,164022
2019-12-10,164022
2019-12-11,168170
2019-12-12,168170
2019-12-13,168170
2019-12-14,168170
2019-12-15,168170
2019-12-16,168170
2019-12-17,168170
2019-12-18,168170
2019-12-19,168170
2019-12-20,169640
2019-12-21,169640
2019-12-22,169640
2019-12-23,169640
2019-12-24,169640
2019-12-25,169640
2019-12-26,172688
2019-12-27,172688
2019-12-28,172688
2019-12-29,172688
2019-12-30,172688
2019-12-31,172688
2020-01-01,172688
2020-01-02,173229
2020-01-03,173229
2020-01-04,173229
2020-01-05,173229
2020-01-06,173229
2020-01-07,173229
2020-01-08,173229
2020-01-09,173229
2020-01-10,172214
2020-01-11,172214
2020-01-12,172214
2020-01-13,172214
2020-01-14,172214
2020-01-15,172214
2020-01-16,172214
2020-01-17,172214
2020-01-18,172356
2020-01-19,172356
2020-01-20,172356
2020-01-21,172356
2020-01-22,172356
2020-01-23,172356
2020-01-24,172356
2020-01-25,172356
2020-01-26,169299
2020-01-27,169299
2020-01-28,169299
2020-01-29,169299
2020-01-30,169299
2020-01-31,169299
2020-02-01,169299
2020-02-02,169299
2020-02-03,166943
2020-02-04,166943
2020-02-05,166943
2020-02-06,166943
2020-02-07,166943
2020-02-08,166943
2020-02-09,166943
2020-02-10,167496
2020-02-11,167496
2020-02-12,167496
2020-02-13,167496
2020-02-14,167496
2020-02-15,167496
2020-02-16,162687
2020-02-17,162687
2020-02-18,162687
2020-02-19,162687
2020-02-20,162687
2020-02-21,162687
2020-02-22,164526
2020-02-23,164526
2020-02-24,164526
2020-02-25,164526
2020-02-26,164526
2020-02-27,164526
2020-02-28,164526
2020-02-29,164526
2020-03-01,163071
2020-03-02,163071
2020-03-03,163071
2020-03-04,163071
2020-03-05,163071
2020-03-06,163071
2020-03-07,163071
2020-03-08,161701
2020-03-09,161701
2020-03-10,161701
2020-03-11,161701
2020-03-12,161701
2020-03-13,161701
2020-03-14,161701
2020-03-15,161545
2020-03-16,161545
2020-03-17,161545
2020-03-18,161545
2020-03-19,161545
2020-03-20,161545
2020-03-21,161545
2020-03-22,158695
2020-03-23,158695
2020-03-24,158695
2020-03-25,158695
2020-03-26,158695
2020-03-27,154999
2020-03-28,154999
2020-03-29,154999
2020-03-30,154999
2020-03-31,154999
2020-04-01,154999
2020-04-02,158835
2020-04-03,158835
2020-04-04,158835
2020-04-05,158835
2020-04-06,158835
2020-04-07,158835
2020-04-08,160414
2020-04-09,160414
2020-04-10,160414
2020-04-11,160414
2020-04-12,160414
2020-04-13,160414
2020-04-14,160414
2020-04-15,163383
2020-04-16,163383
2020-04-17,163383
2020-04-18,163383
2020-04-19,163383
2020-04-20,163383
2020-04-21,163383
2020-04-22,164696
2020-04-23,164696
2020-04-24,164696
2020-04-25,164696
2020-04-26,164696
2020-04-27,164696
2020-04-28,167186
2020-04-29,167186
2020-04-30,167186
2020-05-01,167186
2020-05-02,167186
2020-05-03,167186
2020-05-04,162449
2020-05-05,162449
2020-05-06,162449
2020-05-07,162449
2020-05-08,162449
2020-05-09,162449
2020-05-10,163080
2020-05-11,163080
2020-05-12,163080
2020-05-13,163080
