date_obj,Proboscis price
2019-09-06,183
2019-09-07,185
2019-09-08,185
2019-09-09,185
2019-09-10,185
2019-09-11,185
2019-09-12,185
2019-09-13,190
2019-09-14,190
2019-09-15,190
2019-09-16,183
2019-09-17,183
2019-09-18,183
2019-09-19,178
2019-09-20,178
2019-09-21,178
2019-09-22,174
2019-09-23,174
2019-09-24,174
2019-09-25,174
2019-09-26,174
2019-09-27,174
2019-09-28,170
2019-09-29,170
2019-09-30,170
2019-10-01,174
2019-10-02,174
2019-10-03,174
2019-10-04,174
2019-10-05,177
2019-10-06,177
2019-10-07,169
2019-10-08,169
2019-10-09,169
2019-10-10,163
2019-10-11,163
2019-10-12,163
2019-10-13,171
2019-10-14,171
2019-10-15,171
2019-10-16,179
2019-10-17,179
2019-10-18,179
2019-10-19,187
2019-10-20,187
2019-10-21,187
2019-10-22,194
2019-10-23,194
2019-10-24,194
2019-10-25,194
2019-10-26,191
2019-10-27,191
2019-10-28,184
2019-10-29,184
2019-10-30,184
2019-10-31,192
2019-11-01,192
2019-11-02,194
2019-11-03,194
2019-11-04,194
2019-11-05,189
2019-11-06,189
2019-11-07,189
2019-11-08,181
2019-11-09,181
2019-11-10,172
2019-11-11,172
2019-11-12,172
2019-11-13,169
2019-11-14,169
2019-11-15,169
2019-11-16,169
2019-11-17,169
2019-11-18,169
2019-11-19,166
2019-11-20,166
2019-11-21,166
2019-11-22,166
2019-11-23,160
2019-11-24,160
2019-11-25,160
2019-11-26,152
2019-11-27,152
2019-11-28,152
2019-11-29,152
2019-11-30,155
2019-12-01,155
2019-12-02,155
2019-12-03,162
2019-12-04,162
2019-12-05,162
2019-12-06,162
2019-12-07,169
2019-12-08,169
2019-12-09,169
2019-12-10,175
2019-12-11,175
2019-12-12,175
2019-12-13,175
2019-12-14,172
2019-12-15,172
2019-12-16,172
2019-12-17,166
2019-12-18,166
2019-12-19,166
2019-12-20,165
2019-12-21,165
2019-12-22,165
2019-12-23,162
2019-12-24,162
2019-12-25,162
2019-12-26,165
2019-12-27,165
2019-12-28,168
2019-12-29,168
2019-12-30,168
2019-12-31,174
2020-01-01,174
2020-01-02,175
2020-01-03,175
2020-01-04,175
2020-01-05,169
2020-01-06,169
2020-01-07,173
2020-01-08,173
2020-01-09,173
2020-01-10,178
2020-01-11,178
2020-01-12,184
2020-01-13,184
2020-01-14,184
2020-01-15,188
2020-01-16,188
2020-01-17,188
2020-01-18,187
2020-01-19,187
2020-01-20,185
2020-01-21,185
2020-01-22,185
2020-01-23,187
2020-01-24,187
2020-01-25,187
2020-01-26,180
2020-01-27,180
2020-01-28,180
2020-01-29,180
2020-01-30,180
2020-01-31,180
2020-02-01,181
2020-02-02,181
2020-02-03,180
2020-02-04,180
2020-02-05,180
2020-02-06,179
2020-02-07,179
2020-02-08,179
2020-02-09,178
2020-02-10,178
2020-02-11,178
2020-02-12,178
2020-02-13,178
2020-02-14,178
2020-02-15,178
2020-02-16,178
2020-02-17,176
2020-02-18,176
2020-02-19,177
2020-02-20,177
2020-02-21,177
2020-02-22,178
2020-02-23,178
2020-02-24,178
2020-02-25,178
2020-02-26,180
2020-02-27,180
2020-02-28,178
2020-02-29,178
2020-03-01,176
2020-03-02,176
2020-03-03,174
2020-03-04,174
2020-03-05,174
2020-03-06,174
2020-03-07,174
2020-03-08,179
2020-03-09,179
2020-03-10,182
2020-03-11,182
2020-03-12,177
2020-03-13,177
2020-03-14,169
2020-03-15,169
2020-03-16,161
2020-03-17,161
2020-03-18,152
2020-03-19,152
2020-03-20,147
2020-03-21,147
2020-03-22,145
2020-03-23,145
2020-03-24,145
2020-03-25,145
2020-03-26,145
2020-03-27,145
2020-03-28,145
2020-03-29,144
2020-03-30,143
2020-03-31,143
2020-04-01,144
2020-04-02,144
2020-04-03,143
2020-04-04,142
2020-04-05,142
2020-04-06,140
2020-04-07,140
2020-04-08,137
2020-04-09,137
2020-04-10,133
2020-04-11,133
2020-04-12,133
2020-04-13,131
2020-04-14,130
2020-04-15,130
2020-04-16,130
2020-04-17,123
2020-04-18,119
2020-04-19,114
2020-04-20,114
2020-04-21,108
2020-04-22,106
2020-04-23,106
2020-04-24,110
2020-04-25,110
2020-04-26,113
2020-04-27,113
2020-04-28,116
2020-04-29,116
2020-04-30,113
2020-05-01,113
2020-05-02,117
2020-05-03,120
2020-05-04,120
2020-05-05,116
2020-05-06,116
2020-05-07,116
2020-05-08,120
2020-05-09,123
2020-05-10,123
2020-05-11,127
2020-05-12,127
2020-05-13,121
