date_obj,Spectral%20sigil price
2018-11-27,54290779
2018-11-28,54290779
2018-11-29,54290779
2018-12-01,54290779
2018-12-02,54290779
2018-12-03,54290779
2018-12-04,54290779
2018-12-05,54290779
2018-12-07,53767765
2018-12-09,53767765
2018-12-10,53767765
2018-12-11,53767765
2018-12-12,53767765
2018-12-13,53767765
2018-12-14,53767765
2018-12-15,53767765
2018-12-16,55227455
2018-12-17,55227455
2018-12-18,55227455
2018-12-19,55227455
2018-12-20,55227455
2018-12-21,55227455
2018-12-22,55227455
2018-12-23,55227455
2018-12-24,55227455
2018-12-25,55227455
2018-12-26,55227455
2018-12-27,56777490
2018-12-28,56777490
2018-12-29,56777490
2018-12-30,56777490
2018-12-31,56777490
2019-01-01,56777490
2019-01-02,56777490
2019-01-03,56777490
2019-01-04,56777490
2019-01-05,56777490
2019-01-06,56777490
2019-01-08,57178981
2019-01-10,57178981
2019-01-11,57178981
2019-01-12,57178981
2019-01-13,57178981
2019-01-14,57178981
2019-01-15,57178981
2019-01-16,57178981
2019-01-17,57178981
2019-01-18,57178981
2019-01-19,57178981
2019-01-20,57178981
2019-01-21,57178981
2019-01-22,57178981
2019-01-23,57178981
2019-01-24,57178981
2019-01-25,57178981
2019-01-26,57178981
2019-01-27,54954564
2019-01-28,54954564
2019-01-29,54954564
2019-01-30,54954564
2019-01-31,54954564
2019-02-01,54954564
2019-02-02,54954564
2019-02-03,54954564
2019-02-04,54954564
2019-02-05,54954564
2019-02-06,54954564
2019-02-07,54954564
2019-02-08,52353902
2019-02-09,52353902
2019-02-10,52353902
2019-02-11,52353902
2019-02-12,52353902
2019-02-13,52353902
2019-02-14,52353902
2019-02-15,52353902
2019-02-16,52353902
2019-02-17,52353902
2019-02-18,52353902
2019-02-19,52353902
2019-02-20,52353902
2019-02-21,52353902
2019-02-22,52353902
2019-02-23,52353902
2019-02-24,52353902
2019-02-25,52353902
2019-02-26,52353902
2019-02-27,50021579
2019-02-28,50021579
2019-03-01,50021579
2019-03-02,50021579
2019-03-03,50021579
2019-03-04,50021579
2019-03-05,50021579
2019-03-06,50021579
2019-03-07,50021579
2019-03-08,50021579
2019-03-09,50021579
2019-03-10,50021579
2019-03-11,50021579
2019-03-12,50021579
2019-03-13,50021579
2019-03-14,50021579
2019-03-15,50021579
2019-03-16,48637032
2019-03-17,48637032
2019-03-18,48637032
2019-03-19,48637032
2019-03-20,48637032
2019-03-21,48637032
2019-03-22,48637032
2019-03-23,48637032
2019-03-24,48637032
2019-03-25,48637032
2019-03-26,48637032
2019-03-27,48637032
2019-03-28,48637032
2019-03-29,48637032
2019-03-30,48637032
2019-03-31,48637032
2019-04-01,46453943
2019-04-02,46453943
2019-04-03,46453943
2019-04-04,46453943
2019-04-05,46453943
2019-04-06,46453943
2019-04-07,46453943
2019-04-08,46453943
2019-04-09,46453943
2019-04-10,46453943
2019-04-11,46453943
2019-04-12,46527905
2019-04-13,46527905
2019-04-14,46527905
2019-04-15,46527905
2019-04-16,46527905
2019-04-17,46527905
2019-04-18,46527905
2019-04-19,46527905
2019-04-20,46527905
2019-04-21,46527905
2019-04-22,46527905
2019-04-23,46527905
2019-04-24,46527905
2019-04-25,46527905
2019-04-26,46455214
2019-04-27,46455214
2019-04-28,46455214
2019-04-29,46455214
2019-04-30,46455214
2019-05-01,46455214
2019-05-02,46455214
2019-05-03,46455214
2019-05-04,46455214
2019-05-05,46455214
2019-05-06,47312458
2019-05-07,47312458
2019-05-08,47312458
2019-05-09,47312458
2019-05-10,47312458
2019-05-11,47312458
2019-05-12,47312458
2019-05-13,47312458
2019-05-14,47312458
2019-05-15,47312458
2019-05-16,47312458
2019-05-17,47312458
2019-05-18,47624790
2019-05-19,47624790
2019-05-20,47624790
2019-05-21,47624790
2019-05-22,47624790
2019-05-23,47624790
2019-05-24,47624790
2019-05-25,47624790
2019-05-26,47624790
2019-05-27,47624790
2019-05-28,47624790
2019-05-29,47919040
2019-05-30,47919040
2019-05-31,47919040
2019-06-01,47919040
2019-06-02,47919040
2019-06-03,47919040
2019-06-04,47919040
2019-06-05,47919040
2019-06-06,47919040
2019-06-07,49505747
2019-06-08,49505747
2019-06-09,49505747
2019-06-10,49505747
2019-06-11,49505747
2019-06-12,49505747
2019-06-13,49505747
2019-06-14,49505747
2019-06-15,49505747
2019-06-16,49505747
2019-06-17,49505747
2019-06-18,50225018
2019-06-19,50225018
2019-06-20,50225018
2019-06-21,50225018
2019-06-22,50225018
2019-06-23,50225018
2019-06-24,50225018
2019-06-25,50225018
2019-06-26,50225018
2019-06-27,50225018
2019-06-28,50225018
2019-06-29,50225018
2019-06-30,50225018
2019-07-01,50225018
2019-07-02,50225018
2019-07-03,50225018
2019-07-04,50225018
2019-07-05,49039279
2019-07-06,49039279
2019-07-07,49039279
2019-07-08,49039279
2019-07-09,49039279
2019-07-10,49039279
2019-07-11,49039279
2019-07-12,50612285
2019-07-13,50612285
2019-07-14,50612285
2019-07-15,50612285
2019-07-16,50612285
2019-07-17,50612285
2019-07-18,52322715
2019-07-19,52322715
2019-07-20,52322715
2019-07-21,52322715
2019-07-22,52322715
2019-07-23,52322715
2019-07-24,52322715
2019-07-25,52322715
2019-07-26,52322715
2019-07-27,52322715
2019-07-28,52322715
2019-07-29,52322715
2019-07-30,53657236
2019-07-31,53657236
2019-08-01,53657236
2019-08-02,53657236
2019-08-03,53657236
2019-08-04,53657236
2019-08-05,53657236
2019-08-06,53657236
2019-08-07,54165490
2019-08-08,54165490
2019-08-09,54165490
2019-08-10,54165490
2019-08-11,54165490
2019-08-12,54165490
2019-08-13,54165490
2019-08-14,54165490
2019-08-15,55137599
2019-08-16,55137599
2019-08-17,55137599
2019-08-18,55137599
2019-08-19,55137599
2019-08-20,55137599
2019-08-21,55137599
2019-08-22,55137599
2019-08-23,55137599
2019-08-24,55137599
2019-08-24,55137599
2019-08-25,55137599
2019-08-25,55137599
2019-08-26,55137599
2019-08-26,55137599
2019-08-27,55310476
2019-08-27,55310476
2019-08-28,55310476
2019-08-29,55310476
2019-08-30,55310476
2019-08-31,55310476
2019-09-01,55310476
2019-09-02,55310476
2019-09-03,55310476
2019-09-04,55310476
2019-09-05,56314965
2019-09-06,56314965
2019-09-07,56314965
2019-09-08,56314965
2019-09-09,56314965
2019-09-10,56314965
2019-09-11,56314965
2019-09-12,56314965
2019-09-13,56314965
2019-09-14,56314965
2019-09-15,56314965
2019-09-16,56314965
2019-09-17,56708204
2019-09-18,56708204
2019-09-19,56708204
2019-09-20,56708204
2019-09-21,56708204
2019-09-22,56708204
2019-09-23,56708204
2019-09-24,56708204
2019-09-25,56708204
2019-09-26,56708204
2019-09-27,56708204
2019-09-28,57102001
2019-09-29,57102001
2019-09-30,57102001
2019-10-01,57102001
2019-10-02,57102001
2019-10-03,57102001
2019-10-04,57102001
2019-10-05,57102001
2019-10-06,58795662
2019-10-07,58795662
2019-10-08,58795662
2019-10-09,58795662
2019-10-10,58795662
2019-10-11,58795662
2019-10-12,58795662
2019-10-13,58795662
2019-10-14,58795662
2019-10-15,58795662
2019-10-16,58795662
2019-10-17,60173200
2019-10-18,60173200
2019-10-19,60173200
2019-10-20,60173200
2019-10-21,60173200
2019-10-22,60173200
2019-10-23,60173200
2019-10-24,60173200
2019-10-25,60173200
2019-10-26,60173200
2019-10-27,60173200
2019-10-28,60173200
2019-10-29,60173200
2019-10-30,59260451
2019-10-31,59260451
2019-11-01,59260451
2019-11-02,59260451
2019-11-03,59260451
2019-11-04,59260451
2019-11-05,59260451
2019-11-06,59260451
2019-11-07,59260451
2019-11-08,59260451
2019-11-09,59805741
2019-11-10,59805741
2019-11-11,59805741
2019-11-12,59805741
2019-11-13,59805741
2019-11-14,59805741
2019-11-15,59805741
2019-11-16,59805741
2019-11-17,59805741
2019-11-18,59805741
2019-11-19,59805741
2019-11-20,59805741
2019-11-21,59805741
2019-11-22,59805741
2019-11-23,60210529
2019-11-24,60210529
2019-11-25,60210529
2019-11-26,60210529
2019-11-27,60210529
2019-11-28,60210529
2019-11-29,60210529
2019-11-30,60210529
2019-12-01,60210529
2019-12-02,60210529
2019-12-03,60210529
2019-12-04,60210529
2019-12-05,60210529
2019-12-06,60097579
2019-12-07,60097579
2019-12-08,60097579
2019-12-09,60097579
2019-12-10,60097579
2019-12-11,60097579
2019-12-12,60097579
2019-12-13,60097579
2019-12-14,60097579
2019-12-15,60097579
2019-12-16,60097579
2019-12-17,60097579
2019-12-18,58866673
2019-12-19,58866673
2019-12-20,58866673
2019-12-21,58866673
2019-12-22,58866673
2019-12-23,58866673
2019-12-24,58866673
2019-12-25,59291137
2019-12-26,59291137
2019-12-27,59291137
2019-12-28,59291137
2019-12-29,59291137
2019-12-30,59291137
2019-12-31,59291137
2020-01-01,59291137
2020-01-02,60109804
2020-01-03,60109804
2020-01-04,60109804
2020-01-05,60109804
2020-01-06,60109804
2020-01-07,60109804
2020-01-08,60109804
2020-01-09,60109804
2020-01-10,60109804
2020-01-11,60109804
2020-01-12,60109804
2020-01-13,60109804
2020-01-14,60239917
2020-01-15,60239917
2020-01-16,60239917
2020-01-17,60239917
2020-01-18,60239917
2020-01-19,60239917
2020-01-20,60239917
2020-01-21,60239917
2020-01-22,61002108
2020-01-23,61002108
2020-01-24,61002108
2020-01-25,61002108
2020-01-26,61002108
2020-01-27,61002108
2020-01-28,61002108
2020-01-29,61002108
2020-01-30,61297362
2020-01-31,61297362
2020-02-01,61297362
2020-02-02,63377238
2020-02-03,63377238
2020-02-04,63377238
2020-02-05,63377238
2020-02-06,63377238
2020-02-07,63377238
2020-02-08,63377238
2020-02-09,64261826
2020-02-10,64261826
2020-02-11,64261826
2020-02-12,64261826
2020-02-13,64261826
2020-02-14,64261826
2020-02-15,64261826
2020-02-16,64261826
2020-02-17,64261826
2020-02-18,64261826
2020-02-19,64261826
2020-02-20,64261826
2020-02-21,64261826
2020-02-22,64261826
2020-02-23,61770361
2020-02-24,61770361
2020-02-25,61770361
2020-02-26,61770361
2020-02-27,61770361
2020-02-28,61770361
2020-02-29,61770361
2020-03-01,61770361
2020-03-02,61770361
2020-03-03,61770361
2020-03-04,61073626
2020-03-05,61073626
2020-03-06,61073626
2020-03-07,61073626
2020-03-08,61073626
2020-03-09,61073626
2020-03-10,61073626
2020-03-11,61073626
2020-03-12,61073626
2020-03-13,60390145
2020-03-14,60390145
2020-03-15,60390145
2020-03-16,60390145
2020-03-17,60390145
2020-03-18,60390145
2020-03-19,60390145
2020-03-20,60390145
2020-03-21,60019327
2020-03-22,60019327
2020-03-23,60019327
2020-03-24,60019327
2020-03-25,60019327
2020-03-26,61053792
2020-03-27,61053792
2020-03-28,61053792
2020-03-29,61053792
2020-03-30,61053792
2020-03-31,61053792
2020-04-01,60240757
2020-04-02,60240757
2020-04-03,60240757
2020-04-04,60240757
2020-04-05,60240757
2020-04-06,60240757
2020-04-07,59760038
2020-04-08,59760038
2020-04-09,59760038
2020-04-10,59760038
2020-04-11,59760038
2020-04-12,59760038
2020-04-13,59875512
2020-04-14,59875512
2020-04-15,59875512
2020-04-16,59875512
2020-04-17,59875512
2020-04-18,59875512
2020-04-19,60040387
2020-04-20,60040387
2020-04-21,60040387
2020-04-22,60040387
2020-04-23,60040387
2020-04-24,60040387
2020-04-25,60317707
2020-04-26,60317707
2020-04-27,60317707
2020-04-28,60961455
2020-04-29,60961455
2020-04-30,60961455
2020-05-01,60961455
2020-05-02,60961455
2020-05-03,61877851
2020-05-04,61877851
2020-05-05,61877851
2020-05-06,61877851
2020-05-07,61877851
2020-05-08,61877851
2020-05-09,62248472
2020-05-10,62248472
2020-05-11,62248472
2020-05-12,62248472
2020-05-13,62248472
