date_obj,Fremennik%20teal%20cloak price
2019-04-11,781
2019-04-12,781
2019-04-13,781
2019-04-14,754
2019-04-15,754
2019-04-16,754
2019-04-17,754
2019-04-18,754
2019-04-19,754
2019-04-20,738
2019-04-21,738
2019-04-22,738
2019-04-23,738
2019-04-24,738
2019-04-25,738
2019-04-26,733
2019-04-27,733
2019-04-28,733
2019-04-29,733
2019-04-30,733
2019-05-01,733
2019-05-02,733
2019-05-03,754
2019-05-04,754
2019-05-05,754
2019-05-06,754
2019-05-07,754
2019-05-08,754
2019-05-09,754
2019-05-10,754
2019-05-11,754
2019-05-12,767
2019-05-13,767
2019-05-14,767
2019-05-15,767
2019-05-16,767
2019-05-17,767
2019-05-18,767
2019-05-19,767
2019-05-20,776
2019-05-21,776
2019-05-22,776
2019-05-23,776
2019-05-24,776
2019-05-25,776
2019-05-26,776
2019-05-27,776
2019-05-28,762
2019-05-29,762
2019-05-30,762
2019-05-31,762
2019-06-01,762
2019-06-02,762
2019-06-03,762
2019-06-04,762
2019-06-05,762
2019-06-06,769
2019-06-07,769
2019-06-08,769
2019-06-09,769
2019-06-10,769
2019-06-11,769
2019-06-12,769
2019-06-13,785
2019-06-14,785
2019-06-15,785
2019-06-16,785
2019-06-17,785
2019-06-18,785
2019-06-19,785
2019-06-20,785
2019-06-21,780
2019-06-22,780
2019-06-23,780
2019-06-24,780
2019-06-25,780
2019-06-26,780
2019-06-27,780
2019-06-28,780
2019-06-29,780
2019-06-30,792
2019-07-01,792
2019-07-02,792
2019-07-03,792
2019-07-04,792
2019-07-05,792
2019-07-06,792
2019-07-07,792
2019-07-08,792
2019-07-09,800
2019-07-10,800
2019-07-11,800
2019-07-12,800
2019-07-13,800
2019-07-14,800
2019-07-15,800
2019-07-16,800
2019-07-17,800
2019-07-18,800
2019-07-19,800
2019-07-20,836
2019-07-21,836
2019-07-22,836
2019-07-23,836
2019-07-24,836
2019-07-25,836
2019-07-26,836
2019-07-27,836
2019-07-28,836
2019-07-29,836
2019-07-30,836
2019-07-31,854
2019-08-01,854
2019-08-02,854
2019-08-03,854
2019-08-04,854
2019-08-05,854
2019-08-06,854
2019-08-07,854
2019-08-08,854
2019-08-09,854
2019-08-10,854
2019-08-11,854
2019-08-12,854
2019-08-13,854
2019-08-14,854
2019-08-15,854
2019-08-16,854
2019-08-17,854
2019-08-18,854
2019-08-19,854
2019-08-20,854
2019-08-21,854
2019-08-22,854
2019-08-23,865
2019-08-24,865
2019-08-24,865
2019-08-25,865
2019-08-25,865
2019-08-26,865
2019-08-26,865
2019-08-27,865
2019-08-27,865
2019-08-28,865
2019-08-29,865
2019-08-30,865
2019-08-31,865
2019-09-01,865
2019-09-02,865
2019-09-03,865
2019-09-04,865
2019-09-05,865
2019-09-06,865
2019-09-07,865
2019-09-08,865
2019-09-09,865
2019-09-10,865
2019-09-11,865
2019-09-12,865
2019-09-13,865
2019-09-14,865
2019-09-15,865
2019-09-16,865
2019-09-17,881
2019-09-18,881
2019-09-19,881
2019-09-20,881
2019-09-21,881
2019-09-22,881
2019-09-23,881
2019-09-24,881
2019-09-25,881
2019-09-26,881
2019-09-27,881
2019-09-28,881
2019-09-29,881
2019-09-30,881
2019-10-01,881
2019-10-02,881
2019-10-03,881
2019-10-04,884
2019-10-05,884
2019-10-06,884
2019-10-07,884
2019-10-08,884
2019-10-09,884
2019-10-10,884
2019-10-11,884
2019-10-12,884
2019-10-13,884
2019-10-14,884
2019-10-15,884
2019-10-16,884
2019-10-17,884
2019-10-18,884
2019-10-19,869
2019-10-20,869
2019-10-21,869
2019-10-22,869
2019-10-23,869
2019-10-24,869
2019-10-25,869
2019-10-26,869
2019-10-27,869
2019-10-28,869
2019-10-29,869
2019-10-30,869
2019-10-31,869
2019-11-01,869
2019-11-02,869
2019-11-03,869
2019-11-04,869
2019-11-05,869
2019-11-06,857
2019-11-07,857
2019-11-08,857
2019-11-09,857
2019-11-10,857
2019-11-11,857
2019-11-12,857
2019-11-13,857
2019-11-14,857
2019-11-15,857
2019-11-16,857
2019-11-17,857
2019-11-18,857
2019-11-19,856
2019-11-20,856
2019-11-21,856
2019-11-22,856
2019-11-23,856
2019-11-24,856
2019-11-25,856
2019-11-26,856
2019-11-27,856
2019-11-28,856
2019-11-29,856
2019-11-30,856
2019-12-01,856
2019-12-02,856
2019-12-03,856
2019-12-04,830
2019-12-05,830
2019-12-06,830
2019-12-07,830
2019-12-08,830
2019-12-09,830
2019-12-10,830
2019-12-11,830
2019-12-12,830
2019-12-13,830
2019-12-14,830
2019-12-15,830
2019-12-16,830
2019-12-17,830
2019-12-18,830
2019-12-19,830
2019-12-20,811
2019-12-21,811
2019-12-22,811
2019-12-23,811
2019-12-24,811
2019-12-25,811
2019-12-26,811
2019-12-27,811
2019-12-28,811
2019-12-29,811
2019-12-30,811
2019-12-31,811
2020-01-01,811
2020-01-02,811
2020-01-03,811
2020-01-04,811
2020-01-05,771
2020-01-06,771
2020-01-07,771
2020-01-08,771
2020-01-09,771
2020-01-10,771
2020-01-11,771
2020-01-12,771
2020-01-13,771
2020-01-14,771
2020-01-15,771
2020-01-16,771
2020-01-17,733
2020-01-18,733
2020-01-19,733
2020-01-20,733
2020-01-21,733
2020-01-22,733
2020-01-23,733
2020-01-24,733
2020-01-25,733
2020-01-26,733
2020-01-27,733
2020-01-28,726
2020-01-29,726
2020-01-30,726
2020-01-31,726
2020-02-01,726
2020-02-02,726
2020-02-03,726
2020-02-04,726
2020-02-05,726
2020-02-06,726
2020-02-07,726
2020-02-08,726
2020-02-09,726
2020-02-10,732
2020-02-11,732
2020-02-12,732
2020-02-13,732
2020-02-14,732
2020-02-15,732
2020-02-16,732
2020-02-17,732
2020-02-18,732
2020-02-19,732
2020-02-20,732
2020-02-21,732
2020-02-22,712
2020-02-23,712
2020-02-24,712
2020-02-25,712
2020-02-26,712
2020-02-27,712
2020-02-28,712
2020-02-29,712
2020-03-01,712
2020-03-02,712
2020-03-03,712
2020-03-04,712
2020-03-05,718
2020-03-06,718
2020-03-07,718
2020-03-08,718
2020-03-09,718
2020-03-10,718
2020-03-11,718
2020-03-12,718
2020-03-13,718
2020-03-14,732
2020-03-15,732
2020-03-16,732
2020-03-17,732
2020-03-18,732
2020-03-19,732
2020-03-20,732
2020-03-21,732
2020-03-22,732
2020-03-23,706
2020-03-24,706
2020-03-25,706
2020-03-26,706
2020-03-27,706
2020-03-28,706
2020-03-29,706
2020-03-30,706
2020-03-31,706
2020-04-01,725
2020-04-02,725
2020-04-03,725
2020-04-04,725
2020-04-05,725
2020-04-06,725
2020-04-07,725
2020-04-08,725
2020-04-09,725
2020-04-10,725
2020-04-11,743
2020-04-12,743
2020-04-13,743
2020-04-14,743
2020-04-15,743
2020-04-16,743
2020-04-17,743
2020-04-18,743
2020-04-19,739
2020-04-20,739
2020-04-21,739
2020-04-22,739
2020-04-23,739
2020-04-24,739
2020-04-25,739
2020-04-26,739
2020-04-27,732
2020-04-28,732
2020-04-29,732
2020-04-30,732
2020-05-01,732
2020-05-02,732
2020-05-03,732
2020-05-04,732
2020-05-05,732
2020-05-06,732
2020-05-07,708
2020-05-08,708
2020-05-09,708
2020-05-10,708
2020-05-11,708
2020-05-12,708
2020-05-13,708
