date_obj,Desert%20robes price
2019-07-15,979
2019-07-16,979
2019-07-17,979
2019-07-18,979
2019-07-19,1015
2019-07-20,1015
2019-07-21,1015
2019-07-22,1015
2019-07-23,1015
2019-07-24,1034
2019-07-25,1034
2019-07-26,1034
2019-07-27,1034
2019-07-28,1034
2019-07-29,1034
2019-07-30,1056
2019-07-31,1056
2019-08-01,1056
2019-08-02,1056
2019-08-03,1056
2019-08-04,1023
2019-08-05,1023
2019-08-06,1023
2019-08-07,1023
2019-08-08,1023
2019-08-09,986
2019-08-10,986
2019-08-11,986
2019-08-12,986
2019-08-13,1001
2019-08-14,1001
2019-08-15,1001
2019-08-16,1001
2019-08-17,1001
2019-08-18,1027
2019-08-19,1027
2019-08-20,1027
2019-08-21,1027
2019-08-22,1027
2019-08-23,1058
2019-08-24,1058
2019-08-24,1058
2019-08-25,1058
2019-08-25,1058
2019-08-26,1058
2019-08-27,1058
2019-08-27,1058
2019-08-28,1090
2019-08-29,1090
2019-08-30,1090
2019-08-31,1090
2019-09-01,1090
2019-09-02,1086
2019-09-03,1086
2019-09-04,1086
2019-09-05,1086
2019-09-06,1086
2019-09-07,1116
2019-09-08,1116
2019-09-09,1116
2019-09-10,1116
2019-09-11,1116
2019-09-12,1116
2019-09-13,1153
2019-09-14,1153
2019-09-15,1153
2019-09-16,1153
2019-09-17,1153
2019-09-18,1153
2019-09-19,1166
2019-09-20,1166
2019-09-21,1166
2019-09-22,1166
2019-09-23,1166
2019-09-24,1166
2019-09-25,1206
2019-09-26,1206
2019-09-27,1206
2019-09-28,1206
2019-09-29,1206
2019-09-30,1206
2019-10-01,1196
2019-10-02,1196
2019-10-03,1196
2019-10-04,1196
2019-10-05,1196
2019-10-06,1196
2019-10-07,1216
2019-10-08,1216
2019-10-09,1216
2019-10-10,1216
2019-10-11,1216
2019-10-12,1216
2019-10-13,1179
2019-10-14,1179
2019-10-15,1179
2019-10-16,1179
2019-10-17,1179
2019-10-18,1179
2019-10-19,1120
2019-10-20,1120
2019-10-21,1120
2019-10-22,1120
2019-10-23,1120
2019-10-24,1120
2019-10-25,1083
2019-10-26,1083
2019-10-27,1083
2019-10-28,1083
2019-10-29,1083
2019-10-30,1083
2019-10-31,1083
2019-11-01,1067
2019-11-02,1067
2019-11-03,1067
2019-11-04,1067
2019-11-05,1067
2019-11-06,1067
2019-11-07,1031
2019-11-08,1031
2019-11-09,1031
2019-11-10,1031
2019-11-11,1031
2019-11-12,980
2019-11-13,980
2019-11-14,980
2019-11-15,980
2019-11-16,980
2019-11-17,980
2019-11-18,951
2019-11-19,951
2019-11-20,951
2019-11-21,951
2019-11-22,951
2019-11-23,951
2019-11-24,939
2019-11-25,939
2019-11-26,939
2019-11-27,939
2019-11-28,939
2019-11-29,939
2019-11-30,939
2019-12-01,931
2019-12-02,931
2019-12-03,931
2019-12-04,931
2019-12-05,931
2019-12-06,931
2019-12-07,929
2019-12-08,929
2019-12-09,929
2019-12-10,929
2019-12-11,929
2019-12-12,929
2019-12-13,912
2019-12-14,912
2019-12-15,912
2019-12-16,912
2019-12-17,905
2019-12-18,905
2019-12-19,905
2019-12-20,905
2019-12-21,905
2019-12-22,894
2019-12-23,894
2019-12-24,894
2019-12-25,894
2019-12-26,894
2019-12-27,894
2019-12-28,902
2019-12-29,902
2019-12-30,902
2019-12-31,902
2020-01-01,902
2020-01-02,905
2020-01-03,905
2020-01-04,905
2020-01-05,905
2020-01-06,905
2020-01-07,875
2020-01-08,875
2020-01-09,875
2020-01-10,875
2020-01-11,875
2020-01-12,881
2020-01-13,881
2020-01-14,881
2020-01-15,881
2020-01-16,881
2020-01-17,867
2020-01-18,867
2020-01-19,867
2020-01-20,867
2020-01-21,867
2020-01-22,832
2020-01-23,832
2020-01-24,832
2020-01-25,832
2020-01-26,832
2020-01-27,790
2020-01-28,790
2020-01-29,790
2020-01-30,790
2020-01-31,790
2020-02-01,763
2020-02-02,763
2020-02-03,763
2020-02-04,763
2020-02-05,724
2020-02-06,724
2020-02-07,724
2020-02-08,724
2020-02-09,724
2020-02-10,705
2020-02-11,705
2020-02-12,705
2020-02-13,705
2020-02-14,679
2020-02-15,679
2020-02-16,679
2020-02-17,679
2020-02-18,665
2020-02-19,665
2020-02-20,665
2020-02-21,665
2020-02-22,665
2020-02-23,670
2020-02-24,670
2020-02-25,670
2020-02-26,670
2020-02-27,670
2020-02-28,666
2020-02-29,666
2020-03-01,666
2020-03-02,666
2020-03-03,683
2020-03-04,683
2020-03-05,683
2020-03-06,683
2020-03-07,683
2020-03-08,697
2020-03-09,697
2020-03-10,697
2020-03-11,697
2020-03-12,714
2020-03-13,714
2020-03-14,714
2020-03-15,714
2020-03-16,728
2020-03-17,728
2020-03-18,728
2020-03-19,728
2020-03-20,749
2020-03-21,749
2020-03-22,749
2020-03-23,749
2020-03-24,763
2020-03-25,763
2020-03-26,775
2020-03-27,775
2020-03-28,775
2020-03-29,758
2020-03-30,758
2020-03-31,758
2020-04-01,754
2020-04-02,754
2020-04-03,754
2020-04-04,741
2020-04-05,741
2020-04-06,741
2020-04-07,753
2020-04-08,753
2020-04-09,753
2020-04-10,763
2020-04-11,763
2020-04-12,763
2020-04-13,767
2020-04-14,767
2020-04-15,761
2020-04-16,761
2020-04-17,761
2020-04-18,774
2020-04-19,774
2020-04-20,792
2020-04-21,792
2020-04-22,792
2020-04-23,823
2020-04-24,823
2020-04-25,823
2020-04-26,842
2020-04-27,842
2020-04-28,829
2020-04-29,829
2020-04-30,829
2020-05-01,798
2020-05-02,798
2020-05-03,798
2020-05-04,785
2020-05-05,785
2020-05-06,785
2020-05-07,784
2020-05-08,784
2020-05-09,784
2020-05-10,801
2020-05-11,801
2020-05-12,801
2020-05-13,801
