date_obj,Ruby%20necklace price
2019-04-05,1120
2019-04-06,1122
2019-04-07,1128
2019-04-08,1144
2019-04-09,1132
2019-04-10,1118
2019-04-11,1127
2019-04-12,1125
2019-04-13,1121
2019-04-14,1130
2019-04-15,1131
2019-04-16,1127
2019-04-17,1139
2019-04-18,1139
2019-04-19,1123
2019-04-20,1109
2019-04-21,1107
2019-04-22,1119
2019-04-23,1125
2019-04-24,1144
2019-04-25,1145
2019-04-26,1129
2019-04-27,1123
2019-04-28,1126
2019-04-29,1137
2019-04-30,1146
2019-05-01,1156
2019-05-02,1150
2019-05-03,1131
2019-05-04,1119
2019-05-05,1127
2019-05-06,1141
2019-05-07,1135
2019-05-08,1136
2019-05-09,1134
2019-05-10,1160
2019-05-11,1146
2019-05-12,1128
2019-05-13,1138
2019-05-14,1162
2019-05-15,1128
2019-05-16,1138
2019-05-17,1153
2019-05-18,1139
2019-05-19,1149
2019-05-20,1138
2019-05-21,1147
2019-05-22,1180
2019-05-23,1188
2019-05-24,1171
2019-05-25,1168
2019-05-26,1155
2019-05-27,1140
2019-05-28,1143
2019-05-29,1166
2019-05-30,1158
2019-05-31,1144
2019-06-01,1138
2019-06-02,1134
2019-06-03,1134
2019-06-04,1163
2019-06-05,1152
2019-06-06,1173
2019-06-07,1150
2019-06-08,1155
2019-06-09,1157
2019-06-10,1157
2019-06-11,1142
2019-06-12,1135
2019-06-13,1143
2019-06-14,1155
2019-06-15,1127
2019-06-16,1133
2019-06-17,1155
2019-06-18,1158
2019-06-19,1164
2019-06-20,1143
2019-06-21,1142
2019-06-22,1140
2019-06-23,1144
2019-06-24,1146
2019-06-25,1149
2019-06-26,1156
2019-06-27,1170
2019-06-28,1170
2019-06-29,1170
2019-06-30,1147
2019-07-01,1157
2019-07-02,1153
2019-07-03,1148
2019-07-04,1148
2019-07-05,1154
2019-07-06,1187
2019-07-07,1168
2019-07-08,1146
2019-07-09,1146
2019-07-10,1152
2019-07-11,1159
2019-07-12,1172
2019-07-13,1172
2019-07-14,1157
2019-07-15,1157
2019-07-16,1149
2019-07-17,1150
2019-07-18,1154
2019-07-19,1150
2019-07-20,1144
2019-07-21,1151
2019-07-22,1169
2019-07-23,1186
2019-07-24,1194
2019-07-25,1170
2019-07-26,1151
2019-07-27,1143
2019-07-28,1131
2019-07-29,1147
2019-07-30,1163
2019-07-31,1140
2019-08-01,1136
2019-08-02,1132
2019-08-03,1141
2019-08-04,1126
2019-08-05,1113
2019-08-06,1112
2019-08-07,1120
2019-08-08,1127
2019-08-09,1125
2019-08-10,1112
2019-08-11,1106
2019-08-12,1116
2019-08-13,1111
2019-08-14,1124
2019-08-15,1126
2019-08-16,1120
2019-08-17,1120
2019-08-18,1115
2019-08-19,1128
2019-08-20,1122
2019-08-21,1123
2019-08-22,1139
2019-08-23,1137
2019-08-24,1135
2019-08-24,1135
2019-08-25,1135
2019-08-25,1135
2019-08-26,1139
2019-08-26,1139
2019-08-27,1134
2019-08-27,1134
2019-08-28,1132
2019-08-29,1126
2019-08-30,1131
2019-08-31,1131
2019-09-01,1139
2019-09-02,1139
2019-09-03,1142
2019-09-04,1155
2019-09-05,1161
2019-09-06,1150
2019-09-07,1139
2019-09-08,1135
2019-09-09,1138
2019-09-10,1150
2019-09-11,1161
2019-09-12,1171
2019-09-13,1161
2019-09-14,1157
2019-09-15,1142
2019-09-16,1133
2019-09-17,1130
2019-09-18,1141
2019-09-19,1140
2019-09-20,1140
2019-09-21,1147
2019-09-22,1137
2019-09-23,1144
2019-09-24,1144
2019-09-25,1147
2019-09-26,1139
2019-09-27,1139
2019-09-28,1128
2019-09-29,1113
2019-09-30,1099
2019-10-01,1120
2019-10-02,1120
2019-10-03,1145
2019-10-04,1139
2019-10-05,1127
2019-10-06,1108
2019-10-07,1107
2019-10-08,1106
2019-10-09,1106
2019-10-10,1109
2019-10-11,1110
2019-10-12,1108
2019-10-13,1102
2019-10-14,1097
2019-10-15,1082
2019-10-16,1094
2019-10-17,1094
2019-10-18,1113
2019-10-19,1113
2019-10-20,1143
2019-10-21,1117
2019-10-22,1120
2019-10-23,1105
2019-10-24,1108
2019-10-25,1092
2019-10-26,1096
2019-10-27,1102
2019-10-28,1114
2019-10-29,1114
2019-10-30,1120
2019-10-31,1116
2019-11-01,1107
2019-11-02,1086
2019-11-03,1093
2019-11-04,1093
2019-11-05,1093
2019-11-06,1109
2019-11-07,1122
2019-11-08,1115
2019-11-09,1099
2019-11-10,1102
2019-11-11,1101
2019-11-12,1098
2019-11-13,1085
2019-11-14,1093
2019-11-15,1108
2019-11-16,1097
2019-11-17,1097
2019-11-18,1093
2019-11-19,1093
2019-11-20,1102
2019-11-21,1102
2019-11-22,1108
2019-11-23,1105
2019-11-24,1105
2019-11-25,1110
2019-11-26,1106
2019-11-27,1106
2019-11-28,1103
2019-11-29,1103
2019-11-30,1091
2019-12-01,1097
2019-12-02,1094
2019-12-03,1091
2019-12-04,1089
2019-12-05,1089
2019-12-06,1103
2019-12-07,1103
2019-12-08,1123
2019-12-09,1134
2019-12-10,1121
2019-12-11,1106
2019-12-12,1106
2019-12-13,1100
2019-12-14,1097
2019-12-15,1091
2019-12-16,1108
2019-12-17,1106
2019-12-18,1119
2019-12-19,1103
2019-12-20,1111
2019-12-21,1108
2019-12-22,1109
2019-12-23,1117
2019-12-24,1127
2019-12-25,1124
2019-12-26,1124
2019-12-27,1113
2019-12-28,1103
2019-12-29,1099
2019-12-30,1087
2019-12-31,1062
2020-01-01,1075
2020-01-02,1092
2020-01-03,1100
2020-01-04,1101
2020-01-05,1083
2020-01-06,1074
2020-01-07,1087
2020-01-08,1087
2020-01-09,1088
2020-01-10,1084
2020-01-11,1089
2020-01-12,1081
2020-01-13,1081
2020-01-14,1081
2020-01-15,1084
2020-01-16,1092
2020-01-17,1121
2020-01-18,1143
2020-01-19,1120
2020-01-20,1074
2020-01-21,1074
2020-01-22,1078
2020-01-23,1102
2020-01-24,1108
2020-01-25,1094
2020-01-26,1084
2020-01-27,1102
2020-01-28,1103
2020-01-29,1103
2020-01-30,1101
2020-01-31,1118
2020-02-01,1100
2020-02-02,1093
2020-02-03,1090
2020-02-04,1081
2020-02-05,1078
2020-02-06,1078
2020-02-07,1077
2020-02-08,1082
2020-02-09,1084
2020-02-10,1081
2020-02-11,1080
2020-02-12,1072
2020-02-13,1060
2020-02-14,1077
2020-02-15,1090
2020-02-16,1092
2020-02-17,1074
2020-02-18,1088
2020-02-19,1093
2020-02-20,1080
2020-02-21,1080
2020-02-22,1071
2020-02-23,1064
2020-02-24,1061
2020-02-25,1072
2020-02-26,1061
2020-02-27,1060
2020-02-28,1057
2020-02-29,1057
2020-03-01,1059
2020-03-02,1062
2020-03-03,1081
2020-03-04,1075
2020-03-05,1075
2020-03-06,1072
2020-03-07,1065
2020-03-08,1090
2020-03-09,1094
2020-03-10,1100
2020-03-11,1100
2020-03-12,1098
2020-03-13,1100
2020-03-14,1101
2020-03-15,1093
2020-03-16,1089
2020-03-17,1081
2020-03-18,1085
2020-03-19,1076
2020-03-20,1071
2020-03-21,1078
2020-03-22,1074
2020-03-23,1081
2020-03-24,1079
2020-03-25,1058
2020-03-26,1057
2020-03-27,1068
2020-03-28,1069
2020-03-29,1066
2020-03-30,1069
2020-03-31,1077
2020-04-01,1086
2020-04-02,1091
2020-04-03,1082
2020-04-04,1074
2020-04-05,1084
2020-04-06,1079
2020-04-07,1082
2020-04-08,1080
2020-04-09,1099
2020-04-10,1092
2020-04-11,1082
2020-04-12,1076
2020-04-13,1069
2020-04-14,1074
2020-04-15,1081
2020-04-16,1077
2020-04-17,1074
2020-04-18,1081
2020-04-19,1076
2020-04-20,1076
2020-04-21,1082
2020-04-22,1082
2020-04-23,1088
2020-04-24,1082
2020-04-25,1076
2020-04-26,1087
2020-04-27,1111
2020-04-28,1099
2020-04-29,1093
2020-04-30,1104
2020-05-01,1106
2020-05-02,1107
2020-05-03,1088
2020-05-04,1084
2020-05-05,1087
2020-05-06,1095
2020-05-07,1122
2020-05-08,1119
2020-05-09,1102
2020-05-10,1101
2020-05-11,1106
2020-05-12,1114
2020-05-13,1130
